,Distance,Channel 1,Channel 2,Channel 3
0,0.0,370981.62299999996,1758290.235000001,1002548.6349999999
1,0.035,372623.95299999986,1713491.9049999993,1008319.7190000002
2,0.07,375275.4520000002,1672084.8050000009,1005152.6080000002
3,0.10500000000000001,376606.3820000001,1622223.9030000009,994332.6579999992
4,0.14,378104.7960000002,1566149.690999999,989998.6450000008
5,0.17500000000000002,378028.30199999973,1522668.7270000007,985732.8290000001
6,0.21000000000000002,377828.39199999993,1500404.9889999994,990715.4629999998
7,0.24500000000000002,376271.21699999995,1528007.4429999997,997618.0969999995
8,0.28,375015.92700000026,1660752.2139999988,1002650.3829999998
9,0.31500000000000006,374339.7039999997,1917768.9580000006,1008727.2729999995
10,0.35000000000000003,372816.38800000004,2324697.751999999,1016809.3420000002
11,0.385,371803.2239999997,2826512.1480000005,1012602.5859999998
12,0.42000000000000004,373065.7140000001,3355603.3509999993,1006516.5699999997
13,0.45500000000000007,375708.7689999998,3792410.1360000023,1001787.1329999994
14,0.49000000000000005,379242.54600000015,4000453.3039999967,994785.7310000003
15,0.525,381590.3029999997,3791270.7760000015,992537.2549999997
16,0.56,383178.5160000001,3367351.9500000016,991527.7930000001
17,0.5950000000000001,384092.94499999983,2833371.7040000004,997091.7159999999
18,0.6300000000000001,383660.50299999997,2321149.6869999995,1004729.5209999997
19,0.665,382251.821,1933115.430999999,1016427.2600000005
20,0.7000000000000001,380558.3099999997,1691295.091,1017280.8790000001
21,0.7350000000000001,379924.72500000015,1578774.8669999996,1004962.8530000006
22,0.77,379012.7189999999,1552654.311000001,996037.4359999999
23,0.805,377876.76999999996,1575105.7810000002,989340.7319999997
24,0.8400000000000001,375483.7519999998,1635316.664,984600.3879999996
25,0.8750000000000001,374222.517,1678481.203000001,981743.1039999997
26,0.9100000000000001,374135.39300000016,1697429.3219999995,982009.2080000004
27,0.9450000000000001,373495.35400000005,1693963.349,983753.7600000005
28,0.9800000000000001,375578.76500000013,1681254.422,986503.865
