ROI_0 distance (micron),ROI_0 Channel_1,ROI_0 Channel_2,ROI_0 Channel_3,ROI_1 distance (micron),ROI_1 Channel_1,ROI_1 Channel_2,ROI_1 Channel_3,ROI_2 distance (micron),ROI_2 Channel_1,ROI_2 Channel_2,ROI_2 Channel_3,ROI_3 distance (micron),ROI_3 Channel_1,ROI_3 Channel_2,ROI_3 Channel_3,ROI_4 distance (micron),ROI_4 Channel_1,ROI_4 Channel_2,ROI_4 Channel_3,ROI_5 distance (micron),ROI_5 Channel_1,ROI_5 Channel_2,ROI_5 Channel_3,ROI_6 distance (micron),ROI_6 Channel_1,ROI_6 Channel_2,ROI_6 Channel_3,ROI_7 distance (micron),ROI_7 Channel_1,ROI_7 Channel_2,ROI_7 Channel_3,ROI_8 distance (micron),ROI_8 Channel_1,ROI_8 Channel_2,ROI_8 Channel_3,ROI_9 distance (micron),ROI_9 Channel_1,ROI_9 Channel_2,ROI_9 Channel_3,ROI_10 distance (micron),ROI_10 Channel_1,ROI_10 Channel_2,ROI_10 Channel_3,ROI_11 distance (micron),ROI_11 Channel_1,ROI_11 Channel_2,ROI_11 Channel_3,ROI_12 distance (micron),ROI_12 Channel_1,ROI_12 Channel_2,ROI_12 Channel_3,ROI_13 distance (micron),ROI_13 Channel_1,ROI_13 Channel_2,ROI_13 Channel_3,ROI_14 distance (micron),ROI_14 Channel_1,ROI_14 Channel_2,ROI_14 Channel_3,ROI_15 distance (micron),ROI_15 Channel_1,ROI_15 Channel_2,ROI_15 Channel_3,ROI_16 distance (micron),ROI_16 Channel_1,ROI_16 Channel_2,ROI_16 Channel_3,ROI_17 distance (micron),ROI_17 Channel_1,ROI_17 Channel_2,ROI_17 Channel_3,ROI_18 distance (micron),ROI_18 Channel_1,ROI_18 Channel_2,ROI_18 Channel_3,ROI_19 distance (micron),ROI_19 Channel_1,ROI_19 Channel_2,ROI_19 Channel_3,ROI_20 distance (micron),ROI_20 Channel_1,ROI_20 Channel_2,ROI_20 Channel_3,ROI_21 distance (micron),ROI_21 Channel_1,ROI_21 Channel_2,ROI_21 Channel_3,ROI_22 distance (micron),ROI_22 Channel_1,ROI_22 Channel_2,ROI_22 Channel_3,ROI_23 distance (micron),ROI_23 Channel_1,ROI_23 Channel_2,ROI_23 Channel_3,ROI_24 distance (micron),ROI_24 Channel_1,ROI_24 Channel_2,ROI_24 Channel_3,ROI_25 distance (micron),ROI_25 Channel_1,ROI_25 Channel_2,ROI_25 Channel_3,ROI_26 distance (micron),ROI_26 Channel_1,ROI_26 Channel_2,ROI_26 Channel_3,ROI_27 distance (micron),ROI_27 Channel_1,ROI_27 Channel_2,ROI_27 Channel_3,ROI_28 distance (micron),ROI_28 Channel_1,ROI_28 Channel_2,ROI_28 Channel_3,ROI_29 distance (micron),ROI_29 Channel_1,ROI_29 Channel_2,ROI_29 Channel_3,ROI_30 distance (micron),ROI_30 Channel_1,ROI_30 Channel_2,ROI_30 Channel_3,ROI_31 distance (micron),ROI_31 Channel_1,ROI_31 Channel_2,ROI_31 Channel_3,ROI_32 distance (micron),ROI_32 Channel_1,ROI_32 Channel_2,ROI_32 Channel_3,ROI_33 distance (micron),ROI_33 Channel_1,ROI_33 Channel_2,ROI_33 Channel_3,ROI_34 distance (micron),ROI_34 Channel_1,ROI_34 Channel_2,ROI_34 Channel_3,ROI_35 distance (micron),ROI_35 Channel_1,ROI_35 Channel_2,ROI_35 Channel_3,ROI_36 distance (micron),ROI_36 Channel_1,ROI_36 Channel_2,ROI_36 Channel_3,ROI_37 distance (micron),ROI_37 Channel_1,ROI_37 Channel_2,ROI_37 Channel_3,ROI_38 distance (micron),ROI_38 Channel_1,ROI_38 Channel_2,ROI_38 Channel_3,ROI_39 distance (micron),ROI_39 Channel_1,ROI_39 Channel_2,ROI_39 Channel_3,ROI_40 distance (micron),ROI_40 Channel_1,ROI_40 Channel_2,ROI_40 Channel_3,ROI_41 distance (micron),ROI_41 Channel_1,ROI_41 Channel_2,ROI_41 Channel_3,ROI_42 distance (micron),ROI_42 Channel_1,ROI_42 Channel_2,ROI_42 Channel_3,ROI_43 distance (micron),ROI_43 Channel_1,ROI_43 Channel_2,ROI_43 Channel_3,ROI_44 distance (micron),ROI_44 Channel_1,ROI_44 Channel_2,ROI_44 Channel_3,ROI_45 distance (micron),ROI_45 Channel_1,ROI_45 Channel_2,ROI_45 Channel_3,ROI_46 distance (micron),ROI_46 Channel_1,ROI_46 Channel_2,ROI_46 Channel_3,ROI_47 distance (micron),ROI_47 Channel_1,ROI_47 Channel_2,ROI_47 Channel_3,ROI_48 distance (micron),ROI_48 Channel_1,ROI_48 Channel_2,ROI_48 Channel_3,ROI_49 distance (micron),ROI_49 Channel_1,ROI_49 Channel_2,ROI_49 Channel_3,ROI_50 distance (micron),ROI_50 Channel_1,ROI_50 Channel_2,ROI_50 Channel_3,ROI_51 distance (micron),ROI_51 Channel_1,ROI_51 Channel_2,ROI_51 Channel_3,ROI_52 distance (micron),ROI_52 Channel_1,ROI_52 Channel_2,ROI_52 Channel_3,ROI_53 distance (micron),ROI_53 Channel_1,ROI_53 Channel_2,ROI_53 Channel_3,ROI_54 distance (micron),ROI_54 Channel_1,ROI_54 Channel_2,ROI_54 Channel_3,ROI_55 distance (micron),ROI_55 Channel_1,ROI_55 Channel_2,ROI_55 Channel_3,ROI_56 distance (micron),ROI_56 Channel_1,ROI_56 Channel_2,ROI_56 Channel_3,ROI_57 distance (micron),ROI_57 Channel_1,ROI_57 Channel_2,ROI_57 Channel_3,ROI_58 distance (micron),ROI_58 Channel_1,ROI_58 Channel_2,ROI_58 Channel_3,ROI_59 distance (micron),ROI_59 Channel_1,ROI_59 Channel_2,ROI_59 Channel_3,ROI_60 distance (micron),ROI_60 Channel_1,ROI_60 Channel_2,ROI_60 Channel_3,ROI_61 distance (micron),ROI_61 Channel_1,ROI_61 Channel_2,ROI_61 Channel_3,ROI_62 distance (micron),ROI_62 Channel_1,ROI_62 Channel_2,ROI_62 Channel_3,ROI_63 distance (micron),ROI_63 Channel_1,ROI_63 Channel_2,ROI_63 Channel_3,ROI_64 distance (micron),ROI_64 Channel_1,ROI_64 Channel_2,ROI_64 Channel_3,ROI_65 distance (micron),ROI_65 Channel_1,ROI_65 Channel_2,ROI_65 Channel_3,ROI_66 distance (micron),ROI_66 Channel_1,ROI_66 Channel_2,ROI_66 Channel_3,ROI_67 distance (micron),ROI_67 Channel_1,ROI_67 Channel_2,ROI_67 Channel_3,ROI_68 distance (micron),ROI_68 Channel_1,ROI_68 Channel_2,ROI_68 Channel_3,ROI_69 distance (micron),ROI_69 Channel_1,ROI_69 Channel_2,ROI_69 Channel_3,ROI_70 distance (micron),ROI_70 Channel_1,ROI_70 Channel_2,ROI_70 Channel_3,ROI_71 distance (micron),ROI_71 Channel_1,ROI_71 Channel_2,ROI_71 Channel_3,ROI_72 distance (micron),ROI_72 Channel_1,ROI_72 Channel_2,ROI_72 Channel_3,ROI_73 distance (micron),ROI_73 Channel_1,ROI_73 Channel_2,ROI_73 Channel_3,ROI_74 distance (micron),ROI_74 Channel_1,ROI_74 Channel_2,ROI_74 Channel_3,ROI_75 distance (micron),ROI_75 Channel_1,ROI_75 Channel_2,ROI_75 Channel_3,ROI_76 distance (micron),ROI_76 Channel_1,ROI_76 Channel_2,ROI_76 Channel_3,ROI_77 distance (micron),ROI_77 Channel_1,ROI_77 Channel_2,ROI_77 Channel_3,ROI_78 distance (micron),ROI_78 Channel_1,ROI_78 Channel_2,ROI_78 Channel_3
0.000,3239.000,448.000,15193.000,0.000,3263.000,3941.000,8159.000,0.000,1902.000,336.000,9346.000,0.000,1067.000,337.000,8130.000,0.000,2974.000,205.000,6580.000,0.000,3559.000,277.000,6718.000,0.000,3410.000,1765.000,13229.000,0.000,5932.000,485.000,16225.000,0.000,1141.000,506.000,11439.000,0.000,628.000,105.000,6627.000,0.000,2316.000,211.000,9242.000,0.000,1069.000,188.000,6247.000,0.000,2253.000,187.000,14579.000,0.000,2436.000,602.000,5298.000,0.000,1155.000,248.000,3301.000,0.000,1947.000,1801.000,17074.000,0.000,2697.000,291.000,8897.000,0.000,1819.000,226.000,4934.000,0.000,4816.000,991.000,15423.000,0.000,2523.000,606.000,7953.000,0.000,2585.000,1371.000,9601.000,0.000,2962.000,1676.000,14143.000,0.000,1125.000,1864.000,29632.000,0.000,1834.000,2274.000,4844.000,0.000,2095.000,89.000,2324.000,0.000,1462.000,239.000,3241.000,0.000,1496.000,2191.000,5679.000,0.000,2691.000,1408.000,15092.000,0.000,2103.000,219.000,10394.000,0.000,1957.000,137.000,16611.000,0.000,2289.000,4889.000,7836.000,0.000,2352.000,1987.000,15791.000,0.000,2267.000,557.000,8582.000,0.000,1865.000,2823.000,9818.000,0.000,2205.000,3403.000,16243.000,0.000,2245.000,444.000,34474.000,0.000,1877.000,747.000,6062.000,0.000,3678.000,798.000,8073.000,0.000,2650.000,1472.000,13653.000,0.000,962.000,590.000,4477.000,0.000,1655.000,366.000,10092.000,0.000,2717.000,1877.000,19854.000,0.000,3304.000,342.000,14024.000,0.000,2535.000,715.000,12432.000,0.000,2275.000,1917.000,5118.000,0.000,2594.000,1180.000,16937.000,0.000,971.000,197.000,3263.000,0.000,2666.000,372.000,29182.000,0.000,1194.000,319.000,7115.000,0.000,4152.000,4996.000,10245.000,0.000,1442.000,198.000,5835.000,0.000,2223.000,380.000,10667.000,0.000,3816.000,1926.000,17524.000,0.000,2071.000,191.000,9029.000,0.000,3066.000,839.000,13973.000,0.000,3022.000,210.000,10998.000,0.000,2209.000,905.000,11948.000,0.000,5949.000,647.000,10237.000,0.000,3103.000,1937.000,7825.000,0.000,4315.000,1358.000,5438.000,0.000,3630.000,179.000,7604.000,0.000,1939.000,258.000,6720.000,0.000,939.000,4159.000,7116.000,0.000,1720.000,219.000,19592.000,0.000,1869.000,303.000,10640.000,0.000,875.000,2350.000,11075.000,0.000,1797.000,1340.000,30264.000,0.000,2296.000,420.000,6927.000,0.000,2684.000,316.000,6523.000,0.000,3072.000,232.000,14222.000,0.000,3100.000,926.000,9638.000,0.000,1543.000,429.000,19627.000,0.000,2337.000,1477.000,5310.000,0.000,3654.000,946.000,7016.000,0.000,3419.000,3866.000,47929.000,0.000,2000.000,361.000,14153.000,0.000,3917.000,5881.000,49518.000,0.000,2088.000,424.000,5010.000,0.000,1631.000,172.000,11577.000
0.035,2995.228,686.771,12223.554,0.035,3293.722,2626.621,7590.373,0.035,2039.000,454.000,9543.000,0.035,1026.295,293.887,8594.894,0.035,2660.000,230.000,7722.000,0.035,4046.395,285.657,7839.966,0.035,3509.000,1470.000,12470.000,0.035,5825.000,465.000,17514.000,0.035,1141.139,525.642,13487.483,0.035,751.000,219.000,3601.000,0.035,2801.000,207.000,12593.000,0.035,1046.695,161.044,5106.068,0.035,2260.000,201.000,14492.000,0.035,2475.278,539.553,3940.848,0.035,1174.950,222.757,3042.944,0.035,1999.107,2551.885,16851.337,0.035,2502.232,327.441,10093.808,0.035,2197.000,233.000,5124.000,0.035,4586.000,1411.000,17920.000,0.035,2325.347,1078.189,7657.958,0.035,2704.000,830.000,9123.000,0.035,2873.000,2640.000,14087.000,0.035,999.000,1391.000,27253.000,0.035,1274.000,1532.000,5334.000,0.035,2159.270,75.565,2293.983,0.035,1842.074,322.746,3230.283,0.035,1707.649,2936.245,4903.030,0.035,2723.278,2351.999,15797.323,0.035,1869.720,263.906,9806.797,0.035,2297.000,175.000,18688.000,0.035,2099.276,2792.093,7214.060,0.035,2387.000,2702.000,14689.000,0.035,2302.000,464.000,9805.000,0.035,1876.799,3137.797,8894.478,0.035,2340.953,3712.325,14864.983,0.035,2136.000,423.000,30438.000,0.035,1906.000,729.000,6312.000,0.035,3999.000,880.000,9793.000,0.035,2642.000,1448.000,12844.000,0.035,957.000,631.000,4566.000,0.035,1738.974,297.840,7634.553,0.035,2580.000,2087.000,20828.000,0.035,2793.712,364.820,14597.570,0.035,2245.402,794.486,10023.810,0.035,2410.794,2862.854,3805.249,0.035,2599.000,1157.000,18624.000,0.035,942.000,152.000,3013.000,0.035,2557.091,322.074,24319.042,0.035,1320.000,356.000,6082.000,0.035,4473.000,6242.000,8277.000,0.035,1225.939,220.391,4865.787,0.035,2337.000,815.000,9706.000,0.035,3634.000,2869.000,18178.000,0.035,2296.000,324.000,9473.000,0.035,2991.685,1379.389,16570.824,0.035,2874.176,223.971,12442.500,0.035,2446.153,1215.735,13017.038,0.035,5510.387,507.336,10695.506,0.035,3409.000,2367.000,8205.000,0.035,4663.000,1559.000,5611.000,0.035,3568.233,182.891,7213.818,0.035,1862.505,243.873,5706.284,0.035,1245.000,4410.000,5251.000,0.035,1495.832,248.000,19245.032,0.035,2046.356,349.672,11083.728,0.035,1042.614,2182.577,13352.326,0.035,1482.660,1954.777,31684.290,0.035,2363.000,416.000,6921.000,0.035,2988.423,297.908,7166.783,0.035,3431.000,289.000,11560.000,0.035,2974.901,607.476,8937.476,0.035,1213.512,529.466,18158.528,0.035,2660.000,1286.000,5667.000,0.035,3171.862,631.668,7990.039,0.035,3431.092,4126.705,41825.764,0.035,2052.000,451.000,13992.000,0.035,4105.000,6349.000,45066.000,0.035,1889.000,333.000,5418.000,0.035,1729.000,214.000,13257.000
0.071,2763.530,1356.886,9502.849,0.071,3191.720,1500.000,7452.860,0.071,2130.000,629.000,9246.000,0.071,1031.212,252.353,8412.661,0.071,2260.000,167.000,9456.000,0.071,4385.481,267.223,9513.068,0.071,3461.000,1243.000,12772.000,0.071,5408.000,435.000,18278.000,0.071,1235.380,541.620,13808.160,0.071,878.000,299.000,2604.000,0.071,3457.000,216.000,15100.000,0.071,1038.733,117.470,4201.784,0.071,2247.000,225.000,13160.000,0.071,2469.200,460.954,3077.545,0.071,1169.560,198.020,2601.320,0.071,2028.822,3108.801,16381.485,0.071,2285.440,362.480,10210.720,0.071,2511.420,186.216,6839.252,0.071,4172.000,1918.000,18582.000,0.071,2143.500,2229.420,7472.120,0.071,2683.000,620.000,11115.000,0.071,2558.793,3852.294,14172.417,0.071,894.000,818.000,21824.000,0.071,990.856,1229.682,5248.164,0.071,2190.780,79.240,2232.640,0.071,2293.120,399.300,3835.980,0.071,1921.702,3557.985,4403.749,0.071,2699.520,3299.840,14960.480,0.071,1705.100,352.380,8198.980,0.071,2543.000,250.000,20695.000,0.071,2021.240,1189.920,6587.000,0.071,2385.580,1891.532,13781.520,0.071,2291.000,451.000,10847.000,0.071,1834.100,3751.820,8914.080,0.071,2555.225,3771.367,12985.084,0.071,2074.982,419.065,26565.154,0.071,1543.340,564.732,6407.041,0.071,4112.000,877.000,10900.000,0.071,2598.000,1253.000,11682.000,0.071,975.000,558.000,6162.000,0.071,1775.412,278.274,8053.645,0.071,2455.000,2044.000,19287.000,0.071,2317.980,326.100,16192.560,0.071,1995.310,824.985,8848.931,0.071,2442.030,3546.816,2725.211,0.071,2679.690,1061.756,18484.656,0.071,988.000,198.000,3979.000,0.071,2339.460,265.196,17683.532,0.071,1461.401,262.517,5404.167,0.071,4645.000,6689.000,6933.000,0.071,1058.803,235.531,4806.395,0.071,2423.270,881.978,11579.998,0.071,3403.000,3871.000,17240.000,0.071,2409.000,595.000,9286.000,0.071,2914.598,1850.773,17859.769,0.071,2813.188,223.682,13189.113,0.071,2410.100,1077.260,13582.860,0.071,4964.320,425.291,11216.773,0.071,3567.000,2552.000,8662.000,0.071,5037.148,1121.768,6789.414,0.071,3449.342,207.974,6930.963,0.071,1853.900,202.740,6044.420,0.071,1671.344,5414.865,4839.895,0.071,1348.155,269.969,17499.890,0.071,2180.253,479.903,12041.211,0.071,1244.760,1289.500,14910.920,0.071,1209.450,2358.515,30659.814,0.071,2339.000,358.000,6797.000,0.071,3130.937,321.317,7998.056,0.071,3509.338,420.812,11376.981,0.071,2789.676,400.031,8961.875,0.071,1011.880,590.380,13818.680,0.071,2853.000,1038.000,5449.000,0.071,2772.580,534.940,9568.960,0.071,3620.100,6338.820,34928.060,0.071,2145.000,607.000,13110.000,0.071,4201.000,6624.000,38327.000,0.071,1664.684,332.657,5080.925,0.071,1856.000,311.000,15388.000
0.106,2576.952,2531.611,7229.975,0.106,2994.835,756.878,8977.066,0.106,2155.000,780.000,9304.000,0.106,1101.630,243.010,7039.030,0.106,1828.000,173.000,11906.000,0.106,4469.270,229.040,12174.130,0.106,3285.000,1524.000,11852.000,0.106,4793.000,480.000,18009.000,0.106,1382.500,607.360,12004.200,0.106,978.000,387.000,2855.000,0.106,4072.000,197.000,16342.000,0.106,1077.040,82.380,3563.910,0.106,2133.250,241.172,10773.667,0.106,2424.277,383.649,3077.756,0.106,1128.300,218.120,2302.140,0.106,2062.307,3407.317,15938.352,0.106,1963.149,351.469,9409.772,0.106,2792.500,132.240,9298.640,0.106,3673.000,2326.000,17246.000,0.106,1922.868,3724.035,7857.456,0.106,2653.532,662.971,12744.177,0.106,2117.660,4635.140,12688.060,0.106,796.000,466.000,16421.000,0.106,1005.160,753.280,5933.680,0.106,2137.381,107.578,2291.581,0.106,2601.650,572.000,4485.743,0.106,2089.149,3925.117,4117.000,0.106,2546.703,4010.953,13249.779,0.106,1594.060,387.960,6463.340,0.106,2490.411,307.341,20995.864,0.106,1944.980,541.960,6052.840,0.106,2334.705,1104.880,12508.223,0.106,2270.000,378.000,11503.000,0.106,1690.560,4517.280,10066.200,0.106,2820.111,3755.618,11614.111,0.106,1958.260,414.420,23627.000,0.106,1438.880,476.120,5676.160,0.106,4121.000,759.000,11526.000,0.106,2605.000,910.000,11504.000,0.106,1009.000,438.000,9390.000,0.106,1787.710,257.380,8626.700,0.106,2398.000,1768.000,16149.000,0.106,2039.431,279.921,16033.558,0.106,1740.010,640.940,8085.800,0.106,2335.160,4004.430,2071.660,0.106,2772.200,880.600,18988.300,0.106,1136.000,277.000,6037.000,0.106,2029.133,244.439,11786.461,0.106,1550.542,241.891,5822.223,0.106,4705.000,6176.000,6410.000,0.106,953.567,234.714,5421.849,0.106,2672.140,1027.940,14329.540,0.106,3146.000,4441.000,14313.000,0.106,2461.770,1170.303,9849.572,0.106,2789.310,2141.140,17430.090,0.106,2779.913,194.876,13273.694,0.106,2233.380,848.320,13129.820,0.106,4376.483,383.906,11338.664,0.106,3651.000,2461.000,8413.000,0.106,5470.160,817.560,7844.080,0.106,3316.510,269.110,7339.220,0.106,1835.240,158.900,6939.500,0.106,2283.080,5100.420,5644.900,0.106,1336.810,254.330,15086.380,0.106,2246.590,587.200,12910.890,0.106,1487.586,822.637,15776.008,0.106,995.659,2468.154,28995.072,0.106,2218.000,262.000,6608.000,0.106,3077.590,369.663,8234.340,0.106,3552.140,479.340,11735.520,0.106,2648.860,368.980,9703.690,0.106,853.908,503.445,11729.736,0.106,2873.000,846.000,5092.000,0.106,2467.920,476.620,10316.160,0.106,3566.954,8691.545,26893.185,0.106,2316.000,904.000,11221.000,0.106,4287.953,6555.396,29157.897,0.106,1475.651,299.310,5366.252,0.106,2045.549,443.978,17707.457
0.141,2410.956,4048.728,5276.216,0.141,2784.430,368.100,11271.964,0.141,2097.000,864.000,9389.000,0.141,1198.040,225.410,4398.800,0.141,1513.000,321.000,14882.000,0.141,4079.170,206.710,15421.690,0.141,3025.000,1668.000,10628.000,0.141,4102.000,545.000,17348.000,0.141,1597.760,853.180,9570.760,0.141,1042.000,581.000,4200.000,0.141,4508.000,237.000,17155.000,0.141,1169.570,91.343,3272.843,0.141,2100.040,288.700,10339.820,0.141,2317.212,338.288,3948.339,0.141,1088.580,252.100,2424.180,0.141,2101.481,3256.863,16798.375,0.141,1676.103,325.713,7967.267,0.141,2985.160,199.860,12139.260,0.141,3462.119,2350.847,14582.243,0.141,1715.061,4966.236,8557.823,0.141,2548.160,742.200,14127.140,0.141,1636.320,4455.280,10365.720,0.141,696.000,345.000,12394.000,0.141,1250.300,504.660,7279.860,0.141,2145.390,155.670,2796.070,0.141,2791.540,986.970,5141.000,0.141,2099.270,3704.778,4018.433,0.141,2430.950,4372.710,11734.380,0.141,1509.480,327.300,6124.260,0.141,2402.186,346.167,20353.555,0.141,1797.041,357.397,5500.815,0.141,2214.090,548.810,10781.090,0.141,2297.000,315.000,11406.000,0.141,1438.294,4268.286,10920.670,0.141,3042.066,3883.298,11692.652,0.141,1808.040,357.860,21104.560,0.141,1433.620,379.080,4538.480,0.141,4312.790,804.956,12536.260,0.141,2645.154,1075.012,10158.235,0.141,1053.000,442.000,13569.000,0.141,1776.356,178.948,7932.946,0.141,2419.000,1335.000,12767.000,0.141,1851.500,236.830,14775.310,0.141,1528.390,381.270,6387.480,0.141,2025.198,4134.147,2099.658,0.141,2852.184,665.774,18780.741,0.141,1392.000,407.000,9516.000,0.141,1659.863,236.057,11015.485,0.141,1584.932,273.650,6703.710,0.141,4688.000,4917.000,7473.000,0.141,866.160,237.649,5974.452,0.141,2916.820,1154.280,16554.720,0.141,2880.000,4300.000,10564.000,0.141,2389.232,1886.180,10871.247,0.141,2687.920,2010.610,15828.580,0.141,2676.628,133.026,12906.852,0.141,2350.254,689.234,12315.415,0.141,3772.190,384.071,10532.313,0.141,3440.690,1732.120,8394.979,0.141,5711.520,546.600,8534.720,0.141,3246.150,324.270,9316.830,0.141,1703.077,173.192,7647.865,0.141,2962.323,4482.976,7314.336,0.141,1480.130,322.570,13374.410,0.141,2150.380,612.250,12863.630,0.141,1832.160,564.810,16427.050,0.141,857.534,2148.164,26366.485,0.141,2014.000,232.000,6526.000,0.141,2836.125,365.825,8008.099,0.141,3503.260,519.100,12766.760,0.141,2622.120,465.540,10449.240,0.141,824.710,366.470,11662.330,0.141,2825.553,747.664,4927.857,0.141,2231.382,337.518,9738.662,0.141,3344.980,10214.700,19595.320,0.141,2182.333,1254.104,8872.341,0.141,4245.200,6124.020,21127.100,0.141,1301.640,245.754,5891.626,0.141,2237.340,556.280,20305.300
0.176,2301.446,5494.360,3772.839,0.176,2476.345,256.447,14151.633,0.176,1962.000,849.000,8682.000,0.176,1357.770,199.770,3138.990,0.176,1294.000,428.000,17617.000,0.176,3535.400,291.990,18646.030,0.176,2742.000,1624.000,12033.000,0.176,3611.486,665.359,16111.677,0.176,1815.040,1414.516,8317.921,0.176,1065.577,1367.756,7790.269,0.176,4726.000,319.000,17005.000,0.176,1411.503,103.739,3232.361,0.176,2069.620,324.460,12109.120,0.176,2186.845,336.338,5037.513,0.176,1059.500,276.540,3227.820,0.176,2198.520,2610.200,15287.320,0.176,1465.539,311.249,5870.606,0.176,3122.220,319.540,14664.160,0.176,3135.900,2179.600,10754.140,0.176,1511.140,5674.414,8819.671,0.176,2331.260,717.820,14092.880,0.176,1187.160,3625.860,7929.500,0.176,634.996,308.580,11258.205,0.176,1433.112,499.708,6945.695,0.176,2186.052,202.037,3997.412,0.176,2793.481,1091.064,5388.245,0.176,1957.630,3011.384,3945.416,0.176,2362.860,3933.560,11444.310,0.176,1410.338,283.879,6293.429,0.176,2302.937,359.623,19276.930,0.176,1650.990,295.960,4999.090,0.176,1986.280,505.240,9686.960,0.176,2406.000,458.000,11129.000,0.176,1172.820,3880.040,11300.320,0.176,3147.100,3355.420,12084.200,0.176,1665.900,255.760,18451.100,0.176,1221.202,247.854,3711.339,0.176,4793.460,856.460,12348.840,0.176,2666.860,756.600,10605.600,0.176,1104.000,633.000,17222.000,0.176,1823.430,169.043,7058.014,0.176,2486.000,865.000,10473.000,0.176,1710.532,254.047,13262.145,0.176,1335.190,318.540,5402.680,0.176,1770.932,3516.295,2212.816,0.176,2927.450,448.870,19042.730,0.176,1668.422,455.589,10951.581,0.176,1308.560,189.962,11875.082,0.176,1532.391,312.755,7251.510,0.176,4586.000,3496.000,10670.000,0.176,769.280,224.160,6366.040,0.176,3096.300,1064.440,18718.800,0.176,2608.728,3236.828,8766.824,0.176,2201.218,2698.201,12995.180,0.176,2605.030,1720.140,13061.830,0.176,2682.860,96.700,13039.900,0.176,2357.850,509.410,11258.060,0.176,3222.152,346.116,9173.569,0.176,3328.040,1270.780,6790.720,0.176,5529.956,444.300,7841.209,0.176,3141.950,364.760,10650.840,0.176,1530.690,206.770,7884.180,0.176,3671.020,3555.660,9548.890,0.176,1597.100,362.250,13089.070,0.176,1938.440,581.960,11606.580,0.176,2216.128,456.762,16651.217,0.176,845.079,1666.892,22667.864,0.176,1758.000,250.000,6666.000,0.176,2690.220,414.760,8212.100,0.176,3364.100,541.560,12917.700,0.176,2558.523,452.185,11497.821,0.176,949.748,249.298,11513.371,0.176,2655.560,714.520,5929.020,0.176,2148.300,239.720,8415.570,0.176,3436.410,9329.670,13553.410,0.176,2264.720,1689.740,7252.860,0.176,4059.100,5207.520,15227.700,0.176,1119.943,185.733,6850.356,0.176,2303.840,654.380,22390.860
0.212,2240.009,6783.576,2758.967,0.212,2075.899,271.322,15896.883,0.212,1795.000,740.000,7291.000,0.212,1568.730,206.130,3256.410,0.212,1182.000,446.000,19827.000,0.212,2919.310,398.780,21462.820,0.212,2666.685,1358.097,13027.205,0.212,3237.009,740.488,12457.955,0.212,1984.340,2070.380,7352.080,0.212,1068.227,1507.799,8704.877,0.212,4610.120,302.086,18187.215,0.212,1846.820,167.807,4128.352,0.212,2002.860,556.100,14736.140,0.212,2071.675,359.397,6580.928,0.212,1038.129,309.824,4350.613,0.212,2275.500,2168.680,13050.980,0.212,1410.870,302.700,3831.670,0.212,3099.059,336.888,15934.202,0.212,2824.160,1967.980,8086.320,0.212,1392.770,6722.310,7942.880,0.212,2066.520,603.900,12868.700,0.212,1063.460,2462.220,5890.600,0.212,649.320,249.360,10203.420,0.212,1567.790,530.350,6099.870,0.212,2378.578,308.832,4534.706,0.212,2676.800,894.440,5318.880,0.212,1761.424,2168.386,3814.311,0.212,2376.250,3023.680,11972.670,0.212,1338.727,334.910,5963.717,0.212,2220.240,327.589,18276.280,0.212,1476.554,294.719,4964.545,0.212,1718.463,484.380,9187.160,0.212,2590.000,744.000,10950.000,0.212,927.200,3985.780,11204.010,0.212,3063.038,3428.748,10430.209,0.212,1557.960,197.200,15267.500,0.212,997.210,156.720,3928.310,0.212,5123.320,834.660,11583.580,0.212,2751.880,513.940,12326.620,0.212,1179.604,673.778,16473.148,0.212,1798.330,249.080,6470.140,0.212,2540.000,485.000,9762.000,0.212,1526.640,309.640,10273.000,0.212,1192.560,226.660,5523.660,0.212,1669.840,2470.930,2263.870,0.212,2866.626,254.079,19403.646,0.212,2018.380,488.420,13227.980,0.212,1015.692,222.891,12745.052,0.212,1461.040,376.860,7876.520,0.212,4348.000,2198.000,13954.000,0.212,703.877,190.657,6014.691,0.212,3121.280,822.540,19958.480,0.212,2294.400,2169.560,5991.520,0.212,1878.239,3392.784,15877.862,0.212,2588.340,1478.620,9563.510,0.212,2409.833,147.432,11803.022,0.212,2226.436,364.318,10457.649,0.212,2773.737,269.900,8268.300,0.212,3233.760,909.560,4899.360,0.212,5131.620,357.460,7030.450,0.212,3006.260,394.930,11131.140,0.212,1403.640,239.240,8374.650,0.212,4271.214,2428.895,11799.408,0.212,1646.400,327.590,13503.230,0.212,1646.150,531.451,9783.760,0.212,2631.360,399.440,17592.720,0.212,984.441,1311.076,19445.643,0.212,1528.563,201.003,5460.023,0.212,2513.955,710.750,8296.593,0.212,3170.060,528.520,11607.520,0.212,2582.730,409.510,12690.033,0.212,1204.320,253.080,11776.360,0.212,2414.300,652.200,7995.120,0.212,2068.943,200.908,6522.484,0.212,3844.490,7136.350,10837.620,0.212,2510.020,2013.900,5961.960,0.212,3837.500,3973.760,11335.740,0.212,971.120,208.620,7243.100,0.212,2211.680,686.000,23197.120
