,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,1850.266403958091,670.843767456131,13973.970341094295,14054.557802930925,4595.160745440435,1988.7579025755504
1,0.035,1848.9202848273185,668.7360241205315,13711.88814901048,13790.30886243902,4576.073596818005,1964.2509155627538
2,0.07,1849.3893407062476,671.3269189077823,13354.201972060533,13468.433023458272,4559.260733022896,1965.6776330489693
3,0.105,1850.294067520373,674.1053876090269,12852.21023903764,13022.408056603284,4551.2112766783075,1965.587530512122
4,0.14,1856.833601862631,676.0748594956763,12176.995797050835,12301.1322300976,4547.016292588281,1961.2875879093244
5,0.175,1865.7380302677532,677.2583958378075,11421.568258440046,11372.37624074242,4541.554292200233,1965.1742555638186
6,0.21,1876.4442669771051,679.9653988303324,10739.244013193636,10376.029948228343,4547.3344299573155,1970.9550882521519
7,0.245,1889.4387318587503,682.7661399279195,10335.503143189757,9399.747365741418,4561.96380209546,1959.7444765311702
8,0.28,1904.8116348467208,686.4302474334407,10633.252756693832,8904.80748912831,4576.454820333721,1946.0166933523135
9,0.315,1918.485417539775,690.7128282930588,12059.542462553356,9472.298760193002,4605.225861078774,1942.6279908701551
10,0.35,1931.980733798991,692.9132087225219,14910.75702289484,11138.533382332795,4647.694225455956,1935.2181199265015
11,0.385,1942.973947225456,693.8100943194191,18948.33401280559,13613.730441616462,4698.598454016298,1927.6660121017292
12,0.42,1948.733433837796,692.4523466187711,23128.642600310443,15866.513749908108,4743.652259992239,1922.4430835282863
13,0.455,1948.5045483119907,690.0296302311244,26335.375220799382,17224.959835702124,4791.8137978269315,1929.9575521874806
14,0.49,1946.094719829259,686.3232894548114,27881.60917578579,17767.98744227608,4813.722506402794,1937.6130281400253
15,0.525,1931.1182693053936,679.9650907775596,26376.664986806365,17329.15206118833,4805.072668994955,1948.2741095850856
16,0.56,1916.9790616996506,673.713497103762,23295.47747303066,16303.363890198378,4784.415840512223,1971.4981427030475
17,0.5950000000000001,1903.8286340706247,671.4228870240178,19314.878615444315,14474.91167021137,4753.743031043849,1994.120908500755
18,0.6300000000000001,1892.1248176173847,670.1598719194103,15364.586858362436,12061.538699332315,4717.6587815289095,2012.0309422748694
19,0.665,1881.5500279394646,670.425964462726,12359.885870779975,9975.71446211203,4680.0003682576635,2028.830920538753
20,0.7000000000000001,1876.0871098176176,673.133984659218,10753.526717889017,9054.800856018415,4650.08242064416,2031.6875569559677
21,0.7350000000000001,1873.2209041521146,676.4235954890291,10329.58047846333,9257.583625218273,4620.924317035312,2010.195192530923
22,0.77,1872.6603135428795,680.8785302190713,10657.6428249903,10121.053608764285,4588.536651144742,1980.7610411056842
23,0.805,1871.9208727202172,681.8169816997475,11340.128367481568,11195.219741468212,4571.142176949942,1966.1382518543483
24,0.8400000000000001,1872.7752751261155,680.2775929658721,12077.364312378735,12143.205167433642,4562.538768335274,1954.217679450574
25,0.8750000000000001,1871.3588769887465,676.3713557579102,12721.072130772216,12880.700556386135,4569.988594489716,1949.2977790218301
26,0.91,1871.6384551804422,672.5730268591244,13218.232361660848,13301.041265500111,4585.378582072177,1965.037357612465
27,0.945,1871.2980729530461,670.06949202499,13560.275965851764,13508.952973898618,4602.600545983702,1992.0655997776562
28,0.98,1871.3791622041133,667.7721304388219,13768.492281334884,13610.096475766493,4618.151238649592,2007.6009768998574
