,Distance,Channel 1,Channel 2,Channel 3
0,0.0,627.6044947589095,9297.076117400426,2101.9064758909876
1,0.035,624.8483941299795,9105.753716981138,2072.181278825996
2,0.07,620.6354150943394,8895.871916142558,2038.9656477987423
3,0.10500000000000001,613.2517631027249,8659.33232494759,2010.5047966457018
4,0.14,607.936268343815,8261.741909853254,1974.9948532494775
5,0.17500000000000002,604.3643354297689,7834.02213207547,1949.0615345911947
6,0.21000000000000002,603.4238616352202,7499.895727463308,1948.7376855345924
7,0.24500000000000002,603.3714528301886,7370.80202096435,1975.8153165618446
8,0.28,604.7443333333327,7598.476794549261,2076.5704381551373
9,0.31500000000000006,607.849566037736,8520.844287211743,2247.9298280922426
10,0.35000000000000003,607.8959769392036,10441.547169811332,2463.244199161424
11,0.385,606.8124507337524,13176.775180293494,2695.8045953878395
12,0.42000000000000004,605.4086834381552,16217.974088050301,2922.779763102727
13,0.45500000000000007,605.0713417190774,18758.380236897265,3120.3210922431863
14,0.49000000000000005,606.2453060796653,20071.13864150943,3264.517044025157
15,0.525,606.7942327044026,18858.97726624738,3246.9517484276703
16,0.56,610.7504528301885,16300.622194968551,3147.466731656184
17,0.5950000000000001,617.0223836477985,13224.308568134169,3011.778603773582
18,0.6300000000000001,625.0175241090151,10407.474664570225,2819.5860691823905
19,0.665,632.74486163522,8436.863056603775,2584.3066708595356
20,0.7000000000000001,638.3254192872109,7424.875549266253,2355.7494129979036
21,0.7350000000000001,643.145398322851,7168.69334171908,2153.2873375262056
22,0.77,644.330224318658,7314.869073375263,2008.7621865828096
23,0.805,643.5465073375268,7573.605436058704,1903.3459895178203
24,0.8400000000000001,641.5564423480081,7921.526312368972,1848.4060377358483
25,0.8750000000000001,638.2454129979036,8330.342301886789,1824.7662599580717
26,0.9100000000000001,631.7528616352201,8703.343549266248,1855.526438155135
27,0.9450000000000001,624.7103962264148,8978.151578616353,1866.3084046121614
28,0.9800000000000001,620.7206477987424,9181.404184486379,1891.1942872117406
