,Distance,Channel 1,Channel 2,Channel 3
0,0.0,4855.580831168831,2085.047428571428,944.4685064935063
1,0.035,4853.55538961039,2180.2652077922085,976.3290259740259
2,0.07,4854.303441558441,2264.8640649350664,1006.6189480519477
3,0.10500000000000001,4881.753272727273,2328.687896103895,1064.505649350649
4,0.14,4858.780883116884,2361.921363636364,1102.020883116883
5,0.17500000000000002,4833.888857142857,2426.5627012987015,1144.8053766233768
6,0.21000000000000002,4813.512285714284,2553.374363636364,1198.4616883116882
7,0.24500000000000002,4784.47722077922,2789.0315324675325,1231.7577662337665
8,0.28,4732.932311688312,3284.732571428571,1274.9127792207794
9,0.31500000000000006,4679.682883116883,4066.7970519480514,1318.9766103896109
10,0.35000000000000003,4612.082779220779,5297.0434545454555,1442.2162467532469
11,0.385,4548.7716493506505,6979.0514675324675,1610.861532467533
12,0.42000000000000004,4500.708090909092,8631.20949350649,1771.9354545454546
13,0.45500000000000007,4458.049675324674,9940.17787012987,1921.19412987013
14,0.49000000000000005,4531.3000909090915,10629.534194805197,2030.8020000000001
15,0.525,4644.162883116882,10000.878363636364,2078.693493506493
16,0.56,4772.750779220778,8807.353571428572,2046.9035454545456
17,0.5950000000000001,4895.576597402596,7416.903584415588,1967.276779220779
18,0.6300000000000001,5002.5941428571405,5990.3851558441565,1847.9379090909092
19,0.665,5115.347311688312,4915.486558441559,1712.3603376623375
20,0.7000000000000001,5251.049701298702,4037.2014675324663,1557.9301298701298
21,0.7350000000000001,5311.152766233765,3506.5398701298695,1411.3058701298705
22,0.77,5331.202012987015,3195.0205324675326,1354.358142857143
23,0.805,5315.07409090909,3033.979077922077,1360.317259740259
24,0.8400000000000001,5296.738207792208,3036.0836753246745,1379.2576363636365
25,0.8750000000000001,5254.115922077924,3205.1062727272724,1430.9322337662336
26,0.9100000000000001,5184.100753246755,3245.572142857142,1417.7533766233767
27,0.9450000000000001,5074.220909090907,3257.9128831168823,1366.9942077922078
28,0.9800000000000001,4969.64377922078,3283.280896103896,1289.3326233766231
