,Distance,Channel 1,Channel 2,Channel 3
0,0.0,0.2460500664719658,0.05077227206029656,inf
1,0.035,0.24341622086856074,0.050743323330120986,inf
2,0.07,0.24052148011873486,0.05054212380279208,inf
3,0.10500000000000001,0.2377276074946214,0.05050054983818558,inf
4,0.14,0.23533365479323398,0.05045045101224482,inf
5,0.17500000000000002,0.23405628768539766,0.05059245905962939,inf
6,0.21000000000000002,0.23494570848007484,0.050773305906739105,inf
7,0.24500000000000002,0.23901822693935476,0.0508985329861434,inf
8,0.28,0.24771813342902305,0.05140327286495873,inf
9,0.31500000000000006,0.2623327950108593,0.05260931104460102,inf
10,0.35000000000000003,0.2827762686630322,0.054185606682767534,inf
11,0.385,0.30695162539690285,0.05621972956523738,inf
12,0.42000000000000004,0.3303626034834108,0.05845288120834917,inf
13,0.45500000000000007,0.3482025308997064,0.059993059710052726,inf
14,0.49000000000000005,0.3569482384487651,0.06066741154413232,inf
15,0.525,0.347945226858218,0.06008197572931389,inf
16,0.56,0.3295569906458676,0.059086857003264125,inf
17,0.5950000000000001,0.3058445644204148,0.057755240969099675,inf
18,0.6300000000000001,0.2814315630528952,0.056071895340329955,inf
19,0.665,0.2607196066449024,0.05437550499250022,inf
20,0.7000000000000001,0.24590650485604607,0.05299267556228856,inf
21,0.7350000000000001,0.23680854788472686,0.051651204433107896,inf
22,0.77,0.23271278661763686,0.05050118081004186,inf
23,0.805,0.23178850185819852,0.04946783190598524,inf
24,0.8400000000000001,0.2330561116196098,0.04883759491538175,inf
25,0.8750000000000001,0.2357653505715062,0.048468294050391346,inf
26,0.9100000000000001,0.23903534578418134,0.04811482635115595,inf
27,0.9450000000000001,0.24248744075776424,0.04792891031349217,inf
28,0.9800000000000001,0.2454723877441072,0.04795547499716573,inf
