,Distance,Channel 1,Channel 2,Channel 3
0,0.0,4099.618692771085,4244.002054216869,1929.233277108434
1,0.035,4120.403801204816,4411.947891566264,2008.7666385542173
2,0.07,4142.88651807229,4476.586132530118,2106.6643313253003
3,0.10500000000000001,4146.876246987954,4410.378084337349,2105.6519578313246
4,0.14,4148.614963855422,4370.734463855422,2123.209042168676
5,0.17500000000000002,4144.98345180723,4340.252072289158,2254.9007831325303
6,0.21000000000000002,4129.795271084338,4255.933090361448,2456.129626506024
7,0.24500000000000002,4126.678120481927,4425.141439759033,2794.255602409639
8,0.28,4114.8785903614435,4874.540295180724,3312.6685481927707
9,0.31500000000000006,4101.9298975903575,5777.641987951808,4127.378921686747
10,0.35000000000000003,4077.7465481927698,7263.801259036145,5092.299746987949
11,0.385,4050.2543253012027,9195.813578313257,6133.768620481927
12,0.42000000000000004,4040.086457831325,11065.51340963855,6810.843993975903
13,0.45500000000000007,4007.600168674699,12537.15993975904,7049.151825301201
14,0.49000000000000005,4027.5302650602393,13479.065445783133,7180.568060240967
15,0.525,4054.638138554216,12364.910945783133,6263.234439759032
16,0.56,4097.29813253012,10677.872753012049,5174.973445783132
17,0.5950000000000001,4151.62854819277,8653.175969879521,4140.834686746987
18,0.6300000000000001,4180.583662650601,6579.7752349397615,3129.4538493975915
19,0.665,4236.807819277109,5340.361361445781,2542.3681024096372
20,0.7000000000000001,4269.296102409639,4502.427493975901,2265.49976506024
21,0.7350000000000001,4278.662614457831,4152.169626506023,2108.0876987951806
22,0.77,4270.055572289153,4168.246644578313,2066.8737108433743
23,0.805,4247.20363253012,4206.766307228914,1986.8274638554212
24,0.8400000000000001,4211.269144578311,4385.765686746989,1863.485704819277
25,0.8750000000000001,4190.3309216867465,4360.515885542169,1727.3764879518078
26,0.9100000000000001,4147.309457831326,4162.061168674697,1518.0139879518078
27,0.9450000000000001,4123.131361445783,3987.3671807228907,1437.4245120481926
28,0.9800000000000001,4087.218873493975,3730.009783132531,1461.0737891566262
