,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,273.0636122881356,195.16171609906436,488.75119703389834,801.6851286644782,5708.489787076271,3962.4146742308053
1,0.035,273.34623305084745,196.79195980616902,480.57608262711864,770.988987357626,5753.912327330509,3813.0941962741117
2,0.07,275.2344216101695,200.69358190095573,465.3703400423729,733.1094665237127,5776.293575211864,3656.4438044982858
3,0.105,278.1070900423729,204.04631233971682,448.0828845338983,700.2636736126705,5807.7986483050845,3632.7613842733003
4,0.14,281.9062976694915,204.0990897744438,429.28089512711864,651.2645234515459,5870.336436440678,3764.9990450360606
5,0.175,286.72073411016953,204.87572870773963,413.7172065677966,587.9598549856597,5909.426230932203,3908.9217212079625
6,0.21,292.88259957627116,207.38285008207913,407.0079459745763,505.4447105660526,5921.05242690678,4012.273527996824
7,0.245,298.1213707627118,211.37680901723297,426.6791440677966,426.5816889928542,5927.806639830509,4011.5267546441482
8,0.28,302.72003283898306,215.44409021736104,497.778247881356,403.5969946561996,5929.088454449153,4049.1827695710535
9,0.315,306.4832870762712,216.91904162050903,668.5220625000001,461.54648937896377,5906.61310911017,4065.460446709698
10,0.35,309.9147372881356,218.2618602869748,992.9752680084746,625.1199050334977,5871.657656779661,4004.776229999365
11,0.385,313.73400953389825,219.357624489732,1464.608281779661,864.5848141761792,5857.382125000001,3918.2932312657035
12,0.42,316.5361641949153,219.18414466290986,1990.3478654661017,1121.5992885599521,5857.760969279661,3724.20590748889
13,0.455,318.6425127118644,218.1734018977841,2433.075020127119,1331.836378751004,5850.060402542373,3527.9412505151977
14,0.49,320.31405614406776,219.07219048289912,2658.60538559322,1419.0523814415278,5850.945872881355,3439.9682038064843
15,0.525,319.0527955508475,221.8061672772377,2430.481092161017,1324.2752381686998,5859.8748368644065,3489.1476848081106
16,0.56,317.46078072033896,225.63006033675325,1986.7802605932202,1122.5474750655399,5846.65588559322,3623.434806837069
17,0.5950000000000001,314.805594279661,227.39404466262337,1473.3801038135593,878.10286155275,5802.961987288136,3732.377813809671
18,0.6300000000000001,310.7384290254237,226.86162543201442,1012.346028601695,659.273560217909,5751.53519809322,3779.1685281572104
19,0.665,305.41632309322034,224.42902947236385,695.7080243644068,528.3153625193936,5697.4839629237285,3693.1348124662054
20,0.7000000000000001,299.4575190677967,221.69042772599767,517.6832330508474,486.92733517240805,5700.591180084746,3652.8182278091963
21,0.7350000000000001,294.18432944915253,220.24044371409462,437.4509639830509,492.8889840321411,5710.196439618644,3565.60283075281
22,0.77,288.53025529661016,219.58279235548852,411.74001165254236,522.4025828104504,5724.485579449151,3557.3718710818093
23,0.805,283.31283262711867,215.96129367993342,418.9254194915254,600.082228487132,5731.4265603813565,3593.958900118608
24,0.8400000000000001,278.91304555084747,212.51351196092725,435.0666016949153,688.7074052928725,5716.805506355932,3637.1677785476495
25,0.8750000000000001,275.56530084745765,207.7333472105645,451.4914194915254,751.6762716614408,5684.529270127117,3628.7692867508777
26,0.91,272.81558156779664,203.53650119531133,472.8177224576271,804.910876529761,5670.202645127119,3749.453737812819
27,0.945,270.66675000000004,199.36854544906564,484.8905,819.859129551406,5676.685397245762,3914.690301966733
28,0.98,269.3006334745763,196.22705216239353,490.0331970338983,816.089348310603,5706.811343220339,4082.9937834242687
