,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,1245.076411764706,521.4706548504565,10892.696439215688,10010.500937968736,3526.550818627451,4959.6950251128865
1,0.035,1251.7480960784314,523.7133224710003,10975.489751960784,10116.950510726976,3437.0430039215685,4872.307982682082
2,0.07,1258.665557843137,528.2049763071849,11101.59699117647,10311.4428923096,3295.670049019608,4644.393107489144
3,0.105,1264.0415333333333,531.3079655986562,11282.447902941178,10572.393011712678,3105.875885294118,4333.851041925521
4,0.14,1267.4178705882355,535.802201480695,11451.610305882354,10871.125197160532,2916.2288117647063,4044.141459523122
5,0.175,1265.9346401960786,537.6931132463155,11672.565730392156,11219.456101041298,2769.341753921569,3762.8977987886983
6,0.21,1258.601739215686,533.9407427030578,11923.97057843137,11359.90323094766,2691.7163509803922,3461.328278496306
7,0.245,1248.0854039215687,527.0147503726504,12278.026763725491,11523.445206769717,2764.5413627450976,3165.3913226017635
8,0.28,1236.890161764706,520.1509258627185,12730.076320588234,11803.004707320702,3135.5513,3008.57979123896
9,0.315,1225.6674441176472,512.3777250125364,13289.670688235294,12062.283202254945,3968.18747745098,3012.8320737880895
10,0.35,1216.3832990196079,505.11861603007,13930.718926470588,12329.744929274999,5490.300580392157,3351.2966827901855
11,0.385,1211.7594372549022,500.17645811064216,14594.082307843137,12670.084833237674,7722.766396078431,4082.020259540966
12,0.42,1211.435087254902,499.64621093441514,15136.418886274509,12832.426419033576,10253.849119607843,5059.003167515705
13,0.455,1214.8179235294117,502.4631633902757,15458.191127450982,12841.602340874917,12423.240668627452,5878.827124408592
14,0.49,1223.27248627451,508.5959657286008,15475.651310784315,12847.551698545893,13495.411870588234,6224.453876971074
15,0.525,1230.812930392157,515.7084648844861,15059.920312745098,12818.513205137733,12456.61950490196,5853.513664322806
16,0.56,1236.5278411764707,522.0688584186738,14509.162689215686,12752.114991841312,10340.06356764706,5104.8747454308295
17,0.5950000000000001,1242.5016950980394,530.5561616091949,13882.84004117647,12620.531401014357,7815.627456862745,4210.5644338008715
18,0.6300000000000001,1246.1632372549018,536.7376738010283,13228.90780882353,12465.018778826547,5473.497926470588,3458.824693194307
19,0.665,1248.3886725490197,541.4222292216648,12611.222938235294,12188.132062355158,3814.0506274509808,2986.6786780217667
20,0.7000000000000001,1250.8494264705882,546.9965843946313,12037.841800980392,11799.465212733274,2914.8855460784316,2867.643390904662
21,0.7350000000000001,1252.5454431372548,551.6315055734777,11601.808494117646,11377.905738332458,2552.611050980392,3036.897422488571
22,0.77,1253.116731372549,556.5632100752565,11305.68992745098,10892.080053170843,2513.385057843137,3412.0763204757327
23,0.805,1252.3772186274507,557.0887380937453,11133.266743137254,10581.833922068883,2634.5923784313723,3824.170727891042
24,0.8400000000000001,1249.4688617647057,554.9756195009919,10985.728601960785,10298.60565889239,2829.5586313725485,4178.4759348077005
25,0.8750000000000001,1247.3840196078434,549.3108454740492,10855.010179411765,9999.364767007117,3056.8112205882353,4475.092993717303
26,0.91,1245.8664401960784,544.7969517102014,10740.63382254902,9930.703846716031,3227.3043509803924,4597.013011645422
27,0.945,1246.2533725490196,539.9220366576785,10627.90827254902,9956.740123403868,3362.923837254902,4723.924141529921
28,0.98,1246.5298578431373,533.5867253995334,10549.678226470589,9923.43389294271,3421.8133411764707,4764.795980014824
