,Distance,Peak_1 Channel 1,Peak_1 Channel 2,Peak_1 Channel 3,Peak_2 Channel 1,Peak_2 Channel 2,Peak_2 Channel 3,Peak_3 Channel 1,Peak_3 Channel 2,Peak_3 Channel 3,Peak_4 Channel 1,Peak_4 Channel 2,Peak_4 Channel 3,Peak_5 Channel 1,Peak_5 Channel 2,Peak_5 Channel 3,Peak_6 Channel 1,Peak_6 Channel 2,Peak_6 Channel 3,Peak_7 Channel 1,Peak_7 Channel 2,Peak_7 Channel 3,Peak_8 Channel 1,Peak_8 Channel 2,Peak_8 Channel 3,Peak_9 Channel 1,Peak_9 Channel 2,Peak_9 Channel 3,Peak_10 Channel 1,Peak_10 Channel 2,Peak_10 Channel 3,Peak_11 Channel 1,Peak_11 Channel 2,Peak_11 Channel 3,Peak_12 Channel 1,Peak_12 Channel 2,Peak_12 Channel 3,Peak_13 Channel 1,Peak_13 Channel 2,Peak_13 Channel 3,Peak_14 Channel 1,Peak_14 Channel 2,Peak_14 Channel 3,Peak_15 Channel 1,Peak_15 Channel 2,Peak_15 Channel 3,Peak_16 Channel 1,Peak_16 Channel 2,Peak_16 Channel 3,Peak_17 Channel 1,Peak_17 Channel 2,Peak_17 Channel 3,Peak_18 Channel 1,Peak_18 Channel 2,Peak_18 Channel 3,Peak_19 Channel 1,Peak_19 Channel 2,Peak_19 Channel 3,Peak_20 Channel 1,Peak_20 Channel 2,Peak_20 Channel 3,Peak_21 Channel 1,Peak_21 Channel 2,Peak_21 Channel 3,Peak_22 Channel 1,Peak_22 Channel 2,Peak_22 Channel 3,Peak_23 Channel 1,Peak_23 Channel 2,Peak_23 Channel 3,Peak_24 Channel 1,Peak_24 Channel 2,Peak_24 Channel 3,Peak_25 Channel 1,Peak_25 Channel 2,Peak_25 Channel 3,Peak_26 Channel 1,Peak_26 Channel 2,Peak_26 Channel 3,Peak_27 Channel 1,Peak_27 Channel 2,Peak_27 Channel 3,Peak_28 Channel 1,Peak_28 Channel 2,Peak_28 Channel 3,Peak_29 Channel 1,Peak_29 Channel 2,Peak_29 Channel 3,Peak_30 Channel 1,Peak_30 Channel 2,Peak_30 Channel 3,Peak_31 Channel 1,Peak_31 Channel 2,Peak_31 Channel 3,Peak_32 Channel 1,Peak_32 Channel 2,Peak_32 Channel 3,Peak_33 Channel 1,Peak_33 Channel 2,Peak_33 Channel 3,Peak_34 Channel 1,Peak_34 Channel 2,Peak_34 Channel 3,Peak_35 Channel 1,Peak_35 Channel 2,Peak_35 Channel 3,Peak_36 Channel 1,Peak_36 Channel 2,Peak_36 Channel 3,Peak_37 Channel 1,Peak_37 Channel 2,Peak_37 Channel 3,Peak_38 Channel 1,Peak_38 Channel 2,Peak_38 Channel 3,Peak_39 Channel 1,Peak_39 Channel 2,Peak_39 Channel 3,Peak_40 Channel 1,Peak_40 Channel 2,Peak_40 Channel 3,Peak_41 Channel 1,Peak_41 Channel 2,Peak_41 Channel 3,Peak_42 Channel 1,Peak_42 Channel 2,Peak_42 Channel 3,Peak_43 Channel 1,Peak_43 Channel 2,Peak_43 Channel 3,Peak_44 Channel 1,Peak_44 Channel 2,Peak_44 Channel 3,Peak_45 Channel 1,Peak_45 Channel 2,Peak_45 Channel 3,Peak_46 Channel 1,Peak_46 Channel 2,Peak_46 Channel 3,Peak_47 Channel 1,Peak_47 Channel 2,Peak_47 Channel 3,Peak_48 Channel 1,Peak_48 Channel 2,Peak_48 Channel 3,Peak_49 Channel 1,Peak_49 Channel 2,Peak_49 Channel 3,Peak_50 Channel 1,Peak_50 Channel 2,Peak_50 Channel 3,Peak_51 Channel 1,Peak_51 Channel 2,Peak_51 Channel 3,Peak_52 Channel 1,Peak_52 Channel 2,Peak_52 Channel 3
10,0.35000000000000003,957.72,10810.56,3139.92,1301.965,4592.388,2358.736,703.44,1178.76,1795.24,701.8,6050.95,8484.9,846.16,4112.552,8689.611,1126.16,5659.0,5600.8,940.32,22869.76,6220.72,735.4,4199.44,2956.44,1086.232,7672.539,1984.28,582.615,13656.068,4981.954,1412.77,5945.21,3873.38,1435.0,9043.0,2434.0,912.76,5542.72,2534.16,853.92,10987.41,5158.38,831.0,10355.96,4212.96,703.58,2761.9,4556.62,1598.258,10084.646,1802.116,1824.441,10269.306,1468.094,945.39,6459.02,5335.95,1228.828,12558.233,3711.512,1013.46,13315.8,7922.04,525.29,6355.345,1830.504,1463.169,12136.711,3811.496,1116.36,22052.9,4802.0,882.09,15503.44,3018.62,1965.652,10769.397,5674.885,958.729,4451.326,3352.201,1297.92,37703.22,4413.07,978.0,13401.0,5651.0,1777.514,19593.582,2254.74,863.2,11631.8,3941.2,760.78,1780.26,2239.72,1260.7,5676.54,2443.7,1188.234,23206.334,2720.727,1147.75,23727.45,3148.25,605.31,9470.29,2933.13,1445.773,5557.504,3350.45,1399.701,7139.312,3520.8,1338.96,23863.48,2081.88,845.11,10429.94,3935.86,1326.839,26392.925,3981.129,535.286,6088.265,8228.892,736.0,9372.0,3385.0,642.634,5361.348,3100.233,1393.456,5432.307,2632.998,830.312,8289.295,2077.112,1169.16,9458.04,3146.52,2110.455,1144.648,4953.154,1350.2,6765.88,3973.98,1121.56,3017.1,1575.22,1218.42,4407.74,2111.36,1571.24,25498.98,2754.66
11,0.385,1030.375,11662.363,4578.365,1323.779,4943.816,4116.837,670.64,1697.92,2856.2,562.18,4785.257,12229.506,825.15,5198.85,11585.6,1133.96,6260.8,6013.08,877.177,18536.242,9065.787,822.08,4609.36,4684.28,1058.96,7859.0,3222.76,560.961,14506.671,5937.568,1419.65,5312.09,6365.3,1539.581,9282.228,4085.447,930.04,5466.72,3958.12,784.46,12926.3,7865.38,839.603,14584.023,5695.95,779.414,3524.013,5438.785,1507.345,12401.877,3019.171,1798.115,15057.086,2577.449,957.124,5837.089,7517.289,1239.686,10408.797,6243.346,1131.344,16438.446,10361.744,565.819,6218.694,3278.888,1465.054,10924.478,6469.827,1058.527,23227.251,5524.799,818.16,14912.33,4647.48,2005.0,10724.92,7464.0,880.38,5611.18,6307.4,1259.18,44372.62,6975.09,885.0,16111.0,7918.0,1777.28,16856.44,3835.66,974.894,16476.657,6017.71,698.659,2148.143,3784.371,1196.94,4466.28,2961.61,1189.035,19673.881,3866.683,1000.3,24590.95,4863.0,739.826,8624.551,4326.644,1562.378,6316.698,3708.105,1394.35,7919.5,5227.8,1378.069,18509.356,3367.704,901.79,9830.44,5779.77,1485.044,34731.541,6665.91,506.24,8350.68,10966.16,681.0,8006.0,5148.0,542.24,5759.68,4358.6,1358.398,5412.92,4866.536,769.0,11024.7,3798.0,1280.018,9989.288,4054.114,1865.44,883.16,4455.84,1378.5,5375.36,4113.44,988.498,3910.444,2956.132,1282.469,4461.109,3336.879,1603.612,34654.53,4033.443
12,0.42000000000000004,992.219,10751.445,7217.565,1220.55,5075.1,6793.1,630.88,3085.0,4298.68,453.98,4455.629,17201.631,779.177,7414.251,14365.276,1154.109,8851.287,6739.381,835.08,14472.32,11282.04,914.84,5028.2,6526.0,1011.952,8193.798,4430.166,547.234,15214.701,7148.048,1477.0,5162.942,8227.365,1567.2,9903.4,5818.32,885.752,5252.172,5360.866,782.14,14916.248,10322.287,862.76,18814.0,7048.26,804.5,4962.2,5901.9,1411.269,13799.108,5058.393,1762.598,20096.312,3895.338,965.308,5183.255,9968.452,1253.093,9052.025,8716.521,1299.92,20988.62,11869.0,591.545,6220.786,4898.997,1425.68,10022.28,8105.64,1032.5,28342.9,7362.45,744.49,15954.34,6875.49,1989.7,9082.06,8273.56,857.87,6471.067,8627.779,1195.76,46966.57,10087.01,810.0,18929.0,9786.0,1840.18,11936.14,5311.3,1070.6,21189.24,8730.4,636.07,2636.347,5265.651,1147.23,3640.97,3406.01,1206.589,16090.349,5096.79,922.75,23622.9,6766.55,871.84,8094.2,6480.36,1689.15,7341.93,4535.09,1403.265,10584.002,8529.135,1415.86,14624.431,5178.382,947.57,9276.88,7889.58,1647.444,41268.37,9758.173,502.16,11487.44,13127.32,691.0,5993.0,6381.0,457.84,5544.08,6374.36,1317.234,6675.322,6931.207,721.535,14383.009,6147.341,1350.593,10149.228,5092.116,1833.563,632.675,7157.506,1382.44,5919.68,3944.52,869.73,4980.01,5139.94,1346.75,4453.37,4558.26,1579.1,43729.2,4986.85
13,0.45500000000000007,940.988,8807.517,9417.565,1114.851,4616.609,10204.214,622.72,4885.84,5725.12,435.121,4165.699,20249.317,746.68,10690.7,16804.28,1210.479,12763.32,8227.087,797.76,10224.16,17259.44,953.026,5679.589,8172.045,987.958,9019.761,6108.272,570.709,14965.85,8160.915,1535.25,4977.75,9381.75,1582.709,11560.033,7801.36,801.467,5076.238,6512.658,835.8,16163.8,11864.0,901.88,22025.86,7989.303,747.524,8220.829,6280.578,1337.816,13572.823,6650.608,1720.442,24683.927,5468.304,958.15,4684.861,12361.9,1297.69,8472.76,11562.33,1460.349,25679.609,12195.619,620.774,6307.444,6313.277,1393.76,9727.8,8628.16,1021.85,36902.45,9504.45,675.68,18499.53,8951.99,1881.413,7659.234,8420.911,868.39,7094.65,10327.68,1117.06,44824.25,12627.38,778.0,21329.0,10828.0,1844.128,7414.071,6451.732,1125.08,23783.88,10800.72,599.3,3344.48,6683.07,1107.361,3938.004,4339.714,1228.899,13358.242,6195.02,889.45,21496.1,8305.5,943.201,6558.801,6813.0,1741.4,8054.63,5535.47,1451.416,14516.443,12069.503,1379.876,11807.668,6563.754,1001.95,8958.248,10546.278,1699.85,39867.9,12983.95,554.44,14833.36,14482.88,778.0,4014.0,6604.0,429.52,5436.08,8610.4,1328.8,8715.3,8295.7,694.8,16047.4,8696.0,1357.34,10191.53,6241.05,1921.015,588.718,10360.273,1286.143,7177.622,5545.247,820.8,5760.62,6975.34,1364.871,4494.42,5187.174,1496.712,45966.074,5492.665
14,0.49000000000000005,945.44,6584.88,10948.44,1001.07,4568.94,12395.21,688.36,6340.04,6566.16,487.304,4000.664,21497.404,749.02,13381.88,17855.7,1240.345,16294.068,8507.79,749.223,7859.946,21704.577,969.16,6277.0,9139.22,937.919,9750.975,6898.3,637.12,14298.84,9132.1,1541.75,4780.0,10149.75,1594.76,14801.28,9011.39,709.84,5176.44,7128.16,903.4,16377.0,11955.0,935.05,24405.55,8385.05,655.423,12771.276,6719.213,1293.826,12756.746,7172.082,1634.964,26547.435,6528.585,917.899,4469.799,13185.521,1347.156,8397.381,12150.048,1599.504,30119.757,12441.065,696.681,6143.393,6715.08,1430.693,10353.672,9694.26,1013.45,45943.6,10358.95,648.22,21654.01,9975.12,1727.791,7089.713,9198.24,910.65,7053.551,10817.581,1043.77,39064.46,13676.25,812.0,23308.0,11163.0,1689.974,5144.396,8069.575,1184.28,23371.6,11549.52,593.338,3603.25,7149.841,1109.04,5048.52,5815.24,1248.0,11643.0,6884.0,858.55,18668.55,8831.45,988.608,5874.75,7393.569,1722.64,8028.56,5615.95,1535.37,19032.22,14566.86,1272.02,9881.93,7232.46,1100.161,8996.851,14073.462,1823.053,36792.9,13422.815,736.012,17234.182,15387.379,829.477,3204.148,6955.928,485.08,5520.16,10130.6,1346.067,12422.875,8514.693,688.2,14676.8,9996.2,1248.933,10734.818,7195.998,2144.0,686.0,12586.0,1219.5,8483.5,6157.5,865.37,6404.97,8009.44,1390.4,4840.2,6155.76,1467.67,42745.317,5783.708
15,0.525,980.67,4436.872,10675.437,929.76,4735.92,11836.69,832.92,6914.48,6503.28,574.795,3774.09,21012.293,775.36,15153.84,17423.66,1273.49,21206.22,6064.86,722.482,7950.648,20628.148,938.919,6806.758,8822.261,898.508,10130.407,6822.249,693.28,12478.46,8821.08,1609.336,4621.726,9039.686,1667.954,19637.708,8671.806,639.36,5417.8,6804.92,985.8,15488.4,10154.2,926.237,24136.79,7584.863,551.943,17508.084,6515.317,1275.97,11372.48,6455.11,1573.378,25718.857,6522.599,870.84,3899.79,11678.57,1440.74,8614.98,11700.9,1657.423,32572.345,11001.388,792.542,5514.501,6116.172,1507.07,11440.42,9263.25,1011.65,53576.6,9547.5,673.72,24320.31,9581.84,1572.14,6174.18,7300.26,1003.64,6058.76,8580.2,1003.58,31931.28,12758.32,922.0,25529.0,10047.0,1544.61,3388.37,7946.0,1253.48,20448.04,10752.8,631.46,3521.58,6924.08,1149.6,6559.72,5283.2,1276.077,11884.024,6206.139,825.55,15296.25,8031.35,1000.745,5412.448,6787.355,1646.71,7263.21,4959.11,1620.233,19349.932,13101.638,1187.432,8092.466,6441.487,1141.52,8143.44,13753.8,1917.218,30430.504,12109.885,931.592,18124.793,14975.647,912.46,3034.82,6133.86,606.52,5931.64,10044.04,1357.197,16656.836,8015.846,697.2,11894.6,9878.6,1162.631,10885.674,6778.316,2622.0,1065.0,9182.0,1195.0,9476.5,5085.5,951.88,7001.06,7770.36,1394.752,5331.266,5134.741,1502.025,35344.758,5534.033
16,0.56,1041.659,2543.909,9548.271,922.71,4758.01,9594.38,1003.0,6397.52,5660.44,665.17,3636.14,18274.561,794.7,15384.58,15783.18,1294.711,26402.323,4407.742,750.36,6110.92,20631.48,927.45,7737.79,7902.58,875.635,9957.296,6291.516,772.078,10184.678,7379.925,1713.025,4254.156,7317.671,1892.558,26193.626,8907.904,624.76,5925.8,5675.32,1067.2,13614.6,7205.4,907.2,24093.02,6913.08,505.801,20091.023,5290.993,1249.361,9315.011,4478.084,1540.755,23051.793,5638.118,936.37,3415.04,8679.02,1526.06,8464.38,9763.58,1702.08,35437.8,8063.76,895.183,4494.707,4785.784,1586.505,12223.776,7709.575,1022.4,58049.1,7561.45,733.47,25864.77,7800.6,1427.16,5262.98,4643.7,1035.44,5301.96,7510.72,1070.155,25116.923,10932.108,1104.0,29414.0,7814.0,1438.45,2778.97,6104.25,1329.56,16325.44,8782.6,705.38,3137.86,5712.92,1224.385,8401.245,4515.735,1262.521,13822.477,4852.067,841.437,11575.273,6215.136,986.2,6331.68,5553.64,1536.03,6124.44,3802.81,1653.539,21466.979,11644.158,1172.702,6879.974,5201.63,1171.8,7311.2,11496.16,1975.56,22301.7,9437.12,1121.14,17660.413,13521.326,945.94,3840.96,4419.4,752.24,6477.04,8234.92,1323.835,20137.873,6604.609,713.6,8905.2,8494.4,1123.6,11620.6,5956.8,3004.273,1058.749,10793.483,1161.5,10700.5,3889.0,1035.3,7443.91,6316.84,1419.692,6729.746,4924.662,1566.971,25665.585,4861.736
17,0.5950000000000001,1089.903,2259.935,6606.858,966.17,4393.32,6697.53,1122.859,5109.889,4544.746,736.878,3470.968,14786.799,806.579,14794.241,14197.286,1309.06,33546.18,3124.18,854.2,4274.76,17503.2,926.058,8234.7,5753.954,847.452,8939.563,5481.797,848.26,9068.13,5469.24,1856.92,4403.0,4677.09,2184.422,32048.118,8827.623,680.48,6779.4,4082.96,1132.6,11386.2,4218.0,917.1,19724.2,5712.94,515.67,19705.52,3803.22,1266.111,8367.635,2974.912,1515.438,18708.603,3997.762,1167.53,4558.12,5887.07,1631.614,7437.414,6342.168,1574.492,32311.348,5237.027,985.726,3150.893,3216.582,1686.0,13238.6,6601.8,1046.2,58599.7,5204.4,803.1,26275.34,5278.05,1352.386,4431.399,3358.01,1053.36,4237.64,5448.2,1154.6,19609.0,8178.4,1332.0,36031.0,5385.0,1363.46,2541.65,3786.42,1399.76,12514.8,6266.96,801.1,2559.52,3978.44,1350.982,11252.414,5267.758,1227.88,16882.6,3266.45,869.6,8193.16,4313.48,935.05,9684.667,4369.608,1460.597,5400.125,2245.167,1670.15,24590.76,10359.14,1210.982,6118.671,3647.239,1261.304,7446.348,10530.584,1903.421,15869.755,5936.63,1263.976,16130.07,10624.992,927.338,6337.744,3530.739,867.13,7195.345,6746.306,1286.85,20287.45,4745.6,735.6,6730.4,6383.8,1127.8,11990.0,4432.4,3434.18,1024.8,11714.2,1116.0,11912.5,2775.5,1087.36,7627.5,4200.3,1447.64,8085.08,3500.32,1596.75,17029.84,3559.77
18,0.6300000000000001,1154.43,3040.0,4261.38,1068.287,4460.157,4545.135,1170.359,5047.163,4357.535,797.458,3315.291,11588.074,818.3,14463.5,13586.26,1290.319,40371.67,2667.495,1017.56,2750.84,12218.76,974.254,9260.731,4029.189,809.117,7639.745,4284.281,882.31,9309.95,3520.34,2007.43,4624.39,2748.04,2445.433,35351.422,8556.28,775.52,7915.48,2571.92,1164.925,9496.387,2036.808,922.08,14403.4,4308.98,541.895,16663.898,2401.041,1321.79,8573.15,2036.93,1502.325,13618.719,2315.071,1491.44,7306.15,4588.19,1742.36,5932.92,3503.54,1446.0,28221.7,2944.35,1044.28,1922.97,1540.26,1687.215,13661.552,5317.759,1074.2,55556.3,3116.8,871.21,25869.98,2967.11,1309.161,4129.113,2295.555,1071.72,3478.36,3179.48,1216.8,14995.6,4835.0,1562.0,45288.0,3646.0,1307.12,2416.35,1808.07,1436.313,9328.818,3917.416,907.36,2028.94,2323.4,1483.84,13520.28,4356.68,1181.743,18660.544,2054.404,889.6,5323.24,2620.98,906.094,14325.71,4032.363,1398.7,4819.0,1104.4,1648.375,23201.563,7139.247,1257.777,6049.463,2084.351,1285.72,7401.0,7556.84,1841.453,8383.903,3402.564,1382.23,14332.01,7735.03,900.858,9771.915,3320.473,965.181,7890.468,4856.243,1204.958,20381.206,2958.969,773.6,5742.2,4178.0,1141.2,12175.0,2669.0,3673.894,735.547,11671.185,1044.5,12373.5,1956.5,1120.392,7369.819,2430.206,1438.08,9175.08,2034.64,1548.95,10622.17,2173.85
19,0.665,1227.218,3956.642,2497.137,1208.429,4919.723,2918.57,1112.28,5213.52,2978.24,842.101,3357.939,9019.268,822.34,12196.12,9800.18,1265.58,43110.82,3039.25,1103.458,2362.475,6328.263,1011.3,9156.0,2070.84,780.49,7085.2,3185.8,902.42,10305.49,2097.43,2178.661,4499.953,1604.039,2647.289,35330.104,7889.464,864.716,8491.399,1535.786,1152.534,8355.019,1136.867,927.14,10047.3,2861.68,570.533,13301.87,1619.324,1359.56,8119.804,1055.888,1469.6,9333.68,1321.68,1846.26,10478.88,5203.34,1816.66,4481.76,1738.72,1279.511,21516.484,1615.987,1101.665,1327.324,751.787,1683.699,13418.884,5530.067,1089.2,49762.7,1813.45,935.69,25174.4,1491.59,1251.4,4333.4,1431.9,1106.6,3114.72,1504.28,1294.2,11451.8,2398.4,1758.09,56876.874,3468.684,1226.321,2605.069,946.222,1465.32,7144.64,2105.32,1013.926,1719.799,1155.19,1578.103,15946.181,3825.9,1193.655,23149.048,1175.694,912.84,3493.324,1395.576,846.695,20105.662,4436.62,1297.3,4428.6,629.4,1657.1,21544.99,4355.66,1348.28,6378.94,1110.24,1236.32,7474.48,4423.32,1765.097,4900.82,1801.123,1465.068,13256.092,4843.441,855.425,13180.815,3488.151,1057.292,8677.48,3197.47,1156.514,18966.085,1769.254,817.549,5649.141,2879.784,1135.2,11559.2,1335.2,3772.608,422.696,9001.821,976.402,11477.551,1756.903,1146.24,6921.16,1360.56,1399.04,10463.2,1015.72,1494.21,6043.49,1359.04
20,0.7000000000000001,1301.965,4592.388,2358.736,1336.776,5419.961,1756.756,958.48,5034.309,1721.502,860.66,3298.26,7774.02,812.84,10055.62,5955.5,1232.983,37755.697,3170.058,1225.23,1667.09,2658.07,1018.721,8725.626,1092.838,735.82,7289.142,2137.846,905.29,11941.65,1423.81,2375.88,4454.24,899.94,2741.4,31208.851,6586.118,957.295,8583.42,877.388,1105.277,7508.095,1048.834,984.2,6962.28,1609.88,647.18,9034.054,1203.382,1408.354,7564.185,519.885,1438.354,6230.471,765.712,2194.696,14047.192,5628.5,1840.24,2978.22,769.5,1155.12,15205.04,1017.76,1158.306,1290.416,553.792,1628.32,13074.48,4383.48,1004.663,37765.999,1337.039,979.16,24533.78,920.09,1115.553,3875.462,729.184,1152.32,2992.12,1195.28,1413.6,8924.0,1093.2,1912.64,64340.24,3513.24,1164.06,3113.54,609.526,1468.059,5532.607,808.933,1102.99,1627.75,633.65,1634.009,17721.159,3125.986,1256.51,27387.95,1028.28,936.977,2982.067,915.832,776.32,27562.43,5165.03,1233.3,4771.4,590.2,1634.808,18644.388,2282.625,1400.74,6730.42,786.28,1162.16,7985.4,2388.36,1683.703,4260.3,888.798,1512.19,12822.512,2890.588,784.624,14423.74,3904.304,1134.406,9066.739,2929.909,1135.798,16562.12,1103.875,876.78,5719.19,1929.48,1087.4,10026.6,850.2,3835.903,253.507,6060.079,940.28,10059.92,1392.2,1070.28,7579.265,637.572,1403.899,13443.817,640.147,1411.218,3584.152,1171.242
21,0.7350000000000001,1323.779,4943.816,4116.837,1382.55,5749.762,1291.072,783.19,4928.92,1005.21,846.16,4112.552,8689.611,826.54,8032.5,3010.54,1153.102,35116.009,3932.91,1324.31,1128.24,1710.21,1007.9,7012.0,778.2,699.28,8250.02,1441.02,903.911,16654.327,1402.072,2493.46,5115.08,756.02,2684.05,28954.37,6345.91,1061.0,8494.0,665.0,1051.583,6933.125,941.029,1045.83,8837.115,1061.051,708.02,5601.25,971.39,1480.366,6857.264,470.601,1442.71,4872.03,525.18,2477.0,16930.9,5162.8,1795.52,2037.66,438.18,1140.0,11013.08,634.88,1198.548,1761.048,613.713,1577.0,12352.64,3052.36,902.533,26901.45,1163.92,992.26,23843.39,738.06,1004.202,4197.612,511.309,1206.96,3092.0,892.92,1587.4,7439.6,730.2,1949.32,65535.0,3812.7,1114.765,3992.236,636.162,1432.89,4239.681,627.408,1100.986,1688.603,496.09,1634.0,18460.0,2067.0,1353.951,27543.899,948.95,965.969,3471.547,958.325,714.67,32036.32,5273.17,1222.6,5778.5,610.5,1627.54,15265.077,830.532,1389.379,7625.036,702.074,1078.6,8808.04,1214.2,1587.0,4563.0,422.0,1521.0,12542.0,1758.0,734.219,13849.968,4214.436,1216.505,9025.612,2395.376,1124.293,13483.57,789.618,933.54,6063.84,1304.28,1035.157,8802.572,906.346,3775.11,243.86,3438.04,932.98,8533.66,1073.1,1003.56,8801.708,336.852,1404.76,16168.535,512.971,1312.2,3045.8,1230.1
22,0.77,1220.55,5075.1,6793.1,1379.2,5209.4,916.5,651.92,4504.13,771.41,825.15,5198.85,11585.6,835.3,6012.72,1365.2,1091.6,30219.4,3750.4,1341.4,883.33,2612.307,955.66,5321.357,1134.479,644.035,9746.287,1376.283,887.75,23715.0,1829.5,2515.7,6628.96,745.4,2563.38,25600.17,5951.76,1176.0,9174.0,507.0,1000.68,6468.1,690.49,1174.678,12414.68,925.819,759.242,3431.962,772.136,1583.245,5857.773,503.346,1351.86,4478.5,559.35,2647.642,18468.952,4624.709,1675.452,2328.513,293.051,1126.731,7419.427,441.164,1174.3,3427.302,675.788,1524.911,10753.821,2876.989,853.948,19798.11,1119.828,981.66,22768.79,750.0,869.889,5015.26,569.49,1268.96,3331.88,666.2,1781.8,7000.2,692.6,1901.16,65535.0,4222.88,1129.15,5052.4,549.7,1370.12,3497.76,655.0,1042.854,1951.133,592.166,1555.0,16119.0,1098.0,1458.63,25422.082,938.597,1009.4,4526.02,679.82,670.66,31252.126,5182.838,1246.2,7131.1,623.3,1590.583,12504.109,552.84,1355.114,8883.328,746.607,994.24,9534.68,613.56,1418.546,4842.698,223.912,1530.0,11672.0,1200.0,701.03,11908.37,4354.29,1304.221,8458.73,1724.426,1107.088,10813.316,629.627,963.215,6440.007,980.383,1009.891,7523.039,1259.644,3781.281,375.135,2491.407,990.44,6811.96,837.34,967.44,10023.12,260.68,1374.0,17800.0,603.0,1228.411,3130.153,1443.438
23,0.805,1114.851,4616.609,10204.214,1280.663,4816.105,730.002,601.241,3861.419,760.602,779.177,7414.251,14365.276,840.96,4096.62,485.3,1002.516,27049.685,4288.384,1370.45,709.65,4687.25,923.4,4612.44,1681.56,609.89,10921.224,1651.689,807.75,26824.75,2103.0,2463.5,8310.48,777.4,2440.86,20848.86,5179.6,1238.134,9200.749,339.51,856.56,5636.6,477.27,1352.42,15592.697,870.861,765.259,2359.359,761.672,1663.387,5336.078,531.451,1346.405,4865.915,613.659,2675.903,18395.143,3081.271,1551.983,2931.346,367.321,1119.869,5129.19,418.98,1123.68,5055.0,895.4,1506.1,9465.14,2121.32,770.8,15320.4,1109.2,940.98,21150.88,789.52,722.3,6015.8,666.6,1332.16,3749.68,437.52,1948.6,7483.8,595.2,1809.34,65535.0,4642.86,1126.2,6235.5,628.6,1248.207,2823.42,596.725,980.4,2046.0,736.2,1441.064,14017.713,855.625,1556.4,21797.22,881.16,1113.797,5705.771,649.062,660.3,27257.14,4514.04,1236.7,8285.2,559.4,1637.0,11340.6,487.8,1296.314,10038.659,870.97,907.68,9950.88,376.24,1305.26,5347.84,168.96,1488.789,10449.241,838.984,677.0,10607.5,4843.13,1379.647,7242.491,1161.153,1090.416,9008.292,494.594,992.0,6764.0,830.0,1018.686,6389.828,2192.948,3759.04,487.1,2288.28,1036.72,5337.26,664.48,941.0,10588.0,239.24,1304.0,18106.0,778.0,1145.997,3940.642,2137.032
24,0.8400000000000001,1001.07,4568.94,12395.21,1174.6,4692.08,595.56,613.8,3212.0,835.2,746.68,10690.7,16804.28,859.96,2555.3,388.26,940.32,22869.76,6220.72,1387.349,756.539,6908.473,902.954,4946.56,2289.151,590.817,11675.815,2432.425,726.715,29268.263,2301.693,2389.12,9543.1,1205.76,2192.31,19649.274,4596.156,1296.78,9714.64,270.18,711.851,4763.512,388.057,1561.397,17723.944,933.362,722.0,2157.6,764.4,1739.08,5651.44,585.92,1447.139,6652.7,773.695,2588.98,17379.08,1723.22,1419.86,4209.34,423.06,1126.7,4033.25,282.15,1096.458,7447.458,1783.438,1469.403,8158.911,1518.003,707.498,13336.463,1137.079,877.53,19162.45,702.8,609.08,7566.124,665.056,1408.52,4254.24,291.36,2034.8,8521.2,537.2,1720.88,59800.26,5129.2,1108.9,7131.0,787.85,1132.95,2646.96,540.33,932.576,2694.98,1197.568,1326.716,11605.526,622.308,1608.84,18322.06,602.46,1253.393,6611.421,568.833,686.64,20751.26,2993.68,1184.6,8660.7,418.2,1636.413,10087.892,485.081,1248.882,10358.708,961.843,840.873,9649.459,404.096,1177.675,5469.214,188.648,1487.02,9052.68,860.54,680.74,8850.34,4888.4,1403.675,6092.17,1305.741,1095.972,7942.816,422.136,1001.0,6484.0,485.0,1037.052,5765.428,3369.213,3629.12,508.62,2314.34,1059.646,4678.756,629.392,933.748,10743.775,258.235,1226.0,17036.0,901.0,1155.61,3543.44,2528.05
