,Distance,Peak_1 Channel 1,Peak_1 Channel 2,Peak_1 Channel 3,Peak_2 Channel 1,Peak_2 Channel 2,Peak_2 Channel 3,Peak_3 Channel 1,Peak_3 Channel 2,Peak_3 Channel 3,Peak_4 Channel 1,Peak_4 Channel 2,Peak_4 Channel 3,Peak_5 Channel 1,Peak_5 Channel 2,Peak_5 Channel 3,Peak_6 Channel 1,Peak_6 Channel 2,Peak_6 Channel 3,Peak_7 Channel 1,Peak_7 Channel 2,Peak_7 Channel 3,Peak_8 Channel 1,Peak_8 Channel 2,Peak_8 Channel 3,Peak_9 Channel 1,Peak_9 Channel 2,Peak_9 Channel 3,Peak_10 Channel 1,Peak_10 Channel 2,Peak_10 Channel 3,Peak_11 Channel 1,Peak_11 Channel 2,Peak_11 Channel 3,Peak_12 Channel 1,Peak_12 Channel 2,Peak_12 Channel 3,Peak_13 Channel 1,Peak_13 Channel 2,Peak_13 Channel 3,Peak_14 Channel 1,Peak_14 Channel 2,Peak_14 Channel 3,Peak_15 Channel 1,Peak_15 Channel 2,Peak_15 Channel 3,Peak_16 Channel 1,Peak_16 Channel 2,Peak_16 Channel 3,Peak_17 Channel 1,Peak_17 Channel 2,Peak_17 Channel 3,Peak_18 Channel 1,Peak_18 Channel 2,Peak_18 Channel 3,Peak_19 Channel 1,Peak_19 Channel 2,Peak_19 Channel 3,Peak_20 Channel 1,Peak_20 Channel 2,Peak_20 Channel 3,Peak_21 Channel 1,Peak_21 Channel 2,Peak_21 Channel 3,Peak_22 Channel 1,Peak_22 Channel 2,Peak_22 Channel 3,Peak_23 Channel 1,Peak_23 Channel 2,Peak_23 Channel 3,Peak_24 Channel 1,Peak_24 Channel 2,Peak_24 Channel 3,Peak_25 Channel 1,Peak_25 Channel 2,Peak_25 Channel 3,Peak_26 Channel 1,Peak_26 Channel 2,Peak_26 Channel 3,Peak_27 Channel 1,Peak_27 Channel 2,Peak_27 Channel 3,Peak_28 Channel 1,Peak_28 Channel 2,Peak_28 Channel 3,Peak_29 Channel 1,Peak_29 Channel 2,Peak_29 Channel 3,Peak_30 Channel 1,Peak_30 Channel 2,Peak_30 Channel 3,Peak_31 Channel 1,Peak_31 Channel 2,Peak_31 Channel 3,Peak_32 Channel 1,Peak_32 Channel 2,Peak_32 Channel 3,Peak_33 Channel 1,Peak_33 Channel 2,Peak_33 Channel 3,Peak_34 Channel 1,Peak_34 Channel 2,Peak_34 Channel 3,Peak_35 Channel 1,Peak_35 Channel 2,Peak_35 Channel 3,Peak_36 Channel 1,Peak_36 Channel 2,Peak_36 Channel 3,Peak_37 Channel 1,Peak_37 Channel 2,Peak_37 Channel 3,Peak_38 Channel 1,Peak_38 Channel 2,Peak_38 Channel 3,Peak_39 Channel 1,Peak_39 Channel 2,Peak_39 Channel 3,Peak_40 Channel 1,Peak_40 Channel 2,Peak_40 Channel 3,Peak_41 Channel 1,Peak_41 Channel 2,Peak_41 Channel 3,Peak_42 Channel 1,Peak_42 Channel 2,Peak_42 Channel 3,Peak_43 Channel 1,Peak_43 Channel 2,Peak_43 Channel 3,Peak_44 Channel 1,Peak_44 Channel 2,Peak_44 Channel 3,Peak_45 Channel 1,Peak_45 Channel 2,Peak_45 Channel 3,Peak_46 Channel 1,Peak_46 Channel 2,Peak_46 Channel 3,Peak_47 Channel 1,Peak_47 Channel 2,Peak_47 Channel 3,Peak_48 Channel 1,Peak_48 Channel 2,Peak_48 Channel 3,Peak_49 Channel 1,Peak_49 Channel 2,Peak_49 Channel 3,Peak_50 Channel 1,Peak_50 Channel 2,Peak_50 Channel 3,Peak_51 Channel 1,Peak_51 Channel 2,Peak_51 Channel 3,Peak_52 Channel 1,Peak_52 Channel 2,Peak_52 Channel 3,Peak_53 Channel 1,Peak_53 Channel 2,Peak_53 Channel 3,Peak_54 Channel 1,Peak_54 Channel 2,Peak_54 Channel 3,Peak_55 Channel 1,Peak_55 Channel 2,Peak_55 Channel 3,Peak_56 Channel 1,Peak_56 Channel 2,Peak_56 Channel 3,Peak_57 Channel 1,Peak_57 Channel 2,Peak_57 Channel 3,Peak_58 Channel 1,Peak_58 Channel 2,Peak_58 Channel 3,Peak_59 Channel 1,Peak_59 Channel 2,Peak_59 Channel 3,Peak_60 Channel 1,Peak_60 Channel 2,Peak_60 Channel 3,Peak_61 Channel 1,Peak_61 Channel 2,Peak_61 Channel 3,Peak_62 Channel 1,Peak_62 Channel 2,Peak_62 Channel 3,Peak_63 Channel 1,Peak_63 Channel 2,Peak_63 Channel 3,Peak_64 Channel 1,Peak_64 Channel 2,Peak_64 Channel 3,Peak_65 Channel 1,Peak_65 Channel 2,Peak_65 Channel 3,Peak_66 Channel 1,Peak_66 Channel 2,Peak_66 Channel 3,Peak_67 Channel 1,Peak_67 Channel 2,Peak_67 Channel 3,Peak_68 Channel 1,Peak_68 Channel 2,Peak_68 Channel 3,Peak_69 Channel 1,Peak_69 Channel 2,Peak_69 Channel 3
0,0.0,958.0,15463.0,1561.0,959.8,12092.52,858.48,842.598,8842.397,5338.004,1341.888,65522.088,6180.488,959.735,5125.129,222.939,1487.066,8839.179,5661.068,1313.868,38810.794,12501.516,1724.743,5538.63,661.063,1287.98,9397.12,17395.2,1518.04,14124.03,622.15,1167.0,13954.0,5015.0,1657.32,32252.31,788.86,1221.96,10497.44,536.88,1710.841,3902.292,702.741,1690.7,6503.26,3913.26,963.12,5920.44,4245.68,1557.96,15714.64,669.48,1188.985,4632.436,732.666,1477.135,5454.246,340.926,476.269,722.986,283.573,1947.56,4245.6,1033.24,784.77,3349.35,348.51,1254.76,3044.44,521.96,1319.63,19480.79,367.02,2261.465,17313.753,1529.711,833.989,3331.932,471.949,1108.718,7383.788,310.564,725.8,20019.84,4124.12,919.28,8969.04,2654.46,1460.66,8895.56,677.06,750.451,9382.613,657.261,923.54,21238.62,6712.45,1644.407,3662.382,821.894,1452.08,4883.55,707.22,1343.0,6415.0,1245.0,1334.06,5032.96,3747.61,615.142,10672.647,887.542,1456.019,13971.35,5621.09,1678.26,4605.3,689.91,1195.62,18198.17,504.82,817.76,3107.02,525.34,507.614,6005.45,1246.849,1311.0,7063.0,9088.0,866.32,10570.24,6472.36,1151.689,12117.504,805.859,855.688,35922.775,6787.998,1697.36,22388.52,1713.0,1832.0,2933.28,394.04,1058.159,4126.676,410.498,1223.319,17892.729,19765.454,1184.5,11282.8,388.95,902.58,4677.08,691.03,855.778,3106.564,695.182,1549.89,12112.594,2370.22,1136.222,10428.541,691.737,780.031,5567.279,1128.135,514.0,9512.5,547.0,916.698,5286.382,452.132,756.798,5169.766,1099.534,512.373,2749.154,4250.779,920.5,6290.08,2319.327,1372.48,6542.86,4623.41,2917.067,19732.452,1133.448,2786.458,14010.923,531.749,2225.649,14465.187,6128.809,1508.7,19602.05,5761.5,1246.733,22600.215,12639.081,1872.365,23423.871,5516.026,1485.902,9401.026,814.749
1,0.035,984.0,15776.0,1255.0,945.018,12906.91,748.967,848.64,7883.48,6287.84,1477.066,65535.0,5389.812,1028.129,5950.411,317.688,1440.958,10227.323,7457.061,1283.343,35608.673,13789.379,1811.189,4864.905,562.54,1360.4,7754.682,17402.412,1491.06,14062.81,487.15,1279.474,18968.473,7090.165,1726.95,28855.242,745.527,1150.6,13278.32,559.84,1646.32,3071.72,577.68,1738.359,7433.904,7202.114,901.72,6661.78,5333.26,1459.206,10064.991,475.882,1208.19,6609.31,1122.17,1509.428,5990.144,438.084,569.46,742.28,319.67,1874.6,4777.96,1087.36,920.75,3248.67,305.09,1129.48,2853.36,554.08,1336.412,18114.613,402.563,2232.072,18062.424,1068.454,840.64,3630.22,491.1,928.672,7014.15,330.27,762.48,19706.72,2935.72,873.02,8723.44,2912.72,1492.967,8912.7,529.847,706.55,8740.95,719.1,940.59,22877.74,5037.28,1664.2,3612.8,1345.1,1466.036,4252.371,928.584,1533.0,6095.0,1255.0,1282.448,5128.171,3975.414,494.77,14452.269,833.149,1461.567,13756.045,7000.619,1737.064,3784.638,793.432,1131.315,16584.984,491.723,877.26,2970.8,601.92,532.118,4719.404,1469.674,1277.21,7913.603,6250.27,804.524,8741.767,3585.85,1067.95,12696.71,638.7,962.143,45977.78,7628.355,1593.731,19210.035,2321.808,1696.36,4809.48,442.04,1075.29,3733.82,267.65,1164.838,18729.694,18220.421,1239.15,11450.45,517.3,881.096,3959.105,866.552,762.347,2698.802,613.971,1487.679,9437.196,1636.368,1139.16,11637.98,658.24,705.65,5345.926,1075.902,532.308,9440.753,617.735,909.68,4520.24,462.52,716.918,6629.269,1245.213,513.981,2368.933,2827.434,892.19,5422.69,1500.12,1370.586,7184.97,4599.369,2724.657,18792.165,1922.114,2854.21,14716.89,526.56,2159.14,19721.39,8543.74,1422.25,16287.65,3454.8,1275.921,21937.096,10048.932,1894.903,19545.525,3318.819,1684.44,11762.08,1330.0
2,0.07,970.0,15293.0,779.0,916.01,13884.93,809.79,862.818,7670.339,7722.85,1618.0,65535.0,8627.0,1140.084,6839.226,432.843,1397.984,11056.643,8524.453,1225.964,29038.558,13633.941,1824.692,5449.269,432.003,1435.828,5898.671,15249.071,1411.213,13757.508,639.338,1404.493,25550.561,8852.321,1831.0,26222.0,699.8,1097.274,15982.416,584.633,1610.16,2279.68,568.12,1823.0,8363.0,11225.6,852.3,8359.58,6542.28,1388.8,6205.91,312.55,1122.195,8571.895,2038.908,1535.892,6981.978,595.508,593.978,1208.226,244.916,1741.24,5154.0,1154.2,1023.356,3149.083,319.977,1052.095,3604.138,532.233,1267.502,14002.661,478.083,2137.368,23365.939,1100.983,873.894,3734.112,688.596,814.192,5548.579,381.952,784.88,17447.72,2180.88,806.8,8297.42,2825.58,1483.96,8469.4,442.12,684.25,8443.85,701.1,955.93,22458.15,3390.81,1745.42,4345.54,2323.64,1463.4,4460.4,996.8,1568.042,7413.528,1473.368,1257.54,5346.42,4147.02,440.549,17683.397,826.576,1454.701,13051.591,7001.042,1696.912,2799.494,828.527,1088.5,14794.5,572.75,1002.94,2983.0,620.8,621.243,3997.495,1757.435,1258.14,7721.06,4279.84,748.106,7475.718,1640.434,977.795,12364.151,714.757,1042.044,53291.112,8734.117,1459.959,14070.222,3387.427,1552.04,7559.64,495.28,1066.48,4130.11,278.5,1089.422,19253.279,13668.818,1333.2,10830.0,526.85,828.44,3703.48,1050.68,688.8,2393.6,562.0,1437.162,8654.803,1091.41,1098.28,13041.4,651.62,654.031,5263.017,990.487,541.269,8636.558,591.232,939.416,3275.073,556.674,655.09,8336.706,1473.175,542.4,1832.04,2032.84,851.831,6565.955,1375.718,1352.486,8376.165,4149.13,2484.834,17961.512,3243.226,2855.68,16332.29,536.74,2172.79,30187.85,10950.09,1370.894,15787.21,3119.849,1281.447,19372.422,6499.948,1902.86,19896.92,2811.88,1861.527,12130.504,1745.056
3,0.10500000000000001,906.26,13593.744,786.693,874.559,14688.781,1015.044,904.96,8506.25,11466.782,1629.0,65535.0,11057.0,1269.905,6922.495,534.041,1362.843,11283.983,9044.25,1156.893,20002.088,11693.626,1737.589,6583.041,424.946,1498.356,4833.518,11040.053,1277.2,12591.6,665.6,1532.707,33435.772,9552.938,1860.188,22753.643,703.033,1104.759,17431.871,673.469,1589.84,1725.6,593.72,1907.93,8031.862,14407.629,804.0,10444.68,7483.64,1323.01,4063.28,242.83,1008.2,9479.7,3458.0,1573.413,7894.128,748.646,573.0,1553.4,263.4,1569.08,5390.4,1302.4,1106.36,3122.16,384.32,1141.44,5129.989,634.255,1192.971,11298.969,791.226,2071.252,34047.559,1309.631,948.923,4216.406,1037.586,747.497,3864.977,446.24,771.691,12950.917,1632.825,748.492,7467.874,2169.111,1447.86,8770.32,449.94,653.75,8072.6,800.25,950.422,20688.5,2060.664,1778.265,4554.088,2896.205,1392.0,5035.662,1130.611,1766.91,7793.074,2541.445,1257.56,5816.3,5169.22,463.7,19247.929,883.425,1454.188,11660.102,6065.204,1636.722,2927.455,1004.207,1116.25,13725.25,689.25,1193.063,3281.786,518.044,718.71,3532.89,2111.78,1219.98,7003.64,2803.86,704.0,6440.0,702.0,896.9,11665.2,832.0,1092.26,63599.64,8689.2,1382.76,12093.26,5675.06,1413.64,10991.04,515.6,1065.668,4582.435,361.513,1035.0,20656.0,10693.0,1430.15,9654.15,447.2,847.16,4229.84,1042.36,600.39,2233.968,633.353,1485.0,9189.8,889.6,1047.033,12983.904,743.299,644.565,4862.338,797.61,536.322,7533.669,440.21,991.24,2311.09,694.49,603.8,9792.76,1639.4,555.162,1121.525,1442.443,813.724,7825.483,1242.895,1318.334,9959.445,3282.709,2241.98,18065.3,5334.66,2762.922,17475.398,652.082,2196.009,34096.73,10707.256,1287.562,15504.183,2661.943,1290.115,15801.071,3419.693,1903.058,17873.133,2771.693,1990.96,13554.15,2106.99
4,0.14,798.1,12127.24,587.0,865.2,15731.0,1507.6,950.476,9221.506,14934.854,1679.767,54849.566,17551.41,1387.315,6400.192,636.342,1323.757,10752.446,9001.376,1046.92,12093.72,9286.16,1633.45,7119.55,507.9,1532.029,4828.525,6380.307,1117.2,10471.6,861.8,1625.722,41398.861,8624.339,1857.43,21136.27,718.39,1155.35,15712.1,904.35,1587.52,1456.0,582.28,1926.262,8315.818,16613.789,757.3,12447.48,7770.2,1287.2,2849.78,225.02,889.033,10406.465,5401.907,1638.539,8321.677,824.562,664.807,2159.336,443.806,1397.96,5451.84,2469.96,1249.8,4175.28,404.36,1251.146,6231.653,961.911,1128.7,10435.899,1334.076,2017.8,46155.4,1456.4,1032.048,4462.95,1594.396,682.114,4578.349,472.466,774.58,8443.71,1245.86,718.15,7041.26,1531.5,1378.32,9229.12,553.32,622.332,8455.031,1015.817,940.35,18428.55,1347.5,1783.764,4205.078,2766.747,1304.41,5785.633,1478.756,1908.46,8105.14,3861.78,1264.64,6265.38,5838.06,531.32,17509.21,885.96,1367.26,10366.72,3668.06,1581.896,3346.9,1438.191,1167.25,12872.25,719.0,1407.5,3044.53,478.82,845.826,3467.981,2400.853,1196.08,6584.84,1451.24,656.982,5288.846,644.57,812.367,10113.645,992.989,1091.182,63288.592,8781.77,1215.461,10898.367,7620.437,1301.96,14379.28,463.28,1078.88,6020.79,488.11,1003.887,20057.615,6602.428,1491.05,8331.45,446.8,875.92,5311.36,972.76,532.8,2131.64,666.8,1506.0,9913.0,866.0,1017.358,12832.114,757.602,678.68,4320.7,543.46,543.038,6506.986,389.323,1015.83,1679.19,791.07,574.84,9572.92,1615.68,563.948,646.715,1065.544,790.735,8229.788,1394.664,1283.13,11592.254,2144.787,2041.301,19703.654,7843.546,2700.93,17123.706,618.254,2201.345,32706.038,8820.159,1174.58,15843.72,2356.76,1318.17,12399.261,1554.554,1906.57,16925.44,3036.01,2043.02,14256.52,2551.17
5,0.17500000000000002,691.68,10785.8,586.32,849.772,16162.204,2437.436,979.96,13586.56,15927.16,1660.2,40958.1,20132.22,1476.294,5794.613,816.636,1253.597,9329.681,8118.115,942.36,5794.88,7488.04,1468.741,7163.314,659.028,1526.94,4902.62,3309.16,985.6,8168.6,1176.0,1667.586,50331.18,6692.891,1905.66,22834.2,823.5,1050.166,13845.389,1259.871,1596.36,1474.88,469.08,1983.56,7857.08,16498.68,722.2,13794.68,7193.56,1302.645,2233.095,276.859,807.37,9505.052,7164.696,1715.674,7562.36,812.12,773.56,2869.88,615.22,1264.68,5279.04,4387.2,1413.613,5911.469,347.609,1432.8,7125.44,1235.44,1079.012,11657.818,1903.606,2024.297,54933.766,1777.189,1173.4,4184.93,2155.31,685.673,5388.833,542.312,813.02,5470.61,1017.94,721.65,7462.31,1387.11,1295.504,9401.62,733.47,644.0,9189.2,1299.88,911.9,15069.45,1063.35,1742.656,3968.665,2119.872,1205.825,6285.881,1982.407,1963.56,8922.24,4828.88,1270.985,6127.63,5073.895,617.941,16568.059,1177.055,1293.64,9265.34,2028.96,1538.419,5128.615,2463.015,1238.5,12606.25,686.0,1550.13,3694.04,468.87,924.315,5047.769,2833.821,1197.346,6732.867,1073.63,626.86,4476.44,866.84,728.307,8699.224,1160.464,1051.92,63915.55,8691.86,1089.507,9672.749,8693.984,1231.817,17195.293,429.438,1098.32,8155.92,730.47,1027.14,19994.24,3651.24,1494.95,7137.35,607.55,925.72,6785.48,788.08,537.843,2246.594,670.276,1494.086,10543.759,937.764,951.8,15655.36,858.18,728.7,5165.46,550.51,551.745,5653.269,430.05,1068.991,1395.493,860.954,582.32,8420.76,1416.44,577.897,532.541,907.407,799.956,7978.37,1433.312,1248.477,12956.847,1346.101,2023.968,23805.665,9830.02,2701.329,16214.725,604.747,2182.056,29841.49,6365.971,1050.0,18829.5,3004.24,1391.75,9424.98,1062.56,1943.261,16607.348,3200.447,1991.04,13963.03,2691.11
6,0.21000000000000002,616.74,9574.86,648.72,858.343,15452.787,3516.236,994.861,27509.255,14614.584,1634.82,26791.16,18179.08,1503.608,5887.457,1154.389,1172.928,8539.144,6881.733,896.83,3161.117,6025.295,1316.975,7286.478,733.908,1482.839,5218.534,2226.143,915.866,7198.149,2109.205,1673.621,58487.917,4449.287,1876.97,22787.14,1036.86,914.17,12396.33,1420.0,1605.84,1888.16,346.84,1884.744,7750.758,14306.879,704.74,14316.0,5895.74,1339.2,1905.6,369.0,773.62,8949.26,8443.28,1777.326,6211.926,911.722,937.351,3563.945,718.017,1190.32,4851.92,6632.52,1597.389,8752.272,540.855,1644.114,9002.237,1479.549,1108.85,12838.5,2534.65,2038.085,64656.449,2407.795,1265.453,4253.417,2872.053,785.97,6156.521,596.034,862.72,3999.33,926.46,773.965,7372.393,1431.424,1187.603,9168.726,969.207,695.4,8546.84,1456.32,847.058,12051.839,907.299,1693.57,4538.11,2292.82,1175.31,5453.18,2643.73,1974.68,9998.6,5555.04,1300.865,5518.025,3276.74,696.38,16129.84,1736.78,1207.117,8857.017,1395.334,1507.8,9024.282,4384.849,1311.5,12472.75,751.25,1626.42,4577.84,701.93,880.94,9263.34,4080.72,1202.08,7770.13,1127.46,591.542,3820.88,1213.651,679.18,8243.94,1164.19,980.94,58768.32,7763.06,985.856,8392.96,8694.458,1211.96,18951.23,493.6,1136.08,10346.17,1125.69,1117.376,20713.606,2305.822,1442.75,6054.85,895.3,983.44,8322.68,881.6,560.48,2886.12,680.72,1478.432,11956.717,1030.445,880.08,19968.16,1121.68,756.36,6222.46,718.76,559.117,4894.828,540.234,1113.449,1439.339,1024.803,625.44,6789.64,1123.76,595.34,879.015,991.572,850.362,7414.881,1313.305,1222.88,13767.725,1075.666,2006.8,27421.48,12251.68,2757.8,15684.3,667.3,2126.761,25689.263,4547.665,901.08,21337.64,3803.6,1367.664,9424.109,1019.907,2006.955,18014.276,2939.129,1795.813,13886.31,2014.257
7,0.24500000000000002,615.8,8899.94,752.1,855.725,13237.451,4568.382,1084.264,46658.729,12754.03,1545.974,19509.566,18082.588,1472.12,7492.92,1688.68,1095.129,9163.863,5769.623,894.32,3332.6,4490.22,1169.205,6675.78,673.791,1442.42,6323.15,2241.63,906.22,6908.27,3242.98,1638.151,65123.13,2808.629,1759.24,20745.2,1414.5,782.62,10882.99,1362.67,1618.271,3086.561,585.92,1826.04,7325.1,11001.56,702.98,14179.9,4456.02,1292.028,1662.31,557.347,769.78,8214.4,8174.32,1792.185,4684.397,1206.344,1058.0,4319.0,757.0,1172.44,4251.16,8573.6,1788.12,12691.28,720.52,1773.437,10300.92,2204.833,1099.891,15650.583,3497.986,1997.505,64505.774,3151.794,1333.508,4757.853,3724.343,944.804,7158.158,607.268,919.83,3854.28,1122.94,858.459,6514.459,2031.563,1112.34,11596.58,1542.84,744.24,8006.12,1611.44,780.24,10043.3,830.9,1553.178,5194.724,1880.663,1126.72,3892.75,3434.23,1965.46,11362.44,5801.3,1263.857,4475.771,1750.71,755.856,14690.589,2321.668,1126.84,9530.48,1371.48,1387.42,11959.75,6506.89,1347.059,11334.529,908.081,1643.69,5688.5,1075.16,916.401,13128.411,3779.849,1162.38,9779.71,1235.68,586.05,3957.06,1693.29,646.006,8334.506,1222.932,857.74,47037.07,6531.5,976.072,7135.561,8305.429,1228.7,18764.75,740.42,1179.913,12883.22,1697.342,1249.93,21513.25,1750.0,1354.5,4995.9,1256.75,1023.16,9618.4,1794.72,581.426,3942.141,925.91,1445.341,14578.981,1139.552,813.24,24204.98,1557.6,757.84,8023.74,1218.94,582.114,4903.588,886.239,1125.338,1503.571,1379.163,686.544,5961.261,995.62,664.23,1086.41,1254.35,930.953,6722.336,1194.089,1208.65,13638.941,965.435,2121.16,31782.35,13295.517,2772.0,15460.25,886.95,2057.428,21218.806,3954.831,767.16,22785.76,5166.02,1431.072,9956.733,1126.226,2062.175,23025.614,2969.895,1547.8,14476.8,1281.6
8,0.28,709.16,9117.62,994.02,854.76,10919.28,4929.56,1213.916,62879.3,9460.299,1416.919,15176.846,16911.715,1365.04,9421.0,2733.8,1047.395,12086.355,5421.193,873.693,5215.434,3074.647,1110.45,4579.3,777.6,1325.04,7992.88,2435.71,946.49,6338.45,3506.09,1656.2,65535.0,3021.0,1544.901,16930.843,1900.23,687.418,8123.294,1645.809,1649.31,4666.54,1052.22,1713.164,6468.694,7369.237,709.94,13535.36,3410.08,1216.474,1610.652,978.68,754.956,7400.386,6943.115,1684.565,3830.851,1672.895,1206.969,4594.196,1371.299,1189.547,3734.771,9464.421,1893.086,18310.027,934.208,1839.894,11347.202,3869.537,1102.311,18348.397,5281.188,1933.037,61393.214,4121.472,1377.311,5581.922,4657.17,1070.79,7303.3,823.16,980.68,4625.36,1713.87,1006.35,5666.3,3079.25,998.971,16645.55,2075.339,781.533,8127.326,2104.259,742.7,8776.24,1078.94,1429.272,5585.003,2038.182,1037.227,3439.403,5393.731,1957.68,13475.98,5537.6,1178.579,3964.54,1427.432,820.75,13372.5,2740.75,1084.27,11056.42,2076.49,1345.47,15115.333,8658.063,1324.883,9449.343,1309.312,1621.262,7848.706,1591.108,877.5,17825.15,4318.25,1102.628,11978.129,1763.067,584.424,4945.065,2718.899,659.926,9757.033,1549.342,705.596,30934.303,5581.716,993.327,8062.503,9241.784,1242.521,18709.03,1334.24,1203.1,15476.01,2566.05,1414.004,23118.831,2148.031,1250.25,4579.15,1681.6,1021.35,10587.127,3280.521,666.33,5687.226,1298.777,1372.676,18884.02,1501.054,758.42,26090.6,1956.54,734.16,10808.164,2070.216,640.6,4828.25,1292.44,1165.28,1442.7,1512.64,754.245,5551.906,1155.505,741.358,1533.471,2229.445,1014.15,6988.166,1169.753,1317.2,13696.91,980.3,2300.662,33908.252,13654.169,2746.245,14393.572,1308.32,2005.88,16525.34,4356.32,713.18,22504.16,7314.12,1462.084,11533.939,1461.576,2005.01,32404.7,4065.96,1339.0,15089.2,1196.6
9,0.31500000000000006,872.12,10176.22,1757.64,842.598,8842.397,5338.004,1341.888,65522.088,6180.488,1286.871,12308.156,13165.311,1252.274,10607.741,4429.533,1048.72,17466.36,4735.06,865.924,8413.043,2788.33,1067.088,3318.322,1389.047,1234.212,10408.398,2974.754,988.812,7578.137,4146.104,1630.12,65535.0,4276.2,1332.0,13051.0,2720.0,666.68,6529.88,2359.28,1667.33,5776.81,2008.46,1614.32,5532.11,5008.61,728.18,12394.1,3005.46,1110.84,3837.56,1644.36,740.0,7564.5,6129.0,1506.8,3657.0,1967.72,1310.823,4690.039,3055.892,1216.166,3957.421,8812.802,1926.249,25124.106,1364.397,1922.61,13065.74,5518.4,1129.478,20156.304,7698.21,1839.0,53445.88,5221.86,1463.56,6146.88,5553.92,1209.799,8504.444,1309.728,1047.64,5997.76,3041.36,1164.15,4702.35,4344.05,881.89,24582.09,2769.74,838.424,9407.733,3056.143,728.38,8388.92,1490.08,1326.074,5545.961,2788.627,975.37,3310.1,8491.17,1958.32,16478.06,4724.68,1051.72,4398.14,2648.79,840.571,12570.063,4019.752,1003.177,12515.131,3200.3,1298.83,16989.65,9928.136,1234.392,7291.386,2462.209,1611.292,13584.778,2477.536,877.622,20322.553,5510.464,1050.28,13888.88,2445.08,622.228,6606.297,4414.874,711.578,10709.931,2205.652,569.75,16896.75,4652.75,1063.26,9829.64,10213.22,1285.2,21607.0,2510.0,1270.37,16896.98,4176.89,1547.019,23901.112,2435.138,1147.15,4874.45,2102.95,988.726,11290.198,5028.972,752.603,7992.194,1989.117,1308.84,27562.44,2480.59,737.173,28411.89,2565.65,714.351,12396.68,2570.699,708.53,4699.65,1606.2,1133.454,1744.523,1857.272,784.501,4840.046,1761.598,827.551,2198.994,3730.799,1076.558,8013.569,1194.752,1330.695,12216.415,1247.295,2531.68,33277.29,13573.3,2650.92,13528.4,1902.56,1853.859,11525.45,6976.065,829.873,20593.447,8833.821,1486.72,13768.0,1967.68,1876.68,42098.22,5101.65,1147.8,14807.2,1291.8
