,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,2026.7486566757495,978.671951049347,754.3474441416894,1101.5807291324218,5501.0997043596735,4022.991267909777
1,0.035,1992.7606521344233,946.9707139161665,759.7473237965486,1129.4325543973932,5448.316944595822,3906.630635801992
2,0.07,1959.664494096276,919.3817989059321,758.427767938238,1134.1503366902216,5393.7714650317885,3763.4674787470035
3,0.105,1933.2556653042686,899.1389316929186,753.4098228882833,1130.8531407295868,5352.914152588555,3666.4078138046057
4,0.14,1919.9965899182564,878.1918334667643,747.2432279745685,1115.1495120366703,5325.812632152588,3608.0891284287563
5,0.175,1926.9082847411441,858.2971353508641,742.9842947320617,1105.3575189948988,5284.971973206177,3541.253977917856
6,0.21,1968.0238287920072,845.6989389775538,741.8429218891916,1104.7646528712523,5267.8959427792915,3521.0932086468465
7,0.245,2057.0125399636695,843.6289561709533,751.6126480472298,1120.0887355082587,5266.349354677565,3496.1113723891935
8,0.28,2207.361726158038,856.3872506133105,775.1716008174387,1150.7784016289106,5283.150918256131,3493.5010021826165
9,0.315,2421.0459854677565,881.6326186285053,814.3235277020889,1204.9557512474582,5303.723283832879,3473.0506761564116
10,0.35,2685.3480208901,924.9387137522929,861.7627983651226,1261.221946167722,5339.719300635785,3423.8097816694235
11,0.385,2972.983024977293,982.7102718707208,912.8360622161672,1318.980305998906,5414.918346503179,3426.6296521611216
12,0.42,3235.9233792007262,1045.5608671567477,952.3953047229792,1347.2507603588606,5488.00959582198,3416.021822941377
13,0.455,3434.193666212534,1102.8122995512206,984.680431880109,1384.1055039309024,5544.999100817438,3431.1040500422155
14,0.49,3528.172368301544,1128.743303136932,1000.9251784741143,1389.9518087547924,5612.984999545868,3500.3383296038287
15,0.525,3434.8523433242513,1101.9083915870845,990.6939850136241,1368.0782394338823,5631.417986376022,3568.6366119715253
16,0.56,3240.3512079927336,1049.223718092003,965.3308928247048,1327.9558640746568,5607.769763851044,3592.2318735869444
17,0.5950000000000001,2977.467497729337,985.9442499416775,931.7021689373297,1292.3056678622852,5558.0076312443225,3572.9856086028967
18,0.6300000000000001,2685.5334586739323,926.6618930254657,890.5508578564941,1253.0915449362274,5506.4233024523155,3565.7713415819644
19,0.665,2419.606559491371,880.4014880331415,850.3942983651227,1211.445900673635,5463.905397366031,3526.646551607854
20,0.7000000000000001,2204.382559037239,850.1109422029355,811.4541752951862,1164.8566987625093,5442.587613533152,3566.753653230497
21,0.7350000000000001,2053.125770663034,830.3576588836273,784.4157520435967,1137.3409945671028,5430.253726158039,3591.7825191159127
22,0.77,1958.6405772025432,823.4605565060677,767.2822134423251,1130.0997945703505,5403.538786103542,3578.900018738378
23,0.805,1913.3134836512263,831.5910326529237,757.5626748410536,1126.0910634164384,5405.187092643052,3608.988439214618
24,0.8400000000000001,1905.013429609446,858.97870738678,749.774316530427,1112.0879243373058,5388.544115349682,3652.7031494541293
25,0.8750000000000001,1922.468851044505,898.1319438871725,745.0402829246138,1098.0864779318522,5385.926799273388,3662.3011931301558
26,0.91,1953.8771575840146,934.1545612626153,743.094016348774,1088.2986942670661,5409.768970935514,3676.5671857034035
27,0.945,1993.6269532243416,969.1366084847854,738.9883623978201,1084.9111536092812,5441.219603088101,3709.460829005137
28,0.98,2035.1077729336964,1003.9540123166038,730.1071730245233,1067.4512880479974,5448.710432334241,3716.2484162019255
