,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,948.89528,366.56922527583606,1014.2492464761905,1381.0503034823698,6348.215430476191,4266.168956971279
1,0.035,938.7378201904762,359.02218081695366,1013.6709539047617,1371.65778498249,6334.035354666667,4272.180353039745
2,0.07,927.5742148571428,349.71427998782485,1009.6517036190477,1356.0950176482665,6300.039770666666,4226.769486979789
3,0.105,916.7996087619049,340.9441058875219,1008.8212038095239,1358.5386603766071,6256.513977142857,4137.479283726007
4,0.14,907.5672990476191,334.07323127208,1007.8204076190477,1377.111308183671,6192.751734857144,4050.5851321869955
5,0.175,902.6411161904763,327.9978073883446,1010.6572228571429,1395.6588269849294,6141.482214857143,3954.488564912036
6,0.21,906.0711790476191,326.9046684914729,1014.269899047619,1404.3329961407449,6114.857660571429,3895.5674403636986
7,0.245,921.7768994285715,329.6959092153702,1016.7714902857143,1395.317602205598,6112.823582095239,3910.744346591802
8,0.28,955.328201904762,337.5566039765878,1026.854396190476,1396.8112791257508,6138.655488761905,3984.0076166694444
9,0.315,1011.6898342857143,350.9206579067433,1050.9467455238096,1421.8094743437407,6184.5476841904765,4038.4149518341305
10,0.35,1090.5303561904761,367.18858813034717,1082.435520761905,1467.6945697471704,6245.0016479999995,4090.9572586627482
11,0.385,1183.7629337142857,385.82621885420053,1123.0700544761903,1546.6559783684795,6309.256505904762,4081.4914883421934
12,0.42,1274.047675047619,404.00606361932216,1167.6804742857144,1629.8490441480715,6378.819299809524,4057.4956515049466
13,0.455,1342.847587047619,418.56088958126554,1198.4477577142857,1649.172349296899,6436.318922666666,4041.384023402483
14,0.49,1376.575521904762,426.3780251955325,1211.9189066666665,1616.6174269408157,6466.741986285715,4058.524769282354
15,0.525,1341.8552906666666,418.49284827079094,1200.2239832380953,1554.3917844825544,6460.033280761906,4119.446563185642
16,0.56,1270.9408186666665,403.82246741250935,1180.3450537142855,1512.4646068200866,6431.957348190476,4163.295509486221
17,0.5950000000000001,1179.4935386666666,387.7744466480706,1153.744105904762,1474.972117982386,6382.419106666666,4125.116238182897
18,0.6300000000000001,1085.3444815238095,370.30080959929563,1120.116852952381,1443.8735707765845,6330.27225447619,4068.3828911254977
19,0.665,1005.4685523809525,354.9399422613414,1086.229012952381,1416.8043614383196,6268.682590857143,4043.2378617682502
20,0.7000000000000001,948.3416327619049,344.35679777520016,1058.6050038095239,1397.5222998427232,6244.407939428572,4073.239435303224
21,0.7350000000000001,913.2552434285714,339.0777348797004,1031.8071862857144,1380.3544464579652,6214.918564952381,4073.432729417865
22,0.77,897.4598868571428,335.72873143946856,1008.8338083809524,1365.2625496832356,6184.7176723809525,4035.8830561710415
23,0.805,893.8953706666667,336.11012411183435,988.1911759999999,1346.309583922853,6138.237633904762,3970.4095462987125
24,0.8400000000000001,898.7839241904762,341.17310362097663,975.6012845714286,1342.6248417559816,6102.421061333333,3905.874265124004
25,0.8750000000000001,909.2321394285714,347.9964762097419,968.2239680000001,1329.6770508985098,6089.65513447619,3885.3601656756928
26,0.91,921.8429184761906,355.2752138761478,961.1629417142857,1310.6305234329056,6108.035391619048,3956.045853884948
27,0.945,935.1559676190476,363.67840502216274,957.4490011428571,1284.0033082908442,6148.047333714286,4006.0628651504903
28,0.98,946.6674544761904,370.5151275545936,957.979668952381,1263.9774806969497,6172.599165714286,3998.495023151014
