,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,5310.230533912461,2626.699662887598,9312.437106582025,9784.504849460687,2405.4087347143336,3992.006238320644
1,0.035,5306.83465452723,2628.0794768158435,9152.429456398264,9443.015249743083,2412.7711172736385,4017.423898436263
2,0.07,5309.570174406949,2631.882586803015,8915.721898763783,9014.011292414061,2417.068202472435,4039.1922408703326
3,0.105,5312.037063147343,2633.5631560430597,8616.350442699633,8507.106238887445,2413.687860340795,3996.783731821789
4,0.14,5313.646407951888,2625.437620200004,8237.405777480788,7900.944514940565,2407.236188773805,3950.115549221013
5,0.175,5317.766388573337,2612.077095373781,7870.555741396592,7313.812695850041,2415.340002338791,3890.1697798583796
6,0.21,5322.192152355496,2600.828088498398,7580.064822251921,6814.861840851875,2464.6256044102906,3903.101650488151
7,0.245,5318.142086201136,2587.960723547786,7488.366073170732,6530.236488373402,2528.496094553959,3919.004654757239
8,0.28,5316.391204143001,2578.4593378921395,7831.052637487471,6632.252247345828,2646.2064470431005,4058.152150641292
9,0.315,5307.248311727364,2568.919492506076,8892.617917474106,7424.856740573006,2796.667161376545,4221.067524392546
10,0.35,5297.159053123956,2556.3615655427243,10836.926894086202,8854.50099019584,2972.5270283995987,4365.078930084919
11,0.385,5288.2100868693615,2540.334786202681,13530.223476110925,10687.555502176132,3158.4914447043097,4513.014884179449
12,0.42,5277.318611426662,2521.759051686024,16364.669514533913,12366.796959665162,3319.9108586702305,4622.586302968294
13,0.455,5273.114604410291,2509.1251999469646,18712.6723177414,13488.342961421551,3454.2561095890405,4695.989097755399
14,0.49,5281.885113264283,2507.885544265392,19884.25010056799,13986.986184963236,3524.2550307383895,4697.915219722881
15,0.525,5282.662224858002,2514.2740302206466,18759.847757434014,13502.441102540653,3474.732130638156,4615.904732166159
16,0.56,5290.245993651854,2537.0732649126403,16479.89660674908,12451.947341105564,3356.119460073505,4523.997125746893
17,0.5950000000000001,5306.363042432343,2577.579178637815,13710.834460407617,11027.471898241405,3190.9420918810556,4422.322931871682
18,0.6300000000000001,5322.628390578015,2615.323315146893,11054.847549949884,9353.408441733798,2995.5735108586705,4342.704094186203
19,0.665,5334.414575342466,2641.8022397406476,9079.030671232878,7851.809935800958,2801.319065820247,4264.34383091965
20,0.7000000000000001,5339.341483127298,2650.4759833240455,7982.826176745741,7033.832527978669,2636.1711697293686,4166.635548930987
21,0.7350000000000001,5337.9422348813905,2649.9231683558364,7633.507616438356,7091.621000945918,2504.653796191113,4030.606641686059
22,0.77,5336.51314934848,2644.522989109611,7721.827030070163,7590.653424444799,2404.203276645506,3891.1455083667424
23,0.805,5330.997307718008,2630.7270227160298,8034.04236485132,8243.18149739919,2333.8092445706648,3768.480936753763
24,0.8400000000000001,5325.736996992984,2622.188605492807,8402.175036084196,8776.436133908159,2304.9519355162047,3714.7265041593882
25,0.8750000000000001,5315.0516127631145,2616.356648858537,8756.867175409288,9261.271956312694,2316.6728613431337,3734.295519983323
26,0.91,5308.102028065487,2617.117433837313,9046.172426328098,9721.451082511694,2343.123607417307,3760.946719751823
27,0.945,5304.487107918477,2626.114475848682,9242.38439926495,10084.604678570891,2374.867774139659,3779.23053255114
28,0.98,5302.757474440361,2631.691732620264,9359.704326428333,10334.071947551438,2382.2331710658204,3761.488935843425
