,Distance,Peak_1 Channel 1,Peak_1 Channel 2,Peak_1 Channel 3,Peak_2 Channel 1,Peak_2 Channel 2,Peak_2 Channel 3,Peak_3 Channel 1,Peak_3 Channel 2,Peak_3 Channel 3,Peak_4 Channel 1,Peak_4 Channel 2,Peak_4 Channel 3,Peak_5 Channel 1,Peak_5 Channel 2,Peak_5 Channel 3,Peak_6 Channel 1,Peak_6 Channel 2,Peak_6 Channel 3,Peak_7 Channel 1,Peak_7 Channel 2,Peak_7 Channel 3,Peak_8 Channel 1,Peak_8 Channel 2,Peak_8 Channel 3,Peak_9 Channel 1,Peak_9 Channel 2,Peak_9 Channel 3,Peak_10 Channel 1,Peak_10 Channel 2,Peak_10 Channel 3,Peak_11 Channel 1,Peak_11 Channel 2,Peak_11 Channel 3,Peak_12 Channel 1,Peak_12 Channel 2,Peak_12 Channel 3,Peak_13 Channel 1,Peak_13 Channel 2,Peak_13 Channel 3,Peak_14 Channel 1,Peak_14 Channel 2,Peak_14 Channel 3,Peak_15 Channel 1,Peak_15 Channel 2,Peak_15 Channel 3,Peak_16 Channel 1,Peak_16 Channel 2,Peak_16 Channel 3,Peak_17 Channel 1,Peak_17 Channel 2,Peak_17 Channel 3,Peak_18 Channel 1,Peak_18 Channel 2,Peak_18 Channel 3,Peak_19 Channel 1,Peak_19 Channel 2,Peak_19 Channel 3,Peak_20 Channel 1,Peak_20 Channel 2,Peak_20 Channel 3,Peak_21 Channel 1,Peak_21 Channel 2,Peak_21 Channel 3,Peak_22 Channel 1,Peak_22 Channel 2,Peak_22 Channel 3,Peak_23 Channel 1,Peak_23 Channel 2,Peak_23 Channel 3,Peak_24 Channel 1,Peak_24 Channel 2,Peak_24 Channel 3,Peak_25 Channel 1,Peak_25 Channel 2,Peak_25 Channel 3,Peak_26 Channel 1,Peak_26 Channel 2,Peak_26 Channel 3,Peak_27 Channel 1,Peak_27 Channel 2,Peak_27 Channel 3,Peak_28 Channel 1,Peak_28 Channel 2,Peak_28 Channel 3,Peak_29 Channel 1,Peak_29 Channel 2,Peak_29 Channel 3,Peak_30 Channel 1,Peak_30 Channel 2,Peak_30 Channel 3,Peak_31 Channel 1,Peak_31 Channel 2,Peak_31 Channel 3,Peak_32 Channel 1,Peak_32 Channel 2,Peak_32 Channel 3,Peak_33 Channel 1,Peak_33 Channel 2,Peak_33 Channel 3,Peak_34 Channel 1,Peak_34 Channel 2,Peak_34 Channel 3,Peak_35 Channel 1,Peak_35 Channel 2,Peak_35 Channel 3,Peak_36 Channel 1,Peak_36 Channel 2,Peak_36 Channel 3,Peak_37 Channel 1,Peak_37 Channel 2,Peak_37 Channel 3,Peak_38 Channel 1,Peak_38 Channel 2,Peak_38 Channel 3,Peak_39 Channel 1,Peak_39 Channel 2,Peak_39 Channel 3,Peak_40 Channel 1,Peak_40 Channel 2,Peak_40 Channel 3,Peak_41 Channel 1,Peak_41 Channel 2,Peak_41 Channel 3,Peak_42 Channel 1,Peak_42 Channel 2,Peak_42 Channel 3,Peak_43 Channel 1,Peak_43 Channel 2,Peak_43 Channel 3,Peak_44 Channel 1,Peak_44 Channel 2,Peak_44 Channel 3,Peak_45 Channel 1,Peak_45 Channel 2,Peak_45 Channel 3,Peak_46 Channel 1,Peak_46 Channel 2,Peak_46 Channel 3,Peak_47 Channel 1,Peak_47 Channel 2,Peak_47 Channel 3,Peak_48 Channel 1,Peak_48 Channel 2,Peak_48 Channel 3,Peak_49 Channel 1,Peak_49 Channel 2,Peak_49 Channel 3,Peak_50 Channel 1,Peak_50 Channel 2,Peak_50 Channel 3,Peak_51 Channel 1,Peak_51 Channel 2,Peak_51 Channel 3,Peak_52 Channel 1,Peak_52 Channel 2,Peak_52 Channel 3,Peak_53 Channel 1,Peak_53 Channel 2,Peak_53 Channel 3
10,0.35000000000000003,309.864,230.469,3404.712,195.958,759.833,1210.612,272.0,2042.0,6712.0,215.4,594.8,3066.4,61.46,473.7,1809.02,162.05,1064.34,3263.41,41.594,1054.709,4626.372,285.26,626.83,1991.89,341.12,401.52,2295.76,419.819,694.152,5415.794,187.399,682.161,3601.792,514.85,1025.3,6030.65,156.84,713.48,799.96,86.134,318.334,11155.862,278.08,563.08,3890.08,202.32,392.96,5652.32,106.712,633.85,4307.472,59.72,942.12,10373.98,216.435,798.174,2185.215,243.75,106.24,1913.12,228.56,386.96,5301.92,296.06,506.58,3807.4,17.697,1138.742,6693.245,230.28,951.4,9106.04,519.4,992.82,5118.34,155.02,2119.6,2459.76,71.6,719.0,2107.4,173.87,617.06,6864.56,355.677,309.38,6697.388,492.03,1641.18,4911.75,89.86,401.18,13509.1,388.6,412.68,3734.68,560.415,948.347,5315.964,206.835,730.302,12949.081,275.157,1073.497,3018.673,316.72,515.46,6213.66,158.45,1078.96,4307.0,1183.2,466.0,8522.4,272.0,1738.16,5304.84,367.413,519.277,3217.235,203.805,1176.912,3708.93,415.94,1273.32,8119.74,84.928,515.501,2949.092,240.322,480.785,5836.163,292.1,916.83,2226.32,686.92,776.56,3755.02,244.76,570.88,4110.44,305.24,548.44,7584.04,776.42,977.38,3358.9,107.74,611.78,9983.12,242.466,340.947,11055.45,23.34,459.88,7377.34,243.6,1032.8,2728.6
11,0.385,237.83,381.92,2931.2,179.0,1114.03,1431.25,270.961,2180.279,6481.238,201.4,747.4,2880.2,46.42,875.62,2526.4,158.95,1524.12,3248.71,43.26,1469.82,6145.0,325.985,989.634,1979.985,330.32,600.08,2534.88,446.0,1133.0,4654.0,198.76,1186.52,4531.76,491.124,1605.789,5177.293,196.16,959.2,845.88,127.28,670.52,10309.08,313.54,1104.15,4723.71,202.5,674.043,7226.589,108.2,953.7,4442.0,74.04,1479.8,11504.14,244.32,1257.16,2757.64,259.29,280.45,2901.18,232.08,732.8,6333.6,248.9,785.12,5374.64,12.507,1775.222,4434.862,228.991,1436.905,9176.222,583.1,1252.92,6096.2,195.82,2446.4,2394.54,115.601,1222.741,2081.035,144.25,842.51,6113.05,430.902,473.834,6178.191,526.46,3099.21,5309.49,103.04,793.52,12466.42,489.08,606.0,4119.84,560.555,1617.49,6646.132,263.66,1112.9,15619.22,251.37,1703.69,2778.95,267.56,1063.78,6668.94,229.44,1728.37,4717.21,1134.2,798.0,8086.6,247.84,2131.64,4773.24,283.68,1062.68,3317.52,199.449,1609.714,5280.465,388.556,1837.541,6555.635,62.996,772.279,3255.497,285.535,867.711,5697.577,323.04,1510.64,2765.73,707.44,1465.16,4133.2,217.48,614.6,4344.08,368.04,679.08,8848.76,696.96,851.58,4204.3,112.201,737.317,9904.976,288.96,502.72,9618.88,27.113,655.885,6816.188,305.293,1587.562,2083.682
12,0.42000000000000004,240.44,750.81,2380.83,172.351,1491.64,1866.437,261.82,2131.9,5951.72,200.8,1034.6,2643.8,49.26,1411.82,4620.1,169.78,1943.146,3948.668,63.72,1656.98,7921.76,333.917,1336.156,2689.849,298.2,875.92,2708.56,400.0,1215.0,5085.0,223.12,1904.68,4849.8,445.4,2327.76,4358.08,241.72,1182.92,756.2,214.44,1197.64,10429.52,330.276,1804.721,5450.516,222.0,1217.09,8576.94,136.1,1320.4,5410.0,82.26,1975.7,11033.64,259.86,1661.7,3335.88,272.581,635.66,3486.374,217.166,1186.513,7547.664,193.792,1036.299,6761.411,13.38,2309.3,3119.12,237.27,1963.58,10373.11,625.92,1483.94,6723.96,244.28,2530.14,2831.74,176.664,1787.746,2741.136,122.47,1071.92,4943.68,512.648,780.589,5497.496,528.48,4719.18,5558.52,115.28,1251.34,11352.84,560.24,861.8,4552.28,557.6,2446.84,7546.68,288.523,1864.491,17222.942,220.46,2053.65,1941.44,237.54,1786.58,6351.88,335.19,2449.75,5525.63,1113.962,1141.29,7512.546,236.2,2665.64,4402.48,307.288,1632.52,3131.811,200.808,2114.819,6931.836,343.65,2429.25,6038.65,50.02,1129.4,4113.42,316.931,1273.261,5390.252,359.27,2188.8,3831.53,734.912,2196.976,4229.298,199.28,1032.6,5071.0,404.72,860.6,9148.12,537.836,1140.316,4357.302,118.327,878.084,9372.96,326.299,735.937,7780.891,35.802,767.574,5960.653,364.743,2269.502,1919.23
13,0.45500000000000007,272.81,1202.12,1987.24,165.8,1940.7,2235.5,243.869,2191.698,4424.736,202.0,1600.4,2530.6,57.396,1675.501,7347.019,198.15,2469.853,4482.216,75.871,1699.972,10171.786,348.626,1596.193,3536.64,248.36,1088.48,2845.04,391.0,1121.0,5516.0,242.284,2407.41,5183.765,384.359,2830.013,3511.876,310.471,1338.224,920.362,332.24,1897.72,10865.12,319.451,2207.668,5528.093,226.35,1921.85,9749.5,173.495,1585.432,6436.198,81.48,2338.04,9673.46,252.327,1894.291,3714.3,280.98,992.69,3407.43,194.282,1398.897,9509.024,155.077,1048.849,6208.454,17.623,2356.797,2703.025,237.227,2365.028,11268.221,641.84,1738.02,6586.9,293.275,2519.002,3371.187,232.666,2258.555,3491.575,114.69,1249.47,3945.75,582.944,1068.177,5544.376,496.5,6052.33,5537.75,121.64,1733.02,11532.28,590.72,1116.6,4694.44,533.471,2965.542,7784.441,255.002,2552.74,17356.281,209.988,2170.227,1328.857,222.44,2504.62,5479.08,442.54,2917.97,6955.48,1173.662,1301.656,6881.002,254.28,3171.88,4432.8,360.64,2263.4,3686.42,203.432,2622.408,7832.924,278.749,2670.97,6767.16,51.361,1561.211,5166.837,346.092,1629.823,4926.3,405.91,2680.75,5322.29,751.28,2813.5,4073.79,190.04,1414.32,6091.12,385.392,1189.308,9067.248,394.608,1481.04,4182.947,130.86,1067.6,8590.72,383.797,943.527,5678.578,49.974,780.522,5344.372,397.76,2730.92,1873.52
14,0.49000000000000005,304.094,1486.303,2626.276,154.7,2119.9,2204.1,236.529,2233.826,3227.763,159.668,2034.044,2910.195,59.592,1709.527,10091.879,221.766,2541.403,4494.317,90.538,1808.047,12811.63,361.834,1741.144,4309.457,193.68,1142.48,3109.88,405.006,1364.686,3849.803,253.48,2618.73,5124.73,346.77,3073.11,2990.9,386.42,1427.93,1403.44,455.08,2593.2,10718.84,318.66,2274.491,5865.156,228.285,2374.704,10548.208,186.067,1643.097,7450.507,80.1,2517.72,8785.12,236.059,1970.128,3481.823,239.261,1447.028,5276.509,158.36,1667.31,10318.17,111.33,1051.55,5752.43,29.659,2380.396,2675.433,211.903,2746.177,11693.022,633.34,1780.0,5673.18,343.525,2896.296,3750.034,259.58,2270.37,4149.59,121.848,1268.475,3673.133,621.978,1176.426,5905.839,438.51,6623.68,5135.27,127.64,2003.58,11288.56,583.68,1257.52,4299.6,491.559,3100.983,7890.225,265.47,3105.19,17172.02,227.266,2249.551,1199.197,212.72,2939.08,4576.18,504.36,2941.68,9396.52,1144.04,1381.48,6532.16,282.8,3359.52,4610.2,453.821,2531.112,4165.51,206.28,2831.48,7825.44,228.98,2784.3,8491.42,72.261,1804.988,5603.304,382.438,1866.247,4686.41,489.009,2742.01,7027.152,730.29,3210.98,4110.43,177.48,1623.16,7005.76,344.09,1436.87,8698.72,292.632,1704.392,3798.272,155.541,1628.995,7667.415,419.52,1052.64,5007.56,54.72,1076.46,5228.0,399.24,2792.84,2158.76
15,0.525,292.434,1364.426,4027.119,151.055,1910.577,2092.904,227.0,1987.4,2677.3,106.209,2019.692,3563.7,56.027,1653.203,12308.315,233.969,2259.313,4089.011,94.78,1512.5,15734.94,364.74,1727.236,4604.922,154.76,1018.48,3275.84,414.92,1139.1,3032.84,256.33,2584.265,3917.043,366.44,2812.34,3417.19,438.05,1397.22,1988.8,493.842,2212.74,11465.077,330.083,2024.689,6159.073,206.116,2276.225,11809.938,242.26,1589.71,6994.51,94.76,2498.46,7757.42,215.06,1748.53,2978.58,283.662,1444.525,6072.41,120.38,1614.56,9994.35,75.23,937.53,4955.07,43.72,1755.74,2404.64,174.38,2726.993,11037.151,613.218,1709.806,4230.082,383.96,2456.18,4042.94,254.88,2009.35,4850.01,143.724,1083.511,3661.684,624.483,1108.365,7062.195,353.393,5887.116,4142.403,141.358,1679.475,9892.502,521.385,1035.201,3313.48,432.046,2857.305,8261.616,214.148,3025.811,15775.899,276.303,2014.909,1132.642,207.1,2920.78,4166.86,528.855,2292.253,11651.403,1123.16,1309.92,6426.24,321.44,3162.12,4622.8,561.52,2412.72,3593.21,202.4,2631.48,6915.6,178.16,2345.68,11923.38,108.972,1715.302,5509.914,442.8,1608.42,4987.62,593.741,2492.57,7835.439,677.51,3118.94,3746.07,158.08,1581.04,7275.88,296.28,1322.01,8153.41,224.26,1619.242,3265.569,172.741,1540.314,6494.737,455.12,951.44,4797.88,72.604,983.392,4777.202,374.36,2495.8,2942.48
16,0.56,339.04,1379.58,5885.2,142.094,1409.932,2359.258,223.3,1662.1,3029.8,76.825,1687.959,4186.079,66.984,1644.447,12667.759,232.48,1701.68,3709.606,85.12,1064.56,17144.52,309.9,1442.3,3633.3,150.92,789.8,3392.16,436.82,678.06,2967.56,237.181,2070.753,3155.298,398.96,2206.72,4360.48,481.58,1209.07,2767.11,530.88,1930.88,10450.96,353.52,1575.461,5966.961,249.16,2336.2,11167.2,286.68,1321.25,5969.23,120.66,2280.82,6133.22,195.996,1322.761,2087.755,331.56,1214.04,6037.2,95.429,1102.906,10135.982,51.2,706.91,4034.66,57.72,1131.48,1884.5,130.6,2461.6,9473.4,587.546,1659.718,2845.802,390.331,1589.271,3847.701,237.09,1617.55,5536.76,156.1,932.51,3161.6,585.659,933.664,8048.711,269.42,4461.9,3393.64,151.78,1385.84,8323.64,438.47,671.11,2368.71,352.391,2167.474,8651.047,180.2,2722.0,13824.6,350.37,1605.039,1123.75,199.82,2478.66,4338.88,553.76,1394.96,12301.32,1119.24,1097.48,6688.04,376.16,2619.16,4749.68,652.59,1912.01,2631.15,195.24,2141.76,5718.88,136.38,1731.58,15879.98,165.34,1554.46,5233.86,530.385,1344.686,4761.798,665.597,1855.084,7686.367,590.198,2707.109,3565.739,132.314,1283.948,6597.702,245.46,1071.33,8056.67,181.66,1099.66,3063.56,192.933,1281.882,5408.374,493.678,707.137,4887.558,88.086,772.334,4352.054,351.83,2341.32,3554.939
17,0.5950000000000001,357.64,1218.3,7173.46,109.36,877.56,2407.92,223.9,1330.2,3487.1,72.047,1192.364,4512.728,72.58,1252.94,11008.94,214.117,1077.519,3381.722,73.12,636.68,16686.94,309.299,1179.644,3022.974,169.8,544.92,3722.88,467.78,345.12,3105.16,230.24,1889.48,1916.72,417.74,1489.8,5922.07,520.15,934.92,3887.86,537.04,1661.0,8566.08,375.15,1255.9,5203.6,283.64,2176.76,9949.48,289.611,880.042,5494.148,139.46,1977.86,4789.22,190.02,898.409,1442.813,366.0,981.22,5820.9,77.367,646.133,9637.908,36.72,445.91,3665.47,87.121,790.824,1728.112,98.32,2012.202,9047.644,503.635,1359.613,2778.807,413.147,1223.255,4449.295,209.958,1094.694,6404.943,153.36,768.03,2857.29,522.543,736.209,8680.221,193.64,2968.34,2986.24,162.4,939.545,6635.041,382.92,436.49,1591.25,272.28,1548.86,9932.18,132.077,2012.839,11099.556,444.692,1092.135,1408.703,187.3,1839.46,4667.38,500.68,798.76,14072.2,1115.48,818.32,7293.48,456.0,1874.64,4904.4,742.52,1394.79,2006.07,175.066,1600.269,4990.637,105.66,1214.59,19181.196,241.74,1312.74,4815.52,628.007,979.887,4437.565,682.12,1188.942,6767.563,501.119,2415.499,3804.315,96.03,862.629,5420.647,205.31,794.39,8144.71,148.71,678.291,2773.863,211.395,975.282,4429.841,477.67,423.86,4531.51,110.16,526.38,3738.46,297.4,1758.58,4229.52
18,0.6300000000000001,346.24,1015.08,7340.12,73.7,660.36,2894.6,255.565,937.234,3255.696,85.468,723.803,4450.33,78.22,782.36,8331.4,199.44,763.56,3355.24,64.08,340.78,14625.7,357.32,1012.84,2666.96,187.056,392.017,4010.18,479.66,217.7,3527.84,196.391,1418.724,1555.41,440.745,880.748,7209.423,531.016,717.533,4829.901,500.0,1206.64,7073.44,378.326,769.62,4182.86,301.32,1804.24,8409.12,318.48,507.92,4887.76,145.74,1707.08,4548.44,192.306,473.42,1208.737,361.175,738.479,5041.398,70.22,352.98,8891.74,28.17,240.8,4862.93,110.05,534.5,1661.85,71.56,1460.96,8555.16,404.22,810.88,2552.84,420.0,901.48,4921.92,176.99,677.89,7053.76,134.8,615.59,2788.32,427.58,503.462,9872.964,145.739,1564.356,2658.911,174.36,569.76,5209.28,327.15,254.61,1216.01,197.24,961.96,10339.02,89.392,1312.814,8747.858,576.634,635.204,1797.817,160.964,1350.11,4795.237,442.542,425.2,14501.304,1090.36,508.56,8094.36,555.44,1129.36,5212.12,805.972,988.974,1940.271,152.04,994.56,4736.68,93.816,1094.146,19551.716,299.737,900.053,3828.816,720.117,591.23,4243.979,647.19,660.62,5526.98,366.68,1632.78,3239.68,66.661,585.566,4086.036,170.53,568.4,8155.19,118.18,422.82,2547.82,225.0,761.0,3683.0,420.633,213.149,3842.201,157.14,535.96,2630.69,226.24,1021.64,5141.16
19,0.665,315.62,766.98,6477.66,67.56,558.24,3454.54,268.4,622.2,3053.8,121.85,369.25,3962.6,90.12,462.52,6228.76,168.858,451.401,3272.95,64.96,161.04,12097.82,406.887,713.949,2208.677,200.56,276.52,4445.96,457.56,201.64,4123.12,171.4,929.84,1734.24,475.813,535.489,7439.634,546.0,512.2,5261.8,442.32,742.2,5996.64,381.12,437.28,3312.24,306.8,1325.32,6649.72,318.971,269.083,4042.321,134.76,1430.66,5605.5,198.079,209.724,1392.754,347.806,380.521,3017.558,72.32,237.5,8302.98,30.83,160.85,6533.66,117.95,409.5,1483.0,62.56,963.04,7002.52,294.742,535.915,2570.675,424.017,547.449,6306.969,134.45,372.49,6906.53,116.62,455.49,3226.26,370.029,388.509,10578.75,125.324,862.418,2932.743,175.36,372.28,3944.04,260.99,169.12,1153.16,153.58,544.3,9404.88,83.012,716.479,6592.042,752.33,347.11,2200.51,126.678,1064.417,4845.426,381.743,299.843,16381.1,1036.84,331.08,8823.96,646.44,589.64,5568.44,792.787,842.259,2514.278,148.76,522.64,4510.68,92.45,1229.86,18632.47,329.66,723.02,2874.74,775.531,314.686,4224.098,550.583,360.118,4116.851,247.38,1026.06,2616.48,50.2,414.68,3251.44,143.23,406.9,7877.17,116.64,248.54,2905.7,231.121,674.99,3643.128,352.5,130.9,2939.25,193.856,481.644,1843.881,158.88,576.14,5826.7
20,0.7000000000000001,303.87,462.457,5905.914,97.64,510.7,3757.3,256.4,479.8,3084.0,180.215,251.919,3471.253,105.28,299.32,4678.24,132.83,236.61,3396.0,70.44,78.82,9910.82,440.014,375.685,1744.147,202.32,201.52,5836.82,407.72,199.04,4605.96,162.16,494.72,2194.4,477.96,552.52,8084.6,599.4,297.2,5777.6,384.16,391.28,5113.56,368.295,246.438,2890.568,271.531,833.415,6702.794,304.751,169.043,3094.139,121.58,1194.82,7423.26,204.39,153.37,1935.29,293.363,215.066,1862.765,80.52,222.62,6959.58,48.18,171.39,7864.76,115.1,350.05,1292.05,69.2,655.96,5421.0,204.57,481.49,2543.17,431.119,392.047,7821.561,92.4,177.89,6143.13,135.99,316.948,3589.541,313.461,252.074,10515.084,103.08,700.26,3090.98,180.68,215.44,3105.92,204.243,98.061,1265.938,182.0,410.56,7649.2,101.69,458.1,5575.16,907.869,202.024,2503.891,84.959,698.529,5006.425,399.4,207.0,14323.72,961.36,260.96,8921.44,707.12,438.16,5809.04,885.1,547.92,4797.62,147.92,398.76,3914.76,107.8,1414.89,15793.34,363.38,1162.34,2713.62,805.82,204.73,3943.94,458.657,268.237,2445.38,155.82,598.48,1978.76,45.251,326.227,3511.896,128.52,292.07,7104.31,131.16,156.66,3743.62,230.72,494.82,3736.56,269.53,153.146,2532.678,205.955,287.344,1385.055,115.18,419.92,6312.24
21,0.7350000000000001,306.136,281.354,5038.829,140.104,515.3,3721.375,238.6,488.0,3117.0,242.029,198.538,2744.933,118.96,287.42,3463.88,97.141,138.888,3798.393,91.896,83.13,8464.74,469.849,207.309,1575.164,189.857,172.058,7605.104,341.14,192.38,4774.36,161.527,263.119,2652.839,465.672,570.831,7131.763,647.4,241.8,5701.0,335.84,253.92,4316.84,350.07,139.58,3092.43,271.52,525.08,7287.52,276.353,107.804,1987.821,121.84,1063.28,9594.32,217.162,210.362,2767.872,254.8,152.16,1735.2,93.396,232.821,4799.417,72.25,207.22,8166.93,105.2,333.05,1198.45,66.903,504.095,5146.142,149.2,630.74,2407.17,418.313,273.882,8791.164,60.66,99.63,5298.22,172.8,217.2,4181.0,261.222,232.704,8587.068,84.52,538.06,3023.16,200.52,160.68,2907.72,186.776,68.516,1368.66,237.18,334.58,5945.28,118.24,276.58,4818.84,1002.464,165.974,2520.025,47.86,465.76,4821.25,434.08,269.4,11178.52,878.96,223.2,8626.44,723.24,629.0,5876.56,991.86,311.7,6751.08,145.76,412.8,3434.96,126.232,1547.344,10945.66,369.62,1939.28,3115.2,777.104,205.855,3764.01,347.941,278.25,2238.198,103.388,327.486,2200.435,40.06,305.5,4525.65,131.55,202.7,5899.6,144.3,148.7,5075.24,226.68,321.32,4297.88,216.052,149.278,1932.347,248.1,226.35,1062.15,90.24,335.8,6661.36
22,0.77,313.202,205.369,3998.554,193.5,661.0,4039.5,215.4,594.8,3066.4,275.729,195.551,2457.515,125.74,364.26,2718.3,69.482,82.116,3745.461,100.3,93.76,7105.87,478.841,168.21,1380.722,187.982,160.092,8634.695,274.1,173.5,4479.8,176.433,156.473,3065.889,419.989,548.094,6327.854,688.366,225.993,5672.896,296.32,251.72,3645.76,327.56,65.07,4694.86,283.76,329.12,7791.04,242.72,72.48,1466.8,119.943,892.432,10365.69,245.65,294.6,4009.55,222.58,125.8,1770.58,94.81,213.314,2942.386,104.263,220.404,7270.474,93.2,298.2,1349.2,61.4,419.92,5921.88,121.778,1016.005,2545.271,431.28,193.72,8279.08,51.18,66.07,4993.41,222.8,154.2,4762.2,211.805,244.521,6022.615,76.84,307.46,2951.52,226.739,254.548,3067.037,200.107,71.914,1516.869,282.34,245.66,4927.04,128.01,382.49,4314.25,1021.027,176.085,2361.961,30.771,258.282,5287.72,460.24,367.0,8181.44,805.64,222.52,8333.44,697.28,847.4,5740.8,1097.88,171.76,7929.74,169.56,388.88,3399.12,142.52,1575.06,7145.58,352.2,2714.76,4083.22,741.39,191.74,3512.17,256.151,251.161,2774.722,81.1,188.85,1852.4,42.33,256.52,6057.19,151.36,131.94,4764.23,147.74,165.02,6399.0,233.26,231.4,5109.78,166.596,112.176,1893.06,287.394,177.85,874.72,71.72,243.48,6956.84
23,0.805,310.262,130.417,2986.571,238.0,1071.0,5183.0,201.4,747.4,2880.2,273.98,183.93,2684.85,121.2,438.06,2530.42,52.13,65.13,4045.743,94.028,118.461,6060.851,474.206,145.844,1209.448,203.94,170.12,9218.52,248.7,133.98,4024.32,197.625,126.831,3218.604,358.36,448.41,5682.56,687.818,227.722,6595.144,256.912,261.748,2525.813,286.92,70.11,6633.79,292.12,251.04,7589.56,202.977,71.329,1323.269,110.475,768.296,10193.844,281.827,345.065,5464.552,185.14,129.1,1647.3,90.174,166.705,2813.43,136.218,223.799,6522.618,131.84,247.074,1627.818,68.499,356.071,6862.288,127.5,1631.52,2794.22,462.61,196.69,6515.234,67.41,78.985,4357.26,281.4,116.8,4965.4,164.665,231.657,3463.216,79.44,168.22,3530.24,236.69,382.37,3563.56,209.32,69.72,1783.26,299.66,169.46,4524.86,122.299,493.989,3687.452,1026.52,206.16,2778.92,25.71,151.25,5604.05,472.84,432.8,5598.68,696.39,209.537,8506.003,636.24,1189.72,5098.76,1053.728,155.489,8000.408,226.745,321.527,3818.139,146.896,1351.187,4940.482,319.86,3222.46,5261.06,674.683,167.678,3324.201,169.3,209.5,4053.5,95.25,163.7,1844.15,54.26,239.23,6791.34,181.58,119.84,4379.09,144.4,246.44,8160.7,242.844,217.859,6264.857,118.631,135.626,2150.658,344.68,162.24,944.76,67.987,190.964,6865.204
24,0.8400000000000001,274.36,148.21,2165.95,263.0,1597.0,6388.5,200.8,1034.6,2643.8,227.141,185.41,3035.433,117.0,445.76,2761.54,43.634,46.054,5281.193,83.76,157.92,5378.2,469.0,110.0,1304.0,215.094,154.461,7513.76,242.053,115.668,4649.315,213.88,91.72,3298.64,301.98,379.24,5193.77,680.08,230.44,5818.48,230.01,242.72,1532.83,232.31,122.15,8272.17,304.285,211.303,5259.327,176.58,76.27,1728.73,99.161,893.836,13032.755,307.915,389.769,7096.143,147.62,135.22,1692.84,73.58,165.6,2153.18,163.231,232.156,6122.221,209.457,192.956,1924.381,68.777,254.191,9149.548,155.02,2119.6,2459.76,507.75,215.45,4555.15,91.688,87.564,3306.311,336.8,97.6,4858.0,167.529,178.011,2080.226,104.299,157.248,4590.386,259.45,460.08,4417.72,209.34,57.1,2003.68,284.24,114.74,4570.96,115.074,540.776,3162.972,904.836,180.77,2912.248,24.86,137.43,5437.47,428.916,646.664,5023.737,621.86,221.66,8209.18,537.24,1506.04,4026.56,1098.55,157.65,8232.35,295.712,271.565,3982.763,156.43,1059.94,3745.15,280.6,3255.66,6012.48,614.021,147.591,3369.371,99.6,189.9,5942.6,118.95,118.95,2365.25,96.62,179.48,6248.16,214.1,146.29,5257.79,134.66,338.62,9883.16,253.14,187.01,6695.72,79.33,210.629,2468.34,392.061,152.277,1332.036,74.331,205.457,6365.052
25,0.8750000000000001,237.945,167.735,2155.438,272.0,2042.0,6712.0,202.0,1600.4,2530.6,181.525,185.929,3422.869,127.889,430.889,2899.814,42.552,48.601,7076.502,67.74,204.08,4405.06,431.109,72.923,1324.793,246.74,145.88,5481.64,231.31,106.19,5961.49,237.134,79.233,2895.589,257.47,279.42,5144.03,666.729,337.401,4129.043,201.16,210.56,1378.41,173.05,149.9,8772.81,317.92,146.3,3025.52,167.39,88.15,2488.26,83.16,806.89,12510.69,303.673,520.562,7736.496,133.183,163.064,2074.998,67.108,185.831,1726.918,176.077,227.006,6489.299,315.666,140.398,2535.536,75.44,190.56,10569.88,195.82,2446.4,2394.54,530.827,230.245,2757.67,120.626,127.201,2174.192,407.72,100.516,4439.413,231.358,184.193,1862.533,150.8,193.2,7171.99,276.387,494.35,5348.255,211.64,71.8,2577.38,247.66,87.2,5060.92,115.236,524.418,2846.865,782.58,175.86,3337.36,28.15,135.42,5837.18,370.059,893.28,4581.774,580.16,228.36,7779.48,423.04,1601.52,2891.92,1156.3,195.55,7867.7,351.64,278.59,3502.11,169.218,779.017,3259.476,240.6,2801.24,5856.98,564.925,109.943,3282.628,67.2,183.5,7614.1,132.85,120.45,3063.55,149.788,98.346,4999.55,238.92,158.11,7398.49,123.139,406.352,10663.055,293.18,158.49,5768.29,96.18,351.371,2811.042,428.48,203.7,2010.34,81.531,222.534,5887.135
