,Distance,Peak_1 Channel 1,Peak_1 Channel 2,Peak_1 Channel 3,Peak_2 Channel 1,Peak_2 Channel 2,Peak_2 Channel 3,Peak_3 Channel 1,Peak_3 Channel 2,Peak_3 Channel 3,Peak_4 Channel 1,Peak_4 Channel 2,Peak_4 Channel 3,Peak_5 Channel 1,Peak_5 Channel 2,Peak_5 Channel 3,Peak_6 Channel 1,Peak_6 Channel 2,Peak_6 Channel 3,Peak_7 Channel 1,Peak_7 Channel 2,Peak_7 Channel 3,Peak_8 Channel 1,Peak_8 Channel 2,Peak_8 Channel 3,Peak_9 Channel 1,Peak_9 Channel 2,Peak_9 Channel 3,Peak_10 Channel 1,Peak_10 Channel 2,Peak_10 Channel 3,Peak_11 Channel 1,Peak_11 Channel 2,Peak_11 Channel 3,Peak_12 Channel 1,Peak_12 Channel 2,Peak_12 Channel 3,Peak_13 Channel 1,Peak_13 Channel 2,Peak_13 Channel 3,Peak_14 Channel 1,Peak_14 Channel 2,Peak_14 Channel 3,Peak_15 Channel 1,Peak_15 Channel 2,Peak_15 Channel 3,Peak_16 Channel 1,Peak_16 Channel 2,Peak_16 Channel 3,Peak_17 Channel 1,Peak_17 Channel 2,Peak_17 Channel 3,Peak_18 Channel 1,Peak_18 Channel 2,Peak_18 Channel 3,Peak_19 Channel 1,Peak_19 Channel 2,Peak_19 Channel 3,Peak_20 Channel 1,Peak_20 Channel 2,Peak_20 Channel 3,Peak_21 Channel 1,Peak_21 Channel 2,Peak_21 Channel 3,Peak_22 Channel 1,Peak_22 Channel 2,Peak_22 Channel 3,Peak_23 Channel 1,Peak_23 Channel 2,Peak_23 Channel 3,Peak_24 Channel 1,Peak_24 Channel 2,Peak_24 Channel 3,Peak_25 Channel 1,Peak_25 Channel 2,Peak_25 Channel 3,Peak_26 Channel 1,Peak_26 Channel 2,Peak_26 Channel 3,Peak_27 Channel 1,Peak_27 Channel 2,Peak_27 Channel 3,Peak_28 Channel 1,Peak_28 Channel 2,Peak_28 Channel 3,Peak_29 Channel 1,Peak_29 Channel 2,Peak_29 Channel 3,Peak_30 Channel 1,Peak_30 Channel 2,Peak_30 Channel 3,Peak_31 Channel 1,Peak_31 Channel 2,Peak_31 Channel 3,Peak_32 Channel 1,Peak_32 Channel 2,Peak_32 Channel 3,Peak_33 Channel 1,Peak_33 Channel 2,Peak_33 Channel 3,Peak_34 Channel 1,Peak_34 Channel 2,Peak_34 Channel 3,Peak_35 Channel 1,Peak_35 Channel 2,Peak_35 Channel 3,Peak_36 Channel 1,Peak_36 Channel 2,Peak_36 Channel 3,Peak_37 Channel 1,Peak_37 Channel 2,Peak_37 Channel 3,Peak_38 Channel 1,Peak_38 Channel 2,Peak_38 Channel 3,Peak_39 Channel 1,Peak_39 Channel 2,Peak_39 Channel 3,Peak_40 Channel 1,Peak_40 Channel 2,Peak_40 Channel 3,Peak_41 Channel 1,Peak_41 Channel 2,Peak_41 Channel 3,Peak_42 Channel 1,Peak_42 Channel 2,Peak_42 Channel 3,Peak_43 Channel 1,Peak_43 Channel 2,Peak_43 Channel 3,Peak_44 Channel 1,Peak_44 Channel 2,Peak_44 Channel 3,Peak_45 Channel 1,Peak_45 Channel 2,Peak_45 Channel 3,Peak_46 Channel 1,Peak_46 Channel 2,Peak_46 Channel 3,Peak_47 Channel 1,Peak_47 Channel 2,Peak_47 Channel 3,Peak_48 Channel 1,Peak_48 Channel 2,Peak_48 Channel 3,Peak_49 Channel 1,Peak_49 Channel 2,Peak_49 Channel 3,Peak_50 Channel 1,Peak_50 Channel 2,Peak_50 Channel 3,Peak_51 Channel 1,Peak_51 Channel 2,Peak_51 Channel 3,Peak_52 Channel 1,Peak_52 Channel 2,Peak_52 Channel 3,Peak_53 Channel 1,Peak_53 Channel 2,Peak_53 Channel 3,Peak_54 Channel 1,Peak_54 Channel 2,Peak_54 Channel 3,Peak_55 Channel 1,Peak_55 Channel 2,Peak_55 Channel 3,Peak_56 Channel 1,Peak_56 Channel 2,Peak_56 Channel 3,Peak_57 Channel 1,Peak_57 Channel 2,Peak_57 Channel 3,Peak_58 Channel 1,Peak_58 Channel 2,Peak_58 Channel 3,Peak_59 Channel 1,Peak_59 Channel 2,Peak_59 Channel 3,Peak_60 Channel 1,Peak_60 Channel 2,Peak_60 Channel 3,Peak_61 Channel 1,Peak_61 Channel 2,Peak_61 Channel 3,Peak_62 Channel 1,Peak_62 Channel 2,Peak_62 Channel 3,Peak_63 Channel 1,Peak_63 Channel 2,Peak_63 Channel 3,Peak_64 Channel 1,Peak_64 Channel 2,Peak_64 Channel 3,Peak_65 Channel 1,Peak_65 Channel 2,Peak_65 Channel 3,Peak_66 Channel 1,Peak_66 Channel 2,Peak_66 Channel 3,Peak_67 Channel 1,Peak_67 Channel 2,Peak_67 Channel 3,Peak_68 Channel 1,Peak_68 Channel 2,Peak_68 Channel 3,Peak_69 Channel 1,Peak_69 Channel 2,Peak_69 Channel 3,Peak_70 Channel 1,Peak_70 Channel 2,Peak_70 Channel 3,Peak_71 Channel 1,Peak_71 Channel 2,Peak_71 Channel 3,Peak_72 Channel 1,Peak_72 Channel 2,Peak_72 Channel 3,Peak_73 Channel 1,Peak_73 Channel 2,Peak_73 Channel 3,Peak_74 Channel 1,Peak_74 Channel 2,Peak_74 Channel 3,Peak_75 Channel 1,Peak_75 Channel 2,Peak_75 Channel 3,Peak_76 Channel 1,Peak_76 Channel 2,Peak_76 Channel 3,Peak_77 Channel 1,Peak_77 Channel 2,Peak_77 Channel 3,Peak_78 Channel 1,Peak_78 Channel 2,Peak_78 Channel 3,Peak_79 Channel 1,Peak_79 Channel 2,Peak_79 Channel 3,Peak_80 Channel 1,Peak_80 Channel 2,Peak_80 Channel 3,Peak_81 Channel 1,Peak_81 Channel 2,Peak_81 Channel 3,Peak_82 Channel 1,Peak_82 Channel 2,Peak_82 Channel 3
0,0.0,58.029,50.082,4393.389,267.09,315.895,6031.228,70.28,917.56,7716.92,173.18,201.39,7937.89,78.08,571.14,3782.18,144.83,138.92,12124.01,802.425,224.086,12151.319,116.747,627.924,4806.808,361.858,341.776,7332.802,320.687,390.428,8932.017,1176.772,3685.249,20125.813,697.18,184.7,2523.74,57.879,129.043,7344.13,179.12,197.06,2108.88,1265.349,1575.216,7653.191,386.0,248.0,7921.0,321.076,156.707,7406.797,343.0,449.0,65535.0,108.52,236.24,5668.36,282.655,284.297,5125.487,403.688,95.61,2125.033,138.58,1522.65,8305.07,590.38,221.69,1000.51,415.044,81.564,2270.08,73.659,744.677,2794.491,308.477,143.355,3333.771,397.557,175.039,1820.249,538.67,179.4,1757.4,187.831,112.127,5177.101,200.362,237.505,1927.038,624.35,1307.05,2844.5,241.46,946.52,2720.42,183.987,205.089,7267.515,334.81,207.2,7586.86,290.89,77.57,4140.59,440.283,212.077,4836.058,98.277,289.818,4799.333,361.733,119.387,7316.523,345.003,1064.478,8978.749,126.459,92.233,432.314,206.07,565.1,6474.57,405.92,158.36,6412.6,256.54,83.04,3235.9,78.71,610.51,9226.39,484.4,2807.16,3297.52,118.414,77.346,4335.458,152.92,120.74,2008.58,1166.643,333.056,5276.725,95.978,258.572,4642.657,458.905,130.474,2827.907,106.799,219.943,2685.827,280.6,498.08,1309.88,440.88,468.04,3045.12,83.0,82.0,3580.0,531.33,1295.24,3313.34,454.92,213.383,3984.119,380.701,227.103,1026.923,428.159,964.328,1473.996,262.91,172.469,11122.949,307.82,145.23,3043.01,187.893,223.267,3465.556,147.11,101.18,6723.46,278.52,1300.0,4733.68,355.32,202.51,3352.79,66.769,155.244,6021.318,168.83,498.23,11124.9,568.202,147.391,2123.93,83.12,241.08,3210.48,306.4,188.2,3792.8,337.11,183.34,7249.63,242.322,448.87,10160.147,138.86,131.36,2123.04,144.567,155.314,17896.752,77.84,192.26,4511.08,245.95,154.5,3090.45,200.8,391.0,10069.4,58.16,127.6,4112.52,162.86,705.76,1759.78,234.713,343.453,758.744,433.65,154.63,2194.46,164.662,757.112,3718.311,280.0,252.0,3533.0
1,0.035,40.842,55.554,6342.481,201.774,361.294,5303.384,108.92,716.96,6274.88,185.04,400.9,8032.19,51.48,838.42,4394.26,149.58,104.04,11468.92,906.348,213.316,13843.113,100.366,1122.942,5255.068,341.6,414.56,8778.72,391.908,442.68,8987.002,1280.2,3758.04,18756.96,590.022,205.799,3328.121,66.008,204.361,5728.938,181.53,185.45,2602.23,1251.868,1251.11,5997.783,396.556,301.24,8155.492,237.228,217.028,5831.682,311.023,456.157,54802.093,118.78,225.22,7227.58,263.948,348.265,3639.259,298.52,98.62,2417.28,115.81,1044.58,8611.94,654.02,241.3,808.61,329.56,106.0,2264.12,79.202,654.115,3281.771,265.794,182.295,3454.764,393.64,134.79,1382.7,497.35,143.92,2388.14,150.88,103.42,5296.52,226.563,196.708,2175.971,484.8,1229.0,3792.8,254.18,482.48,2640.62,127.88,237.36,7678.28,235.52,196.89,5917.28,288.9,65.01,4556.13,441.9,208.72,3729.32,136.776,188.152,4698.329,311.213,78.242,5236.005,287.106,1392.885,8146.515,145.532,78.385,396.019,198.455,479.211,6044.18,419.84,146.44,5234.0,267.62,76.54,2610.12,70.05,434.72,11339.18,469.96,1946.955,3279.075,116.906,103.085,3262.708,133.457,86.019,2213.395,1241.24,454.08,5079.98,115.76,318.16,5715.2,434.269,156.779,3392.302,176.263,218.529,1706.737,215.54,448.68,935.32,550.2,383.96,3209.68,113.0,88.0,3861.0,592.21,656.15,4088.77,436.135,191.513,4711.122,348.047,210.942,997.275,444.257,1265.464,1311.561,316.815,152.108,11866.998,302.324,185.438,4191.991,210.12,249.56,3978.96,96.89,84.63,6698.99,260.76,1055.6,5591.28,394.598,190.594,3621.629,93.32,250.82,5042.18,175.59,450.01,11600.71,466.724,132.148,2037.439,90.367,233.824,4445.86,354.266,162.849,3706.797,386.62,171.901,5913.039,348.2,459.6,10140.0,154.725,225.311,2481.239,162.39,210.3,21350.69,72.302,144.426,4380.187,228.64,196.387,2678.749,179.843,338.678,10530.938,64.612,140.886,2997.684,181.6,347.94,1474.56,229.82,398.3,967.9,455.08,151.75,1868.13,171.879,1229.153,3271.784,291.0,234.0,2912.0
2,0.07,42.869,72.937,7553.305,110.29,291.48,4652.49,141.04,917.96,4947.8,213.28,696.28,7789.34,43.843,1159.759,4753.244,141.025,111.35,9115.999,918.92,235.84,12591.4,92.86,1726.71,5285.27,322.15,359.697,9732.411,448.8,828.7,9709.7,1397.601,3303.666,17007.867,462.2,223.7,3786.45,68.74,263.82,4506.9,186.449,267.794,2820.238,1191.79,858.821,4159.355,430.34,274.82,7850.24,166.598,276.371,4809.271,289.219,431.388,42132.794,140.26,201.88,8467.68,256.465,406.28,2528.298,203.82,118.22,3161.94,88.57,640.95,7881.45,685.22,218.35,863.36,246.64,121.8,2254.12,88.125,394.822,3629.715,223.24,227.82,3802.28,363.577,104.617,1320.262,441.92,96.09,3019.92,122.18,118.8,5362.44,334.582,218.497,2513.465,396.45,1083.15,4577.95,241.94,256.9,2535.44,89.92,223.52,7086.64,155.894,241.891,5133.319,270.247,59.801,4459.551,415.113,195.317,2662.629,180.85,149.7,4694.35,287.001,62.093,3035.395,216.92,1549.04,6994.64,232.082,68.33,533.793,201.02,358.01,5279.31,404.08,137.32,4639.48,274.62,103.46,2202.34,69.34,290.52,12769.13,452.51,1201.76,3134.6,109.47,179.35,2124.86,103.537,67.28,2015.803,1205.138,606.154,5433.315,165.32,320.4,5970.4,361.32,176.67,5054.24,272.7,201.2,1250.6,185.5,350.56,924.86,679.589,283.87,3437.184,143.062,145.119,3091.979,607.416,325.304,4566.006,455.843,154.13,5769.555,309.687,176.033,1111.654,460.066,1405.22,1306.931,436.24,138.751,12506.736,318.742,205.224,4703.607,173.12,336.6,5233.92,65.05,88.76,7851.12,204.623,670.705,6537.207,421.174,200.19,4066.973,124.14,328.44,3796.66,175.94,348.99,10729.31,387.9,139.417,1825.919,85.417,252.154,5710.893,400.05,146.224,4009.472,447.4,155.0,4433.2,463.72,396.52,9249.44,168.19,323.33,2748.25,151.146,290.869,22795.997,68.0,126.76,4229.36,270.837,213.17,2273.034,147.21,284.356,11241.666,78.72,144.32,1940.28,204.5,182.46,1350.4,200.22,448.68,1354.84,427.335,192.893,2255.422,178.205,1810.899,3022.22,303.0,206.0,3027.0
3,0.10500000000000001,43.894,105.949,7153.506,46.02,202.72,4794.29,103.992,1289.801,4949.931,230.7,1005.71,7272.69,40.14,1386.64,4885.98,125.3,118.0,8248.6,830.784,223.159,8683.626,108.153,2099.349,5123.721,298.924,298.4,9869.416,515.2,1316.4,11382.6,1439.8,2818.03,14959.5,399.3,187.8,3735.2,72.737,337.322,3776.473,209.0,336.5,2834.75,1087.192,524.159,3175.358,478.02,189.94,7083.72,129.412,349.094,4541.788,284.77,392.0,29176.69,143.348,171.307,8306.973,250.0,451.4,2144.6,145.82,189.52,3985.92,77.492,406.797,7324.745,675.31,190.0,1096.91,174.68,143.24,2563.96,103.899,144.239,3991.243,187.32,235.94,4328.28,315.389,138.514,1456.186,385.92,69.84,3401.81,101.12,124.38,5145.3,546.906,214.496,3005.428,374.3,856.15,4949.75,219.24,157.02,2320.82,64.4,142.2,6120.84,132.345,302.08,6100.719,200.05,69.85,4058.008,319.24,187.49,2147.6,282.257,182.669,5820.194,286.269,56.463,1922.37,184.884,1674.924,5462.311,359.853,77.847,655.136,193.63,219.26,3928.2,356.88,125.32,4278.04,284.92,186.6,2066.5,74.17,173.73,13872.01,454.49,792.62,2693.09,108.135,234.175,1518.976,109.672,130.624,1743.841,1139.38,748.62,6415.03,246.08,324.92,6948.12,281.6,257.98,7021.7,376.785,196.014,1328.5,182.86,266.34,1287.18,816.06,221.647,3649.544,155.335,184.408,2412.59,584.291,286.139,5007.975,548.098,118.02,6676.073,265.2,155.95,1409.5,473.12,1360.058,1512.31,426.078,144.962,7451.674,339.894,211.561,4616.701,142.6,396.08,6374.56,58.49,77.83,10315.97,152.44,340.25,6747.35,451.643,180.342,5594.04,168.672,199.832,2711.624,172.88,294.0,8947.32,332.63,180.84,1600.0,74.66,375.02,7183.24,422.08,171.0,4106.4,492.935,182.532,3334.266,517.526,269.172,7218.808,203.823,324.635,3142.701,128.8,409.0,23138.48,66.408,131.09,4334.078,393.773,223.216,2017.088,141.396,200.321,10641.588,125.231,154.711,1377.112,239.36,131.64,1463.22,183.055,385.256,1663.199,378.48,217.16,2925.84,179.22,2152.2,3140.38,295.0,184.0,3642.0
4,0.14,48.8,138.56,5779.36,46.981,175.711,5328.625,69.51,1632.45,5315.94,233.18,1235.73,6422.97,64.94,1607.64,5488.44,105.9,179.3,7295.0,700.75,248.35,5959.25,141.73,1977.65,4622.96,291.0,316.0,9004.0,581.4,1765.6,13261.0,1495.38,1920.917,13262.211,478.65,199.9,3446.45,73.323,406.394,3820.237,258.5,377.0,3081.5,956.037,279.698,2906.358,469.59,112.709,6275.395,140.133,452.237,4938.057,278.553,394.676,18579.346,148.0,157.9,7704.3,252.995,467.59,3101.695,130.953,343.014,4427.331,84.22,348.428,6519.368,625.73,207.02,1362.11,154.15,157.844,2695.595,132.121,45.023,4372.044,134.36,223.14,4206.96,255.212,228.192,1570.255,342.82,61.28,3373.59,85.1,102.86,4921.58,811.172,224.137,3794.299,419.85,600.8,5084.15,208.56,102.22,1934.32,45.222,69.504,5098.017,145.6,394.36,6672.72,166.4,61.2,3881.0,291.755,151.034,1774.75,376.58,199.74,6444.7,294.743,71.195,2078.958,179.88,1687.96,4352.4,513.756,104.717,691.971,175.73,160.39,2563.61,299.101,119.238,3823.982,298.9,306.5,2222.34,77.331,125.19,14760.475,418.313,576.291,1994.241,132.094,301.808,1290.563,165.312,185.897,1760.166,1004.068,790.547,6571.733,352.321,315.82,7906.594,209.97,315.15,9181.89,483.9,220.44,1380.36,189.88,275.64,1845.52,855.522,214.209,4153.336,151.359,198.79,2350.014,496.37,283.36,5403.6,676.721,142.86,7091.14,235.535,184.764,1412.37,477.32,1092.747,1655.661,377.188,205.275,4435.806,351.16,201.92,4065.96,144.636,415.054,6818.614,50.66,94.72,14223.49,104.52,158.35,5690.93,429.28,141.72,6398.8,241.25,164.94,2097.92,171.53,315.73,6823.48,299.837,216.593,1383.848,70.705,300.046,7987.365,409.04,154.64,4144.32,533.67,223.05,2549.56,567.01,172.55,5360.1,251.88,274.6,3780.28,142.212,499.29,18896.427,64.978,145.609,3855.481,536.52,234.8,1951.92,157.094,116.139,8676.048,191.34,234.44,1421.62,257.809,115.587,1718.508,166.08,290.54,2086.16,320.976,209.524,3469.944,169.508,2226.68,4292.402,256.352,171.601,3055.749
5,0.17500000000000002,69.76,174.88,5613.04,65.9,202.15,6425.1,69.415,1788.687,6289.639,219.19,1276.76,5320.39,99.74,1672.16,5496.0,119.7,272.0,5728.3,532.0,248.3,5496.15,166.915,1877.191,3711.541,315.642,326.642,6948.46,627.6,2069.2,14811.7,1436.639,1352.612,11210.13,596.6,277.1,3317.35,72.068,448.308,4300.317,328.25,360.5,3303.5,802.12,139.295,2875.173,481.08,65.95,4964.1,177.505,539.041,5162.203,264.284,410.354,10355.999,154.311,127.317,6900.335,238.745,494.841,4292.452,136.4,516.05,4796.7,99.881,259.609,5699.949,549.18,251.17,1583.71,146.17,162.95,3252.01,183.923,70.754,4615.437,100.72,188.16,3413.42,218.891,260.43,1819.216,322.84,56.42,2960.6,81.98,98.94,4919.38,1026.9,237.37,4531.623,506.4,377.5,5017.85,223.28,73.72,1529.7,38.151,117.879,3913.876,182.32,514.24,6596.44,160.123,57.658,3724.845,214.952,152.984,2077.423,471.056,195.56,6499.447,305.38,92.551,2892.388,151.16,1438.52,3709.28,660.082,163.32,1053.332,149.79,166.98,1339.79,235.62,109.45,3788.62,267.067,352.963,2032.169,76.16,159.08,15773.8,353.761,488.598,1335.277,149.56,338.21,1697.32,228.852,193.784,1968.36,805.6,773.88,5228.2,489.512,233.131,10808.46,164.08,311.56,10836.88,553.185,240.396,1605.305,198.74,290.18,2463.64,812.5,178.75,3845.35,138.114,228.597,2959.238,387.125,288.693,6140.26,794.45,171.81,7255.57,219.509,207.411,1444.321,468.321,741.589,1732.073,323.182,253.466,3489.802,325.443,168.129,3177.706,178.056,402.449,6329.859,53.63,143.11,19252.8,57.42,165.47,4169.04,406.36,139.2,5977.56,323.897,264.001,1885.089,176.24,310.62,4972.32,246.312,251.092,1208.488,72.978,200.35,8315.168,368.28,133.52,4017.88,547.345,251.645,2124.68,568.97,168.42,4061.64,338.2,273.76,4384.04,181.616,754.993,13793.842,37.463,95.793,1790.314,727.158,297.341,2029.93,215.91,70.664,5684.371,272.203,368.213,1783.787,334.8,97.534,1771.393,145.011,246.543,2785.331,248.916,194.933,3809.105,157.24,2129.68,6566.58,194.786,144.668,2589.829
6,0.21000000000000002,103.286,239.142,4980.075,97.406,255.994,7277.298,83.6,1835.0,7596.4,191.02,1092.64,4114.62,147.06,1551.58,5021.7,158.4,301.0,4771.4,375.1,237.6,6161.6,219.876,1324.431,2970.748,405.5,301.606,4992.971,651.8,2161.9,16099.7,1340.592,975.226,9614.553,743.2,289.297,3726.688,72.213,385.934,4716.386,408.75,307.25,3511.5,607.595,137.025,3370.584,555.03,92.01,3695.28,220.854,592.166,5142.402,235.137,369.511,5755.621,138.534,95.869,6115.321,245.76,558.08,5230.64,143.746,622.03,5077.066,132.691,184.531,5040.35,464.66,291.43,1571.99,152.93,152.46,4386.46,246.106,206.723,4469.003,87.62,135.52,3489.36,230.16,269.92,2180.44,316.86,62.03,2436.93,93.56,140.94,5044.06,1169.45,261.4,4506.5,602.4,312.45,4995.55,260.82,90.2,1341.16,43.6,126.68,3402.8,221.32,634.6,6074.0,177.761,51.681,3678.983,193.2,159.6,2711.4,547.965,189.303,6417.266,313.177,149.349,4297.563,115.6,1120.56,3381.88,762.985,236.594,1526.696,117.85,152.81,1282.46,166.842,148.887,4212.771,237.24,336.65,1448.47,78.48,193.4,18719.12,284.17,500.98,1043.066,167.38,357.38,2223.94,287.747,212.132,2342.766,622.855,671.485,3815.208,620.6,194.36,10256.84,150.042,361.305,9629.136,579.218,254.719,1863.951,203.44,311.78,3352.52,709.798,183.541,3583.712,132.022,211.285,3656.581,291.849,290.681,6463.668,860.019,201.513,6542.803,219.988,222.206,1659.891,443.82,489.26,2046.72,291.884,251.007,3103.783,297.415,159.816,1878.108,204.08,521.76,5886.52,68.29,185.09,23035.08,29.63,269.94,3056.02,396.28,226.52,5262.24,410.92,422.435,1760.38,189.01,227.52,3759.76,223.92,265.04,1352.32,75.28,160.08,8600.7,326.96,199.666,4436.924,591.0,276.0,1808.0,511.2,191.64,3421.83,426.52,324.2,4840.0,216.764,1079.179,8233.934,65.761,188.781,2730.84,985.73,382.24,2220.75,317.554,100.004,3070.948,339.161,388.47,2318.105,463.9,97.3,1937.4,136.92,189.44,3338.96,207.41,207.87,4640.66,134.935,1542.636,9466.423,123.96,136.6,2126.15
7,0.24500000000000002,152.95,297.58,3935.87,109.75,311.75,7206.0,124.0,1622.0,8583.2,155.14,792.89,3391.25,217.583,1254.319,4584.312,191.9,275.6,6121.3,259.65,336.3,6955.65,264.35,1029.42,2270.27,555.414,259.1,3449.828,655.8,2047.5,16973.9,1215.985,741.2,8445.483,918.98,264.1,4754.56,80.96,396.88,5000.08,482.439,301.412,3604.041,428.648,180.658,3682.505,631.25,198.59,2878.55,262.319,695.846,4969.217,207.48,293.366,3630.515,117.28,80.145,5410.893,260.55,532.84,5755.61,155.64,681.64,4783.2,195.315,167.435,4689.063,383.03,373.72,1372.35,183.312,183.357,5461.056,322.04,450.96,3842.15,77.2,126.5,4437.62,266.313,226.744,2623.872,324.45,74.86,2261.41,115.052,200.23,4594.653,1224.75,282.45,4081.0,682.15,621.85,4983.4,336.38,125.38,1430.14,50.58,114.865,2752.753,239.2,697.4,5193.64,240.37,69.35,3592.31,180.0,144.2,3606.6,568.559,175.961,6062.541,325.44,199.023,5506.672,99.96,985.6,3419.92,801.23,283.98,2060.17,81.87,157.58,3043.49,115.85,278.75,4335.9,269.489,257.339,1105.677,85.6,356.52,21690.96,218.697,616.832,773.379,187.899,369.368,2918.845,359.32,264.76,3144.52,492.523,493.861,3856.707,699.219,259.707,9173.026,139.8,354.52,9443.38,542.102,274.032,1780.703,199.7,306.4,4583.8,607.553,251.764,3205.947,140.862,203.179,4383.05,216.15,290.62,6209.148,929.202,197.972,4636.495,238.445,270.527,1882.443,399.285,381.104,2371.757,263.785,229.622,3008.799,231.35,119.15,1763.25,227.16,593.64,5402.2,80.07,202.83,24309.78,29.124,341.763,2547.687,395.84,379.08,4890.32,498.762,587.269,1843.359,210.25,141.2,3168.7,215.84,249.28,1722.6,71.031,157.428,9224.608,284.521,309.341,3971.824,535.0,219.0,1836.0,412.29,290.06,3541.46,492.895,411.906,5254.525,247.525,1398.961,3969.397,64.29,202.91,2209.49,1257.86,489.974,2768.009,356.265,207.908,1838.553,367.137,322.419,3153.962,586.6,203.9,1970.1,113.682,182.729,3237.779,182.429,261.133,4822.539,130.969,1162.307,13284.913,85.16,164.88,1652.59
8,0.28,203.05,314.59,3460.0,123.329,336.483,7193.203,172.4,1379.6,9115.2,116.2,564.96,3452.84,288.408,945.522,4386.978,209.8,248.7,8529.5,187.95,643.85,6949.6,281.53,772.54,1480.94,748.373,228.534,2750.659,664.1,1807.2,17606.9,1062.042,701.022,8098.213,966.54,373.64,6137.62,88.762,437.678,5226.343,532.839,341.426,3483.049,285.4,277.3,3710.5,703.91,462.66,2661.45,289.331,1377.676,4886.272,194.21,216.867,3249.203,127.0,109.8,4213.6,281.37,419.48,5874.79,139.009,613.167,5124.254,251.578,295.243,4266.199,305.36,598.54,1195.43,230.4,265.8,6670.4,434.46,734.9,3047.46,70.1,232.12,5011.34,286.44,214.0,2951.88,358.8,84.6,2713.29,142.388,243.651,3882.374,1233.1,256.45,3486.9,727.8,1202.65,4894.55,392.421,155.162,2012.583,63.84,158.41,2612.03,227.8,689.92,4066.6,322.718,118.85,3260.71,130.486,216.463,4151.072,567.27,268.46,6232.02,352.22,263.38,6448.24,109.84,1132.2,3887.32,724.23,482.79,3380.48,53.69,209.38,6216.81,73.85,455.8,4199.7,318.72,182.84,1200.6,106.771,930.565,23261.755,172.108,831.478,612.263,216.0,358.4,3814.4,398.214,361.921,3206.335,411.653,400.723,3669.078,730.253,415.419,7470.327,127.32,385.24,9959.92,479.46,288.58,1339.26,213.001,326.466,5900.245,491.537,394.937,2614.029,188.774,215.639,5179.48,186.563,283.337,5277.783,899.161,296.999,3234.739,271.49,329.24,1912.34,337.8,360.26,2516.87,247.903,226.153,3717.757,169.1,158.8,1706.85,275.0,596.24,4923.24,89.95,183.84,22617.44,39.8,364.2,2288.6,403.56,550.32,4614.36,589.584,686.851,2021.501,237.9,102.93,3148.08,204.44,210.92,2107.92,85.883,133.729,9003.488,234.369,404.319,3799.195,541.364,356.158,2294.898,301.9,439.11,4216.6,513.665,457.064,5835.508,272.605,1693.195,2183.915,61.025,203.583,1760.913,1529.734,712.365,3284.295,371.47,464.88,1965.79,374.28,304.73,3844.24,699.3,482.6,1958.1,118.216,212.452,3460.885,173.277,357.239,4459.384,126.352,908.048,15875.963,80.314,229.104,1798.817
9,0.31500000000000006,237.76,282.56,3621.66,127.174,328.306,5416.333,209.6,1507.8,9360.8,78.08,571.14,3782.18,332.96,690.9,4342.34,214.6,261.8,11083.2,153.45,1333.0,5984.2,325.483,516.475,1172.983,923.989,217.966,2856.279,732.366,2123.817,20366.9,901.459,959.977,8027.148,943.443,708.391,7773.691,91.756,585.538,5319.343,584.5,393.5,3027.32,207.559,498.156,3946.643,788.12,1103.92,2920.19,308.69,2464.606,4875.012,185.815,393.085,4412.591,175.088,243.198,3206.05,308.19,651.71,5970.15,162.35,590.161,4569.456,293.63,580.115,4202.487,242.24,1008.62,1232.11,282.201,342.978,7861.046,575.94,951.77,2649.91,66.84,623.48,4820.92,277.959,355.946,3367.781,425.68,184.15,3567.89,178.985,274.336,2940.416,1206.3,306.95,2789.85,731.85,1879.4,4728.9,453.36,383.88,2773.15,76.9,365.41,3027.55,181.327,588.962,2815.061,486.986,298.907,2975.588,91.928,363.038,4126.136,480.367,362.456,5774.983,351.1,333.47,6864.513,118.64,1563.08,4690.04,647.01,765.61,5028.33,44.0,300.29,10275.4,51.168,673.675,3739.497,373.8,220.56,2116.4,136.399,1512.203,21891.766,185.477,1226.422,766.725,264.2,383.0,4586.2,399.26,453.37,2911.76,379.002,408.694,3240.572,722.0,647.0,5193.0,122.476,479.724,9659.968,388.48,445.44,1280.46,240.472,442.43,7020.736,333.8,783.84,1839.28,340.8,262.08,6669.56,193.52,444.96,4072.72,801.246,373.5,2599.345,306.44,392.35,1682.17,271.331,596.976,2641.507,251.046,229.246,4972.065,125.15,217.05,2305.35,401.36,787.36,4462.72,98.423,174.266,17207.229,51.8,576.8,3179.6,413.4,763.64,4644.92,681.786,794.055,2431.472,268.43,86.58,3582.83,217.441,249.57,2174.748,122.429,169.731,8054.052,188.0,471.0,4711.0,520.565,554.19,3068.098,227.89,583.4,5526.17,505.08,776.52,6171.84,292.718,1939.071,1634.131,83.374,193.167,1713.689,1680.65,1138.046,3778.563,331.216,912.066,2734.22,346.744,520.462,4171.409,772.9,1001.9,1959.0,109.88,383.48,3603.52,172.36,507.7,3941.4,125.155,895.841,16601.459,86.137,367.667,2668.638
