,Distance,Peak_1 Channel 1,Peak_1 Channel 2,Peak_1 Channel 3,Peak_2 Channel 1,Peak_2 Channel 2,Peak_2 Channel 3,Peak_3 Channel 1,Peak_3 Channel 2,Peak_3 Channel 3,Peak_4 Channel 1,Peak_4 Channel 2,Peak_4 Channel 3,Peak_5 Channel 1,Peak_5 Channel 2,Peak_5 Channel 3,Peak_6 Channel 1,Peak_6 Channel 2,Peak_6 Channel 3,Peak_7 Channel 1,Peak_7 Channel 2,Peak_7 Channel 3,Peak_8 Channel 1,Peak_8 Channel 2,Peak_8 Channel 3,Peak_9 Channel 1,Peak_9 Channel 2,Peak_9 Channel 3,Peak_10 Channel 1,Peak_10 Channel 2,Peak_10 Channel 3,Peak_11 Channel 1,Peak_11 Channel 2,Peak_11 Channel 3,Peak_12 Channel 1,Peak_12 Channel 2,Peak_12 Channel 3,Peak_13 Channel 1,Peak_13 Channel 2,Peak_13 Channel 3,Peak_14 Channel 1,Peak_14 Channel 2,Peak_14 Channel 3,Peak_15 Channel 1,Peak_15 Channel 2,Peak_15 Channel 3,Peak_16 Channel 1,Peak_16 Channel 2,Peak_16 Channel 3,Peak_17 Channel 1,Peak_17 Channel 2,Peak_17 Channel 3,Peak_18 Channel 1,Peak_18 Channel 2,Peak_18 Channel 3,Peak_19 Channel 1,Peak_19 Channel 2,Peak_19 Channel 3,Peak_20 Channel 1,Peak_20 Channel 2,Peak_20 Channel 3,Peak_21 Channel 1,Peak_21 Channel 2,Peak_21 Channel 3,Peak_22 Channel 1,Peak_22 Channel 2,Peak_22 Channel 3,Peak_23 Channel 1,Peak_23 Channel 2,Peak_23 Channel 3,Peak_24 Channel 1,Peak_24 Channel 2,Peak_24 Channel 3,Peak_25 Channel 1,Peak_25 Channel 2,Peak_25 Channel 3,Peak_26 Channel 1,Peak_26 Channel 2,Peak_26 Channel 3,Peak_27 Channel 1,Peak_27 Channel 2,Peak_27 Channel 3,Peak_28 Channel 1,Peak_28 Channel 2,Peak_28 Channel 3,Peak_29 Channel 1,Peak_29 Channel 2,Peak_29 Channel 3,Peak_30 Channel 1,Peak_30 Channel 2,Peak_30 Channel 3,Peak_31 Channel 1,Peak_31 Channel 2,Peak_31 Channel 3,Peak_32 Channel 1,Peak_32 Channel 2,Peak_32 Channel 3,Peak_33 Channel 1,Peak_33 Channel 2,Peak_33 Channel 3,Peak_34 Channel 1,Peak_34 Channel 2,Peak_34 Channel 3,Peak_35 Channel 1,Peak_35 Channel 2,Peak_35 Channel 3,Peak_36 Channel 1,Peak_36 Channel 2,Peak_36 Channel 3,Peak_37 Channel 1,Peak_37 Channel 2,Peak_37 Channel 3,Peak_38 Channel 1,Peak_38 Channel 2,Peak_38 Channel 3,Peak_39 Channel 1,Peak_39 Channel 2,Peak_39 Channel 3,Peak_40 Channel 1,Peak_40 Channel 2,Peak_40 Channel 3,Peak_41 Channel 1,Peak_41 Channel 2,Peak_41 Channel 3,Peak_42 Channel 1,Peak_42 Channel 2,Peak_42 Channel 3,Peak_43 Channel 1,Peak_43 Channel 2,Peak_43 Channel 3,Peak_44 Channel 1,Peak_44 Channel 2,Peak_44 Channel 3,Peak_45 Channel 1,Peak_45 Channel 2,Peak_45 Channel 3,Peak_46 Channel 1,Peak_46 Channel 2,Peak_46 Channel 3,Peak_47 Channel 1,Peak_47 Channel 2,Peak_47 Channel 3,Peak_48 Channel 1,Peak_48 Channel 2,Peak_48 Channel 3,Peak_49 Channel 1,Peak_49 Channel 2,Peak_49 Channel 3,Peak_50 Channel 1,Peak_50 Channel 2,Peak_50 Channel 3,Peak_51 Channel 1,Peak_51 Channel 2,Peak_51 Channel 3,Peak_52 Channel 1,Peak_52 Channel 2,Peak_52 Channel 3,Peak_53 Channel 1,Peak_53 Channel 2,Peak_53 Channel 3
10,0.35000000000000003,430.37,450.38,4808.35,688.0,571.8,5129.0,101.645,571.373,15373.27,176.552,1188.147,4619.229,219.8,1108.95,3465.42,400.56,668.36,3418.68,380.2,2112.52,2616.04,168.818,938.038,2963.023,384.4,1066.72,4274.68,171.49,921.19,13244.574,209.75,443.88,8191.03,243.68,1086.94,11372.48,701.36,655.16,5150.15,351.696,1280.535,6021.15,639.2,1331.4,9644.8,177.24,879.202,3938.283,120.15,462.166,7698.528,60.815,543.934,4936.346,66.5,851.8,3637.7,172.788,880.73,5696.421,89.36,542.88,8319.88,99.34,619.25,4220.88,348.993,1280.051,3128.562,283.67,259.81,2509.15,119.738,1206.508,5594.308,482.25,1297.75,19197.75,284.1,736.3,11215.2,552.255,610.342,1668.881,81.15,775.96,3681.79,141.386,499.798,4633.809,84.23,1194.53,5153.22,250.321,937.499,3978.298,530.514,777.322,17772.206,535.17,1367.872,5432.77,577.285,734.663,3470.925,98.12,618.37,10206.89,429.6,923.8,12290.6,263.75,755.5,7360.0,428.22,871.0,8811.7,134.346,1946.728,7480.726,304.85,582.809,4890.542,453.556,740.336,3822.701,131.45,873.46,3441.75,522.18,297.2,3898.29,466.379,474.159,2982.165,864.734,847.372,2778.55,38.954,1394.552,7361.5,189.14,734.41,5415.85,1194.45,1323.327,4331.436,108.127,1898.539,4494.174,611.837,2528.951,11716.483,254.2,1063.4,3669.2,721.629,435.794,7627.878
11,0.385,342.39,946.64,5054.75,700.12,819.399,7076.001,75.482,557.704,11703.28,197.047,1379.132,5341.361,243.31,1515.51,3323.92,308.04,1015.48,3650.6,403.07,3426.34,3479.14,148.16,1741.84,4025.62,400.4,1464.08,4798.72,175.24,1213.0,10681.44,283.06,722.22,5602.89,213.339,1806.719,12005.666,644.507,961.51,6588.144,397.697,1757.453,5631.53,722.832,2073.226,10922.562,185.131,1478.544,3475.277,129.062,922.973,7503.347,75.7,699.96,5135.1,61.25,1154.95,3681.75,115.353,1514.485,6194.559,112.56,790.0,7862.92,84.696,1181.41,5203.499,412.978,1527.292,5313.112,350.362,466.887,2876.468,117.467,1686.089,4121.79,538.0,1905.25,14056.0,335.484,765.086,10675.116,647.53,832.64,2065.29,91.379,1200.932,2953.09,159.96,828.58,5361.16,143.57,1967.16,3585.36,270.315,1346.189,4690.919,483.969,970.18,14484.01,506.46,2130.484,4412.015,561.578,922.595,3382.528,102.874,998.183,10377.361,366.0,1494.4,13152.8,222.75,824.0,6633.5,429.435,1190.667,9447.136,126.388,2482.702,7893.343,248.197,1004.196,5143.111,461.403,1197.999,5123.868,155.647,1314.049,4383.066,513.34,443.9,4203.1,512.341,822.205,2895.892,879.698,1346.417,3431.286,34.342,2116.8,6841.866,172.2,1233.57,4448.88,1122.466,2097.381,3535.746,114.0,3218.5,6450.5,602.994,2585.616,12625.5,187.539,1547.55,3258.402,596.62,760.08,5964.85
12,0.42000000000000004,266.62,1630.17,5106.76,700.76,1207.2,9202.6,65.52,698.34,8390.0,213.034,1628.908,6023.722,271.92,1915.93,3181.56,223.878,1402.465,3759.394,443.147,4726.262,5052.219,147.325,2621.469,4381.883,384.68,1839.04,5460.32,186.303,1396.94,6714.287,343.078,1004.505,3683.511,190.05,2476.4,10049.9,553.14,1381.42,8220.54,414.674,2014.938,5205.429,726.0,3062.6,11928.6,201.159,2487.297,3495.666,133.88,1443.36,7155.12,91.191,1059.6,6370.928,54.356,1842.291,3447.478,120.86,1654.5,5797.28,131.631,1083.306,7091.424,101.784,1860.764,5953.776,459.54,2051.94,7307.01,395.96,743.13,3564.5,111.67,2232.21,3355.83,566.75,2366.75,9159.5,408.5,804.175,10335.201,824.663,1190.341,2266.773,96.3,1648.95,2335.5,187.339,1319.05,5995.227,203.379,3031.746,3058.802,289.68,1974.44,5048.68,448.2,1209.8,11960.12,407.0,3256.6,5802.6,510.126,1096.775,2728.985,122.634,1298.086,10319.269,301.248,2420.772,14139.551,205.25,962.5,5669.25,400.82,1504.61,9408.77,158.0,3127.16,7926.64,212.764,1623.49,5913.815,499.83,1723.574,6259.087,194.284,1499.202,6436.141,474.489,787.055,5094.091,512.75,1204.32,2816.63,831.741,1828.823,4640.684,34.137,2884.814,5693.052,151.22,1854.01,3929.93,972.86,2635.18,3219.34,131.75,3921.25,7640.25,557.593,2609.071,11405.949,193.28,2036.21,3308.56,464.933,1169.444,3861.269
13,0.45500000000000007,218.34,2294.08,4989.6,685.571,1567.358,10348.101,65.0,970.42,6611.96,219.676,1997.506,6309.51,304.21,2260.81,3149.13,186.401,1447.172,4004.249,495.1,5808.9,6368.9,146.637,3325.652,5214.951,323.057,1981.005,5985.033,191.06,1507.44,3983.18,386.436,1192.006,2985.283,151.45,2789.6,7494.45,467.227,1444.643,10813.493,396.097,1925.553,5118.927,681.993,3777.774,11293.993,218.54,3435.618,4037.094,129.209,1856.614,6724.506,97.201,1503.118,7748.115,53.04,2644.75,3312.94,103.639,2274.574,6056.402,138.12,1412.64,6034.84,92.5,2172.35,6005.35,506.76,2404.27,8447.06,373.99,1046.32,3920.01,98.96,2484.843,3576.309,553.188,2664.39,6828.732,488.22,850.52,9799.04,917.8,1447.8,2570.0,92.9,2242.9,2011.7,217.361,1879.9,6743.796,251.64,4275.88,3135.76,279.202,2348.94,5179.302,396.92,1540.12,10216.84,368.598,3911.273,4823.871,427.88,1489.58,1687.94,132.515,1474.267,9036.227,256.018,3468.128,13040.882,231.0,1141.0,4892.5,395.873,1702.378,8868.918,252.277,3515.791,6779.42,207.15,2192.43,6948.08,548.77,2046.018,6960.219,252.63,1487.16,8125.71,433.0,1073.75,5739.75,543.155,1560.282,2604.846,751.06,2172.41,6019.65,24.8,3302.44,4418.4,135.338,2273.423,3715.507,789.765,2988.758,2500.141,193.526,4230.893,8262.791,497.481,3054.547,8759.41,208.62,2500.61,3792.7,323.248,1546.366,2287.623
14,0.49000000000000005,192.67,2702.33,4619.88,697.493,1707.08,10681.279,75.36,1206.8,7103.8,211.367,2152.213,5792.804,338.14,2416.18,3225.49,142.32,1506.72,3766.64,544.25,6443.462,8537.917,158.52,3711.56,4609.12,281.88,2104.6,7034.44,219.08,1584.68,2843.46,405.112,1196.288,2675.681,101.454,2908.014,6688.252,371.905,1747.023,12233.672,415.24,2031.8,5351.16,633.726,4101.269,9458.007,211.04,3495.6,3977.47,104.332,2506.249,6344.269,97.9,1768.64,8995.92,64.865,3010.515,3140.484,92.15,2287.45,5682.0,125.64,1560.0,5701.68,101.45,2514.55,5862.85,558.24,2413.81,8743.82,324.005,1122.355,3877.678,71.426,2668.092,3716.172,523.32,2696.64,6647.68,515.223,1018.704,8716.003,1015.769,1572.704,2895.622,88.947,2475.203,2104.083,228.053,2307.25,7193.479,282.16,4556.68,4303.12,253.034,2427.643,5335.076,308.397,1750.737,7394.085,338.45,4473.15,5002.35,320.63,1810.02,1399.24,139.5,1532.554,7286.096,240.35,3680.4,10963.03,284.609,1263.413,4754.215,316.867,1746.865,9212.585,356.14,3607.47,6390.49,221.993,2528.64,7160.118,599.55,2258.45,8027.55,305.564,1882.074,7382.951,379.75,1312.5,6924.5,580.62,1742.58,2379.68,625.685,2184.812,7123.564,16.681,3344.978,2980.618,133.958,2324.36,3701.593,611.944,3034.345,2114.164,249.613,4562.283,8886.308,446.216,3283.246,6342.789,213.903,2622.27,4597.401,228.993,1683.263,1702.501
15,0.525,179.59,2695.4,3971.61,690.251,1613.172,10055.57,95.554,937.948,9090.152,191.275,2025.066,4889.177,352.05,2274.05,3380.06,111.48,1384.08,3378.2,565.296,6411.122,9124.804,154.2,3516.72,3875.44,246.32,2069.84,8170.32,239.96,1522.88,3420.54,420.88,1096.82,2623.38,75.38,2761.46,6858.84,299.1,1350.26,12072.18,361.06,1527.164,5033.827,538.848,4001.319,6866.206,250.12,2806.05,3845.1,98.06,2296.21,6528.08,97.483,1541.13,9703.301,98.143,2965.63,2910.027,85.242,2159.918,5493.453,110.92,1535.08,5066.72,108.045,2437.262,5007.671,610.24,2082.75,8539.19,268.6,1016.4,3585.4,52.079,2365.617,4337.156,468.4,2210.6,7359.64,554.168,885.547,7644.035,1071.97,1537.72,3257.02,92.973,2161.827,2028.321,211.81,2303.897,7212.909,281.68,4157.72,5469.44,214.0,2189.0,5724.0,233.62,1719.3,4839.4,316.0,4397.8,6020.9,227.518,1653.524,1893.772,156.69,1466.496,6030.929,231.39,3000.34,9626.96,349.401,1185.542,5576.395,349.342,1574.657,9192.844,438.71,3237.99,7218.36,224.346,2176.444,7783.495,634.483,2199.979,8877.408,357.108,1399.44,6983.583,319.795,1296.183,7922.614,586.16,1486.58,2426.08,509.4,2014.8,8008.6,16.83,3013.33,3120.89,131.507,2080.407,4016.07,443.35,2707.54,2252.89,318.24,3314.62,8891.53,389.377,3019.619,5153.939,206.0,2432.0,5963.0,173.95,1518.85,2388.05
16,0.56,175.09,2337.293,3621.157,713.24,1100.9,9180.23,112.82,670.56,10823.85,161.436,1658.685,3872.02,333.71,1887.69,3556.696,89.04,1037.04,3225.52,568.44,5878.72,10161.12,134.8,2832.16,3221.04,217.64,1824.12,8882.0,250.382,1291.575,4348.512,424.8,873.72,2675.38,82.725,2205.778,7852.443,202.062,1116.888,10553.414,294.075,922.961,4493.543,519.66,3075.52,4755.91,335.513,2353.047,4778.116,89.95,2409.152,5955.91,111.844,1516.564,9028.14,156.165,2502.211,2814.91,92.56,1781.9,5055.16,96.08,1310.8,4261.24,113.873,1734.97,3782.227,653.54,1538.97,7788.12,195.4,974.2,2768.4,47.96,1874.64,4951.23,390.72,1475.4,7998.16,541.173,677.635,6204.757,1005.655,1160.697,4252.339,95.719,1561.848,2113.274,187.23,1985.57,6953.23,251.72,3224.28,7245.68,164.896,1561.897,5935.12,170.352,1430.006,3182.731,305.742,3497.562,7283.367,152.56,1406.9,2662.3,177.714,1274.548,5900.377,211.75,2203.95,8469.98,438.815,918.5,5974.979,395.64,1453.92,8333.2,514.131,2732.74,7588.84,218.875,1587.945,8904.994,650.897,2119.045,8941.467,409.69,1285.92,6827.66,260.089,1022.901,10039.773,585.854,1177.465,2543.971,399.201,1574.686,8420.489,27.996,2221.065,4782.031,150.4,1870.4,4402.2,378.194,2357.004,3040.673,348.988,2415.775,9206.927,324.169,2296.381,5283.149,173.145,1970.525,8252.746,146.146,1164.543,3534.374
17,0.5950000000000001,178.945,1888.517,3682.254,721.32,642.95,8564.18,115.525,468.208,11377.639,151.828,1154.421,3146.416,302.28,1759.24,3420.64,110.019,452.411,2731.577,513.98,4941.121,9870.39,97.863,2022.31,3111.202,236.633,1377.424,8930.266,252.016,1028.644,5842.716,404.029,591.942,2923.938,97.02,1641.62,8237.56,122.66,673.68,8315.63,230.528,426.418,3799.017,490.52,1981.22,3381.89,410.712,1809.538,5607.208,82.521,2273.547,5557.194,122.754,1288.935,8638.67,184.93,1893.81,2652.67,128.5,1017.46,4100.78,86.64,941.64,3793.88,112.84,1257.72,2877.32,679.88,961.27,6450.82,146.291,780.991,2679.66,44.98,1308.55,4965.15,303.28,769.2,8000.92,530.17,496.17,4794.77,967.0,883.0,5118.0,96.96,981.84,2259.2,154.254,1440.925,6873.795,212.16,2103.88,9022.6,143.7,936.566,5708.436,130.0,1114.4,2343.4,306.86,2443.06,9411.68,103.82,941.662,3305.717,191.04,892.44,6328.36,191.979,1371.22,7644.019,514.888,624.058,6143.316,463.912,1221.57,6199.649,557.563,2640.103,7266.413,201.262,963.301,10246.161,634.685,2000.619,8610.255,460.31,1149.44,6301.67,191.449,694.682,10783.9,584.17,989.11,2753.73,334.392,1078.185,8344.491,42.803,1414.05,6885.129,170.512,1279.679,4389.621,296.564,1646.319,3467.543,377.88,1358.86,9759.64,270.812,1581.113,5176.317,137.013,1491.061,10622.358,132.76,957.64,4366.64
18,0.6300000000000001,175.834,1326.936,3828.144,720.34,348.22,8309.81,115.82,262.2,11995.38,175.602,766.76,3138.685,242.24,1868.68,3516.2,156.74,190.13,2444.02,426.958,4054.161,9216.332,76.52,1219.56,2869.68,293.98,953.96,8936.64,286.98,689.46,7612.76,383.7,391.38,3177.1,116.42,1029.66,9896.3,88.286,357.144,6892.932,192.678,227.955,2885.483,391.871,1364.972,3172.026,465.862,1097.153,6654.939,75.961,1892.049,5391.566,135.505,954.121,8321.395,238.311,1250.901,2902.234,177.551,555.914,3484.696,72.64,571.32,4229.52,137.36,834.64,2585.4,681.26,630.22,5909.43,133.351,499.59,2778.127,45.02,775.77,4565.42,220.04,344.96,7134.44,544.01,403.56,3901.33,774.525,493.393,5919.935,101.93,544.023,3029.036,124.499,1077.942,7327.158,190.44,1180.28,9642.16,135.172,489.664,5314.032,87.4,746.4,2148.8,306.92,1510.418,12796.473,77.1,506.8,3816.9,180.4,514.04,6120.12,186.0,759.0,7319.0,561.259,389.226,6177.158,508.8,986.24,4526.72,539.885,2970.097,7400.206,162.32,506.037,10349.53,588.231,1871.701,7951.152,482.162,690.979,5182.328,144.34,448.72,11037.54,528.97,608.81,3874.61,279.602,633.258,7863.933,53.825,661.469,8772.468,186.136,740.859,4018.633,223.672,1072.92,3820.738,373.98,731.38,9920.62,237.65,1032.25,5306.05,100.31,1041.797,12644.522,125.643,926.084,4501.138
19,0.665,178.4,926.2,4206.2,651.903,285.203,7713.972,114.1,203.46,11946.36,213.73,475.59,3437.87,171.04,1747.56,3293.36,175.39,232.03,2591.51,321.26,3153.26,8285.57,87.44,678.36,2820.36,357.737,596.206,8798.257,318.374,440.573,8295.774,351.062,257.926,2714.5,175.4,602.78,10410.1,80.9,143.4,6750.5,160.375,166.67,2206.469,310.52,1076.76,3933.96,464.486,829.647,7478.211,71.608,1291.752,5438.476,149.246,548.169,9032.823,265.8,817.4,2996.0,171.36,352.22,3054.52,61.209,366.491,5523.378,128.393,481.398,2562.161,654.03,656.38,6085.68,139.8,318.44,2212.72,50.346,422.124,4761.302,151.481,207.142,5662.936,544.13,302.87,2786.75,581.56,246.04,6722.46,118.61,358.55,4155.8,102.443,704.513,7872.868,182.923,731.03,9283.716,127.965,321.87,5204.187,61.281,404.581,2411.555,319.112,1193.032,18682.184,64.14,222.953,3976.383,156.08,339.28,5324.48,159.0,535.0,6816.0,547.581,344.485,6052.823,506.427,915.594,4015.774,501.0,3477.0,8115.2,119.233,278.829,9192.326,518.68,1699.0,7902.88,505.37,399.5,4229.01,121.4,313.46,9790.64,455.86,395.43,5622.97,217.29,331.895,7642.509,50.5,525.5,8701.5,195.18,356.26,3396.48,157.406,641.931,4126.305,320.304,535.423,9176.74,227.3,1013.75,5018.95,79.072,700.407,13187.91,117.714,727.12,4684.431
20,0.7000000000000001,192.101,519.225,4786.347,586.08,275.2,7657.02,107.12,158.2,10128.94,244.034,294.454,4030.244,110.8,1418.92,4397.4,190.8,273.15,2732.2,247.354,2871.979,7134.037,101.4,358.6,3003.2,418.5,272.2,8385.65,346.389,301.0,8351.055,322.4,201.564,2533.23,264.862,373.35,9268.041,78.7,72.8,6961.4,128.828,148.384,2106.957,258.31,799.218,4768.372,433.08,595.121,7939.297,73.43,890.66,5313.0,153.646,302.095,10737.109,301.176,517.384,3071.384,227.24,211.66,2734.18,62.474,325.411,6678.823,124.098,354.058,2492.846,600.41,699.93,6050.4,144.52,201.32,2509.44,56.77,275.35,5440.79,102.83,190.7,4050.27,526.53,223.05,1739.03,402.84,182.44,6726.46,132.146,354.988,5304.597,91.418,379.584,8077.077,174.244,509.163,8056.585,133.56,240.06,4713.32,57.322,174.52,2820.981,323.984,1211.102,24866.481,55.9,114.7,3621.66,149.834,273.639,4783.727,132.0,325.0,7044.0,470.7,352.36,6555.86,505.96,588.22,3183.28,417.627,3828.485,8949.185,93.68,196.84,7180.6,428.819,1452.179,7826.001,522.18,297.2,3898.29,101.98,248.6,8756.92,383.84,314.26,7258.89,148.224,200.625,7797.864,45.189,457.32,8422.515,200.67,300.116,3201.0,111.171,356.54,4802.328,257.488,490.691,7854.811,206.967,970.637,4689.857,85.574,500.406,12120.031,101.712,543.058,4888.326
21,0.7350000000000001,207.861,321.687,5477.921,501.56,255.148,7281.843,95.08,155.04,7334.98,278.716,202.803,3850.555,73.04,966.32,5976.84,242.917,288.335,3229.864,226.16,2002.215,5266.51,103.08,192.04,3226.16,465.793,178.831,8218.177,361.9,243.85,7838.35,291.557,173.602,2511.763,325.093,351.789,6045.413,97.211,109.551,7142.649,100.441,127.068,3250.98,231.4,580.84,5231.96,383.946,418.413,8224.051,90.205,619.32,6301.214,172.04,243.5,11557.73,345.636,367.227,3106.796,280.727,438.878,3757.283,66.68,273.56,8136.24,134.278,341.563,2496.425,524.27,677.16,5591.95,120.089,102.978,2934.328,61.3,228.43,6074.778,62.87,128.49,2610.83,481.676,162.264,961.989,245.98,205.38,5830.62,132.315,401.702,6224.777,88.073,194.351,7830.652,181.88,347.4,7637.6,150.014,184.413,5496.577,54.785,129.123,3102.54,316.35,1219.07,25944.32,50.728,148.653,3331.229,140.35,237.49,4331.22,119.686,228.898,6394.008,383.1,452.2,7675.54,507.359,346.557,2334.62,334.514,3826.379,9875.513,76.265,168.242,4933.507,349.998,1368.007,6977.652,513.34,443.9,4203.1,92.26,223.24,8666.86,327.73,278.06,8012.36,132.131,232.261,7966.993,39.367,344.546,7436.563,198.665,304.564,2922.652,95.526,201.426,5703.848,197.937,436.492,5928.388,187.804,1104.219,4577.739,103.9,417.03,10168.53,82.41,423.95,5457.33
22,0.77,217.397,259.586,5925.195,410.559,231.537,6590.347,99.28,175.84,4914.54,302.334,198.393,3147.867,63.346,524.193,8254.402,316.4,288.8,4060.2,300.96,1370.57,3901.27,88.939,142.795,3731.686,449.991,160.692,8834.898,341.137,220.148,6341.986,267.0,178.6,2648.8,418.26,429.2,4275.3,111.035,154.21,7492.804,93.995,107.915,4715.336,200.566,568.036,5244.091,321.953,254.61,8309.918,109.451,436.438,7529.398,188.516,252.102,11961.695,376.246,287.435,2913.632,307.255,680.515,3957.326,66.08,226.68,9453.52,192.085,566.082,2394.438,437.44,579.04,5869.52,91.362,50.658,3645.724,85.38,252.661,5640.049,40.24,103.29,2784.24,447.14,99.83,627.09,139.47,267.357,4700.825,122.669,433.324,6145.625,107.49,145.37,7010.79,211.6,283.84,7880.32,184.67,159.28,6124.29,46.062,138.897,3228.984,304.976,1035.686,26302.639,45.775,128.329,2510.719,113.33,210.39,3563.02,101.97,181.699,5076.007,338.8,545.94,9224.78,454.735,378.167,2735.511,271.12,3364.02,10652.24,52.72,161.0,3992.0,274.588,1180.132,6474.243,474.489,787.055,5094.091,89.26,238.94,8178.92,270.51,219.88,7471.1,131.739,248.078,7813.121,37.86,224.12,5677.6,222.7,308.4,3111.5,88.098,144.718,6148.447,147.9,422.6,4415.3,165.68,836.24,6207.84,142.07,435.45,8621.14,75.464,295.931,6158.841
23,0.805,223.942,184.276,5643.647,326.454,199.025,5865.457,93.878,173.092,3756.38,300.7,150.1,2818.4,70.584,399.733,10680.294,371.8,316.8,4702.6,390.97,859.66,3210.57,72.74,192.24,4194.49,452.14,158.54,11634.45,329.715,210.811,6058.348,237.551,177.74,3078.405,551.3,464.06,4064.96,117.957,197.19,6520.404,105.291,102.254,5783.906,182.182,700.526,4518.419,272.05,203.75,7756.05,126.8,286.95,8607.35,181.728,256.018,11510.786,396.02,239.62,2199.96,315.842,811.529,3908.709,67.333,160.954,10210.719,268.235,907.327,2409.131,351.18,431.89,6394.28,64.35,64.87,4423.89,107.198,258.216,4727.261,36.05,97.14,3883.66,424.75,90.05,649.6,93.2,339.67,3678.61,112.617,433.226,5925.08,138.76,192.96,6813.44,229.136,219.457,7120.151,234.301,157.557,6571.544,39.85,145.97,3190.35,288.252,796.048,25955.726,54.63,108.234,2151.253,122.04,192.53,3615.13,79.832,149.834,3478.376,324.34,543.32,10603.16,401.973,595.881,3127.185,275.15,2693.37,9940.11,48.503,156.881,4574.18,199.2,806.0,7482.4,433.0,1073.75,5739.75,75.928,287.49,7321.097,211.4,131.73,5954.48,128.893,224.744,7312.105,37.14,142.48,3736.3,261.509,258.108,3492.93,74.015,121.761,5945.241,125.9,354.5,3495.3,199.418,725.746,6699.515,190.64,452.6,7170.59,84.3,250.25,6896.2
24,0.8400000000000001,245.08,131.78,5138.79,267.65,153.9,5341.8,92.031,187.323,3241.846,301.61,107.517,2306.501,64.92,386.28,12945.32,418.601,304.914,6209.673,465.89,907.06,3397.13,88.406,242.863,4519.931,401.632,189.075,13685.479,297.972,205.075,7064.09,218.198,178.147,3970.025,638.535,471.932,3828.736,110.552,224.951,5190.218,152.218,147.188,5992.87,177.24,879.202,3938.283,215.186,152.801,7849.17,141.748,284.255,8727.588,165.101,250.743,9631.16,445.804,172.478,2329.498,308.174,765.915,3639.216,69.44,104.55,11099.01,348.993,1280.051,3128.562,276.49,285.85,6892.17,48.991,84.085,4553.74,121.325,219.661,3654.494,34.953,108.405,4952.971,400.27,72.71,884.16,79.05,366.54,2907.71,102.44,428.2,6668.64,168.887,290.515,5529.324,252.752,227.954,6299.038,283.124,172.761,7096.366,35.795,150.569,3243.686,268.147,565.092,23648.591,69.98,76.02,2164.16,136.9,188.08,3732.38,57.858,133.324,2600.704,299.596,411.703,10658.959,352.37,950.89,3513.5,279.389,1865.388,8588.316,36.401,136.946,5161.266,147.4,463.2,9159.2,379.75,1312.5,6924.5,62.62,317.45,6331.06,154.92,86.06,4307.07,114.021,149.069,6387.039,38.0,126.86,5017.42,312.58,195.32,4067.78,61.53,117.026,4945.973,129.883,228.048,3073.752,225.323,557.373,6443.331,232.62,450.67,6802.89,103.217,258.443,6989.012
25,0.8750000000000001,261.21,142.08,4592.53,207.484,136.958,4386.193,86.98,133.68,3812.06,312.041,84.179,2423.017,70.967,576.54,13788.611,442.167,256.97,7178.847,509.44,1239.13,4058.74,123.531,289.16,5062.646,337.633,212.966,15278.254,254.36,203.83,7960.32,198.875,169.005,5646.555,691.1,535.11,3981.81,86.88,230.68,4056.22,180.72,228.19,4778.27,185.131,1478.544,3475.277,172.16,104.28,7551.84,137.072,267.349,8005.86,135.345,316.191,6853.453,475.218,126.167,2464.885,293.027,626.095,3105.489,76.105,127.425,11007.79,412.978,1527.292,5313.112,220.02,189.57,7073.45,41.349,103.269,4834.883,128.985,152.546,2574.885,49.267,127.775,5746.481,380.18,48.29,1271.28,76.78,323.68,2563.79,93.52,398.582,7218.402,192.464,363.227,4556.308,276.0,307.0,5757.0,317.143,160.169,6549.197,57.754,305.901,3568.009,261.24,424.44,17833.44,90.251,52.591,2222.783,145.57,240.41,4199.23,46.218,145.929,2749.6,266.2,256.66,9919.87,292.535,1331.391,3795.733,271.393,1247.219,7910.692,28.26,113.32,5009.46,117.2,267.6,10841.0,319.795,1296.183,7922.614,72.477,284.752,5539.549,131.1,130.19,3414.36,98.1,94.75,5005.75,39.574,126.398,6198.711,351.374,124.345,4462.491,40.55,113.96,4069.21,127.8,222.4,3445.4,228.0,377.68,5685.32,258.02,398.17,6778.78,126.142,233.093,7555.386
