,Channel_1,Channel_2,Channel_3
0,972.7238525,1035.3238895000006,6329.347418499996
1,975.123947,1041.7951155000019,6283.108975499992
2,973.3810459999986,1053.612162,6217.4259394999945
3,974.4353215000004,1058.8128979999992,6237.399391499996
4,977.0616120000018,1061.8376514999998,6251.360773999995
5,977.2848460000002,1073.2509740000012,6293.598981500003
6,981.9895199999987,1082.2222154999997,6297.244751999998
7,984.0031644999992,1084.0961740000039,6249.9533999999985
8,983.3336440000024,1080.0675019999999,6221.1492859999935
9,981.7035850000001,1050.8230270000001,6182.085303500007
10,980.3263834999998,1044.8174279999992,6145.091271
11,982.5876840000008,1029.3648299999984,6135.395987000002
12,983.941406999997,1012.6768765,6122.492486999988
13,983.9346370000005,1015.519931,6146.147760500004
14,985.2274709999992,1009.918423,6146.49365150001
15,983.435395,1022.7685720000006,6148.918360500006
16,980.5841454999988,1024.1678095000013,6165.981322000004
17,979.2345499999997,1020.7277345000005,6171.121631999994
18,975.8752314999981,1016.846417999998,6207.826479499995
19,973.8242305000009,1011.0524525,6229.408099500014
20,975.8015745,1006.9467920000009,6228.325851499996
21,976.0402620000004,999.4153990000007,6193.262207000006
22,980.4865694999986,991.703030499999,6137.450723000008
23,981.0654929999997,990.7174405000001,6089.369869500004
24,981.3348495000007,976.8242985000004,6046.501907999981
25,979.5601060000009,973.9340464999991,6010.923707500004
26,977.7097930000008,971.3991270000005,5948.685199499999
27,980.2602550000007,979.3981909999993,5911.998481499989
28,983.5520049999998,999.2537454999996,5925.758121999987
