,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,550.4503639274279,359.3627973576959,10257.814146211313,10387.142789859252,2315.876024012807,3279.6348972821393
1,0.035,527.3058084311633,343.95869459525096,10288.003678228388,10239.090805785805,2288.5748831376736,3149.9788263232217
2,0.07,504.62258858057635,328.2486738560283,10324.030000533618,10155.442786724003,2261.943388473853,3007.8761697834007
3,0.105,485.9562641408752,315.5170279613891,10361.777141408751,10073.600804180787,2261.8627540021344,2953.424608032427
4,0.14,474.411045357524,305.600775241774,10401.719577908218,10140.207313413872,2265.2843607257205,2934.6877920007005
5,0.175,473.4119327641409,299.5256476890714,10427.609638740661,10321.050788107368,2279.3059845250796,2962.176612181444
6,0.21,490.42920010672356,298.47194865953367,10459.976658484526,10480.145044986291,2295.3733084311634,2985.233325220229
7,0.245,531.6103073639274,302.7909441805528,10514.969739060833,10509.45678716843,2317.5099978655285,3037.5312098886034
8,0.28,602.3166947705444,311.1673962314332,10539.053924226253,10518.101206874959,2313.294168089648,3063.284384827842
9,0.315,707.4563762006403,322.0460736230258,10560.320491462113,10493.550877922069,2272.3438521878334,3079.555064321985
10,0.35,841.9902620064033,334.3894356784273,10594.230922091781,10482.019765828163,2217.610182497332,3105.4819832125318
11,0.385,991.0369119530416,350.7126074083023,10539.052529348985,10255.1687086416,2131.68337886873,3061.1536023920276
12,0.42,1131.6325,371.04998769986895,10518.450511205978,10014.37785089811,2030.4556414087513,2919.2000619602063
13,0.455,1237.2620651013874,391.15598552660407,10474.640522945572,9688.620739531945,1935.6555570971184,2735.814760516378
14,0.49,1288.5569914621133,403.6060712823644,10431.40683511206,9524.334585306347,1865.1720928495197,2565.979163750821
15,0.525,1239.4601889007472,394.980381676633,10319.033965848454,9414.66423720178,1833.2913762006403,2480.268119300021
16,0.56,1133.8493073639274,376.0788749560918,10207.905023479188,9399.38612550198,1832.8605651013875,2490.2199867929407
17,0.5950000000000001,994.0375144076841,354.4491802608566,10125.515512273212,9540.843406585343,1868.39612113127,2531.630177422843
18,0.6300000000000001,841.8073585912487,333.0720000257958,10053.281094983991,9624.591531356833,1934.7316200640341,2632.7981911087013
19,0.665,703.699364461046,316.44452887751356,10021.779318036288,9675.523036712246,2020.0170581643545,2778.290001405566
20,0.7000000000000001,598.0738329775882,306.0344941488617,9995.783513874067,9679.892243288352,2111.010671824973,2940.904214041851
21,0.7350000000000001,527.4348964781217,298.9830094945595,10021.959210245466,9750.286908892112,2191.346029882604,3087.0099718707884
22,0.77,487.9418719316969,298.2492915578186,10131.267251867663,9869.342466743663,2268.811349519744,3221.693606045801
23,0.805,473.6006237993596,304.08584921306067,10262.867335645678,10045.070430916156,2329.831362860192,3306.3386414940223
24,0.8400000000000001,474.66084631803625,313.5874085741754,10380.577810032017,10231.581298119645,2359.5713847385273,3289.275629899487
25,0.8750000000000001,487.32647065101395,326.976145485934,10503.999547491994,10431.299863954562,2365.481217182498,3244.1299129530157
26,0.91,506.24885699039487,339.7244741443536,10579.521297225187,10470.961089871033,2355.2002662753466,3244.743774371946
27,0.945,528.8001675560299,350.9525785307808,10574.097184098187,10422.253694377736,2325.104068303095,3220.9267371020005
28,0.98,551.8799530416222,361.8471160272388,10513.06948932764,10262.847454787274,2287.586192102455,3158.452579655401
