,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,2515.0544074585637,1242.1130185629095,1784.178380179558,732.5540840540496,2015.5445428176797,875.9168096227598
1,0.035,2494.821263812155,1220.240581396008,1778.7861854281766,718.0066567576248,2007.8326336325968,871.8894028954716
2,0.07,2476.903783149171,1193.3243131280724,1771.4955808011048,705.6879627884858,2003.6539178176793,865.9271762304094
3,0.105,2464.311085635359,1173.0556480262396,1764.8838912292817,700.4643983807159,2007.3774509668506,863.6635484924175
4,0.14,2462.547336325967,1159.6744824876728,1762.246322513812,699.5907867449921,2015.0860138121548,862.170981064106
5,0.175,2476.5602969613255,1150.9322569269239,1764.2022907458563,702.9859907648116,2023.9303705110497,866.0230014463966
6,0.21,2513.379551104972,1149.3927023756821,1775.9094520027625,705.7557547218737,2036.0522658839777,875.0891021304201
7,0.245,2584.264091850829,1159.3028477332998,1797.6417306629833,710.7491342400269,2049.937645027624,886.1884611929211
8,0.28,2696.861920234807,1181.7717481723419,1827.54812948895,722.0423675076842,2061.945860842541,890.3170590069323
9,0.315,2857.876426450276,1217.1488374543396,1866.527731698895,739.5362700610004,2075.164867748619,890.6344228901112
10,0.35,3062.1915203729277,1265.4462469989337,1914.8493042127072,760.6750198024635,2088.247937845304,890.1901270821476
11,0.385,3285.4984302486187,1322.3921199434837,1968.6494564917125,781.9180458369862,2110.57149551105,899.3453106739222
12,0.42,3492.7581094613256,1378.1021561493594,2022.3486229281766,804.4772395949545,2131.2192848756904,917.3236311676305
13,0.455,3671.4638857044197,1420.6074271104333,2073.124336325967,825.271193449744,2144.1085880524865,934.9687756969299
14,0.49,3777.164271754143,1445.7646075172338,2111.9994002071826,840.9442839591223,2148.5818967541436,945.8096344415187
15,0.525,3669.749434737569,1420.9709237498785,2109.3161685082873,840.2648186012273,2154.32809461326,942.3183428304478
16,0.56,3486.7532976519333,1368.248201672259,2089.1599485497236,834.8929904827957,2153.991312154696,926.9486918765867
17,0.5950000000000001,3275.1899837707183,1309.5263739456987,2054.5983270027623,822.2408173138375,2146.1679547651934,912.4939314869396
18,0.6300000000000001,3048.337721685083,1254.7741642671647,2007.0673142265193,801.656767404934,2128.919882596685,896.4241243492427
19,0.665,2839.829785911602,1209.911036823322,1953.1758055939229,777.7333005419831,2106.5108846685084,882.897277723152
20,0.7000000000000001,2670.5690773480665,1182.0646178194822,1895.776041781768,751.9539617412161,2086.2909202348064,878.7104912147261
21,0.7350000000000001,2550.524063881215,1170.1586123699149,1844.4408401243093,728.9208981964786,2067.5688670580107,880.774279643381
22,0.77,2474.926741712707,1167.2332776070396,1801.9883667127074,709.5322575753007,2057.0345269337017,884.2002575722355
23,0.805,2438.144696132597,1172.758466247531,1769.8275010359116,698.518300763329,2044.818383632597,882.2621160450275
24,0.8400000000000001,2431.8247900552487,1184.3792139513266,1749.143249309392,691.4785861813261,2028.9844513121543,875.2887159689705
25,0.8750000000000001,2441.593216850829,1206.2155561027303,1736.4291878453039,687.2948502909294,2017.4783000690607,872.7537346680941
26,0.91,2461.63985980663,1225.0766444048306,1732.5866868093922,684.7232465162069,2014.750976864641,876.0261757738017
27,0.945,2484.7532482734805,1238.52602580862,1732.0352852209946,690.0386307106435,2012.4884761740332,877.8365170006991
28,0.98,2509.5199716850825,1257.605563592841,1737.5756370856354,700.2643817193898,2014.7331035911602,884.2154082625391
