,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,1674.9443745866793,612.7045215189293,6422.803583372697,6715.262185557285,3957.4493821445444,1897.4521549238805
1,0.035,1674.7119664619745,611.4635083955799,6303.318214926783,6594.974738961463,3953.624181861124,1914.727803281306
2,0.07,1678.1445191308453,610.5108305972149,6173.398854038734,6482.427380772747,3947.8016433632497,1926.335263920049
3,0.105,1680.767766650921,608.7875143505121,6004.276100614076,6314.9177696625375,3942.0070793575815,1914.9885711345596
4,0.14,1683.817451582428,606.3229848965586,5846.566822390175,6106.399266574552,3950.2090883325463,1908.5446056986796
5,0.175,1687.547661313179,606.5707299310144,5711.12977090222,5836.624748144529,3963.7022820028346,1928.73903306456
6,0.21,1690.1234879546528,607.7520825706301,5664.326910250354,5541.552142277545,3990.2479239489844,1935.836906906068
7,0.245,1690.9530571563532,610.3097610230074,5836.709228625413,5346.957291838446,4004.9683131790266,1910.373738840199
8,0.28,1688.1224893717522,612.8407497040097,6412.920214926783,5339.431085717457,4003.7000803023147,1864.4603416366092
9,0.315,1681.722693434105,614.0649684009541,7536.624811053376,5570.46584791707,4008.8517557864902,1841.9082850121397
10,0.35,1671.4996721776097,609.8823532901914,9296.175767123288,6015.870093423943,4030.219126121871,1846.4745816998175
11,0.385,1662.3954785073217,605.0149426365225,11559.00439631554,6603.422996367485,4056.0296391119505,1861.5505658801874
12,0.42,1655.9160103920642,600.7488794627781,13927.42238261691,7312.734986158721,4070.7662527161074,1861.6690456363874
13,0.455,1653.7622328767122,598.2360844544686,15906.895512517713,7920.67168228794,4071.00565706188,1836.07824871225
14,0.49,1655.977769012754,594.3710986401695,16880.84734388285,8217.845171101,4053.335128011337,1793.5438032380796
15,0.525,1658.679292867265,592.7277689656208,15909.803778460086,7917.36646767255,4039.7894898441195,1758.7563290147816
16,0.56,1663.7354926783182,595.5353745906054,13950.52444733113,7302.488942482654,4030.06813037317,1738.3000763375974
17,0.5950000000000001,1670.457494095418,600.5990597465635,11567.823798771848,6584.603433205341,4033.011383089278,1745.7312487606555
18,0.6300000000000001,1675.4975096835144,606.755466918783,9248.684846953234,5960.5257499189165,4040.161875295229,1772.9782118003384
19,0.665,1679.164196032121,613.0365386706203,7462.646415210203,5549.134230481052,4042.588747756259,1795.3635684145133
20,0.7000000000000001,1682.174894662258,617.9370174053886,6341.2387028814355,5358.61658314483,4032.3759782711377,1807.3661898088387
21,0.7350000000000001,1685.2148620689654,619.816918962503,5766.603042512989,5329.360788261347,4017.425298535664,1823.6140149617927
22,0.77,1686.3259404818139,619.8935569730505,5551.054873878129,5423.288247008965,4012.8895871516293,1857.0907660874686
23,0.805,1687.8399485120453,618.4162629224667,5560.740793575815,5657.281906966849,4021.8110547945207,1895.069629096189
24,0.8400000000000001,1687.0474119036373,615.9991525474137,5698.816179971658,5974.335903923266,4041.8272687765707,1931.8665282068735
25,0.8750000000000001,1685.9795862068966,614.4015789131397,5878.068564478035,6291.106336582145,4057.00932923949,1951.4948618996095
26,0.91,1684.8364393008976,615.6244492567167,6066.936933396316,6585.639334503087,4056.5533282947576,1946.317083144724
27,0.945,1684.090807274445,615.8785684952319,6242.281757675956,6849.532947452248,4049.204107699575,1937.0939439716874
28,0.98,1684.7097501180915,615.4007749432731,6372.777112895607,7027.966483420558,4034.831504487482,1916.7697393566928
