,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,7506.368954096742,4591.843881160448,1139.2193980750246,512.855201293034,2190.203863277394,953.8584266277365
1,0.035,7403.673824284304,4489.060890688397,1127.4012196446201,504.1701941178745,2180.865638943731,947.597899854247
2,0.07,7312.299258884501,4398.86254776464,1113.573134254689,491.92851736025125,2174.5679765547875,945.0105275471162
3,0.105,7249.762998025667,4325.2792206373315,1097.4148595755182,476.8448730483587,2174.2733329220137,944.0994357532602
4,0.14,7230.86165893386,4269.491315685198,1081.0583079960513,461.3192244254418,2176.415159427443,938.0397684977714
5,0.175,7285.650709279369,4241.258899468186,1068.7586285784798,446.1619776936829,2178.0650466436323,928.0730483124712
6,0.21,7426.596410167818,4259.563741511028,1062.2558558736428,433.9951380496379,2182.2811396841066,923.6912292521777
7,0.245,7668.23579615005,4334.5949093132,1069.550136722606,429.225818480422,2184.950265054294,923.8177381859175
8,0.28,8006.724596495558,4481.152791716767,1098.9216332675223,429.48306671758513,2188.597246544916,924.2221790033731
9,0.315,8422.242154491609,4686.5303247851625,1158.3018998025668,437.3876881873149,2197.4177396347486,925.9355814003453
10,0.35,8875.209445952618,4934.851101132852,1254.172436574531,453.99680164571566,2209.3933551332675,928.5163146433026
11,0.385,9306.602646347485,5180.85354435645,1384.185095261599,478.31651002573346,2226.0458045409678,931.4168241614307
12,0.42,9655.672621668311,5384.262452039181,1525.3660476307996,508.26435550309736,2242.038935093781,938.0210144837652
13,0.455,9878.572678183613,5511.779915215094,1646.245907206318,533.8082252454468,2256.343610069102,944.9219931254363
14,0.49,9954.718627838105,5553.95024902244,1706.3210459032578,547.6100257767906,2266.0279866732476,950.3780733260783
15,0.525,9696.926015794668,5416.8942810644785,1643.6024027640672,532.8988282836212,2269.7657884995065,947.5399313794849
16,0.56,9323.800476801578,5190.896714924409,1520.312934106614,502.89897574275994,2266.5068909180654,945.7264958163341
17,0.5950000000000001,8903.584820335636,4938.404375234609,1375.4368684600197,473.7878196876315,2255.297918805528,947.0663659815817
18,0.6300000000000001,8453.20074432379,4660.902543783445,1242.0272198914117,449.0486241905844,2238.567039980257,951.4208434547519
19,0.665,8061.656542941758,4447.865110422022,1145.7469291707798,431.28308616759256,2223.9742467917076,951.1069515409001
20,0.7000000000000001,7745.882379565647,4314.359901666342,1088.856120927937,420.530972731195,2210.6721959526158,949.00590980545
21,0.7350000000000001,7519.507958292202,4254.355580995407,1064.2013304540965,418.7809964469421,2197.05612142152,947.529906014142
22,0.77,7384.743391905232,4255.043268727991,1060.653308983218,427.9209849161297,2189.2646468410667,943.1846390637452
23,0.805,7339.197115004936,4288.607380338455,1069.021538005923,442.1781178431421,2185.683770977295,942.920001965186
24,0.8400000000000001,7363.299967423494,4351.893405712865,1083.9562369200396,460.6582010871834,2187.700760365252,946.3639779563437
25,0.8750000000000001,7425.9018030602165,4428.114957276438,1101.1131159921026,480.47535067791125,2189.56992053307,946.3577832831614
26,0.91,7518.403558489635,4517.403024979358,1118.0820851431392,497.5825368272167,2194.542109081935,948.9441433910721
27,0.945,7626.613879072063,4617.82108502657,1134.3600120927936,513.3725094258132,2197.024447186574,952.8019529341904
28,0.98,7719.783500987167,4725.902847638934,1146.4907040967425,522.5909648989206,2196.620057255676,951.0564404051358
