,Distance,Channel 1,Channel 2,Channel 3
0,0.0,2497.0609727891165,1674.2550090702948,1943.058598639455
1,0.035,2474.3823764172353,1658.1593446712025,1943.6274693877547
2,0.07,2453.9045283446712,1637.7125283446724,1955.7747460317435
3,0.10500000000000001,2431.201496598639,1616.48663265306,1974.003929705215
4,0.14,2415.234081632652,1595.2269818594093,1980.411263038549
5,0.17500000000000002,2414.396408163265,1580.083383219954,1981.5794557823124
6,0.21000000000000002,2435.9673287981864,1582.3989478458054,1983.3083446712017
7,0.24500000000000002,2487.5740204081626,1603.5654081632658,1986.2971927437663
8,0.28,2580.8432879818633,1640.860916099774,1991.2724716553284
9,0.31500000000000006,2734.323424036279,1688.1389297052153,2001.9477142857131
10,0.35000000000000003,2927.6469727891176,1741.5158095238087,2009.5320929705204
11,0.385,3141.224984126984,1802.2355918367348,2035.867154195009
12,0.42000000000000004,3349.473916099773,1861.2630226757365,2065.4031519274376
13,0.45500000000000007,3530.7991678004487,1916.0792222222235,2078.8437165532873
14,0.49000000000000005,3646.639181405896,1959.7496462585045,2088.0557142857174
15,0.525,3534.335911564625,1964.3441224489784,2089.3283492063515
16,0.56,3351.9039274376405,1946.1869863945567,2072.953746031746
17,0.5950000000000001,3167.499142857141,1915.5318185941048,2054.9180272108833
18,0.6300000000000001,2957.166253968253,1863.5880612244894,2040.4607482993194
19,0.665,2776.78532426304,1810.077120181407,2040.2499251700663
20,0.7000000000000001,2634.9382154195,1757.4716712018117,2049.195102040815
21,0.7350000000000001,2545.8520272108826,1718.2697823129254,2039.083083900229
22,0.77,2484.2505555555567,1691.3098888888887,2042.3869297052133
23,0.805,2460.283891156463,1670.7119773242619,2017.8566575963725
24,0.8400000000000001,2460.080444444443,1650.9698616780051,1987.9651315192734
25,0.8750000000000001,2473.0058276644004,1639.43015419501,1967.8567052154199
26,0.9100000000000001,2492.0213401360547,1633.9746167800452,1949.58836961451
27,0.9450000000000001,2513.539907029477,1632.8271723356013,1945.9565986394564
28,0.9800000000000001,2537.150687074829,1645.858904761905,1955.5265918367338
