,Distance,Channel 1,Channel 2,Channel 3
0,0.0,6969.49817804155,1098.4106379821958,2272.8472581602364
1,0.035,6868.996094955488,1082.6843798219586,2254.8061246290786
2,0.07,6750.921691394661,1066.763020771513,2244.093370919881
3,0.10500000000000001,6669.381186943616,1050.2013649851633,2244.7939465875384
4,0.14,6629.640332344215,1035.5489851632058,2246.0622611275944
5,0.17500000000000002,6707.001548961425,1024.6970118694367,2253.2861216617202
6,0.21000000000000002,6874.372249258163,1020.0260593471809,2263.55341246291
7,0.24500000000000002,7144.653640949558,1028.617922848665,2266.7589287833825
8,0.28,7532.569522255191,1058.611071216617,2257.1944451038576
9,0.31500000000000006,7964.818617210686,1116.8940385756684,2261.4509762611265
10,0.35000000000000003,8419.022902077148,1213.1664480712168,2252.71115727003
11,0.385,8839.197753709195,1345.1488456973302,2240.099130563798
12,0.42000000000000004,9137.992955489615,1488.903100890207,2253.2192878338283
13,0.45500000000000007,9337.444011869431,1609.591712166172,2266.6734154302667
14,0.49000000000000005,9359.508299703266,1668.8587774480718,2298.2268516320473
15,0.525,9103.32129376855,1610.0680504451034,2326.173489614244
16,0.56,8742.536593471805,1486.241329376854,2339.754551928783
17,0.5950000000000001,8342.850228486646,1341.8265311572702,2344.1612581602376
18,0.6300000000000001,7935.246528189917,1211.5367893175078,2338.068376854599
19,0.665,7569.606115727004,1116.5908991097917,2325.9810445103867
20,0.7000000000000001,7251.346157270028,1058.2486350148365,2303.5254688427294
21,0.7350000000000001,7038.143189910982,1029.3604658753713,2275.885890207717
22,0.77,6905.600860534127,1019.9985756676555,2246.9082314540046
23,0.805,6839.560207715133,1023.7131097922841,2231.1229732937677
24,0.8400000000000001,6872.062643916911,1039.1926379821955,2230.687029673591
25,0.8750000000000001,6943.344293768542,1060.8958338278928,2242.7169050445104
26,0.9100000000000001,7043.077258160237,1082.4249376854605,2258.1388427299703
27,0.9450000000000001,7177.898581602371,1102.8661928783383,2284.5000445103856
28,0.9800000000000001,7267.551041543028,1118.4037388724034,2304.4520534124626
