,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,4898.608738456353,2344.4300463986065,8479.859105830805,9465.248533781774,2496.2545692618805,3963.269570012276
1,0.035,4829.633827772161,2305.531864586924,8511.359720593193,9515.095029399905,2563.743287832828,3998.663881056863
2,0.07,4757.72494843276,2254.9861281739472,8567.836298281092,9646.791303927868,2640.3431044826425,4089.601510510004
3,0.105,4688.2045443208635,2194.0773063180372,8613.058486349848,9734.904975192054,2710.9204654533196,4156.727128323185
4,0.14,4643.401674081564,2132.6420795578842,8640.797726659925,9758.03371867842,2760.3964641051566,4190.772513384737
5,0.175,4644.131321199865,2084.8787967335916,8705.933264914054,9777.962679849688,2766.8552726659923,4143.703676683056
6,0.21,4717.187652510954,2056.2987293233673,8776.349629592181,9766.577304415814,2712.542421975059,3969.861889299925
7,0.245,4885.581871587462,2053.318607718569,8849.339479271992,9850.222289255285,2618.3391944725313,3813.376446912166
8,0.28,5158.822649477586,2084.904747764135,8875.198221435794,9980.48611974257,2476.986873609707,3650.227373693889
9,0.315,5537.684544994945,2154.4694840277252,8858.621296932928,10133.009693562773,2302.0182224469163,3523.058344741142
10,0.35,6006.069358611392,2255.1223335459463,8818.941647455342,10247.79211322293,2111.6212847994607,3410.0567798251986
11,0.385,6505.420852713178,2377.393050170197,8740.319639029321,10184.031176477558,1919.0339807886755,3219.1549659004786
12,0.42,6952.547524772496,2495.8150455894943,8600.336987529492,9950.366873762678,1736.3620114593864,2943.851202144079
13,0.455,7287.437975396023,2591.905953046177,8450.044257162117,9602.692437182275,1586.51500438153,2626.2976185736957
14,0.49,7458.952456690261,2646.768728324124,8366.32365487024,9360.097174909506,1504.0832406471181,2404.1240756643833
15,0.525,7290.6554186046515,2598.5047982364385,8278.715682844624,9055.039020819988,1499.8757111560496,2318.51422855565
16,0.56,6955.528589147287,2512.5214717366844,8251.16972767105,8883.0205942066,1567.7810128075498,2395.672542865049
17,0.5950000000000001,6506.7547148634985,2405.748850743985,8278.693589147288,8906.584877637348,1709.492667677789,2622.690038678835
18,0.6300000000000001,6016.18672362656,2289.121794961738,8318.380946747557,9044.874102428123,1907.9704782608696,2958.517701448145
19,0.665,5553.518651836872,2185.665268347258,8379.135635321874,9171.647338633065,2143.1034769127064,3341.295498237117
20,0.7000000000000001,5176.777999325918,2112.657265653618,8417.79073272666,9304.675119508773,2371.0681813279407,3741.4121589079314
21,0.7350000000000001,4898.857848668689,2067.211774847057,8438.69211661611,9413.08544353879,2548.1782740141557,4039.6507507871306
22,0.77,4729.038894506235,2066.415645741057,8496.787935962251,9580.822313357572,2661.9706686889112,4190.251097134506
23,0.805,4649.694816649814,2095.09404210706,8585.66767205932,9843.216213314643,2697.8138045163464,4179.20747926224
24,0.8400000000000001,4640.444468149646,2135.112308852195,8664.23180519043,10084.57349555006,2679.6334748904615,4107.369970375389
25,0.8750000000000001,4683.820428715875,2193.0608248273084,8733.957712167172,10255.195473707727,2620.522304010785,4004.3399416601637
26,0.91,4755.941356252107,2242.3208738373596,8744.037678126053,10269.602936617614,2535.5088867542972,3854.7577473662145
27,0.945,4845.0217826086955,2294.924462740023,8705.426022918773,10100.56954781634,2462.1233511964947,3748.010324241427
28,0.98,4932.816013818672,2348.2712573889526,8634.742690933605,9910.52569147218,2389.378611391978,3634.4944646683734
