,Distance,Channel 1,Channel 2,Channel 3
0,0.0,0.31701417139901195,0.09800570051686423,inf
1,0.035,0.3169701838671286,0.09618247066341319,inf
2,0.07,0.3176198578841384,0.09420002829081767,inf
3,0.10500000000000001,0.3181163559479362,0.09161938049308122,inf
4,0.14,0.3186935651712743,0.0892128911633505,inf
5,0.17500000000000002,0.31939957628715404,0.08714625422907178,inf
6,0.21000000000000002,0.319887099073465,0.08643208835355694,inf
7,0.24500000000000002,0.3200441103731151,0.08906247392424525,inf
8,0.28,0.31950837311852986,0.0978548899813349,inf
9,0.31500000000000006,0.3182970934861559,0.11500152301904903,inf
10,0.35000000000000003,0.31636219781917463,0.1418505495860729,inf
11,0.385,0.3146390609458355,0.17637910118738903,inf
12,0.42000000000000004,0.3134127018817193,0.21251884310089125,inf
13,0.45500000000000007,0.31300505969087006,0.24272366693396988,inf
14,0.49000000000000005,0.31342439084181956,0.2575852192550981,inf
15,0.525,0.3139357041482474,0.2427680442276659,inf
16,0.56,0.31489268338758747,0.21287135801222445,inf
17,0.5950000000000001,0.3161649463604463,0.17651367664258563,inf
18,0.6300000000000001,0.3171188624365504,0.14112588459530376,inf
19,0.665,0.3178128505786166,0.11387268505699553,inf
20,0.7000000000000001,0.31838268092405747,0.09676110021944666,inf
21,0.7350000000000001,0.3189580509262735,0.0879927220952619,inf
22,0.77,0.3191683430456731,0.08470366787026977,inf
23,0.805,0.31945489704022817,0.08485146553102639,inf
24,0.8400000000000001,0.3193048948431224,0.08695836087543543,inf
25,0.8750000000000001,0.319102789099441,0.08969357693565323,inf
26,0.9100000000000001,0.3188864274251723,0.09257552351257062,inf
27,0.9450000000000001,0.3187453027868733,0.09525111402572607,inf
28,0.9800000000000001,0.31886244915644774,0.09724234550843985,inf
