,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,246.35645591739475,184.7852739547581,437.90568705321687,718.562414351964,5738.581970214456,3881.4127255982858
1,0.035,237.22264495631458,176.5740058678433,432.1216596505163,701.2140670661921,5721.683535345512,3867.889291724763
2,0.07,227.70611318506752,166.8856936032306,431.9897549642573,707.2985364218673,5699.298521445592,3886.77092930345
3,0.105,218.47336536934074,156.50030488324873,437.1083137410644,724.0285452903998,5676.101909451945,3877.767404687753
4,0.14,211.0405091342335,146.88353596734888,443.1906755361398,743.3310456639701,5667.255940031771,3866.342032698251
5,0.175,206.88195671167594,139.75236667584673,447.5652895154885,750.5600580554641,5657.068996822875,3863.6804001477585
6,0.21,208.10928196981732,135.0290125984273,451.62205996822877,749.4110500476603,5656.846710881652,3904.779159537271
7,0.245,217.67946624305003,134.9639138064003,456.3739658459094,741.722447941787,5651.431462271645,3987.612629913296
8,0.28,237.96603971405884,139.34099410365852,463.1865988880064,740.6940956049938,5647.043275615569,4026.2952624370205
9,0.315,272.43906354249407,149.15822192965584,472.33133399523433,755.4896654437899,5647.5647013502785,4048.6604084515857
10,0.35,321.6537164416203,164.65959471008546,482.31095830023827,770.8486523898232,5630.170555599682,4013.4398890786483
11,0.385,381.650307386815,185.01168987008379,489.659427720413,785.9901667122747,5632.476023034154,3990.203540341478
12,0.42,441.039787132645,205.94688449296802,495.53974781572674,792.6623152478126,5625.839779984114,3992.8222116511874
13,0.455,489.25339237490067,224.23430118262257,501.58070095313735,802.1101789621077,5602.447727958697,3981.2093869447317
14,0.49,512.8300798252582,232.72817941490518,506.25975059571095,806.9822772649989,5576.498365766482,3940.022470649938
15,0.525,490.21476171564734,225.17610957285572,505.77062867355045,800.6312644159376,5562.005196981731,3878.4044411871664
16,0.56,443.08368268467035,207.67623662225446,506.74987529785545,805.2648039115172,5534.495703733121,3797.8447149943054
17,0.5950000000000001,383.3409646544877,186.13278356236805,502.44044519459885,792.4666623431193,5477.782606433678,3656.6293109303156
18,0.6300000000000001,322.5265730738682,165.46301948238965,494.0662537728356,769.8583647341744,5434.070640984909,3555.3411559154797
19,0.665,271.2755397140587,148.08438251647158,484.22157347100875,746.281674858578,5408.780576250993,3450.7991759066017
20,0.7000000000000001,234.92599324861004,136.31928353016804,477.2926171564734,735.3800026729051,5420.454541302621,3452.8509187762506
21,0.7350000000000001,213.4398296266878,131.08901593290193,466.232248610008,730.8988338395002,5457.349082208102,3498.3343834656976
22,0.77,204.57855440826052,132.37572066144938,452.52104765687056,727.6027047311107,5519.038697776013,3650.03392209722
23,0.805,203.70294281175538,137.14608394791813,441.7268987291501,730.2731316867988,5596.327006354249,3834.878750340448
24,0.8400000000000001,208.52562589356634,144.8018192214645,435.9284027005559,731.3918929867787,5672.585305401112,3972.8265589253956
25,0.8750000000000001,216.3882863383638,154.40379830359453,432.87328395552026,726.1652111313626,5741.884299046862,4084.010470008923
26,0.91,226.0249805401112,164.83045044655435,432.74360643367754,708.8543294734062,5794.8975913423355,4108.507967155174
27,0.945,235.75988840349484,174.93585397566085,434.28488999205723,687.51619714332,5849.596274027005,4115.438887330378
28,0.98,243.8278284352661,182.46097662047936,439.7326151707705,685.9519784019021,5884.7592188244635,4086.154935174501
