,image name,object name,avg int channel 1,avg int channel 2
75,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #089 (GRSF1),1793.7962962962963,45287.18518518518
76,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #091 (GRSF1),2505.25,27734.5
77,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #092 (GRSF1),1439.0,26943.0
78,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #093 (GRSF1),1055.6190476190477,30229.52380952381
79,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #094 (GRSF1),2363.5714285714284,33276.42857142857
80,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #095 (GRSF1),2727.4285714285716,36000.28571428572
81,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #096 (GRSF1),1363.0,23086.5
82,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #097 (GRSF1),1386.45,32659.1
83,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #098 (GRSF1),2660.9545454545455,35066.77272727273
84,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #099 (GRSF1),2042.0,36537.645161290326
85,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #100 (GRSF1),2605.6222222222223,44657.91111111111
86,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #101 (GRSF1),2888.625,28290.375
87,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #102 (GRSF1),2125.1875,25182.6875
88,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #103 (GRSF1),1793.2894736842106,37399.23684210526
89,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #104 (GRSF1),1326.2777777777778,55395.819444444445
90,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #105 (GRSF1),3263.0,28198.625
91,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #106 (GRSF1),2529.470588235294,33824.17647058824
92,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #107 (GRSF1),2479.3333333333335,40064.0
93,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #108 (GRSF1),2550.027777777778,38206.194444444445
94,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #109 (GRSF1),3148.5333333333333,32222.0
95,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #110 (GRSF1),2913.0222222222224,40263.57777777778
96,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #111 (GRSF1),1620.103448275862,48654.60344827586
97,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #112 (GRSF1),2535.846153846154,28769.0
98,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #113 (GRSF1),1869.82,48796.24
99,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #114 (GRSF1),2481.657894736842,38853.44736842105
100,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #115 (GRSF1),2314.1363636363635,30169.18181818182
101,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #116 (GRSF1),2241.625,28347.875
102,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #117 (GRSF1),3274.7636363636366,52497.70909090909
103,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #118 (GRSF1),2730.5,29657.5
104,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #119 (GRSF1),3618.75,27667.666666666668
105,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #120 (GRSF1),2540.6190476190477,39914.380952380954
106,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #121 (GRSF1),3129.2241379310344,50983.48275862069
107,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #122 (GRSF1),1813.0,34662.76
108,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #123 (GRSF1),1272.0759493670887,45161.3417721519
109,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #124 (GRSF1),2960.625,34696.78125
110,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #125 (GRSF1),1758.2857142857142,30094.285714285714
111,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #126 (GRSF1),3027.086956521739,38915.239130434784
112,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #127 (GRSF1),1353.2894736842106,40312.44736842105
113,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #128 (GRSF1),1835.4583333333333,35296.833333333336
114,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #130 (GRSF1),1945.375,40461.46875
115,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #131 (GRSF1),1498.3636363636363,33324.0
116,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #132 (GRSF1),2117.125,36468.9375
117,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #133 (GRSF1),1108.5,32310.25
118,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #134 (GRSF1),2118.6,36953.066666666666
119,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #135 (GRSF1),1750.2,24880.2
120,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #136 (GRSF1),1861.64,45519.36
121,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #137 (GRSF1),2355.6363636363635,30645.090909090908
122,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #138 (GRSF1),2549.612244897959,42553.22448979592
123,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #139 (GRSF1),2073.7096774193546,53077.290322580644
124,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #140 (GRSF1),1624.0,27930.0
125,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #141 (GRSF1),2908.7894736842104,27294.736842105263
126,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #142 (GRSF1),1429.3023255813953,36983.232558139534
127,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #143 (GRSF1),2813.918367346939,54400.69387755102
128,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #144 (GRSF1),2664.25,28460.333333333332
129,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #145 (GRSF1),2308.6521739130435,47442.17391304348
130,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #146 (GRSF1),2569.5384615384614,52630.057692307695
131,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #147 (GRSF1),1299.0,25024.5
132,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #148 (GRSF1),2084.9074074074074,50254.37037037037
133,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #149 (GRSF1),2087.225,35602.85
134,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #150 (GRSF1),2808.132075471698,48489.0
135,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #151 (GRSF1),2458.8947368421054,31446.263157894737
136,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #152 (GRSF1),1908.0714285714287,31889.35714285714
137,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #153 (GRSF1),2019.6666666666667,24475.833333333332
138,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #154 (GRSF1),3107.735294117647,31527.617647058825
139,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #155 (GRSF1),2724.904761904762,31377.190476190477
140,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #156 (GRSF1),2445.5625,26491.8125
141,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #157 (GRSF1),2204.204081632653,46826.22448979592
142,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #158 (GRSF1),1900.0392156862745,54416.01960784314
143,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #159 (GRSF1),2919.769230769231,42763.5
144,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #160 (GRSF1),1345.0,25949.14285714286
145,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #161 (GRSF1),1409.5,25229.5
146,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #162 (GRSF1),2363.65,29169.15
147,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #163 (GRSF1),2616.8571428571427,34622.95238095238
148,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #164 (GRSF1),2429.5,27247.5
149,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #165 (GRSF1),2652.2,28291.0
150,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #166 (GRSF1),2930.6176470588234,44118.470588235294
151,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #167 (GRSF1),3477.3333333333335,36765.444444444445
152,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #168 (GRSF1),2794.8928571428573,45407.5
153,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #170 (GRSF1),2451.846153846154,32767.19230769231
154,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #171 (GRSF1),1476.4166666666667,39953.75
155,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #172 (GRSF1),3805.0,31081.333333333332
156,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #173 (GRSF1),902.78125,31200.875
157,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #175 (GRSF1),2703.9302325581393,50494.37209302326
158,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #176 (GRSF1),2884.309523809524,45549.26190476191
159,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #177 (GRSF1),1722.2142857142858,40225.21428571428
160,15minHPG-647_GRSF1-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #178 (GRSF1),2263.56,46782.1
