,Distance,Channel 1,Channel 2,Channel 3
0,0.0,7506.368954096744,1139.2193980750244,2190.2038632773942
1,0.035,7403.673824284304,1127.4012196446201,2180.86563894373
2,0.07,7312.299258884503,1113.5731342546892,2174.5679765547875
3,0.10500000000000001,7249.762998025667,1097.4148595755182,2174.2733329220137
4,0.14,7230.861658933857,1081.0583079960518,2176.415159427442
5,0.17500000000000002,7285.65070927937,1068.7586285784796,2178.0650466436323
6,0.21000000000000002,7426.59641016782,1062.2558558736425,2182.281139684107
7,0.24500000000000002,7668.235796150051,1069.5501367226063,2184.9502650542936
8,0.28,8006.724596495557,1098.921633267522,2188.5972465449167
9,0.31500000000000006,8422.242154491609,1158.301899802567,2197.4177396347477
10,0.35000000000000003,8875.20944595262,1254.172436574531,2209.3933551332684
11,0.385,9306.602646347485,1384.185095261599,2226.0458045409673
12,0.42000000000000004,9655.672621668307,1525.3660476307996,2242.038935093781
13,0.45500000000000007,9878.572678183617,1646.2459072063177,2256.343610069103
14,0.49000000000000005,9954.718627838105,1706.3210459032573,2266.0279866732476
15,0.525,9696.926015794668,1643.602402764067,2269.7657884995065
16,0.56,9323.800476801576,1520.312934106614,2266.506890918065
17,0.5950000000000001,8903.584820335638,1375.4368684600197,2255.2979188055274
18,0.6300000000000001,8453.200744323789,1242.0272198914117,2238.567039980256
19,0.665,8061.656542941761,1145.7469291707796,2223.974246791708
20,0.7000000000000001,7745.882379565647,1088.8561209279364,2210.6721959526153
21,0.7350000000000001,7519.5079582922035,1064.2013304540967,2197.05612142152
22,0.77,7384.743391905233,1060.6533089832187,2189.264646841066
23,0.805,7339.197115004937,1069.021538005923,2185.6837709772954
24,0.8400000000000001,7363.299967423495,1083.9562369200396,2187.700760365252
25,0.8750000000000001,7425.901803060217,1101.1131159921026,2189.56992053307
26,0.9100000000000001,7518.403558489634,1118.082085143139,2194.5421090819355
27,0.9450000000000001,7626.613879072063,1134.3600120927936,2197.0244471865744
28,0.9800000000000001,7719.78350098717,1146.490704096742,2196.620057255677
