ROI_0 distance (micron),ROI_0 Channel_1,ROI_0 Channel_2,ROI_0 Channel_3,ROI_1 distance (micron),ROI_1 Channel_1,ROI_1 Channel_2,ROI_1 Channel_3,ROI_2 distance (micron),ROI_2 Channel_1,ROI_2 Channel_2,ROI_2 Channel_3,ROI_3 distance (micron),ROI_3 Channel_1,ROI_3 Channel_2,ROI_3 Channel_3,ROI_4 distance (micron),ROI_4 Channel_1,ROI_4 Channel_2,ROI_4 Channel_3,ROI_5 distance (micron),ROI_5 Channel_1,ROI_5 Channel_2,ROI_5 Channel_3,ROI_6 distance (micron),ROI_6 Channel_1,ROI_6 Channel_2,ROI_6 Channel_3,ROI_7 distance (micron),ROI_7 Channel_1,ROI_7 Channel_2,ROI_7 Channel_3,ROI_8 distance (micron),ROI_8 Channel_1,ROI_8 Channel_2,ROI_8 Channel_3,ROI_9 distance (micron),ROI_9 Channel_1,ROI_9 Channel_2,ROI_9 Channel_3,ROI_10 distance (micron),ROI_10 Channel_1,ROI_10 Channel_2,ROI_10 Channel_3,ROI_11 distance (micron),ROI_11 Channel_1,ROI_11 Channel_2,ROI_11 Channel_3,ROI_12 distance (micron),ROI_12 Channel_1,ROI_12 Channel_2,ROI_12 Channel_3,ROI_13 distance (micron),ROI_13 Channel_1,ROI_13 Channel_2,ROI_13 Channel_3,ROI_14 distance (micron),ROI_14 Channel_1,ROI_14 Channel_2,ROI_14 Channel_3,ROI_15 distance (micron),ROI_15 Channel_1,ROI_15 Channel_2,ROI_15 Channel_3,ROI_16 distance (micron),ROI_16 Channel_1,ROI_16 Channel_2,ROI_16 Channel_3,ROI_17 distance (micron),ROI_17 Channel_1,ROI_17 Channel_2,ROI_17 Channel_3,ROI_18 distance (micron),ROI_18 Channel_1,ROI_18 Channel_2,ROI_18 Channel_3,ROI_19 distance (micron),ROI_19 Channel_1,ROI_19 Channel_2,ROI_19 Channel_3,ROI_20 distance (micron),ROI_20 Channel_1,ROI_20 Channel_2,ROI_20 Channel_3,ROI_21 distance (micron),ROI_21 Channel_1,ROI_21 Channel_2,ROI_21 Channel_3,ROI_22 distance (micron),ROI_22 Channel_1,ROI_22 Channel_2,ROI_22 Channel_3,ROI_23 distance (micron),ROI_23 Channel_1,ROI_23 Channel_2,ROI_23 Channel_3,ROI_24 distance (micron),ROI_24 Channel_1,ROI_24 Channel_2,ROI_24 Channel_3,ROI_25 distance (micron),ROI_25 Channel_1,ROI_25 Channel_2,ROI_25 Channel_3,ROI_26 distance (micron),ROI_26 Channel_1,ROI_26 Channel_2,ROI_26 Channel_3,ROI_27 distance (micron),ROI_27 Channel_1,ROI_27 Channel_2,ROI_27 Channel_3,ROI_28 distance (micron),ROI_28 Channel_1,ROI_28 Channel_2,ROI_28 Channel_3,ROI_29 distance (micron),ROI_29 Channel_1,ROI_29 Channel_2,ROI_29 Channel_3,ROI_30 distance (micron),ROI_30 Channel_1,ROI_30 Channel_2,ROI_30 Channel_3,ROI_31 distance (micron),ROI_31 Channel_1,ROI_31 Channel_2,ROI_31 Channel_3,ROI_32 distance (micron),ROI_32 Channel_1,ROI_32 Channel_2,ROI_32 Channel_3,ROI_33 distance (micron),ROI_33 Channel_1,ROI_33 Channel_2,ROI_33 Channel_3,ROI_34 distance (micron),ROI_34 Channel_1,ROI_34 Channel_2,ROI_34 Channel_3,ROI_35 distance (micron),ROI_35 Channel_1,ROI_35 Channel_2,ROI_35 Channel_3,ROI_36 distance (micron),ROI_36 Channel_1,ROI_36 Channel_2,ROI_36 Channel_3,ROI_37 distance (micron),ROI_37 Channel_1,ROI_37 Channel_2,ROI_37 Channel_3,ROI_38 distance (micron),ROI_38 Channel_1,ROI_38 Channel_2,ROI_38 Channel_3,ROI_39 distance (micron),ROI_39 Channel_1,ROI_39 Channel_2,ROI_39 Channel_3,ROI_40 distance (micron),ROI_40 Channel_1,ROI_40 Channel_2,ROI_40 Channel_3,ROI_41 distance (micron),ROI_41 Channel_1,ROI_41 Channel_2,ROI_41 Channel_3,ROI_42 distance (micron),ROI_42 Channel_1,ROI_42 Channel_2,ROI_42 Channel_3,ROI_43 distance (micron),ROI_43 Channel_1,ROI_43 Channel_2,ROI_43 Channel_3,ROI_44 distance (micron),ROI_44 Channel_1,ROI_44 Channel_2,ROI_44 Channel_3,ROI_45 distance (micron),ROI_45 Channel_1,ROI_45 Channel_2,ROI_45 Channel_3,ROI_46 distance (micron),ROI_46 Channel_1,ROI_46 Channel_2,ROI_46 Channel_3,ROI_47 distance (micron),ROI_47 Channel_1,ROI_47 Channel_2,ROI_47 Channel_3,ROI_48 distance (micron),ROI_48 Channel_1,ROI_48 Channel_2,ROI_48 Channel_3,ROI_49 distance (micron),ROI_49 Channel_1,ROI_49 Channel_2,ROI_49 Channel_3,ROI_50 distance (micron),ROI_50 Channel_1,ROI_50 Channel_2,ROI_50 Channel_3,ROI_51 distance (micron),ROI_51 Channel_1,ROI_51 Channel_2,ROI_51 Channel_3,ROI_52 distance (micron),ROI_52 Channel_1,ROI_52 Channel_2,ROI_52 Channel_3,ROI_53 distance (micron),ROI_53 Channel_1,ROI_53 Channel_2,ROI_53 Channel_3,ROI_54 distance (micron),ROI_54 Channel_1,ROI_54 Channel_2,ROI_54 Channel_3,ROI_55 distance (micron),ROI_55 Channel_1,ROI_55 Channel_2,ROI_55 Channel_3,ROI_56 distance (micron),ROI_56 Channel_1,ROI_56 Channel_2,ROI_56 Channel_3,ROI_57 distance (micron),ROI_57 Channel_1,ROI_57 Channel_2,ROI_57 Channel_3,ROI_58 distance (micron),ROI_58 Channel_1,ROI_58 Channel_2,ROI_58 Channel_3,ROI_59 distance (micron),ROI_59 Channel_1,ROI_59 Channel_2,ROI_59 Channel_3,ROI_60 distance (micron),ROI_60 Channel_1,ROI_60 Channel_2,ROI_60 Channel_3,ROI_61 distance (micron),ROI_61 Channel_1,ROI_61 Channel_2,ROI_61 Channel_3,ROI_62 distance (micron),ROI_62 Channel_1,ROI_62 Channel_2,ROI_62 Channel_3,ROI_63 distance (micron),ROI_63 Channel_1,ROI_63 Channel_2,ROI_63 Channel_3,ROI_64 distance (micron),ROI_64 Channel_1,ROI_64 Channel_2,ROI_64 Channel_3,ROI_65 distance (micron),ROI_65 Channel_1,ROI_65 Channel_2,ROI_65 Channel_3,ROI_66 distance (micron),ROI_66 Channel_1,ROI_66 Channel_2,ROI_66 Channel_3,ROI_67 distance (micron),ROI_67 Channel_1,ROI_67 Channel_2,ROI_67 Channel_3,ROI_68 distance (micron),ROI_68 Channel_1,ROI_68 Channel_2,ROI_68 Channel_3,ROI_69 distance (micron),ROI_69 Channel_1,ROI_69 Channel_2,ROI_69 Channel_3,ROI_70 distance (micron),ROI_70 Channel_1,ROI_70 Channel_2,ROI_70 Channel_3,ROI_71 distance (micron),ROI_71 Channel_1,ROI_71 Channel_2,ROI_71 Channel_3,ROI_72 distance (micron),ROI_72 Channel_1,ROI_72 Channel_2,ROI_72 Channel_3,ROI_73 distance (micron),ROI_73 Channel_1,ROI_73 Channel_2,ROI_73 Channel_3,ROI_74 distance (micron),ROI_74 Channel_1,ROI_74 Channel_2,ROI_74 Channel_3,ROI_75 distance (micron),ROI_75 Channel_1,ROI_75 Channel_2,ROI_75 Channel_3,ROI_76 distance (micron),ROI_76 Channel_1,ROI_76 Channel_2,ROI_76 Channel_3,ROI_77 distance (micron),ROI_77 Channel_1,ROI_77 Channel_2,ROI_77 Channel_3,ROI_78 distance (micron),ROI_78 Channel_1,ROI_78 Channel_2,ROI_78 Channel_3,ROI_79 distance (micron),ROI_79 Channel_1,ROI_79 Channel_2,ROI_79 Channel_3,ROI_80 distance (micron),ROI_80 Channel_1,ROI_80 Channel_2,ROI_80 Channel_3,ROI_81 distance (micron),ROI_81 Channel_1,ROI_81 Channel_2,ROI_81 Channel_3,ROI_82 distance (micron),ROI_82 Channel_1,ROI_82 Channel_2,ROI_82 Channel_3,ROI_83 distance (micron),ROI_83 Channel_1,ROI_83 Channel_2,ROI_83 Channel_3,ROI_84 distance (micron),ROI_84 Channel_1,ROI_84 Channel_2,ROI_84 Channel_3,ROI_85 distance (micron),ROI_85 Channel_1,ROI_85 Channel_2,ROI_85 Channel_3,ROI_86 distance (micron),ROI_86 Channel_1,ROI_86 Channel_2,ROI_86 Channel_3,ROI_87 distance (micron),ROI_87 Channel_1,ROI_87 Channel_2,ROI_87 Channel_3,ROI_88 distance (micron),ROI_88 Channel_1,ROI_88 Channel_2,ROI_88 Channel_3,ROI_89 distance (micron),ROI_89 Channel_1,ROI_89 Channel_2,ROI_89 Channel_3,ROI_90 distance (micron),ROI_90 Channel_1,ROI_90 Channel_2,ROI_90 Channel_3,ROI_91 distance (micron),ROI_91 Channel_1,ROI_91 Channel_2,ROI_91 Channel_3,ROI_92 distance (micron),ROI_92 Channel_1,ROI_92 Channel_2,ROI_92 Channel_3,ROI_93 distance (micron),ROI_93 Channel_1,ROI_93 Channel_2,ROI_93 Channel_3,ROI_94 distance (micron),ROI_94 Channel_1,ROI_94 Channel_2,ROI_94 Channel_3,ROI_95 distance (micron),ROI_95 Channel_1,ROI_95 Channel_2,ROI_95 Channel_3,ROI_96 distance (micron),ROI_96 Channel_1,ROI_96 Channel_2,ROI_96 Channel_3,ROI_97 distance (micron),ROI_97 Channel_1,ROI_97 Channel_2,ROI_97 Channel_3,ROI_98 distance (micron),ROI_98 Channel_1,ROI_98 Channel_2,ROI_98 Channel_3,ROI_99 distance (micron),ROI_99 Channel_1,ROI_99 Channel_2,ROI_99 Channel_3,ROI_100 distance (micron),ROI_100 Channel_1,ROI_100 Channel_2,ROI_100 Channel_3,ROI_101 distance (micron),ROI_101 Channel_1,ROI_101 Channel_2,ROI_101 Channel_3,ROI_102 distance (micron),ROI_102 Channel_1,ROI_102 Channel_2,ROI_102 Channel_3,ROI_103 distance (micron),ROI_103 Channel_1,ROI_103 Channel_2,ROI_103 Channel_3,ROI_104 distance (micron),ROI_104 Channel_1,ROI_104 Channel_2,ROI_104 Channel_3,ROI_105 distance (micron),ROI_105 Channel_1,ROI_105 Channel_2,ROI_105 Channel_3,ROI_106 distance (micron),ROI_106 Channel_1,ROI_106 Channel_2,ROI_106 Channel_3,ROI_107 distance (micron),ROI_107 Channel_1,ROI_107 Channel_2,ROI_107 Channel_3,ROI_108 distance (micron),ROI_108 Channel_1,ROI_108 Channel_2,ROI_108 Channel_3,ROI_109 distance (micron),ROI_109 Channel_1,ROI_109 Channel_2,ROI_109 Channel_3,ROI_110 distance (micron),ROI_110 Channel_1,ROI_110 Channel_2,ROI_110 Channel_3,ROI_111 distance (micron),ROI_111 Channel_1,ROI_111 Channel_2,ROI_111 Channel_3,ROI_112 distance (micron),ROI_112 Channel_1,ROI_112 Channel_2,ROI_112 Channel_3,ROI_113 distance (micron),ROI_113 Channel_1,ROI_113 Channel_2,ROI_113 Channel_3,ROI_114 distance (micron),ROI_114 Channel_1,ROI_114 Channel_2,ROI_114 Channel_3,ROI_115 distance (micron),ROI_115 Channel_1,ROI_115 Channel_2,ROI_115 Channel_3,ROI_116 distance (micron),ROI_116 Channel_1,ROI_116 Channel_2,ROI_116 Channel_3,ROI_117 distance (micron),ROI_117 Channel_1,ROI_117 Channel_2,ROI_117 Channel_3,ROI_118 distance (micron),ROI_118 Channel_1,ROI_118 Channel_2,ROI_118 Channel_3,ROI_119 distance (micron),ROI_119 Channel_1,ROI_119 Channel_2,ROI_119 Channel_3,ROI_120 distance (micron),ROI_120 Channel_1,ROI_120 Channel_2,ROI_120 Channel_3,ROI_121 distance (micron),ROI_121 Channel_1,ROI_121 Channel_2,ROI_121 Channel_3,ROI_122 distance (micron),ROI_122 Channel_1,ROI_122 Channel_2,ROI_122 Channel_3,ROI_123 distance (micron),ROI_123 Channel_1,ROI_123 Channel_2,ROI_123 Channel_3,ROI_124 distance (micron),ROI_124 Channel_1,ROI_124 Channel_2,ROI_124 Channel_3,ROI_125 distance (micron),ROI_125 Channel_1,ROI_125 Channel_2,ROI_125 Channel_3,ROI_126 distance (micron),ROI_126 Channel_1,ROI_126 Channel_2,ROI_126 Channel_3,ROI_127 distance (micron),ROI_127 Channel_1,ROI_127 Channel_2,ROI_127 Channel_3,ROI_128 distance (micron),ROI_128 Channel_1,ROI_128 Channel_2,ROI_128 Channel_3,ROI_129 distance (micron),ROI_129 Channel_1,ROI_129 Channel_2,ROI_129 Channel_3,ROI_130 distance (micron),ROI_130 Channel_1,ROI_130 Channel_2,ROI_130 Channel_3,ROI_131 distance (micron),ROI_131 Channel_1,ROI_131 Channel_2,ROI_131 Channel_3,ROI_132 distance (micron),ROI_132 Channel_1,ROI_132 Channel_2,ROI_132 Channel_3,ROI_133 distance (micron),ROI_133 Channel_1,ROI_133 Channel_2,ROI_133 Channel_3,ROI_134 distance (micron),ROI_134 Channel_1,ROI_134 Channel_2,ROI_134 Channel_3,ROI_135 distance (micron),ROI_135 Channel_1,ROI_135 Channel_2,ROI_135 Channel_3
0.000,752.000,4156.000,3300.000,0.000,1258.000,3583.000,567.000,0.000,769.000,825.000,881.000,0.000,1611.000,6763.000,1389.000,0.000,809.000,6557.000,4075.000,0.000,1206.000,2561.000,749.000,0.000,2278.000,7634.000,11210.000,0.000,790.000,1589.000,259.000,0.000,875.000,2449.000,1516.000,0.000,695.000,6422.000,1190.000,0.000,1546.000,11420.000,4264.000,0.000,1470.000,3639.000,707.000,0.000,1435.000,3742.000,498.000,0.000,920.000,10756.000,641.000,0.000,1175.000,3742.000,5142.000,0.000,800.000,7963.000,726.000,0.000,1538.000,7389.000,11013.000,0.000,1239.000,6962.000,1673.000,0.000,852.000,21816.000,7238.000,0.000,1298.000,7519.000,409.000,0.000,648.000,11505.000,784.000,0.000,1697.000,6091.000,1087.000,0.000,871.000,2591.000,640.000,0.000,612.000,3505.000,1131.000,0.000,1241.000,2697.000,1078.000,0.000,1115.000,8818.000,6199.000,0.000,1109.000,1454.000,405.000,0.000,682.000,4537.000,5971.000,0.000,664.000,5873.000,2097.000,0.000,1064.000,10864.000,758.000,0.000,1314.000,6946.000,3973.000,0.000,745.000,5430.000,2138.000,0.000,1398.000,25460.000,1954.000,0.000,903.000,2892.000,389.000,0.000,728.000,7356.000,1493.000,0.000,806.000,7606.000,910.000,0.000,447.000,7854.000,300.000,0.000,986.000,988.000,889.000,0.000,927.000,6323.000,424.000,0.000,517.000,3293.000,425.000,0.000,665.000,18762.000,6908.000,0.000,1893.000,8999.000,1174.000,0.000,1352.000,2718.000,476.000,0.000,639.000,9293.000,287.000,0.000,497.000,1022.000,571.000,0.000,1786.000,9997.000,474.000,0.000,1800.000,15158.000,2694.000,0.000,1252.000,3243.000,966.000,0.000,942.000,14458.000,1840.000,0.000,1478.000,6839.000,457.000,0.000,1148.000,8962.000,382.000,0.000,1858.000,6830.000,379.000,0.000,928.000,8423.000,680.000,0.000,664.000,2797.000,8060.000,0.000,954.000,10594.000,6968.000,0.000,957.000,4536.000,792.000,0.000,821.000,4418.000,474.000,0.000,861.000,25154.000,4303.000,0.000,1331.000,2048.000,2568.000,0.000,996.000,5490.000,1674.000,0.000,1581.000,65535.000,20250.000,0.000,815.000,5843.000,12349.000,0.000,2762.000,27516.000,8015.000,0.000,1744.000,4861.000,2513.000,0.000,1120.000,14976.000,4808.000,0.000,1150.000,6409.000,688.000,0.000,1035.000,2924.000,586.000,0.000,1628.000,8324.000,1591.000,0.000,1680.000,12434.000,6264.000,0.000,810.000,5863.000,263.000,0.000,725.000,11656.000,9888.000,0.000,959.000,5858.000,597.000,0.000,474.000,3913.000,6713.000,0.000,859.000,6678.000,12019.000,0.000,1144.000,13794.000,5349.000,0.000,1537.000,7143.000,1194.000,0.000,893.000,8770.000,10411.000,0.000,909.000,3670.000,471.000,0.000,745.000,6269.000,2677.000,0.000,753.000,8687.000,1090.000,0.000,933.000,6680.000,1051.000,0.000,1702.000,12630.000,14413.000,0.000,1098.000,21634.000,11243.000,0.000,1109.000,16280.000,17839.000,0.000,947.000,5187.000,515.000,0.000,692.000,1198.000,644.000,0.000,615.000,14475.000,27759.000,0.000,586.000,1686.000,2741.000,0.000,715.000,15550.000,15008.000,0.000,906.000,3532.000,5319.000,0.000,753.000,6310.000,2771.000,0.000,593.000,9735.000,8012.000,0.000,1074.000,9771.000,1598.000,0.000,859.000,4195.000,6333.000,0.000,1937.000,14319.000,4526.000,0.000,567.000,3965.000,404.000,0.000,1572.000,15071.000,11032.000,0.000,946.000,10518.000,602.000,0.000,784.000,8811.000,1181.000,0.000,519.000,6751.000,12067.000,0.000,671.000,4443.000,739.000,0.000,446.000,1933.000,758.000,0.000,1079.000,4906.000,372.000,0.000,1297.000,7752.000,4670.000,0.000,950.000,4627.000,726.000,0.000,1037.000,10703.000,7223.000,0.000,661.000,4212.000,16626.000,0.000,1059.000,15298.000,4411.000,0.000,791.000,5483.000,6954.000,0.000,1015.000,5064.000,381.000,0.000,1125.000,5319.000,5037.000,0.000,917.000,6684.000,953.000,0.000,542.000,1192.000,694.000,0.000,1314.000,29527.000,11878.000,0.000,1352.000,23836.000,8537.000,0.000,1465.000,19104.000,28425.000,0.000,586.000,3671.000,944.000,0.000,767.000,6101.000,1481.000,0.000,1973.000,8309.000,2269.000,0.000,1634.000,12953.000,15216.000,0.000,1432.000,11177.000,489.000,0.000,512.000,3474.000,9616.000,0.000,807.000,31098.000,1714.000,0.000,559.000,7572.000,6089.000,0.000,1082.000,23742.000,18094.000,0.000,582.000,11939.000,755.000,0.000,718.000,1878.000,1071.000,0.000,696.000,8041.000,409.000,0.000,489.000,650.000,1139.000,0.000,1213.000,3115.000,778.000,0.000,783.000,3036.000,1723.000,0.000,978.000,3311.000,795.000,0.000,614.000,608.000,589.000,0.000,446.000,14490.000,998.000,0.000,590.000,13006.000,941.000,0.000,508.000,15162.000,19815.000
0.035,722.000,4568.000,4303.000,0.035,1124.943,3524.970,756.427,0.035,757.000,1065.000,894.000,0.035,1562.082,4244.855,2377.763,0.035,736.000,7745.000,4607.000,0.035,1251.000,3439.000,608.000,0.035,2271.000,6807.000,11523.000,0.035,885.000,1492.000,325.000,0.035,818.523,2195.201,1382.658,0.035,699.000,6390.000,827.000,0.035,1477.925,12606.817,7088.383,0.035,1325.008,3455.998,476.255,0.035,1372.860,4073.149,534.684,0.035,869.645,8668.712,541.327,0.035,1152.000,3701.000,6605.000,0.035,927.000,7763.000,805.000,0.035,1593.000,7705.000,8669.000,0.035,1179.289,6053.797,2624.470,0.035,766.000,20481.000,8776.000,0.035,1292.000,7601.000,460.000,0.035,766.000,9998.000,858.000,0.035,1584.150,5512.488,976.677,0.035,916.000,3325.000,601.000,0.035,613.536,4195.983,916.786,0.035,1303.000,2959.000,1071.000,0.035,1076.000,8919.000,5752.000,0.035,1180.497,1420.459,416.556,0.035,741.705,5539.303,6540.207,0.035,727.000,5864.000,1504.000,0.035,1057.000,16233.000,771.000,0.035,1285.793,6064.731,4573.877,0.035,848.000,5741.000,2147.000,0.035,1580.000,22815.000,1629.000,0.035,957.548,3824.370,290.256,0.035,720.000,8502.000,1833.000,0.035,710.000,7453.000,740.000,0.035,445.429,6657.356,268.302,0.035,1019.941,1648.123,1108.617,0.035,836.000,7134.000,514.000,0.035,527.000,1713.000,410.000,0.035,676.000,18335.000,7446.000,0.035,2061.605,5587.878,1064.462,0.035,1356.000,2132.000,662.000,0.035,664.000,9571.000,295.000,0.035,514.935,987.413,532.393,0.035,1774.000,11731.000,494.000,0.035,1719.000,16632.000,4356.000,0.035,1298.569,2682.353,1465.706,0.035,884.000,17429.000,1486.000,0.035,1278.025,6612.090,485.906,0.035,965.202,9374.590,434.725,0.035,1935.030,7428.755,404.134,0.035,882.000,7737.000,563.000,0.035,729.000,2810.000,5990.000,0.035,967.121,12875.732,7963.038,0.035,1046.510,4292.637,736.858,0.035,881.000,4589.000,357.000,0.035,906.000,19252.000,2431.000,0.035,1307.000,3026.000,4314.000,0.035,996.000,8004.000,2326.000,0.035,1435.880,63859.061,18983.608,0.035,826.414,5538.283,16511.250,0.035,2858.000,32604.000,9850.000,0.035,1925.712,5969.595,3855.159,0.035,1159.198,14033.565,5971.485,0.035,1027.407,5150.144,680.444,0.035,1046.000,2469.000,499.000,0.035,1508.000,9209.000,1168.000,0.035,1613.754,11826.615,9193.353,0.035,818.713,7500.264,348.374,0.035,663.000,8549.000,8978.000,0.035,1003.000,5783.000,429.000,0.035,549.000,4074.000,7333.000,0.035,896.355,8003.087,15684.250,0.035,1007.000,11698.000,3151.000,0.035,1503.000,13866.000,1231.000,0.035,983.974,11510.662,10083.182,0.035,913.000,2901.000,678.000,0.035,767.148,3924.379,1869.897,0.035,944.000,9775.000,1074.000,0.035,843.000,9606.000,1800.000,0.035,1658.417,10657.115,15037.575,0.035,1086.000,22135.000,11123.000,0.035,1061.745,15899.081,17054.252,0.035,954.000,4860.000,466.000,0.035,734.000,1426.000,506.000,0.035,619.000,13915.000,18203.000,0.035,580.000,1884.000,2479.000,0.035,743.000,13063.000,15751.000,0.035,926.586,3752.886,6411.113,0.035,772.299,5875.005,1515.985,0.035,699.181,8374.735,6551.165,0.035,977.369,6966.587,1054.838,0.035,831.000,4848.000,9860.000,0.035,1897.952,12018.750,2902.319,0.035,617.000,4377.000,595.000,0.035,1601.000,14395.000,14134.000,0.035,927.059,6184.800,485.120,0.035,797.000,9373.000,946.000,0.035,603.000,6523.000,10646.000,0.035,648.130,2785.669,1109.574,0.035,469.000,703.000,549.000,0.035,899.000,4508.000,277.000,0.035,1286.772,8521.156,5338.488,0.035,1030.000,6651.000,1046.000,0.035,1038.000,9793.000,4397.000,0.035,685.000,2800.000,15471.000,0.035,1034.837,8318.062,2309.706,0.035,746.624,4439.836,4681.960,0.035,1088.953,5861.038,400.435,0.035,1151.906,4969.048,4815.810,0.035,840.946,5771.885,505.167,0.035,533.000,1317.000,687.000,0.035,1215.000,24891.000,8974.000,0.035,1338.000,20075.000,5446.000,0.035,1443.224,16697.315,24121.994,0.035,607.385,3384.191,1017.953,0.035,570.983,6422.223,1696.890,0.035,1982.885,12841.987,4464.947,0.035,1606.523,10854.853,10178.125,0.035,1386.452,11192.440,456.659,0.035,496.408,4262.460,12773.832,0.035,727.940,25861.652,2824.329,0.035,573.000,7965.000,9168.000,0.035,1151.000,22368.000,16835.000,0.035,608.506,9397.790,891.253,0.035,725.000,2030.000,1235.000,0.035,723.506,8250.789,439.104,0.035,528.000,635.000,912.000,0.035,1161.000,4376.000,756.000,0.035,807.971,3181.357,1785.110,0.035,968.529,4390.506,715.574,0.035,634.000,614.000,571.000,0.035,440.308,17889.606,1009.702,0.035,567.000,13682.000,888.000,0.035,513.257,15297.756,11691.336
0.071,658.000,5111.000,5326.000,0.071,1004.423,3001.625,925.805,0.071,687.000,1601.000,863.000,0.071,1524.445,2893.815,3527.841,0.071,695.000,10508.000,5652.000,0.071,1310.000,4131.000,623.000,0.071,2263.914,6967.678,8315.930,0.071,962.000,2001.000,404.000,0.071,729.171,2038.094,1307.327,0.071,686.000,6614.000,676.000,0.071,1401.540,14186.720,8540.680,0.071,1201.660,3620.900,333.880,0.071,1342.720,4591.160,442.080,0.071,746.411,7108.966,496.484,0.071,1120.000,3854.000,7758.000,0.071,1080.000,7434.000,709.000,0.071,1602.000,8080.000,5706.000,0.071,1103.580,5786.280,4240.360,0.071,689.000,17196.000,9535.000,0.071,1282.000,7922.000,486.000,0.071,911.128,9383.046,918.669,0.071,1495.880,6055.700,1098.260,0.071,864.000,4891.000,584.000,0.071,597.876,5044.238,645.307,0.071,1310.000,4485.000,1093.000,0.071,1035.000,8551.000,4468.000,0.071,1247.581,1422.628,446.969,0.071,830.740,6857.080,7919.320,0.071,825.000,6186.000,1285.000,0.071,1017.000,20255.000,815.000,0.071,1260.640,6064.480,6187.620,0.071,845.278,5223.849,3025.529,0.071,1691.000,19856.000,1426.000,0.071,995.672,5290.565,307.915,0.071,749.000,9360.000,2170.000,0.071,675.224,6243.270,795.401,0.071,454.600,6003.180,249.380,0.071,1072.592,2658.019,1741.074,0.071,817.000,7379.000,586.000,0.071,551.000,1090.000,379.000,0.071,715.000,16575.000,7007.000,0.071,2029.960,3624.040,807.220,0.071,1361.000,3487.000,719.000,0.071,699.000,10153.000,429.000,0.071,523.020,1338.800,426.740,0.071,1697.000,13454.000,531.000,0.071,1469.234,16723.888,6197.516,0.071,1297.480,3254.760,2124.640,0.071,786.000,18909.000,1234.000,0.071,1086.181,6367.465,511.855,0.071,806.826,9478.148,526.361,0.071,1877.420,8134.900,400.700,0.071,797.626,7061.181,620.991,0.071,767.000,3285.000,3653.000,0.071,982.300,15049.280,7837.100,0.071,1138.876,4253.616,795.625,0.071,941.154,3749.723,386.420,0.071,883.615,12513.961,1350.573,0.071,1351.000,4150.000,6031.000,0.071,953.275,8811.962,2489.688,0.071,1404.860,65354.020,17905.280,0.071,829.391,5976.343,19996.439,0.071,2790.976,25573.541,10842.093,0.071,2032.605,6957.910,5298.697,0.071,1207.985,13689.990,6966.472,0.071,922.909,4150.667,628.047,0.071,1040.000,2482.000,493.000,0.071,1407.470,10529.634,1074.425,0.071,1498.731,11080.098,11452.722,0.071,756.920,8458.440,380.300,0.071,631.000,6663.000,7092.000,0.071,951.331,5202.995,421.985,0.071,665.000,5801.000,6958.000,0.071,980.320,9557.700,17135.280,0.071,868.235,11855.436,2309.607,0.071,1440.000,28941.000,1289.000,0.071,1068.960,13395.569,9131.150,0.071,820.727,3406.264,1290.653,0.071,795.347,4264.757,1609.626,0.071,1075.966,9634.221,942.836,0.071,781.000,11847.000,2797.000,0.071,1632.440,9006.920,14238.060,0.071,942.265,20969.732,11331.715,0.071,1006.230,14385.111,14642.592,0.071,919.000,4859.000,353.000,0.071,811.276,2502.574,524.136,0.071,599.837,11375.940,11856.520,0.071,552.000,2408.000,1968.000,0.071,750.000,10310.000,14055.000,0.071,965.160,4791.260,6695.440,0.071,783.163,5567.104,719.721,0.071,828.992,6336.176,4780.858,0.071,863.060,5726.360,740.260,0.071,771.239,5546.102,12399.274,0.071,1844.084,9529.075,1684.845,0.071,667.000,4312.000,1035.000,0.071,1562.000,12411.000,15266.000,0.071,895.083,3936.456,398.198,0.071,826.627,9223.320,769.945,0.071,626.512,5237.891,8251.957,0.071,636.588,1620.635,1529.063,0.071,463.000,467.000,636.000,0.071,730.000,3997.000,265.000,0.071,1225.260,8865.720,4040.940,0.071,1110.945,7593.893,1224.126,0.071,1014.630,9229.996,2967.703,0.071,696.000,2174.000,12198.000,0.071,972.218,4306.190,1204.591,0.071,701.114,3143.211,2732.284,0.071,1137.480,6585.220,395.500,0.071,1224.360,5650.360,5009.160,0.071,747.058,4447.457,333.389,0.071,497.000,1460.000,620.000,0.071,1099.000,18160.000,5936.000,0.071,1382.000,18008.000,4280.000,0.071,1487.340,14257.960,19244.440,0.071,598.200,2852.460,1134.460,0.071,542.093,6766.621,1856.184,0.071,1952.300,16846.600,6005.640,0.071,1627.117,10114.641,9197.474,0.071,1299.020,12168.800,448.020,0.071,485.400,4563.900,14722.920,0.071,660.720,23090.780,4988.140,0.071,639.000,7905.000,12625.000,0.071,1195.000,19597.000,13247.000,0.071,616.640,8087.313,853.027,0.071,719.000,2050.000,1182.000,0.071,758.140,8294.720,478.880,0.071,548.000,1015.000,771.000,0.071,1061.000,5701.000,691.000,0.071,833.560,3961.300,1593.420,0.071,918.840,5246.640,730.300,0.071,637.414,1225.380,581.251,0.071,453.200,22165.520,1527.960,0.071,525.000,12011.000,992.000,0.071,520.309,14717.918,5912.938
