,image name,object name,avg int channel 1,avg int channel 2
0,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #001 (HPG Thresholded),6303.379807692308,2566.091346153846
1,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #002 (HPG Thresholded),10369.457142857143,2493.114285714286
2,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #003 (HPG Thresholded),10313.724137931034,2266.206896551724
3,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #004 (HPG Thresholded),12839.0,2127.0
4,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #005 (HPG Thresholded),1278.6,2320.133333333333
5,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #006 (HPG Thresholded),6365.8,2162.8
6,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #007 (HPG Thresholded),4072.5,2168.25
7,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #008 (HPG Thresholded),7528.0,2121.0
8,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #009 (HPG Thresholded),6992.928571428572,2323.6428571428573
9,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #010 (HPG Thresholded),10248.473684210527,2175.0
10,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #011 (HPG Thresholded),16139.0,2221.35
11,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #012 (HPG Thresholded),9652.9375,2229.375
12,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #013 (HPG Thresholded),8816.85,2222.65
13,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #014 (HPG Thresholded),8067.5,2159.0
14,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #015 (HPG Thresholded),13921.720588235294,2403.676470588235
15,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #016 (HPG Thresholded),13878.666666666666,2236.25
16,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #017 (HPG Thresholded),10411.666666666666,2384.516666666667
17,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #018 (HPG Thresholded),8812.485714285714,2385.1428571428573
18,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #019 (HPG Thresholded),12052.266666666666,2588.5333333333333
19,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #020 (HPG Thresholded),7274.0,2241.222222222222
20,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #021 (HPG Thresholded),6416.333333333333,2159.0
21,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #022 (HPG Thresholded),10818.52380952381,2291.0
22,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #023 (HPG Thresholded),7647.0,2204.5
23,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #024 (HPG Thresholded),12308.628571428571,2716.285714285714
24,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #025 (HPG Thresholded),5322.196078431372,2446.0196078431372
25,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #026 (HPG Thresholded),9438.833333333334,2126.5
26,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #027 (HPG Thresholded),5417.428571428572,2151.0
27,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #028 (HPG Thresholded),8420.5,2178.5
28,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #029 (HPG Thresholded),6417.2692307692305,2499.75
29,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #030 (HPG Thresholded),8578.0,2128.0
30,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #031 (HPG Thresholded),7878.625,2149.375
31,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #032 (HPG Thresholded),12016.652173913044,2257.8695652173915
32,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #033 (HPG Thresholded),4314.545454545455,2230.7272727272725
33,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #034 (HPG Thresholded),7011.833333333333,2202.0
34,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #035 (HPG Thresholded),12903.69014084507,2476.774647887324
35,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #036 (HPG Thresholded),8286.785714285714,2263.714285714286
36,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #037 (HPG Thresholded),7655.52,2331.0
37,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #038 (HPG Thresholded),7575.285714285715,2220.214285714286
38,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #039 (HPG Thresholded),18266.657894736843,2378.7105263157896
39,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #040 (HPG Thresholded),10944.212121212122,2367.909090909091
40,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #041 (HPG Thresholded),8905.92857142857,2431.6190476190477
41,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #042 (HPG Thresholded),9493.142857142857,2276.0
42,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #043 (HPG Thresholded),9875.708333333334,2356.3333333333335
43,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #044 (HPG Thresholded),9592.5,2222.8333333333335
44,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #045 (HPG Thresholded),8410.368421052632,2251.842105263158
45,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #046 (HPG Thresholded),13481.27659574468,2664.446808510638
46,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #047 (HPG Thresholded),7112.333333333333,2367.0714285714284
47,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #048 (HPG Thresholded),5223.0,2118.0
48,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #049 (HPG Thresholded),6180.2,2250.7
49,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #050 (HPG Thresholded),9386.214285714286,2688.3333333333335
50,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #051 (HPG Thresholded),6725.545454545455,2231.5454545454545
51,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #052 (HPG Thresholded),8756.567567567568,2587.810810810811
52,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #053 (HPG Thresholded),7135.583333333333,2198.9166666666665
53,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #054 (HPG Thresholded),8336.6,2138.2
54,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #055 (HPG Thresholded),8286.65625,2481.21875
55,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #056 (HPG Thresholded),9013.305555555555,2299.9444444444443
56,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #057 (HPG Thresholded),6087.571428571428,2255.1428571428573
57,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #058 (HPG Thresholded),5319.818181818182,2369.090909090909
58,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #059 (HPG Thresholded),11199.583333333334,2395.2916666666665
59,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #060 (HPG Thresholded),9705.150943396226,2484.3396226415093
60,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #061 (HPG Thresholded),5002.181818181818,2443.818181818182
61,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #062 (HPG Thresholded),7425.428571428572,2186.1428571428573
62,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #063 (HPG Thresholded),199.0,2334.086956521739
63,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #064 (HPG Thresholded),10117.291666666666,2400.9861111111113
64,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #065 (HPG Thresholded),10123.0,2268.4666666666667
65,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #066 (HPG Thresholded),6143.6875,2244.75
66,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #067 (HPG Thresholded),6229.5,2126.0
67,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #068 (HPG Thresholded),13093.74074074074,2201.4074074074074
68,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #069 (HPG Thresholded),8486.14705882353,2397.323529411765
69,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #070 (HPG Thresholded),12692.035714285714,2462.910714285714
70,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #071 (HPG Thresholded),6536.888888888889,2190.1111111111113
71,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #072 (HPG Thresholded),9667.173913043478,2450.8695652173915
72,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #073 (HPG Thresholded),9399.0,2126.5
73,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #074 (HPG Thresholded),6672.5,2113.75
74,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #075 (HPG Thresholded),6945.368421052632,2325.684210526316
75,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #076 (HPG Thresholded),9586.055555555555,2300.6944444444443
76,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #077 (HPG Thresholded),8269.8,2152.0
77,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #078 (HPG Thresholded),13636.176470588236,2365.676470588235
78,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #079 (HPG Thresholded),10339.0,2158.2
79,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #080 (HPG Thresholded),6545.75,2152.875
80,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #081 (HPG Thresholded),6584.25,2179.5
81,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #082 (HPG Thresholded),5219.8,2170.8
82,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #083 (HPG Thresholded),9895.0,2128.0
83,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #084 (HPG Thresholded),11027.0,2179.0
84,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #085 (HPG Thresholded),17130.127659574468,2507.978723404255
85,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #086 (HPG Thresholded),3689.0,2171.714285714286
86,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #087 (HPG Thresholded),9216.0,2112.0
87,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #088 (HPG Thresholded),6318.75,2196.375
88,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #089 (HPG Thresholded),8081.25,2131.25
89,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #090 (HPG Thresholded),7733.833333333333,2333.4444444444443
90,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #091 (HPG Thresholded),121.28571428571429,2245.3571428571427
91,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #092 (HPG Thresholded),11137.885714285714,2261.1714285714284
92,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #093 (HPG Thresholded),11556.0,2299.4347826086955
93,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #094 (HPG Thresholded),12313.695652173914,2662.913043478261
94,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #095 (HPG Thresholded),8488.939393939394,2465.030303030303
95,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #096 (HPG Thresholded),10208.0,2151.0
96,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #097 (HPG Thresholded),11431.0,2131.6666666666665
97,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #098 (HPG Thresholded),10577.461538461539,2462.9423076923076
98,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #099 (HPG Thresholded),14766.0,2563.785714285714
99,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #100 (HPG Thresholded),9694.4375,2187.9375
100,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #101 (HPG Thresholded),7711.0,2426.2727272727275
101,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #102 (HPG Thresholded),6385.0,2221.0
102,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #103 (HPG Thresholded),7141.75,2121.5
103,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #104 (HPG Thresholded),16642.916666666668,2255.3333333333335
104,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #105 (HPG Thresholded),9004.142857142857,2195.5714285714284
105,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #106 (HPG Thresholded),6748.388888888889,2333.8333333333335
106,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #107 (HPG Thresholded),11204.818181818182,2336.909090909091
107,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #108 (HPG Thresholded),5712.0,2102.0
108,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #109 (HPG Thresholded),10592.964285714286,2278.035714285714
109,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #110 (HPG Thresholded),27973.0,2592.8571428571427
110,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #111 (HPG Thresholded),7276.117647058823,2313.235294117647
111,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #112 (HPG Thresholded),5654.526315789473,2237.0
112,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #113 (HPG Thresholded),15871.869565217392,2508.086956521739
113,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #114 (HPG Thresholded),17829.4,2196.6
114,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #115 (HPG Thresholded),364.0,2120.0
115,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #116 (HPG Thresholded),9275.211538461539,2775.269230769231
116,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #117 (HPG Thresholded),8771.1,2231.7
117,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #118 (HPG Thresholded),15477.0,2103.0
118,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #119 (HPG Thresholded),9684.9,2309.9
119,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #120 (HPG Thresholded),9757.036363636364,2432.1272727272726
120,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #121 (HPG Thresholded),19084.602040816328,2617.6428571428573
121,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #122 (HPG Thresholded),14403.0,2106.0
122,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #123 (HPG Thresholded),3328.222222222222,2194.777777777778
123,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #124 (HPG Thresholded),12082.5,2124.5
124,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #125 (HPG Thresholded),8344.0,2209.0
125,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #126 (HPG Thresholded),7325.0,2171.2
126,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #127 (HPG Thresholded),10831.6,2430.0444444444443
127,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #128 (HPG Thresholded),7052.8,2218.4
128,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #129 (HPG Thresholded),12087.533333333333,2345.1666666666665
129,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #130 (HPG Thresholded),11596.214285714286,2262.214285714286
130,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #131 (HPG Thresholded),13805.5,2164.75
131,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #132 (HPG Thresholded),11143.0,2271.090909090909
132,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #133 (HPG Thresholded),7159.714285714285,2200.0
133,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #134 (HPG Thresholded),6117.0,2107.0
134,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #135 (HPG Thresholded),8248.7,2179.4
135,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #136 (HPG Thresholded),12728.029411764706,2399.1470588235293
136,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #137 (HPG Thresholded),12368.632183908046,2389.597701149425
137,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #138 (HPG Thresholded),6680.888888888889,2195.5555555555557
138,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #139 (HPG Thresholded),7295.857142857143,2302.3571428571427
139,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #140 (HPG Thresholded),6215.926829268293,2421.6585365853657
140,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #141 (HPG Thresholded),129.0,2288.8947368421054
141,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #142 (HPG Thresholded),8274.266666666666,2369.733333333333
142,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #143 (HPG Thresholded),7441.833333333333,2371.9583333333335
143,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #144 (HPG Thresholded),14062.893617021276,2343.531914893617
144,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #145 (HPG Thresholded),10529.272727272728,2206.2727272727275
145,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #146 (HPG Thresholded),12247.516129032258,2462.4193548387098
146,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #147 (HPG Thresholded),8630.5,2272.1
147,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #148 (HPG Thresholded),5430.5,2106.5
148,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #149 (HPG Thresholded),14502.060606060606,2314.5151515151515
149,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #150 (HPG Thresholded),9422.25,2134.0
150,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #151 (HPG Thresholded),8154.3,2243.5
151,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #152 (HPG Thresholded),15236.59090909091,2703.943181818182
152,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #153 (HPG Thresholded),14520.70588235294,2214.705882352941
153,RNR2-647_L-HPG-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_v2_objectfeatures.xlsx,Segment #154 (HPG Thresholded),8967.0,2102.0
