,Distance,Channel 1,Channel 2,Channel 3
0,0.0,1771.6196265060246,892.7899397590365,5354.987843373489
1,0.035,1749.170831325301,950.2411144578309,5370.581307228916
2,0.07,1723.376692771085,996.9851987951807,5368.989018072291
3,0.10500000000000001,1700.271198795182,1009.8461566265065,5403.021728915662
4,0.14,1692.544584337349,1014.315873493976,5350.639602409639
5,0.17500000000000002,1703.9913975903614,1017.4194096385539,5246.61565060241
6,0.21000000000000002,1746.4714879518083,996.027728915663,5145.598873493972
7,0.24500000000000002,1838.4801204819266,990.9800060240965,5051.546373493974
8,0.28,1992.611156626508,1009.5533313253011,4982.422228915664
9,0.31500000000000006,2198.6320240963855,1069.955542168675,4961.311289156629
10,0.35000000000000003,2448.6258313253006,1153.9830060240963,4988.4918855421665
11,0.385,2718.9132409638564,1239.3991987951806,5042.633277108431
12,0.42000000000000004,2963.462469879516,1322.0474457831324,5133.17731927711
13,0.45500000000000007,3155.2473975903617,1397.321355421687,5249.60573493976
14,0.49000000000000005,3244.1334759036154,1411.5857590361445,5319.710246987947
15,0.525,3162.9592469879526,1363.883909638554,5314.654843373493
16,0.56,2988.0416204819267,1286.3801445783135,5199.536734939763
17,0.5950000000000001,2750.0389638554225,1187.5095120481928,5039.683945783135
18,0.6300000000000001,2480.500048192772,1078.6513433734938,4939.452325301204
19,0.665,2229.6324518072274,1005.3716686746985,4840.790132530121
20,0.7000000000000001,2013.6593192771084,996.2338192771082,4835.903891566266
21,0.7350000000000001,1846.0813855421702,1021.8401144578316,4920.550222891568
22,0.77,1734.1508433734941,1067.3076265060233,4950.684825301208
23,0.805,1667.9211445783142,1098.7555542168673,5032.137072289156
24,0.8400000000000001,1637.1021506024103,1138.3252710843367,5072.686957831324
25,0.8750000000000001,1629.3455361445785,1151.0438313253014,5028.668409638554
26,0.9100000000000001,1650.776620481927,1121.7436746987958,4946.753945783137
27,0.9450000000000001,1689.0193795180724,1059.0145542168668,4880.8694759036125
28,0.9800000000000001,1735.0433132530125,989.0727710843373,4823.243662650603
