,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,4743.790728586171,1946.009626320016,5842.0126491228075,5346.110585266203,3147.5351114551086,4985.840113586743
1,0.035,4741.792523219814,1961.3696260529632,5834.947731682147,5313.134447640923,3154.1216718266255,5042.324464159234
2,0.07,4747.525255933952,1969.9781477302045,5835.257615067079,5238.715324391445,3153.668474716202,5029.755596463632
3,0.105,4755.098275541796,1970.2457132932634,5779.808627450981,5086.99329450167,3142.0131888544893,4999.200258297897
4,0.14,4755.875108359133,1975.630366078474,5673.825928792568,4869.508585950253,3107.767455108359,4937.320293747397
5,0.175,4762.2454829721355,1975.2428442747894,5539.4381940144485,4621.416775125229,3100.459926728586,4897.810898509936
6,0.21,4773.26298864809,1977.8492234894861,5366.926330237358,4433.337335206281,3137.367601651187,4916.221970389058
7,0.245,4778.421956656347,1971.6312568078731,5256.871909184727,4232.376839983671,3256.9019484004125,4930.113084311158
8,0.28,4791.275024767801,1968.1541216448188,5382.852737874097,4181.588107655709,3469.681908152735,4918.650096811064
9,0.315,4814.535172342622,1981.091503325695,6009.3137100103195,4361.604790652625,3890.4729060887516,5076.401231592435
10,0.35,4824.807954592363,1996.4419433982644,7149.747942208462,4570.387977651778,4530.741028895769,5422.633361454253
11,0.385,4840.181541795666,2016.9206738054254,8908.8065624355,4917.6009791788965,5274.833075335398,5830.927383812239
12,0.42,4852.198394220846,2027.6615660702453,10747.305878224975,5269.398892873303,5973.398771929825,6209.5710426813
13,0.455,4859.219685242518,2043.411352708426,12322.20243240454,5606.2427571928665,6535.276256965944,6462.321291513829
14,0.49,4880.40215995872,2053.636042773845,13297.323343653252,5912.2808561293305,6969.897022703818,6627.796247857289
15,0.525,4865.193961816304,2043.667542408124,12338.907049535603,5705.801011352225,6743.943124871002,6537.297559112926
16,0.56,4849.5370743034055,2019.593593168042,10700.378106295148,5343.61080348291,6251.07081011352,6386.521491000226
17,0.5950000000000001,4819.465797729618,1989.9324747296484,8869.18539112487,4964.212695205014,5644.014517027864,6151.860258732787
18,0.6300000000000001,4784.91474509804,1981.1454135575932,7118.14084623323,4602.832616558241,4903.140343653252,5867.071912652038
19,0.665,4753.3967533539735,1986.0319673136798,5989.668298245614,4361.72257961838,4279.818748194014,5619.967608188937
20,0.7000000000000001,4729.1907874097005,1975.8594925500615,5392.539484004128,4257.8800840594195,3834.4608864809084,5370.083906725502
21,0.7350000000000001,4710.1162002063975,1966.5227725727436,5200.987956656347,4309.076537379009,3478.683584107327,5131.4891724764775
22,0.77,4702.133984520124,1965.8765470264061,5255.729845201238,4498.592579072282,3282.055100103199,5039.138561624449
23,0.805,4693.108118679051,1975.5507923388009,5371.609252837977,4752.949296157171,3164.0370815273477,4941.979020414114
24,0.8400000000000001,4690.081409700722,1997.1411933152322,5520.12565634675,5011.015553435867,3083.000718266254,4835.845820701918
25,0.8750000000000001,4695.061147574819,2005.985948703125,5676.253560371516,5292.426113424719,3070.001405572755,4774.819966398295
26,0.91,4705.938795665635,2025.8440262821412,5766.313018575851,5429.598836982229,3070.1256914344685,4780.500410868744
27,0.945,4721.425313725491,2035.467032277168,5878.166938080496,5575.12328346233,3198.1651888544893,5071.807746870696
28,0.98,4741.051232198141,2046.7686958964887,5949.434896800824,5702.31982152145,3361.432347781218,5347.7728632588105
