,image name,object name,avg int channel 1,avg int channel 2
25,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #059 (MRPL23),2063.8333333333335,2752.5
26,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #060 (MRPL23),2487.5806451612902,2853.967741935484
27,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #062 (MRPL23),2551.4166666666665,3118.2083333333335
28,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #065 (MRPL23),1855.0,9646.369863013699
29,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #066 (MRPL23),2137.4651162790697,3149.232558139535
30,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #067 (MRPL23),2496.8,5112.0
31,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #068 (MRPL23),2842.5714285714284,2895.714285714286
32,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #071 (MRPL23),3461.9736842105262,3525.1315789473683
33,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #077 (MRPL23),1187.969696969697,2528.2727272727275
34,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #078 (MRPL23),1648.8461538461538,2506.730769230769
35,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #079 (MRPL23),2623.5238095238096,3482.1428571428573
36,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #081 (MRPL23),2491.764705882353,2776.0588235294117
37,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #082 (MRPL23),2659.0238095238096,4343.476190476191
38,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #085 (MRPL23),2687.5714285714284,3085.714285714286
39,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #086 (MRPL23),766.0,1735.5
40,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #087 (MRPL23),1760.9473684210527,2213.4736842105262
41,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #088 (MRPL23),1434.1891891891892,3276.108108108108
42,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #090 (MRPL23),2141.0,2349.5
43,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #092 (MRPL23),2540.2051282051284,2643.4871794871797
44,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #099 (MRPL23),2603.030303030303,2898.939393939394
45,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #100 (MRPL23),1553.3181818181818,2333.681818181818
46,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #101 (MRPL23),1929.904761904762,2226.3809523809523
47,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #102 (MRPL23),1780.3793103448277,2559.5862068965516
48,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #109 (MRPL23),1668.0294117647059,3071.676470588235
49,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #116 (MRPL23),1926.576923076923,2596.423076923077
50,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #117 (MRPL23),2169.0,2007.7142857142858
51,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #123 (MRPL23),2301.4146341463415,2417.1951219512193
52,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #126 (MRPL23),1444.107142857143,2770.1071428571427
53,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #129 (MRPL23),973.5,2145.5
54,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #134 (MRPL23),1695.7142857142858,2234.4285714285716
55,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #135 (MRPL23),1610.0,2155.8
56,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #138 (MRPL23),1527.0,1784.5
57,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #143 (MRPL23),1104.8,2190.8
58,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #144 (MRPL23),2288.451612903226,2889.064516129032
59,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #145 (MRPL23),1207.8055555555557,2632.1944444444443
60,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #147 (MRPL23),1608.8684210526317,4564.815789473684
61,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #153 (MRPL23),1611.375,2236.25
62,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #158 (MRPL23),1981.3333333333333,3936.722222222222
63,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #165 (MRPL23),1533.8108108108108,3156.108108108108
64,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #167 (MRPL23),1559.7272727272727,2713.6060606060605
65,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #170 (MRPL23),2833.6129032258063,2392.2258064516127
66,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #171 (MRPL23),2354.846153846154,3451.923076923077
67,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #178 (MRPL23),2847.8684210526317,4021.342105263158
68,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #179 (MRPL23),1056.5,2578.53125
69,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #182 (MRPL23),2561.1666666666665,2835.766666666667
70,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #190 (MRPL23),1557.0,2188.8125
71,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #194 (MRPL23),645.75,1602.0833333333333
72,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #195 (MRPL23),3179.951219512195,3661.4146341463415
73,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #203 (MRPL23),1888.5,1811.5
74,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #206 (MRPL23),1821.0,2737.25
75,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #208 (MRPL23),3365.7428571428572,3828.1714285714284
76,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #242 (MRPL23),1888.3076923076924,2497.076923076923
77,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #269 (MRPL23),1034.6,2125.8
78,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #271 (MRPL23),1569.3555555555556,3274.222222222222
79,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #275 (MRPL23),1185.9375,2416.75
80,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #281 (MRPL23),1783.625,1968.125
81,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #290 (MRPL23),2052.8571428571427,2534.0
82,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #292 (MRPL23),1282.923076923077,1807.6153846153845
83,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #297 (MRPL23),1128.578947368421,2466.8947368421054
84,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #312 (MRPL23),1101.9166666666667,2167.4166666666665
85,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #315 (MRPL23),1128.0625,2184.625
86,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #330 (MRPL23),1395.0714285714287,1964.5714285714287
87,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #332 (MRPL23),1917.5384615384614,2377.076923076923
88,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #336 (MRPL23),1237.0,1730.0
89,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #346 (MRPL23),1281.0,2282.75
90,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #364 (MRPL23),1541.0,2172.5263157894738
91,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #367 (MRPL23),1701.5675675675675,2909.4864864864867
92,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #394 (MRPL23),2592.183673469388,4378.0
93,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #398 (MRPL23),1511.6382978723404,3120.1063829787236
94,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #402 (MRPL23),878.1666666666666,1962.0
95,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #409 (MRPL23),1704.551724137931,2840.551724137931
96,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #417 (MRPL23),2116.7105263157896,3015.6315789473683
97,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #427 (MRPL23),1005.3589743589744,3063.102564102564
98,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #428 (MRPL23),1290.9615384615386,2844.653846153846
99,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #429 (MRPL23),1444.6842105263158,2417.4736842105262
100,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #434 (MRPL23),1946.2777777777778,2489.3333333333335
101,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #450 (MRPL23),1071.1,1948.85
102,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #453 (MRPL23),1949.0625,1990.6875
103,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #458 (MRPL23),695.0,1923.9166666666667
104,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #466 (MRPL23),1318.111111111111,1918.6666666666667
105,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #470 (MRPL23),946.5714285714286,2301.285714285714
106,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #471 (MRPL23),1236.75,1705.25
107,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #473 (MRPL23),1655.516129032258,2638.8387096774195
108,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #474 (MRPL23),1845.2857142857142,1905.142857142857
109,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #486 (MRPL23),987.9166666666666,2017.75
110,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #495 (MRPL23),1312.9375,2416.1875
111,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #497 (MRPL23),1453.4285714285713,1777.5714285714287
112,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #500 (MRPL23),1066.3235294117646,2819.4411764705883
113,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #502 (MRPL23),1608.6153846153845,2035.8846153846155
114,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #512 (MRPL23),1040.423076923077,2602.653846153846
115,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #514 (MRPL23),1452.2631578947369,2178.684210526316
116,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #520 (MRPL23),1342.0833333333333,2271.25
117,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #521 (MRPL23),2421.923076923077,2289.769230769231
118,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #524 (MRPL23),2252.576923076923,2242.846153846154
119,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #534 (MRPL23),412.82608695652175,3841.4565217391305
120,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #537 (MRPL23),1922.4193548387098,2722.6129032258063
121,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #539 (MRPL23),1353.4285714285713,2145.095238095238
122,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #540 (MRPL23),778.5882352941177,2241.470588235294
123,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #545 (MRPL23),964.4583333333334,2152.9166666666665
124,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #547 (MRPL23),775.25,4680.3125
125,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #548 (MRPL23),1688.7142857142858,2132.6666666666665
126,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #550 (MRPL23),1769.5833333333333,2653.6666666666665
127,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #555 (MRPL23),2107.2,1964.8
128,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #569 (MRPL23),3308.9310344827586,2761.0
129,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #573 (MRPL23),1591.75,1970.75
130,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #575 (MRPL23),2599.625,2305.625
131,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #585 (MRPL23),1802.8181818181818,2253.6363636363635
132,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #590 (MRPL23),1150.0,2828.9583333333335
133,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #591 (MRPL23),937.75,2142.875
134,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #592 (MRPL23),2046.2380952380952,2203.809523809524
135,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #594 (MRPL23),1298.0,1849.5555555555557
136,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #595 (MRPL23),1480.0,2720.8888888888887
137,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #597 (MRPL23),1335.0,1776.857142857143
138,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #600 (MRPL23),827.0588235294117,2672.1470588235293
139,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #608 (MRPL23),1168.0,1766.0
140,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #613 (MRPL23),2651.9583333333335,3053.75
141,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #614 (MRPL23),1503.9166666666667,1912.0
142,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #617 (MRPL23),687.5555555555555,2482.9444444444443
143,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #624 (MRPL23),1630.6190476190477,2289.190476190476
144,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #629 (MRPL23),641.3684210526316,2465.2631578947367
145,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #631 (MRPL23),2463.0833333333335,2355.9166666666665
146,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #633 (MRPL23),629.5,2011.75
147,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #638 (MRPL23),2352.8571428571427,3014.1428571428573
148,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #646 (MRPL23),2331.3333333333335,3498.4920634920636
149,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #650 (MRPL23),1262.2727272727273,2856.969696969697
150,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #651 (MRPL23),1524.0833333333333,1815.25
151,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #652 (MRPL23),1974.7083333333333,2472.0
152,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #653 (MRPL23),1506.5588235294117,3272.5
153,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #659 (MRPL23),1456.6666666666667,2614.6666666666665
154,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #666 (MRPL23),1593.3333333333333,3190.75
155,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #675 (MRPL23),2388.157894736842,2145.7894736842104
156,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #679 (MRPL23),937.7083333333334,2477.0
157,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #680 (MRPL23),1100.25,1971.375
158,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #687 (MRPL23),3258.125,2850.25
159,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #690 (MRPL23),1693.0,2160.2
160,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #700 (MRPL23),3500.84375,2947.625
161,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #701 (MRPL23),740.9473684210526,2024.0526315789473
162,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #704 (MRPL23),1642.4166666666667,2144.75
163,HPG-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #707 (MRPL23),1522.5833333333333,1839.5833333333333
