,Distance,Peak_1 Channel 1,Peak_1 Channel 2,Peak_1 Channel 3,Peak_2 Channel 1,Peak_2 Channel 2,Peak_2 Channel 3,Peak_3 Channel 1,Peak_3 Channel 2,Peak_3 Channel 3,Peak_4 Channel 1,Peak_4 Channel 2,Peak_4 Channel 3,Peak_5 Channel 1,Peak_5 Channel 2,Peak_5 Channel 3,Peak_6 Channel 1,Peak_6 Channel 2,Peak_6 Channel 3,Peak_7 Channel 1,Peak_7 Channel 2,Peak_7 Channel 3,Peak_8 Channel 1,Peak_8 Channel 2,Peak_8 Channel 3,Peak_9 Channel 1,Peak_9 Channel 2,Peak_9 Channel 3,Peak_10 Channel 1,Peak_10 Channel 2,Peak_10 Channel 3,Peak_11 Channel 1,Peak_11 Channel 2,Peak_11 Channel 3,Peak_12 Channel 1,Peak_12 Channel 2,Peak_12 Channel 3,Peak_13 Channel 1,Peak_13 Channel 2,Peak_13 Channel 3,Peak_14 Channel 1,Peak_14 Channel 2,Peak_14 Channel 3,Peak_15 Channel 1,Peak_15 Channel 2,Peak_15 Channel 3,Peak_16 Channel 1,Peak_16 Channel 2,Peak_16 Channel 3,Peak_17 Channel 1,Peak_17 Channel 2,Peak_17 Channel 3,Peak_18 Channel 1,Peak_18 Channel 2,Peak_18 Channel 3,Peak_19 Channel 1,Peak_19 Channel 2,Peak_19 Channel 3,Peak_20 Channel 1,Peak_20 Channel 2,Peak_20 Channel 3,Peak_21 Channel 1,Peak_21 Channel 2,Peak_21 Channel 3,Peak_22 Channel 1,Peak_22 Channel 2,Peak_22 Channel 3,Peak_23 Channel 1,Peak_23 Channel 2,Peak_23 Channel 3,Peak_24 Channel 1,Peak_24 Channel 2,Peak_24 Channel 3,Peak_25 Channel 1,Peak_25 Channel 2,Peak_25 Channel 3,Peak_26 Channel 1,Peak_26 Channel 2,Peak_26 Channel 3,Peak_27 Channel 1,Peak_27 Channel 2,Peak_27 Channel 3,Peak_28 Channel 1,Peak_28 Channel 2,Peak_28 Channel 3,Peak_29 Channel 1,Peak_29 Channel 2,Peak_29 Channel 3,Peak_30 Channel 1,Peak_30 Channel 2,Peak_30 Channel 3,Peak_31 Channel 1,Peak_31 Channel 2,Peak_31 Channel 3,Peak_32 Channel 1,Peak_32 Channel 2,Peak_32 Channel 3,Peak_33 Channel 1,Peak_33 Channel 2,Peak_33 Channel 3,Peak_34 Channel 1,Peak_34 Channel 2,Peak_34 Channel 3,Peak_35 Channel 1,Peak_35 Channel 2,Peak_35 Channel 3,Peak_36 Channel 1,Peak_36 Channel 2,Peak_36 Channel 3,Peak_37 Channel 1,Peak_37 Channel 2,Peak_37 Channel 3,Peak_38 Channel 1,Peak_38 Channel 2,Peak_38 Channel 3,Peak_39 Channel 1,Peak_39 Channel 2,Peak_39 Channel 3,Peak_40 Channel 1,Peak_40 Channel 2,Peak_40 Channel 3,Peak_41 Channel 1,Peak_41 Channel 2,Peak_41 Channel 3,Peak_42 Channel 1,Peak_42 Channel 2,Peak_42 Channel 3,Peak_43 Channel 1,Peak_43 Channel 2,Peak_43 Channel 3,Peak_44 Channel 1,Peak_44 Channel 2,Peak_44 Channel 3,Peak_45 Channel 1,Peak_45 Channel 2,Peak_45 Channel 3,Peak_46 Channel 1,Peak_46 Channel 2,Peak_46 Channel 3,Peak_47 Channel 1,Peak_47 Channel 2,Peak_47 Channel 3,Peak_48 Channel 1,Peak_48 Channel 2,Peak_48 Channel 3,Peak_49 Channel 1,Peak_49 Channel 2,Peak_49 Channel 3,Peak_50 Channel 1,Peak_50 Channel 2,Peak_50 Channel 3,Peak_51 Channel 1,Peak_51 Channel 2,Peak_51 Channel 3,Peak_52 Channel 1,Peak_52 Channel 2,Peak_52 Channel 3,Peak_53 Channel 1,Peak_53 Channel 2,Peak_53 Channel 3,Peak_54 Channel 1,Peak_54 Channel 2,Peak_54 Channel 3,Peak_55 Channel 1,Peak_55 Channel 2,Peak_55 Channel 3,Peak_56 Channel 1,Peak_56 Channel 2,Peak_56 Channel 3,Peak_57 Channel 1,Peak_57 Channel 2,Peak_57 Channel 3,Peak_58 Channel 1,Peak_58 Channel 2,Peak_58 Channel 3,Peak_59 Channel 1,Peak_59 Channel 2,Peak_59 Channel 3,Peak_60 Channel 1,Peak_60 Channel 2,Peak_60 Channel 3,Peak_61 Channel 1,Peak_61 Channel 2,Peak_61 Channel 3,Peak_62 Channel 1,Peak_62 Channel 2,Peak_62 Channel 3,Peak_63 Channel 1,Peak_63 Channel 2,Peak_63 Channel 3,Peak_64 Channel 1,Peak_64 Channel 2,Peak_64 Channel 3,Peak_65 Channel 1,Peak_65 Channel 2,Peak_65 Channel 3,Peak_66 Channel 1,Peak_66 Channel 2,Peak_66 Channel 3,Peak_67 Channel 1,Peak_67 Channel 2,Peak_67 Channel 3,Peak_68 Channel 1,Peak_68 Channel 2,Peak_68 Channel 3,Peak_69 Channel 1,Peak_69 Channel 2,Peak_69 Channel 3,Peak_70 Channel 1,Peak_70 Channel 2,Peak_70 Channel 3,Peak_71 Channel 1,Peak_71 Channel 2,Peak_71 Channel 3,Peak_72 Channel 1,Peak_72 Channel 2,Peak_72 Channel 3,Peak_73 Channel 1,Peak_73 Channel 2,Peak_73 Channel 3,Peak_74 Channel 1,Peak_74 Channel 2,Peak_74 Channel 3,Peak_75 Channel 1,Peak_75 Channel 2,Peak_75 Channel 3,Peak_76 Channel 1,Peak_76 Channel 2,Peak_76 Channel 3,Peak_77 Channel 1,Peak_77 Channel 2,Peak_77 Channel 3,Peak_78 Channel 1,Peak_78 Channel 2,Peak_78 Channel 3,Peak_79 Channel 1,Peak_79 Channel 2,Peak_79 Channel 3,Peak_80 Channel 1,Peak_80 Channel 2,Peak_80 Channel 3,Peak_81 Channel 1,Peak_81 Channel 2,Peak_81 Channel 3,Peak_82 Channel 1,Peak_82 Channel 2,Peak_82 Channel 3,Peak_83 Channel 1,Peak_83 Channel 2,Peak_83 Channel 3,Peak_84 Channel 1,Peak_84 Channel 2,Peak_84 Channel 3,Peak_85 Channel 1,Peak_85 Channel 2,Peak_85 Channel 3,Peak_86 Channel 1,Peak_86 Channel 2,Peak_86 Channel 3,Peak_87 Channel 1,Peak_87 Channel 2,Peak_87 Channel 3,Peak_88 Channel 1,Peak_88 Channel 2,Peak_88 Channel 3,Peak_89 Channel 1,Peak_89 Channel 2,Peak_89 Channel 3,Peak_90 Channel 1,Peak_90 Channel 2,Peak_90 Channel 3,Peak_91 Channel 1,Peak_91 Channel 2,Peak_91 Channel 3,Peak_92 Channel 1,Peak_92 Channel 2,Peak_92 Channel 3,Peak_93 Channel 1,Peak_93 Channel 2,Peak_93 Channel 3,Peak_94 Channel 1,Peak_94 Channel 2,Peak_94 Channel 3,Peak_95 Channel 1,Peak_95 Channel 2,Peak_95 Channel 3,Peak_96 Channel 1,Peak_96 Channel 2,Peak_96 Channel 3,Peak_97 Channel 1,Peak_97 Channel 2,Peak_97 Channel 3,Peak_98 Channel 1,Peak_98 Channel 2,Peak_98 Channel 3,Peak_99 Channel 1,Peak_99 Channel 2,Peak_99 Channel 3,Peak_100 Channel 1,Peak_100 Channel 2,Peak_100 Channel 3,Peak_101 Channel 1,Peak_101 Channel 2,Peak_101 Channel 3,Peak_102 Channel 1,Peak_102 Channel 2,Peak_102 Channel 3,Peak_103 Channel 1,Peak_103 Channel 2,Peak_103 Channel 3,Peak_104 Channel 1,Peak_104 Channel 2,Peak_104 Channel 3,Peak_105 Channel 1,Peak_105 Channel 2,Peak_105 Channel 3,Peak_106 Channel 1,Peak_106 Channel 2,Peak_106 Channel 3,Peak_107 Channel 1,Peak_107 Channel 2,Peak_107 Channel 3,Peak_108 Channel 1,Peak_108 Channel 2,Peak_108 Channel 3,Peak_109 Channel 1,Peak_109 Channel 2,Peak_109 Channel 3,Peak_110 Channel 1,Peak_110 Channel 2,Peak_110 Channel 3,Peak_111 Channel 1,Peak_111 Channel 2,Peak_111 Channel 3,Peak_112 Channel 1,Peak_112 Channel 2,Peak_112 Channel 3,Peak_113 Channel 1,Peak_113 Channel 2,Peak_113 Channel 3,Peak_114 Channel 1,Peak_114 Channel 2,Peak_114 Channel 3,Peak_115 Channel 1,Peak_115 Channel 2,Peak_115 Channel 3,Peak_116 Channel 1,Peak_116 Channel 2,Peak_116 Channel 3,Peak_117 Channel 1,Peak_117 Channel 2,Peak_117 Channel 3,Peak_118 Channel 1,Peak_118 Channel 2,Peak_118 Channel 3,Peak_119 Channel 1,Peak_119 Channel 2,Peak_119 Channel 3,Peak_120 Channel 1,Peak_120 Channel 2,Peak_120 Channel 3,Peak_121 Channel 1,Peak_121 Channel 2,Peak_121 Channel 3,Peak_122 Channel 1,Peak_122 Channel 2,Peak_122 Channel 3,Peak_123 Channel 1,Peak_123 Channel 2,Peak_123 Channel 3,Peak_124 Channel 1,Peak_124 Channel 2,Peak_124 Channel 3,Peak_125 Channel 1,Peak_125 Channel 2,Peak_125 Channel 3,Peak_126 Channel 1,Peak_126 Channel 2,Peak_126 Channel 3,Peak_127 Channel 1,Peak_127 Channel 2,Peak_127 Channel 3,Peak_128 Channel 1,Peak_128 Channel 2,Peak_128 Channel 3,Peak_129 Channel 1,Peak_129 Channel 2,Peak_129 Channel 3,Peak_130 Channel 1,Peak_130 Channel 2,Peak_130 Channel 3,Peak_131 Channel 1,Peak_131 Channel 2,Peak_131 Channel 3,Peak_132 Channel 1,Peak_132 Channel 2,Peak_132 Channel 3,Peak_133 Channel 1,Peak_133 Channel 2,Peak_133 Channel 3,Peak_134 Channel 1,Peak_134 Channel 2,Peak_134 Channel 3,Peak_135 Channel 1,Peak_135 Channel 2,Peak_135 Channel 3,Peak_136 Channel 1,Peak_136 Channel 2,Peak_136 Channel 3,Peak_137 Channel 1,Peak_137 Channel 2,Peak_137 Channel 3,Peak_138 Channel 1,Peak_138 Channel 2,Peak_138 Channel 3,Peak_139 Channel 1,Peak_139 Channel 2,Peak_139 Channel 3,Peak_140 Channel 1,Peak_140 Channel 2,Peak_140 Channel 3,Peak_141 Channel 1,Peak_141 Channel 2,Peak_141 Channel 3,Peak_142 Channel 1,Peak_142 Channel 2,Peak_142 Channel 3,Peak_143 Channel 1,Peak_143 Channel 2,Peak_143 Channel 3,Peak_144 Channel 1,Peak_144 Channel 2,Peak_144 Channel 3,Peak_145 Channel 1,Peak_145 Channel 2,Peak_145 Channel 3,Peak_146 Channel 1,Peak_146 Channel 2,Peak_146 Channel 3,Peak_147 Channel 1,Peak_147 Channel 2,Peak_147 Channel 3,Peak_148 Channel 1,Peak_148 Channel 2,Peak_148 Channel 3,Peak_149 Channel 1,Peak_149 Channel 2,Peak_149 Channel 3,Peak_150 Channel 1,Peak_150 Channel 2,Peak_150 Channel 3,Peak_151 Channel 1,Peak_151 Channel 2,Peak_151 Channel 3,Peak_152 Channel 1,Peak_152 Channel 2,Peak_152 Channel 3,Peak_153 Channel 1,Peak_153 Channel 2,Peak_153 Channel 3,Peak_154 Channel 1,Peak_154 Channel 2,Peak_154 Channel 3,Peak_155 Channel 1,Peak_155 Channel 2,Peak_155 Channel 3,Peak_156 Channel 1,Peak_156 Channel 2,Peak_156 Channel 3,Peak_157 Channel 1,Peak_157 Channel 2,Peak_157 Channel 3,Peak_158 Channel 1,Peak_158 Channel 2,Peak_158 Channel 3,Peak_159 Channel 1,Peak_159 Channel 2,Peak_159 Channel 3,Peak_160 Channel 1,Peak_160 Channel 2,Peak_160 Channel 3,Peak_161 Channel 1,Peak_161 Channel 2,Peak_161 Channel 3,Peak_162 Channel 1,Peak_162 Channel 2,Peak_162 Channel 3,Peak_163 Channel 1,Peak_163 Channel 2,Peak_163 Channel 3,Peak_164 Channel 1,Peak_164 Channel 2,Peak_164 Channel 3,Peak_165 Channel 1,Peak_165 Channel 2,Peak_165 Channel 3,Peak_166 Channel 1,Peak_166 Channel 2,Peak_166 Channel 3,Peak_167 Channel 1,Peak_167 Channel 2,Peak_167 Channel 3,Peak_168 Channel 1,Peak_168 Channel 2,Peak_168 Channel 3,Peak_169 Channel 1,Peak_169 Channel 2,Peak_169 Channel 3,Peak_170 Channel 1,Peak_170 Channel 2,Peak_170 Channel 3,Peak_171 Channel 1,Peak_171 Channel 2,Peak_171 Channel 3,Peak_172 Channel 1,Peak_172 Channel 2,Peak_172 Channel 3,Peak_173 Channel 1,Peak_173 Channel 2,Peak_173 Channel 3,Peak_174 Channel 1,Peak_174 Channel 2,Peak_174 Channel 3,Peak_175 Channel 1,Peak_175 Channel 2,Peak_175 Channel 3,Peak_176 Channel 1,Peak_176 Channel 2,Peak_176 Channel 3,Peak_177 Channel 1,Peak_177 Channel 2,Peak_177 Channel 3,Peak_178 Channel 1,Peak_178 Channel 2,Peak_178 Channel 3,Peak_179 Channel 1,Peak_179 Channel 2,Peak_179 Channel 3,Peak_180 Channel 1,Peak_180 Channel 2,Peak_180 Channel 3,Peak_181 Channel 1,Peak_181 Channel 2,Peak_181 Channel 3,Peak_182 Channel 1,Peak_182 Channel 2,Peak_182 Channel 3,Peak_183 Channel 1,Peak_183 Channel 2,Peak_183 Channel 3,Peak_184 Channel 1,Peak_184 Channel 2,Peak_184 Channel 3,Peak_185 Channel 1,Peak_185 Channel 2,Peak_185 Channel 3,Peak_186 Channel 1,Peak_186 Channel 2,Peak_186 Channel 3,Peak_187 Channel 1,Peak_187 Channel 2,Peak_187 Channel 3,Peak_188 Channel 1,Peak_188 Channel 2,Peak_188 Channel 3,Peak_189 Channel 1,Peak_189 Channel 2,Peak_189 Channel 3,Peak_190 Channel 1,Peak_190 Channel 2,Peak_190 Channel 3,Peak_191 Channel 1,Peak_191 Channel 2,Peak_191 Channel 3,Peak_192 Channel 1,Peak_192 Channel 2,Peak_192 Channel 3,Peak_193 Channel 1,Peak_193 Channel 2,Peak_193 Channel 3,Peak_194 Channel 1,Peak_194 Channel 2,Peak_194 Channel 3,Peak_195 Channel 1,Peak_195 Channel 2,Peak_195 Channel 3,Peak_196 Channel 1,Peak_196 Channel 2,Peak_196 Channel 3,Peak_197 Channel 1,Peak_197 Channel 2,Peak_197 Channel 3,Peak_198 Channel 1,Peak_198 Channel 2,Peak_198 Channel 3,Peak_199 Channel 1,Peak_199 Channel 2,Peak_199 Channel 3,Peak_200 Channel 1,Peak_200 Channel 2,Peak_200 Channel 3,Peak_201 Channel 1,Peak_201 Channel 2,Peak_201 Channel 3,Peak_202 Channel 1,Peak_202 Channel 2,Peak_202 Channel 3,Peak_203 Channel 1,Peak_203 Channel 2,Peak_203 Channel 3,Peak_204 Channel 1,Peak_204 Channel 2,Peak_204 Channel 3,Peak_205 Channel 1,Peak_205 Channel 2,Peak_205 Channel 3,Peak_206 Channel 1,Peak_206 Channel 2,Peak_206 Channel 3,Peak_207 Channel 1,Peak_207 Channel 2,Peak_207 Channel 3,Peak_208 Channel 1,Peak_208 Channel 2,Peak_208 Channel 3,Peak_209 Channel 1,Peak_209 Channel 2,Peak_209 Channel 3,Peak_210 Channel 1,Peak_210 Channel 2,Peak_210 Channel 3
0,0.0,1713.28,1181.84,2541.04,1202.374,3263.577,1532.342,2716.03,1750.9,2740.78,840.468,1426.79,1509.095,1737.224,1518.966,1112.808,1562.652,893.144,1281.473,1273.92,1708.88,751.32,1679.29,2604.17,1610.24,1531.45,1840.85,1208.8,1286.96,1193.6,2807.05,1630.45,2049.85,1624.72,1499.022,1196.676,1519.556,2786.5,1529.2,1920.5,1353.795,2054.661,2137.141,2834.28,2806.66,2979.22,1927.72,1724.2,2422.88,2102.79,2365.54,1164.58,3396.16,2229.92,858.88,1908.01,1153.97,1226.93,3310.05,2197.58,4057.8,2093.0,2242.8,1724.95,2067.15,1686.6,2085.65,2652.38,2580.009,1374.202,1796.95,1337.85,1434.2,1471.12,2044.32,1740.6,1428.65,1234.332,1085.162,2641.36,2164.98,1218.76,2167.229,1532.457,2037.996,4886.605,2881.757,2306.57,3830.258,2987.958,2273.506,3179.705,2273.529,1334.662,3506.977,3505.63,1270.485,3032.228,2581.351,1456.202,2348.84,2211.64,1571.56,1942.46,1657.35,1738.69,2672.0,1666.0,1598.0,1185.8,1009.55,1923.97,1052.02,1097.69,1243.58,1441.42,1530.93,1470.04,2025.0,2073.0,1516.4,4222.596,2880.42,961.677,2533.16,2429.24,1275.2,1849.66,1174.98,1648.9,2485.15,1496.64,1765.35,778.514,845.843,1227.85,2027.07,2243.09,1594.8,1019.4,1231.2,2817.0,1467.358,1318.8,3286.401,2158.865,1897.841,1525.287,3246.0,1677.0,1271.0,3570.49,1903.8,2697.12,3499.3,1613.58,2508.46,1249.711,1503.462,2014.37,2285.71,1380.53,1129.19,1778.03,1182.25,1399.72,1533.281,782.313,1827.495,1618.8,1347.4,605.2,1462.364,1670.078,1679.827,2110.552,2114.545,3308.355,3192.196,2331.967,983.597,2430.72,2338.36,2475.02,2947.78,679.35,1203.32,2597.0,969.0,4457.0,2178.25,2488.9,1187.35,1283.253,1036.244,1426.49,2675.729,1191.937,1667.839,1754.73,1539.85,955.81,2058.95,1761.35,3736.2,104.24,634.01,424.41,2793.059,1782.438,1055.22,3245.907,1954.675,1428.939,1957.101,1458.784,2157.976,891.329,1336.452,1750.75,2705.32,1831.92,2293.56,2428.57,1386.88,2407.84,3746.69,2477.94,2023.61,2821.38,1413.9,1131.32,4342.2,2600.4,2211.0,3799.47,1611.13,991.18,1706.487,1316.513,1360.834,2320.0,1814.0,3376.0,2351.775,1474.917,1106.397,3681.0,2084.0,895.0,2982.865,1543.084,1435.011,3365.863,3005.907,2159.853,1883.544,1856.713,1331.681,146.832,745.417,736.468,3044.0,1909.0,981.0,2450.68,1573.84,3038.04,2535.0,1162.9,1595.15,2483.951,1970.714,2344.222,3155.28,2256.64,788.66,3060.94,2902.34,2433.28,3018.33,1901.21,2928.7,4102.2,2930.2,1380.4,4716.24,2094.44,1651.72,2610.8,1674.127,2071.155,940.92,1396.94,2119.28,3423.14,2524.7,1517.54,3620.27,2553.387,2415.225,4526.16,2330.84,2984.92,2690.0,1599.0,2106.0,2181.4,1265.8,2303.6,1520.063,934.65,1054.067,2614.16,2164.36,883.84,3009.328,1470.609,1972.053,1191.25,935.25,1326.15,1727.02,1010.08,1291.43,3288.76,1842.37,3557.04,2167.25,1150.891,3178.23,1314.721,1321.155,1551.593,2088.359,1403.123,2731.776,1961.72,2338.6,1920.0,2945.16,1173.56,2123.08,2043.487,1559.457,2266.995,1995.161,2180.489,2610.548,2824.316,2251.897,1740.116,4058.597,2459.472,1813.347,2052.85,2192.25,1350.3,5683.882,2648.068,3051.651,1878.92,968.54,2408.12,778.82,989.95,1386.4,3032.298,2958.704,1467.009,2915.649,2560.425,1330.931,1058.7,1801.1,760.1,1202.36,920.0,1254.96,2867.88,2445.08,3952.6,2441.91,1755.72,1565.84,2110.0,2233.0,2275.0,2513.889,1215.5,1752.212,4367.44,2004.04,1790.44,2613.72,1488.2,1521.08,6414.818,3240.42,4358.738,3402.35,1778.3,1568.2,3913.216,2327.13,3102.416,699.992,912.698,1085.496,4526.818,2624.13,2038.763,2353.69,2366.66,3103.44,3936.837,2480.359,2250.863,4266.24,3335.18,5107.88,3236.0,2025.0,1457.0,1585.263,1600.229,2538.332,1899.64,988.49,1245.02,3375.676,1760.031,1470.091,3341.07,2095.44,2369.9,2027.229,1648.655,2494.254,2072.26,2573.68,1759.76,2699.0,2850.65,1754.3,2260.606,2173.949,2396.142,3705.2,2171.2,3344.8,4785.64,3620.44,2050.84,4072.991,3173.262,3268.802,1975.2,1374.48,895.48,3799.0,3187.0,2365.0,2997.947,2553.55,1777.453,2405.13,1923.22,2474.7,1462.85,1840.95,2131.45,2478.91,2605.09,1734.58,2963.28,2892.74,1971.27,2812.941,2909.441,2445.969,2255.78,1649.32,1598.38,2203.88,2099.19,1992.06,2646.343,3876.575,3129.919,2462.94,1499.0,1454.6,2586.93,839.12,980.18,4740.92,4216.96,1877.68,1479.51,1007.17,954.66,3020.92,1962.7,2286.99,3251.52,1702.44,1497.28,3386.98,2013.13,1997.46,3064.911,2624.344,2918.314,3563.2,2189.55,1396.8,5054.782,2107.342,2117.075,3420.571,2207.107,2171.317,4011.36,2156.56,2842.26,2925.939,2044.643,1645.736,1747.14,822.87,2197.94,4371.8,2503.12,1716.68,294.55,1202.32,2200.14,945.338,1246.591,1570.662,1404.111,1684.79,3061.587,3553.878,2356.742,3413.32,1797.764,1758.586,1392.639,4182.633,2331.669,1930.217,4315.459,2585.13,1616.938,2314.77,1123.57,1913.79,3091.691,2075.572,2597.737,4031.32,3337.274,2373.461,2455.0,2242.0,2368.0,3017.48,2517.88,1968.76,2641.271,1499.75,3019.916,2850.26,2797.3,852.61,3029.75,2098.519,1290.252,3061.5,2364.0,946.5,1848.28,982.56,590.04,2971.98,3102.22,1756.4,4423.0,2112.0,2931.0,2499.316,2125.66,1701.524,2530.12,1081.26,3211.34,1468.291,766.177,3272.759,3700.74,1456.62,2527.68,3401.12,1548.64,2363.52,2210.04,1154.71,1253.58,2769.308,1871.848,2183.599,3139.9,1536.08,2064.54,3583.928,2265.37,1723.184,4049.777,1686.749,1516.368,3238.8,1907.5,1772.9,4290.095,3371.688,3310.53,1077.0,1623.24,801.67
1,0.035,1626.4,1398.76,1950.84,1032.728,3106.561,1295.168,2489.999,1910.015,2367.603,812.25,1321.5,1902.25,1684.6,1594.02,1426.32,1494.78,946.18,1390.56,1294.592,1742.585,893.065,1549.76,2479.55,1348.96,1622.989,2023.124,1308.04,1289.368,1234.693,2667.42,1642.5,2366.56,1614.09,1486.297,1204.351,1525.64,3168.9,1625.3,1712.95,1222.5,2066.5,2391.5,3003.3,3062.24,3102.96,2081.475,1726.745,2331.958,2006.52,2275.05,1218.23,3116.48,2126.52,796.2,1787.35,992.61,1324.89,3384.38,2115.68,4719.3,1987.042,2077.888,2116.472,2189.85,1784.75,1870.65,2782.187,2356.833,1225.151,1769.15,1242.7,1538.6,1410.957,1769.411,1804.806,1247.188,1155.738,927.481,2482.96,1976.4,1242.38,2224.878,1475.924,2110.424,4720.852,2969.68,2185.568,3871.899,2871.657,2075.386,2981.392,2324.199,1117.675,3382.734,3608.331,1387.075,2856.965,2683.853,1314.294,2298.331,2250.854,1851.31,1925.151,1426.839,1393.606,2776.0,1741.0,1712.0,941.284,1018.379,2508.668,1089.8,986.33,1318.78,1342.43,1574.87,1469.77,1902.4,2303.4,1453.0,4146.846,2695.722,753.328,2664.88,2741.08,1582.68,1963.78,1133.12,1888.24,2563.15,1491.53,1908.45,728.661,745.053,1401.929,2131.49,2163.95,1675.25,1313.6,1235.2,2823.4,1428.227,1281.292,3266.633,2274.66,1902.9,1523.16,3316.0,1859.0,1080.0,3350.91,2054.5,2129.53,2965.87,1440.739,2048.657,1262.185,1568.77,2006.674,2437.667,1573.285,1172.633,1618.37,1130.23,1606.143,1463.265,896.862,2232.3,1567.4,1522.0,593.8,1508.819,1589.874,1611.231,1874.4,2363.4,3171.8,3074.44,2297.36,1137.12,2390.84,2117.36,2294.24,2818.96,684.82,1090.45,2448.788,907.884,3927.474,2021.1,2171.35,1517.05,1226.84,1128.0,1591.62,2735.657,1203.657,1452.076,1701.47,1774.08,941.44,2086.55,1883.95,3519.9,140.13,725.38,424.3,2932.32,1768.44,944.36,3044.38,1847.1,1427.91,1910.79,1240.14,2271.4,1329.4,1392.0,1849.0,2467.229,1913.874,2321.996,2462.56,1467.96,2367.32,3757.79,2619.59,1838.5,2604.72,1439.5,1044.28,4363.109,2530.142,1814.755,4042.67,1447.46,1067.32,1547.46,1411.404,1398.929,2475.0,2017.0,3527.0,2545.36,1776.64,1200.64,3360.0,1964.0,1200.0,2657.377,1541.053,1463.726,3478.12,2890.77,2160.91,1926.534,1791.326,1098.382,257.6,753.08,1032.52,3094.0,1685.0,964.0,2555.993,1722.487,2533.269,2528.55,1182.5,1641.4,2322.936,2053.048,2544.099,3196.18,2339.58,734.98,3158.56,3168.42,2593.42,2932.6,1952.35,2916.51,4011.2,2916.2,1337.0,4506.2,2182.12,1918.68,2518.097,1867.669,1862.367,1261.82,1488.28,1997.08,3385.98,2399.9,1179.6,3592.57,2500.23,2233.58,4266.6,2177.28,3185.14,2369.0,1650.0,2286.0,2264.48,1230.32,1915.28,1827.085,1013.156,978.834,2489.823,2244.914,765.531,3124.72,1602.4,1476.24,1238.08,977.27,1228.92,1605.412,987.786,1110.46,3295.69,1725.24,3319.91,2075.6,1185.6,3078.88,1378.72,1364.07,1105.93,2166.49,1464.28,2724.03,1941.95,2221.279,1956.063,2988.804,1135.964,2026.057,2138.14,1542.4,2519.19,2316.46,2302.39,2414.92,2850.536,2558.178,1895.358,4196.6,2613.3,1956.74,2095.05,2331.75,1247.15,5846.28,2827.08,2742.72,2263.64,932.76,3438.98,1031.95,1187.67,1325.04,2999.21,2873.68,1493.07,2827.215,2518.094,992.115,970.592,1698.386,696.766,1555.76,908.44,1378.16,2718.4,2261.1,3900.6,2445.05,1891.07,1816.67,2078.0,2255.0,1986.0,2697.78,1273.82,1862.7,4401.24,2086.7,1709.5,2601.8,1317.92,1638.72,6449.929,3344.468,4474.246,3334.843,1799.535,1649.459,3754.56,2329.07,3170.72,1081.06,783.8,1085.94,4468.26,2471.64,2653.74,2411.07,2265.832,3021.302,4262.346,2680.616,1926.212,3941.996,3223.344,4837.341,3666.0,2305.0,1801.0,1467.951,1406.607,2370.041,1771.79,935.78,1086.13,3272.24,1561.95,1590.45,2999.333,1849.982,2159.84,1689.351,1509.219,2508.541,1990.02,2858.64,1706.32,2715.3,2585.3,1684.6,2487.66,2286.64,2450.5,3637.2,2437.8,3139.4,4861.4,3761.88,1791.68,3795.8,3294.8,2970.1,1793.04,1333.88,983.12,3965.252,3171.816,2648.656,2852.664,2536.348,1916.852,2631.8,2252.03,2337.46,1329.6,1655.9,2275.2,2530.56,2570.59,1625.58,2816.17,2966.31,2137.35,2801.843,3061.529,2851.616,2042.4,1424.74,1598.32,2248.71,1957.67,1916.97,2733.3,3867.48,2941.8,2678.68,1338.18,1296.22,2748.37,756.82,1029.51,4633.65,3840.9,2163.32,1483.08,1025.32,871.36,3247.844,2150.284,2191.702,3467.64,1743.68,1581.8,3056.767,1898.821,1918.882,3130.54,2506.381,2919.16,3472.465,2527.749,1903.209,5160.52,2185.44,1972.88,3363.08,2283.48,1879.28,3528.861,2092.375,2322.755,3085.14,2131.38,1950.1,1543.2,805.633,1824.082,4432.5,2470.44,2051.14,348.99,1101.06,2555.58,858.24,1245.68,1402.26,1526.72,1649.52,3102.68,3327.096,1920.356,3162.588,2007.36,2070.3,1527.5,4422.26,2342.12,1893.52,3971.2,2166.12,1565.08,2140.61,1090.08,1800.92,3233.88,2255.12,2207.6,4373.08,3299.66,1994.16,2452.0,2402.0,2372.0,3181.8,2759.52,2123.8,2390.26,1413.66,3035.68,2755.25,2515.62,833.49,3084.09,1948.33,1303.09,2769.25,2084.5,1217.25,2063.76,1058.4,641.92,3091.31,2968.61,1544.68,4117.0,2048.0,3036.0,2637.955,2232.558,1850.812,2609.32,1080.38,2490.22,1662.95,860.04,3285.26,3474.719,1389.407,2555.43,3821.99,1796.17,2195.55,2121.259,1248.698,1301.116,2765.86,1920.5,2739.82,3475.52,1778.2,1943.94,3260.0,2388.0,1380.0,4231.09,1882.67,1575.2,3241.7,1826.7,1900.0,4286.25,3607.5,3580.5,1007.42,1610.38,1045.31
