,image name,object name,avg int channel 1,avg int channel 2,avg int channel 3
40,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #308 (MRPL23),789.015873015873,1073.3492063492063,4722.3650793650795
41,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #311 (MRPL23),128.09677419354838,511.4516129032258,4136.903225806452
42,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #319 (MRPL23),110.0,598.3333333333334,1034.0
43,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #320 (MRPL23),60.09375,578.5,12557.375
44,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #322 (MRPL23),513.8064516129032,630.0,14107.225806451614
45,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #333 (MRPL23),238.05797101449275,998.4492753623189,1980.8985507246377
46,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #347 (MRPL23),693.9444444444445,1661.7916666666667,6015.152777777777
47,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #348 (MRPL23),161.5,414.0,5121.0
48,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #349 (MRPL23),358.7,413.8,6682.6
49,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #353 (MRPL23),174.0,451.0,10465.0
50,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #367 (MRPL23),236.4878048780488,659.0,7087.634146341464
51,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #379 (MRPL23),104.2,482.2,3672.2
52,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #380 (MRPL23),106.55813953488372,2342.6046511627906,6711.058139534884
53,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #381 (MRPL23),501.0,496.03333333333336,6982.5
54,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #386 (MRPL23),380.8727272727273,797.8727272727273,1787.1636363636364
55,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #393 (MRPL23),358.30555555555554,1498.1805555555557,3769.2638888888887
56,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #401 (MRPL23),318.8333333333333,501.6666666666667,1578.0
57,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #413 (MRPL23),42.92307692307692,550.0,12120.26923076923
58,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #417 (MRPL23),773.5984251968504,1878.3858267716535,4675.094488188976
59,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #418 (MRPL23),495.0816326530612,3105.112244897959,1976.3163265306123
60,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #424 (MRPL23),406.3095238095238,3290.4761904761904,3750.1190476190477
61,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #437 (MRPL23),114.5625,592.28125,10342.0
62,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #442 (MRPL23),274.0,897.4074074074074,4681.407407407408
63,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #447 (MRPL23),873.4705882352941,1284.4823529411765,6269.117647058823
64,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #448 (MRPL23),172.81578947368422,2083.315789473684,3096.4473684210525
65,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #449 (MRPL23),99.63333333333334,554.2666666666667,4162.366666666667
66,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #454 (MRPL23),146.88349514563106,1414.2912621359224,3931.8252427184466
67,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #463 (MRPL23),212.61818181818182,967.7818181818182,4093.7090909090907
68,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #465 (MRPL23),325.3181818181818,1219.6666666666667,5575.787878787879
69,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #472 (MRPL23),276.55405405405406,1483.2162162162163,3539.2567567567567
70,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #473 (MRPL23),329.375,499.625,6251.25
71,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #475 (MRPL23),169.05357142857142,999.8214285714286,3985.839285714286
72,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #476 (MRPL23),277.1111111111111,522.7777777777778,15492.444444444445
73,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #478 (MRPL23),434.4423076923077,975.1923076923077,4828.365384615385
74,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #481 (MRPL23),185.41333333333333,1491.2266666666667,3521.3733333333334
75,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #482 (MRPL23),76.73529411764706,554.3235294117648,13815.35294117647
76,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #484 (MRPL23),174.90322580645162,619.0322580645161,4527.354838709677
77,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #485 (MRPL23),286.6666666666667,510.030303030303,1746.090909090909
78,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #487 (MRPL23),442.0,620.4285714285714,5597.571428571428
79,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #489 (MRPL23),623.5540540540541,1389.9324324324325,8233.72972972973
80,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #495 (MRPL23),154.30769230769232,451.6923076923077,3138.6923076923076
81,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #496 (MRPL23),109.8,814.2727272727273,3296.7272727272725
82,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #498 (MRPL23),403.1081081081081,1877.7567567567567,9635.22972972973
83,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #501 (MRPL23),151.53658536585365,604.6341463414634,33013.41463414634
84,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #504 (MRPL23),158.33333333333334,475.0,10738.333333333334
85,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #506 (MRPL23),80.88888888888889,430.8888888888889,8030.333333333333
86,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #517 (MRPL23),126.25,517.25,2921.5
87,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #518 (MRPL23),201.23809523809524,921.4285714285714,6335.571428571428
88,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #522 (MRPL23),99.36666666666666,722.0333333333333,3216.9666666666667
89,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #523 (MRPL23),147.85,461.85,2527.05
90,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #524 (MRPL23),162.85135135135135,1918.3513513513512,3138.1486486486488
91,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #529 (MRPL23),270.1794871794872,1497.7820512820513,6615.75641025641
92,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #531 (MRPL23),204.78571428571428,915.3214285714286,3980.589285714286
93,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #532 (MRPL23),429.5,606.5,1596.5
94,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #548 (MRPL23),88.6842105263158,566.3684210526316,16307.947368421053
95,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #550 (MRPL23),515.4146341463414,1656.7073170731708,2331.9146341463415
96,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #551 (MRPL23),268.9651162790698,1054.3139534883721,6500.546511627907
97,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #553 (MRPL23),289.05555555555554,865.4074074074074,3087.814814814815
98,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #554 (MRPL23),900.1363636363636,516.0,3686.409090909091
99,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #556 (MRPL23),311.6666666666667,752.1111111111111,2066.8888888888887
100,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #562 (MRPL23),146.38823529411764,1326.870588235294,5299.023529411765
101,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #563 (MRPL23),335.4655172413793,1345.6724137931035,7154.948275862069
102,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #566 (MRPL23),542.88,1136.64,8224.6
103,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #568 (MRPL23),365.37931034482756,535.2068965517242,3181.310344827586
104,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #577 (MRPL23),550.6,2754.2875,3597.6875
105,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #578 (MRPL23),281.4861111111111,1241.8333333333333,4299.736111111111
106,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #580 (MRPL23),137.72093023255815,623.7906976744187,6011.186046511628
107,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #581 (MRPL23),231.0,865.8125,3275.9375
108,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #585 (MRPL23),58.4,458.0,3949.8
109,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #593 (MRPL23),178.88311688311688,2276.896103896104,6216.090909090909
110,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #595 (MRPL23),220.97297297297297,745.8648648648649,4516.864864864865
111,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #598 (MRPL23),92.0,988.0,11188.0
112,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #602 (MRPL23),422.6363636363636,494.45454545454544,19517.545454545456
113,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #607 (MRPL23),95.65573770491804,1412.7704918032787,4187.0
114,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #619 (MRPL23),117.88372093023256,2395.360465116279,3047.8255813953488
115,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #622 (MRPL23),314.26153846153846,1117.4,4354.6
116,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #624 (MRPL23),134.66666666666666,854.0185185185185,6571.555555555556
117,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #625 (MRPL23),89.52,534.48,3493.04
118,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #627 (MRPL23),303.0379746835443,3177.8607594936707,2990.3544303797466
119,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #641 (MRPL23),347.7049180327869,1100.8524590163934,5281.147540983607
120,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #649 (MRPL23),196.7922077922078,2188.2077922077924,2090.805194805195
121,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #650 (MRPL23),500.5,446.25,14633.5
122,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #651 (MRPL23),568.3181818181819,747.5454545454545,21700.409090909092
123,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #653 (MRPL23),378.93548387096774,1327.0483870967741,1533.032258064516
124,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #654 (MRPL23),374.6056338028169,1841.0,4455.352112676056
125,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #655 (MRPL23),232.04347826086956,1066.8695652173913,4646.565217391304
126,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #660 (MRPL23),333.68918918918916,1695.2162162162163,6676.391891891892
127,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #665 (MRPL23),325.2,918.6181818181818,4039.5272727272727
128,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #669 (MRPL23),492.8611111111111,1970.0972222222222,6747.666666666667
129,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #675 (MRPL23),183.23333333333332,1959.5333333333333,6149.7733333333335
130,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #680 (MRPL23),516.5294117647059,841.843137254902,3668.0392156862745
131,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #681 (MRPL23),531.1797752808989,2945.1685393258426,8632.38202247191
132,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #682 (MRPL23),799.5,582.5,4565.0
133,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #684 (MRPL23),333.63235294117646,1551.3529411764705,6718.941176470588
134,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #687 (MRPL23),333.4457831325301,1999.7831325301204,7286.301204819277
135,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #689 (MRPL23),70.76923076923077,1630.628205128205,3352.6153846153848
136,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #693 (MRPL23),316.75,785.3333333333334,6303.333333333333
137,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #694 (MRPL23),212.32467532467533,2071.4805194805194,2597.6623376623374
138,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #695 (MRPL23),282.85,985.95,7335.3
139,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #698 (MRPL23),122.53333333333333,1166.5333333333333,3492.0
140,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #699 (MRPL23),201.41666666666666,578.3333333333334,5871.125
141,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #709 (MRPL23),137.67948717948718,2144.7948717948716,6143.115384615385
142,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #710 (MRPL23),52.0625,481.6875,4821.875
143,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #717 (MRPL23),73.31147540983606,856.983606557377,6188.950819672131
144,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #722 (MRPL23),421.5769230769231,2082.3076923076924,4013.3205128205127
145,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #723 (MRPL23),46.12903225806452,718.9677419354839,8417.258064516129
146,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #731 (MRPL23),165.84745762711864,990.2881355932203,4329.423728813559
147,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #734 (MRPL23),44.3125,706.34375,4453.25
148,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #739 (MRPL23),192.9375,582.125,3768.625
149,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #753 (MRPL23),345.2077922077922,1640.1038961038962,9216.376623376624
150,ND4-647_MRPL23-488_TOM20-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #755 (MRPL23),357.0,900.3333333333334,3784.0
