ROI_0 distance (micron),ROI_0 Channel_1,ROI_0 Channel_2,ROI_0 Channel_3,ROI_1 distance (micron),ROI_1 Channel_1,ROI_1 Channel_2,ROI_1 Channel_3,ROI_2 distance (micron),ROI_2 Channel_1,ROI_2 Channel_2,ROI_2 Channel_3,ROI_3 distance (micron),ROI_3 Channel_1,ROI_3 Channel_2,ROI_3 Channel_3,ROI_4 distance (micron),ROI_4 Channel_1,ROI_4 Channel_2,ROI_4 Channel_3,ROI_5 distance (micron),ROI_5 Channel_1,ROI_5 Channel_2,ROI_5 Channel_3,ROI_6 distance (micron),ROI_6 Channel_1,ROI_6 Channel_2,ROI_6 Channel_3,ROI_7 distance (micron),ROI_7 Channel_1,ROI_7 Channel_2,ROI_7 Channel_3,ROI_8 distance (micron),ROI_8 Channel_1,ROI_8 Channel_2,ROI_8 Channel_3,ROI_9 distance (micron),ROI_9 Channel_1,ROI_9 Channel_2,ROI_9 Channel_3,ROI_10 distance (micron),ROI_10 Channel_1,ROI_10 Channel_2,ROI_10 Channel_3,ROI_11 distance (micron),ROI_11 Channel_1,ROI_11 Channel_2,ROI_11 Channel_3,ROI_12 distance (micron),ROI_12 Channel_1,ROI_12 Channel_2,ROI_12 Channel_3,ROI_13 distance (micron),ROI_13 Channel_1,ROI_13 Channel_2,ROI_13 Channel_3,ROI_14 distance (micron),ROI_14 Channel_1,ROI_14 Channel_2,ROI_14 Channel_3,ROI_15 distance (micron),ROI_15 Channel_1,ROI_15 Channel_2,ROI_15 Channel_3,ROI_16 distance (micron),ROI_16 Channel_1,ROI_16 Channel_2,ROI_16 Channel_3,ROI_17 distance (micron),ROI_17 Channel_1,ROI_17 Channel_2,ROI_17 Channel_3,ROI_18 distance (micron),ROI_18 Channel_1,ROI_18 Channel_2,ROI_18 Channel_3,ROI_19 distance (micron),ROI_19 Channel_1,ROI_19 Channel_2,ROI_19 Channel_3,ROI_20 distance (micron),ROI_20 Channel_1,ROI_20 Channel_2,ROI_20 Channel_3,ROI_21 distance (micron),ROI_21 Channel_1,ROI_21 Channel_2,ROI_21 Channel_3,ROI_22 distance (micron),ROI_22 Channel_1,ROI_22 Channel_2,ROI_22 Channel_3,ROI_23 distance (micron),ROI_23 Channel_1,ROI_23 Channel_2,ROI_23 Channel_3,ROI_24 distance (micron),ROI_24 Channel_1,ROI_24 Channel_2,ROI_24 Channel_3,ROI_25 distance (micron),ROI_25 Channel_1,ROI_25 Channel_2,ROI_25 Channel_3,ROI_26 distance (micron),ROI_26 Channel_1,ROI_26 Channel_2,ROI_26 Channel_3,ROI_27 distance (micron),ROI_27 Channel_1,ROI_27 Channel_2,ROI_27 Channel_3,ROI_28 distance (micron),ROI_28 Channel_1,ROI_28 Channel_2,ROI_28 Channel_3,ROI_29 distance (micron),ROI_29 Channel_1,ROI_29 Channel_2,ROI_29 Channel_3,ROI_30 distance (micron),ROI_30 Channel_1,ROI_30 Channel_2,ROI_30 Channel_3,ROI_31 distance (micron),ROI_31 Channel_1,ROI_31 Channel_2,ROI_31 Channel_3,ROI_32 distance (micron),ROI_32 Channel_1,ROI_32 Channel_2,ROI_32 Channel_3,ROI_33 distance (micron),ROI_33 Channel_1,ROI_33 Channel_2,ROI_33 Channel_3,ROI_34 distance (micron),ROI_34 Channel_1,ROI_34 Channel_2,ROI_34 Channel_3,ROI_35 distance (micron),ROI_35 Channel_1,ROI_35 Channel_2,ROI_35 Channel_3,ROI_36 distance (micron),ROI_36 Channel_1,ROI_36 Channel_2,ROI_36 Channel_3,ROI_37 distance (micron),ROI_37 Channel_1,ROI_37 Channel_2,ROI_37 Channel_3,ROI_38 distance (micron),ROI_38 Channel_1,ROI_38 Channel_2,ROI_38 Channel_3,ROI_39 distance (micron),ROI_39 Channel_1,ROI_39 Channel_2,ROI_39 Channel_3,ROI_40 distance (micron),ROI_40 Channel_1,ROI_40 Channel_2,ROI_40 Channel_3,ROI_41 distance (micron),ROI_41 Channel_1,ROI_41 Channel_2,ROI_41 Channel_3,ROI_42 distance (micron),ROI_42 Channel_1,ROI_42 Channel_2,ROI_42 Channel_3,ROI_43 distance (micron),ROI_43 Channel_1,ROI_43 Channel_2,ROI_43 Channel_3,ROI_44 distance (micron),ROI_44 Channel_1,ROI_44 Channel_2,ROI_44 Channel_3,ROI_45 distance (micron),ROI_45 Channel_1,ROI_45 Channel_2,ROI_45 Channel_3,ROI_46 distance (micron),ROI_46 Channel_1,ROI_46 Channel_2,ROI_46 Channel_3,ROI_47 distance (micron),ROI_47 Channel_1,ROI_47 Channel_2,ROI_47 Channel_3,ROI_48 distance (micron),ROI_48 Channel_1,ROI_48 Channel_2,ROI_48 Channel_3,ROI_49 distance (micron),ROI_49 Channel_1,ROI_49 Channel_2,ROI_49 Channel_3,ROI_50 distance (micron),ROI_50 Channel_1,ROI_50 Channel_2,ROI_50 Channel_3,ROI_51 distance (micron),ROI_51 Channel_1,ROI_51 Channel_2,ROI_51 Channel_3,ROI_52 distance (micron),ROI_52 Channel_1,ROI_52 Channel_2,ROI_52 Channel_3,ROI_53 distance (micron),ROI_53 Channel_1,ROI_53 Channel_2,ROI_53 Channel_3,ROI_54 distance (micron),ROI_54 Channel_1,ROI_54 Channel_2,ROI_54 Channel_3,ROI_55 distance (micron),ROI_55 Channel_1,ROI_55 Channel_2,ROI_55 Channel_3,ROI_56 distance (micron),ROI_56 Channel_1,ROI_56 Channel_2,ROI_56 Channel_3,ROI_57 distance (micron),ROI_57 Channel_1,ROI_57 Channel_2,ROI_57 Channel_3,ROI_58 distance (micron),ROI_58 Channel_1,ROI_58 Channel_2,ROI_58 Channel_3,ROI_59 distance (micron),ROI_59 Channel_1,ROI_59 Channel_2,ROI_59 Channel_3,ROI_60 distance (micron),ROI_60 Channel_1,ROI_60 Channel_2,ROI_60 Channel_3,ROI_61 distance (micron),ROI_61 Channel_1,ROI_61 Channel_2,ROI_61 Channel_3,ROI_62 distance (micron),ROI_62 Channel_1,ROI_62 Channel_2,ROI_62 Channel_3,ROI_63 distance (micron),ROI_63 Channel_1,ROI_63 Channel_2,ROI_63 Channel_3,ROI_64 distance (micron),ROI_64 Channel_1,ROI_64 Channel_2,ROI_64 Channel_3,ROI_65 distance (micron),ROI_65 Channel_1,ROI_65 Channel_2,ROI_65 Channel_3,ROI_66 distance (micron),ROI_66 Channel_1,ROI_66 Channel_2,ROI_66 Channel_3,ROI_67 distance (micron),ROI_67 Channel_1,ROI_67 Channel_2,ROI_67 Channel_3,ROI_68 distance (micron),ROI_68 Channel_1,ROI_68 Channel_2,ROI_68 Channel_3,ROI_69 distance (micron),ROI_69 Channel_1,ROI_69 Channel_2,ROI_69 Channel_3,ROI_70 distance (micron),ROI_70 Channel_1,ROI_70 Channel_2,ROI_70 Channel_3,ROI_71 distance (micron),ROI_71 Channel_1,ROI_71 Channel_2,ROI_71 Channel_3,ROI_72 distance (micron),ROI_72 Channel_1,ROI_72 Channel_2,ROI_72 Channel_3,ROI_73 distance (micron),ROI_73 Channel_1,ROI_73 Channel_2,ROI_73 Channel_3,ROI_74 distance (micron),ROI_74 Channel_1,ROI_74 Channel_2,ROI_74 Channel_3,ROI_75 distance (micron),ROI_75 Channel_1,ROI_75 Channel_2,ROI_75 Channel_3,ROI_76 distance (micron),ROI_76 Channel_1,ROI_76 Channel_2,ROI_76 Channel_3,ROI_77 distance (micron),ROI_77 Channel_1,ROI_77 Channel_2,ROI_77 Channel_3,ROI_78 distance (micron),ROI_78 Channel_1,ROI_78 Channel_2,ROI_78 Channel_3,ROI_79 distance (micron),ROI_79 Channel_1,ROI_79 Channel_2,ROI_79 Channel_3,ROI_80 distance (micron),ROI_80 Channel_1,ROI_80 Channel_2,ROI_80 Channel_3,ROI_81 distance (micron),ROI_81 Channel_1,ROI_81 Channel_2,ROI_81 Channel_3,ROI_82 distance (micron),ROI_82 Channel_1,ROI_82 Channel_2,ROI_82 Channel_3,ROI_83 distance (micron),ROI_83 Channel_1,ROI_83 Channel_2,ROI_83 Channel_3,ROI_84 distance (micron),ROI_84 Channel_1,ROI_84 Channel_2,ROI_84 Channel_3,ROI_85 distance (micron),ROI_85 Channel_1,ROI_85 Channel_2,ROI_85 Channel_3,ROI_86 distance (micron),ROI_86 Channel_1,ROI_86 Channel_2,ROI_86 Channel_3,ROI_87 distance (micron),ROI_87 Channel_1,ROI_87 Channel_2,ROI_87 Channel_3,ROI_88 distance (micron),ROI_88 Channel_1,ROI_88 Channel_2,ROI_88 Channel_3,ROI_89 distance (micron),ROI_89 Channel_1,ROI_89 Channel_2,ROI_89 Channel_3,ROI_90 distance (micron),ROI_90 Channel_1,ROI_90 Channel_2,ROI_90 Channel_3,ROI_91 distance (micron),ROI_91 Channel_1,ROI_91 Channel_2,ROI_91 Channel_3,ROI_92 distance (micron),ROI_92 Channel_1,ROI_92 Channel_2,ROI_92 Channel_3,ROI_93 distance (micron),ROI_93 Channel_1,ROI_93 Channel_2,ROI_93 Channel_3,ROI_94 distance (micron),ROI_94 Channel_1,ROI_94 Channel_2,ROI_94 Channel_3,ROI_95 distance (micron),ROI_95 Channel_1,ROI_95 Channel_2,ROI_95 Channel_3,ROI_96 distance (micron),ROI_96 Channel_1,ROI_96 Channel_2,ROI_96 Channel_3,ROI_97 distance (micron),ROI_97 Channel_1,ROI_97 Channel_2,ROI_97 Channel_3,ROI_98 distance (micron),ROI_98 Channel_1,ROI_98 Channel_2,ROI_98 Channel_3,ROI_99 distance (micron),ROI_99 Channel_1,ROI_99 Channel_2,ROI_99 Channel_3,ROI_100 distance (micron),ROI_100 Channel_1,ROI_100 Channel_2,ROI_100 Channel_3,ROI_101 distance (micron),ROI_101 Channel_1,ROI_101 Channel_2,ROI_101 Channel_3,ROI_102 distance (micron),ROI_102 Channel_1,ROI_102 Channel_2,ROI_102 Channel_3
0.000,1745.841,6331.629,487.992,0.000,7365.715,455.955,102.495,0.000,1634.608,800.908,108.699,0.000,5053.909,4941.013,348.317,0.000,8821.969,2766.616,172.372,0.000,11032.212,66.097,387.843,0.000,8465.396,9790.610,1636.459,0.000,6641.321,7031.692,7224.822,0.000,4607.521,954.716,140.824,0.000,8084.497,10349.574,13515.000,0.000,8298.155,16009.465,12969.507,0.000,6118.285,9003.354,406.496,0.000,6734.276,10366.155,186.478,0.000,8507.479,2923.950,286.589,0.000,6075.174,13373.723,19666.339,0.000,3665.338,391.545,309.386,0.000,4733.719,2542.238,242.901,0.000,7744.033,2696.903,1690.508,0.000,5217.764,3357.001,338.761,0.000,13964.819,629.459,1407.430,0.000,6035.218,1532.138,2185.381,0.000,6087.182,1738.226,1899.999,0.000,3504.793,3587.598,106.561,0.000,4148.213,15726.648,1439.376,0.000,3056.786,4174.278,1310.988,0.000,5835.448,1254.079,95.960,0.000,9625.800,1564.800,5275.200,0.000,7611.802,498.387,131.017,0.000,3965.800,2426.000,451.800,0.000,6458.423,7668.026,6235.875,0.000,2212.271,5610.196,1120.632,0.000,5064.473,20705.319,17924.540,0.000,4136.606,2552.384,228.600,0.000,8030.829,14443.635,13990.437,0.000,9033.191,15019.381,16681.371,0.000,7134.153,135.249,180.416,0.000,4469.594,2466.671,931.180,0.000,5613.882,8384.455,6850.414,0.000,7355.971,2128.744,1158.443,0.000,7374.473,679.120,1855.000,0.000,4162.655,4794.744,8493.538,0.000,2857.400,140.400,192.000,0.000,3080.931,685.024,132.583,0.000,2671.802,162.465,133.806,0.000,4243.801,68.800,106.601,0.000,4256.400,27553.800,22413.200,0.000,6469.296,100.660,85.763,0.000,6376.234,14856.760,5827.364,0.000,6247.391,11466.900,3109.544,0.000,4590.172,1719.210,849.797,0.000,3868.974,2214.571,899.470,0.000,2384.142,997.562,6067.887,0.000,4224.347,365.628,753.289,0.000,2925.179,4170.124,3063.613,0.000,2296.132,597.835,2929.386,0.000,6032.832,6282.443,7548.764,0.000,8706.877,15117.040,2926.416,0.000,6514.297,5370.866,220.785,0.000,3048.199,89.342,71.800,0.000,5741.898,2861.094,548.037,0.000,6288.491,16168.192,4925.987,0.000,5899.008,4945.827,3264.917,0.000,4481.810,2102.037,236.924,0.000,2308.836,2705.781,2875.879,0.000,432.042,17.962,57.309,0.000,5688.343,2377.609,533.251,0.000,4565.200,144.400,428.800,0.000,6488.907,9680.642,5038.230,0.000,10031.742,2381.928,143.751,0.000,4037.501,470.478,372.242,0.000,4981.800,3328.600,435.600,0.000,8009.186,6760.782,17088.615,0.000,5643.919,4140.834,6740.748,0.000,6719.271,6264.645,253.596,0.000,6792.184,13562.083,1560.093,0.000,8188.984,1920.929,2789.467,0.000,4942.261,14495.975,24048.301,0.000,4623.762,3354.729,181.719,0.000,4925.000,2598.200,201.000,0.000,5062.721,59.882,83.556,0.000,9774.035,11924.740,9403.297,0.000,4889.066,7684.865,4989.263,0.000,3001.381,116.459,119.429,0.000,8812.811,20083.641,9498.269,0.000,5661.428,2084.211,11197.210,0.000,2518.762,1315.579,8494.011,0.000,3490.573,92.856,73.805,0.000,7260.068,12413.528,4237.027,0.000,8284.637,1217.931,712.417,0.000,2646.284,5316.350,8396.700,0.000,6748.600,3859.000,4172.200,0.000,3929.179,1914.938,137.441,0.000,910.576,131.976,72.988,0.000,7049.217,6632.976,323.376,0.000,2308.165,221.858,336.455,0.000,3760.037,10990.017,4406.306,0.000,5950.901,3488.038,391.045,0.000,8389.505,21560.350,6190.685,0.000,7541.952,4960.534,8731.665,0.000,8169.908,617.626,671.860,0.000,7787.692,3486.873,402.647,0.000,4773.804,13921.015,6361.436,0.000,6888.200,527.800,312.800
0.035,1856.511,6542.997,382.176,0.035,8417.950,1401.251,163.152,0.035,1646.918,301.277,220.572,0.035,5475.923,7396.572,399.403,0.035,9848.577,2970.580,176.012,0.035,11804.943,50.069,432.749,0.035,8029.302,12364.158,1202.821,0.035,6957.133,5973.314,5155.265,0.035,4663.929,1391.406,142.668,0.035,8900.958,13608.873,17830.763,0.035,8113.545,18810.250,12325.631,0.035,5704.538,6203.835,244.441,0.035,6309.932,7553.685,212.701,0.035,9248.603,2440.118,246.220,0.035,6630.728,16858.446,23903.605,0.035,3567.240,373.764,298.496,0.035,4638.408,3551.000,292.594,0.035,6786.806,1683.019,1908.327,0.035,5301.902,2476.820,368.585,0.035,13928.740,437.604,678.230,0.035,6473.202,817.490,788.554,0.035,6189.537,1977.927,2952.627,0.035,3410.122,2695.304,122.943,0.035,4276.037,16609.498,3213.333,0.035,3676.947,3368.494,2366.147,0.035,6006.331,985.773,95.072,0.035,9249.514,1845.420,3689.337,0.035,7426.255,813.211,101.377,0.035,3928.536,1082.125,394.715,0.035,4894.791,7098.883,4778.862,0.035,1727.619,4204.669,2792.914,0.035,5247.763,21187.796,15233.248,0.035,4264.226,1038.308,219.147,0.035,7564.659,12280.585,9446.844,0.035,8548.198,12347.200,11969.272,0.035,8047.614,199.867,212.673,0.035,4378.740,2952.665,306.045,0.035,6342.746,9798.820,4196.467,0.035,7249.032,3903.853,2207.887,0.035,7686.270,1495.329,1126.757,0.035,3527.736,3122.102,6806.635,0.035,2712.612,171.209,305.564,0.035,1981.556,394.957,93.885,0.035,3417.953,221.434,202.047,0.035,4863.319,244.018,126.641,0.035,4224.849,25117.598,22267.028,0.035,6985.043,123.289,87.181,0.035,6248.846,12598.006,3168.341,0.035,6712.659,8788.112,1522.275,0.035,4412.853,820.497,804.361,0.035,4032.967,3473.190,744.761,0.035,2385.698,1046.363,5216.290,0.035,4613.963,643.117,566.614,0.035,2323.881,3682.205,1397.803,0.035,2362.933,621.636,2273.439,0.035,5786.746,6898.661,10684.480,0.035,8884.878,16289.630,5675.130,0.035,6075.478,5054.182,144.267,0.035,2892.464,85.846,82.019,0.035,6191.057,4256.292,1621.426,0.035,5789.825,18269.606,9159.729,0.035,5938.606,6180.942,2390.167,0.035,4685.347,2190.011,336.075,0.035,2419.258,3045.635,2295.821,0.035,586.396,28.830,75.997,0.035,4963.512,2386.866,552.738,0.035,5072.284,114.996,395.386,0.035,5462.534,10070.858,8886.091,0.035,9428.733,1509.721,110.407,0.035,4981.072,373.049,354.752,0.035,4839.609,2565.320,390.067,0.035,7845.844,7197.360,18387.704,0.035,5478.847,4583.532,5347.024,0.035,7315.576,8746.970,358.628,0.035,6809.686,13342.012,1356.594,0.035,8398.912,2087.034,1991.358,0.035,4616.836,14198.233,24551.593,0.035,4703.522,3106.720,184.082,0.035,4341.446,5139.740,168.327,0.035,5778.873,84.910,126.930,0.035,10414.664,11169.297,5023.444,0.035,4247.638,4200.301,2961.655,0.035,3481.983,138.394,202.295,0.035,8213.312,21017.539,13712.649,0.035,4785.442,1877.094,7652.923,0.035,2565.105,963.445,7922.777,0.035,3913.719,97.954,57.503,0.035,6324.063,7683.233,2533.115,0.035,8668.381,1882.064,866.222,0.035,2270.288,6772.916,4755.604,0.035,6518.004,4332.355,6933.640,0.035,2691.853,1066.601,123.791,0.035,1305.773,84.469,60.722,0.035,7298.070,4218.557,349.956,0.035,2415.305,339.758,382.491,0.035,4276.832,9965.850,4903.025,0.035,5058.816,3266.191,362.791,0.035,8784.897,26251.766,7695.186,0.035,7456.674,3836.061,6135.604,0.035,9446.713,1217.364,1051.656,0.035,7887.616,3630.564,444.835,0.035,4763.161,14852.961,4090.040,0.035,7337.418,786.918,327.761
0.071,1869.309,6573.010,367.085,0.071,9410.283,2493.359,142.187,0.071,1628.488,199.100,507.550,0.071,5753.780,11420.898,765.691,0.071,10869.515,2599.155,165.838,0.071,12352.617,77.312,460.400,0.071,7521.526,14090.414,860.081,0.071,7141.961,4015.732,2553.691,0.071,4581.827,1646.256,143.088,0.071,9425.220,15818.560,20021.930,0.071,7850.749,18960.761,9323.020,0.071,5224.329,2596.143,234.051,0.071,5879.329,4816.777,223.235,0.071,9619.397,1636.127,232.262,0.071,7011.107,19555.637,24879.642,0.071,3362.171,389.429,272.046,0.071,4469.354,4339.322,286.165,0.071,5739.920,937.621,556.809,0.071,5088.625,1638.839,304.582,0.071,13334.714,514.320,902.026,0.071,6952.300,939.150,464.154,0.071,5760.830,2085.343,3676.285,0.071,3230.133,1346.532,139.022,0.071,4457.724,15585.855,5604.749,0.071,3061.970,1587.395,2464.216,0.071,6078.973,604.438,111.662,0.071,8240.231,2256.142,1800.339,0.071,7086.870,1052.776,100.016,0.071,3929.182,606.637,297.953,0.071,2959.820,4483.409,2609.361,0.071,1582.886,3214.516,5393.845,0.071,5721.827,20257.045,11525.432,0.071,4374.577,1040.717,238.111,0.071,7284.584,8859.557,4313.098,0.071,7731.380,9811.889,6577.676,0.071,8728.029,250.134,220.961,0.071,4315.462,3364.698,358.136,0.071,6394.766,12504.587,8457.996,0.071,6975.382,9457.022,3785.162,0.071,7553.867,2621.785,411.017,0.071,2731.148,2329.709,3887.209,0.071,2614.895,175.869,390.834,0.071,1737.118,451.358,97.290,0.071,4099.826,274.059,265.456,0.071,5283.514,604.528,130.345,0.071,4381.311,19781.450,18187.338,0.071,7349.716,101.393,58.851,0.071,6235.916,9301.592,1366.096,0.071,6810.051,6547.865,889.262,0.071,3951.907,354.820,369.481,0.071,4253.209,4184.496,330.499,0.071,2538.502,1044.401,3949.226,0.071,4980.214,737.000,196.801,0.071,2311.825,2684.833,438.609,0.071,2315.457,642.899,1669.826,0.071,5470.812,5802.690,11273.149,0.071,8764.861,17303.273,8233.317,0.071,5989.934,3782.169,135.443,0.071,2760.100,98.639,90.515,0.071,6507.554,5296.832,4291.090,0.071,5534.660,18472.944,13608.521,0.071,6081.073,8320.549,3472.533,0.071,4549.862,2772.836,332.904,0.071,2489.939,3042.993,1304.586,0.071,869.839,43.306,116.529,0.071,4304.960,3517.407,561.730,0.071,5258.142,71.710,307.001,0.071,4087.550,8674.344,12119.821,0.071,8952.888,1811.968,87.620,0.071,5342.661,303.684,267.168,0.071,4778.379,2074.040,303.255,0.071,7612.100,7306.813,16084.107,0.071,5396.152,4733.597,3478.064,0.071,7914.372,12757.910,638.375,0.071,6603.727,12080.579,1394.223,0.071,8583.568,2414.470,1438.643,0.071,4172.643,13628.159,22689.288,0.071,4641.749,2942.743,192.200,0.071,4206.596,8220.507,182.894,0.071,6369.816,174.404,129.791,0.071,10769.481,11014.646,1823.899,0.071,3704.851,2241.173,1365.786,0.071,4079.847,135.559,188.419,0.071,7693.792,17640.756,15175.982,0.071,4217.363,2509.937,7510.522,0.071,2722.770,874.818,8849.044,0.071,4248.922,102.142,84.459,0.071,5596.312,4715.721,1790.362,0.071,8929.970,2627.874,824.655,0.071,2070.206,7802.062,4128.253,0.071,6090.420,4388.007,9530.366,0.071,1482.691,430.175,51.660,0.071,1982.185,178.546,135.481,0.071,7562.581,3322.288,391.818,0.071,2488.167,480.627,537.103,0.071,4569.640,6691.766,3412.865,0.071,4903.773,3931.807,405.124,0.071,9104.845,26277.455,7599.574,0.071,7297.868,3515.985,3862.000,0.071,10249.524,2226.121,1334.715,0.071,7881.687,3439.876,391.743,0.071,4753.597,15496.227,2615.208,0.071,7523.027,1441.151,368.187
0.106,1764.671,6033.023,377.803,0.106,9834.466,3722.214,164.880,0.106,1484.289,261.314,699.736,0.106,5994.656,16168.377,2062.182,0.106,11746.882,1801.365,164.548,0.106,12410.462,71.443,513.160,0.106,6934.289,14424.526,634.961,0.106,7254.528,2299.321,1542.776,0.106,4594.790,1338.154,162.252,0.106,9572.628,16017.574,18935.161,0.106,7627.126,17621.831,7625.232,0.106,5356.925,1360.766,255.981,0.106,5464.493,2832.789,184.520,0.106,9798.296,1049.384,208.574,0.106,7402.364,20001.085,24415.429,0.106,3029.160,394.744,270.640,0.106,4196.815,4665.938,266.386,0.106,5035.510,1112.067,430.890,0.106,4626.845,1102.513,234.465,0.106,13060.646,495.264,994.873,0.106,7285.490,1148.565,394.009,0.106,5452.296,3210.018,5749.741,0.106,2998.400,708.483,130.774,0.106,4607.678,13374.246,8222.074,0.106,3607.200,1859.856,3064.523,0.106,5821.531,269.164,95.596,0.106,6962.127,2355.389,826.077,0.106,6514.226,1103.528,110.155,0.106,3953.723,421.672,197.912,0.106,2963.856,3360.955,1271.138,0.106,1425.709,2679.776,8368.761,0.106,6310.449,19523.003,7285.102,0.106,4168.246,2312.890,503.036,0.106,7115.010,5787.395,1722.682,0.106,6695.848,6906.023,2540.819,0.106,9024.335,288.303,200.824,0.106,4490.646,3518.689,389.242,0.106,6784.483,14312.738,8555.469,0.106,6641.603,15963.727,7145.742,0.106,7725.506,4650.746,285.911,0.106,1980.557,1369.963,1484.470,0.106,2587.962,141.742,399.297,0.106,2244.996,877.524,127.113,0.106,5107.550,332.011,140.444,0.106,5457.407,1097.641,132.763,0.106,4420.022,13373.983,12101.303,0.106,7425.489,82.780,64.455,0.106,6308.300,6243.949,608.125,0.106,6839.384,5759.039,644.850,0.106,3892.282,736.780,261.987,0.106,4437.453,4244.523,236.776,0.106,3315.478,953.575,2374.531,0.106,5531.273,887.199,162.892,0.106,2370.596,2985.580,352.332,0.106,2155.051,540.191,947.791,0.106,5631.876,4414.757,10691.424,0.106,8606.285,15749.177,11664.502,0.106,6176.658,2743.033,129.147,0.106,2785.127,92.417,108.477,0.106,6649.744,6051.890,6408.632,0.106,5472.949,17397.864,18111.620,0.106,6187.810,11287.970,7396.894,0.106,4905.329,3178.450,605.911,0.106,2538.856,3167.739,1024.967,0.106,1543.436,80.135,103.087,0.106,3670.897,6196.728,1189.952,0.106,5120.239,62.382,221.584,0.106,3363.998,6291.545,11754.909,0.106,8495.022,2660.944,128.122,0.106,5691.523,778.140,268.272,0.106,4841.900,2057.009,253.619,0.106,7482.940,8586.497,12630.273,0.106,5537.189,4381.373,1860.987,0.106,7840.460,15343.004,938.203,0.106,6531.176,11757.742,3681.591,0.106,8360.375,1983.848,1672.394,0.106,3690.513,12973.997,18293.390,0.106,4542.183,2525.396,197.348,0.106,4435.097,11098.191,397.753,0.106,6836.340,232.381,110.599,0.106,10453.954,8982.792,490.462,0.106,3450.730,2079.702,903.377,0.106,4566.552,128.376,180.758,0.106,7209.606,13883.416,17107.914,0.106,4135.922,3343.988,7968.916,0.106,2943.915,662.574,6824.113,0.106,4470.164,100.209,95.453,0.106,4798.071,3020.687,1318.517,0.106,9206.462,3929.650,628.905,0.106,1921.332,7763.241,1662.854,0.106,5591.641,4414.031,9763.224,0.106,2501.180,516.247,65.707,0.106,2249.181,333.859,158.766,0.106,8077.240,3326.743,355.436,0.106,2696.879,496.152,858.575,0.106,4813.639,5065.797,1562.259,0.106,4033.563,4168.879,347.410,0.106,9331.165,26035.755,6507.266,0.106,7114.728,3513.157,1682.017,0.106,10579.960,3679.291,1702.032,0.106,7982.017,3304.231,488.208,0.106,4598.924,13873.852,2901.305,0.106,7489.474,2483.356,404.117
