,Distance,Channel 1 Avg,Channel 1 Std,Channel 2 Avg,Channel 2 Std,Channel 3 Avg,Channel 3 Std
0,0.0,603.4376775510203,399.73591927656906,10637.935187755102,10486.10855542004,2279.737650340136,3340.616649496881
1,0.035,602.0267370748298,402.58051603741234,10438.929201360543,10258.829506436554,2248.865199659864,3280.8304225528086
2,0.07,600.8035074829932,403.4857915947087,10177.708175510204,9959.759195216448,2214.6510357142856,3238.1655877881853
3,0.105,599.5533656462585,402.3485430286617,9845.285812585034,9559.891096565974,2184.1656472789114,3219.4960648687693
4,0.14,599.5752180272109,399.5217996648319,9405.352562244898,8883.529466177071,2159.3582758503403,3175.891738721506
5,0.175,600.4559391156463,396.86755974089147,8967.674631972788,8116.468588171402,2149.651707142857,3143.801474961549
6,0.21,601.8513768707483,395.8818779297149,8611.913432312927,7394.697178718696,2161.2557585034015,3129.6891572815166
7,0.245,603.9903462585035,397.89473326203125,8482.33140510204,6851.997294211956,2197.2051768707483,3085.2740662469987
8,0.28,606.1437666666667,400.0048121163147,8803.71573809524,6644.617516413145,2282.0529044217687,3082.3558534477247
9,0.315,608.1263884353741,403.97784191856715,9875.774899319727,7124.145606342797,2412.29990170068,3110.388141782538
10,0.35,608.2568588435374,406.50741591333826,11954.320797959183,8486.909357306555,2599.6091173469385,3182.9367718591375
11,0.385,608.6896217687074,406.7323959613568,14861.51002823129,10477.395836530128,2827.5661394557824,3294.809359623371
12,0.42,610.2576993197279,406.92731837300846,17972.117594897958,12409.02102432008,3061.5766544217686,3412.2106003769795
13,0.455,612.4036799319729,405.2873726483167,20539.56645782313,13734.323486237277,3274.3055561224487,3527.3633054490474
14,0.49,615.084643537415,405.38197369129074,21817.817332312927,14316.608131134357,3428.288843197279,3659.058522141068
15,0.525,617.8830469387756,406.23031186595153,20562.677238435375,13752.883041539491,3432.036151020409,3715.5541988769414
16,0.56,619.5169333333333,406.4769325513041,18022.967725510207,12577.377310398419,3329.002705782312,3717.112684309509
17,0.5950000000000001,621.2034867346939,407.3084634564726,14916.078373469387,10796.983654724607,3144.910934013605,3684.3957515244547
18,0.6300000000000001,622.6239119047619,407.78110496405225,11947.186034013605,8840.271480075631,2917.993948979592,3648.2068439532954
19,0.665,622.6213357142857,406.99548936181355,9812.273188095238,7321.556443826445,2676.2607693877553,3529.829091717666
20,0.7000000000000001,620.7112540816327,404.9374975271668,8640.503851020407,6649.677615240585,2457.0042581632656,3378.4470466075827
21,0.7350000000000001,618.7959612244898,402.64539554724695,8295.194578231294,6849.441568185149,2288.222479931973,3233.659052249494
22,0.77,615.8890088435375,400.2371711756925,8461.383182312926,7457.006420892301,2171.726128571428,3143.1939433726816
23,0.805,613.7879969387756,400.7767219389685,8828.181527891156,8138.921561061812,2107.1367870748295,3094.51245651126
24,0.8400000000000001,612.7497462585034,402.9873479881896,9288.957705782313,8870.449351513618,2093.8461074829934,3094.2429806113023
25,0.8750000000000001,612.7323306122448,404.42604517463764,9695.87148197279,9431.679941105092,2108.000735714286,3117.28253221028
26,0.91,613.291243537415,405.560221501035,10027.694435714286,9812.509950900227,2132.3855275510205,3151.3071600385147
27,0.945,612.9012527210883,402.6191865230192,10272.58774319728,9972.916151545525,2156.084682312925,3138.235186906827
28,0.98,613.1944653061224,397.1926363035229,10452.791453061225,10041.08778346261,2171.7508948979594,3078.6388013261385
