,image set,total area,avg rnr2 intensity
4045,ChloropreV2,0.025538210529557077,6399.380952380952
4046,ChloropreV2,0.07038579975219388,6929.701754385965
4047,ChloropreV2,0.009343247754716004,6180.625
4048,ChloropreV2,0.15509791272828558,9049.048
4049,ChloropreV2,0.5101413274074901,7651.492682926829
4050,ChloropreV2,0.4216919153295128,7128.533923303835
4051,ChloropreV2,0.011834780489306938,6239.2
4052,ChloropreV2,0.001868649550943201,6062.0
4053,ChloropreV2,0.05169930424276188,6966.690476190476
4054,ChloropreV2,0.15758944546287648,7040.078740157481
4055,ChloropreV2,0.07287733248678481,6601.677966101695
4056,ChloropreV2,0.07412309885408026,6563.3
4057,ChloropreV2,0.015572079591193342,6289.076923076923
4058,ChloropreV2,0.09405536073080774,7607.868421052632
4059,ChloropreV2,0.05792813607923923,7254.659574468085
4060,ChloropreV2,0.1488690808918082,8585.075
4061,ChloropreV2,0.17876747370689924,6656.451388888889
4062,ChloropreV2,0.06166543518112563,7191.32
4063,ChloropreV2,0.03176704236603441,6534.153846153846
4064,ChloropreV2,0.08533499615973948,7049.536231884058
4065,ChloropreV2,0.06789426701760294,6629.363636363636
4066,ChloropreV2,0.004360182285534135,6066.25
4067,ChloropreV2,0.011834780489306938,6172.3
4068,ChloropreV2,0.019309378693079735,6454.375
4069,ChloropreV2,0.054190836977352816,6687.659090909091
4070,ChloropreV2,0.1575894454628766,6784.314960629921
4071,ChloropreV2,0.16755557640124,7068.622222222222
4072,ChloropreV2,0.040487406937102684,6855.727272727273
4073,ChloropreV2,0.02180091142767067,6391.0
4074,ChloropreV2,0.04297893967169361,6460.742857142857
4075,ChloropreV2,0.011834780489306938,6275.2
4076,ChloropreV2,0.060419668813830166,7015.061224489796
4077,ChloropreV2,0.04671623877358001,7032.368421052632
4078,ChloropreV2,0.033012808733329874,6397.444444444444
4079,ChloropreV2,0.08782652889433042,7037.887323943662
4080,ChloropreV2,0.04671623877358001,6809.6578947368425
4081,ChloropreV2,0.004360182285534135,6065.5
4082,ChloropreV2,0.011834780489306938,6256.5
4083,ChloropreV2,0.054190836977352816,7098.340909090909
4084,ChloropreV2,0.005605948652829602,6113.2
4085,ChloropreV2,0.1314283517496718,8121.009433962264
4086,ChloropreV2,0.040487406937102684,6536.363636363636
4087,ChloropreV2,0.03675010783521628,6559.733333333334
4088,ChloropreV2,0.013080546856602406,6281.363636363636
4089,ChloropreV2,0.04422470603898908,6771.138888888889
4090,ChloropreV2,0.031767042366034406,6669.961538461538
4091,ChloropreV2,0.004360182285534135,6051.25
4092,ChloropreV2,0.02553821052955707,6469.666666666667
4093,ChloropreV2,0.0006228831836477336,6035.0
4094,ChloropreV2,0.08533499615973945,7186.202898550725
4095,ChloropreV2,0.0068517150201250696,6119.666666666667
4096,ChloropreV2,0.6372094968716273,8374.943359375
4097,ChloropreV2,0.026783976896852538,6161.318181818182
4098,ChloropreV2,0.010589014122011471,6161.333333333333
4099,ChloropreV2,0.0068517150201250696,6122.0
4100,ChloropreV2,0.10900455713835334,7230.295454545455
4101,ChloropreV2,0.07412309885408026,6674.416666666667
4102,ChloropreV2,0.3045898768037399,8510.167346938775
4103,ChloropreV2,0.18997937101255832,7339.366013071895
4104,ChloropreV2,0.0168178459584888,6276.928571428572
4105,ChloropreV2,0.4042511861873767,6854.6461538461535
4106,ChloropreV2,0.050453537875466414,7092.463414634146
4107,ChloropreV2,0.04173317330439815,6771.35294117647
4108,ChloropreV2,0.010589014122011471,6150.222222222223
4109,ChloropreV2,0.015572079591193342,6346.7692307692305
4110,ChloropreV2,0.08782652889433042,6684.338028169014
4111,ChloropreV2,0.11398762260753524,6513.29347826087
4112,ChloropreV2,0.25600498847921727,9288.16504854369
4113,ChloropreV2,0.004360182285534135,6100.75
4114,ChloropreV2,0.03176704236603441,6531.2692307692305
4115,ChloropreV2,0.005605948652829602,6088.0
4116,ChloropreV2,0.03301280873332988,6600.925925925926
4117,ChloropreV2,0.001868649550943201,6043.0
4118,ChloropreV2,0.026783976896852545,6277.318181818182
4119,ChloropreV2,0.049207771508170954,6914.6
4120,ChloropreV2,0.06291120154842109,7088.411764705882
4121,ChloropreV2,0.0006228831836477336,6012.0
4122,ChloropreV2,0.044224706038989085,6950.194444444444
4123,ChloropreV2,0.06041966881383015,7819.857142857143
4124,ChloropreV2,0.02927550963144347,6299.125
4125,ChloropreV2,0.010589014122011471,6279.0
4126,ChloropreV2,0.02180091142767067,6589.666666666667
4127,ChloropreV2,0.07910616432326213,6637.484375
4128,ChloropreV2,0.03924164056980721,6340.53125
4129,ChloropreV2,1.8194417794350808,8692.088295687885
