,Distance,Channel 1,Channel 2,Channel 3
0,0.0,19052.638,26953.142000000007,400727.559
1,0.035,19265.522,27216.45599999999,397595.309
2,0.07,19574.292,28887.728999999996,399325.05600000004
3,0.10500000000000001,19930.915999999997,31598.009000000005,411246.50899999985
4,0.14,20345.74,33076.815,424162.3289999999
5,0.17500000000000002,21058.711,32680.688,430904.4200000001
6,0.21000000000000002,21974.610000000004,32132.929999999993,448949.896
7,0.24500000000000002,23081.416999999998,32233.314999999995,460048.081
8,0.28,24155.119000000006,34873.37999999999,476490.40599999996
9,0.31500000000000006,24850.852999999992,43479.933999999994,476395.43299999996
10,0.35000000000000003,25049.429,62988.94000000001,463891.91900000005
11,0.385,25177.891000000003,94444.92800000001,451470.65700000006
12,0.42000000000000004,24668.596000000005,130492.47699999994,436422.693
13,0.45500000000000007,23755.24,160839.09799999994,417994.70900000003
14,0.49000000000000005,22767.053000000007,178625.60899999994,400075.4869999999
15,0.525,21547.134000000005,162524.068,384798.439
16,0.56,20678.443999999996,132795.48600000003,367638.5740000001
17,0.5950000000000001,20009.224000000006,97280.558,360060.73
18,0.6300000000000001,19731.821000000004,63288.30799999998,354303.18599999987
19,0.665,19883.350000000002,41578.15899999998,355205.58700000006
20,0.7000000000000001,20224.044,30516.303,370012.8450000001
21,0.7350000000000001,20618.303000000004,25204.41800000001,389874.2989999999
22,0.77,20683.332000000002,23941.437999999995,402088.246
23,0.805,20453.372,24780.243000000006,408825.97099999996
24,0.8400000000000001,20204.709999999992,26233.372999999992,404875.334
25,0.8750000000000001,20036.431999999993,28298.951999999997,393496.28400000004
26,0.9100000000000001,19871.654,28838.096999999998,391678.645
27,0.9450000000000001,20059.061,28052.441999999995,395190.295
28,0.9800000000000001,20298.80900000001,27710.214000000004,408111.47099999996
